"","Canonical","NonCanonical","Atypical"
"118","FOXN3.AS2","OR52M1",NA
"119","SIGLEC11","SLC6A13",NA
"120","LCE2D","OR4M1",NA
"121","ACTRT2","TRIM48",NA
"122","CLCNKA","BHLHA15",NA
"123","AOC4P","LINC00475",NA
"124","OR2D3","BPIFA4P",NA
"125","SSX3","BMP15",NA
"126","CACNG7","ALPL",NA
"127","CAPSL","CD300LG",NA
"128","CTSL3P","C16orf82",NA
"129","AMHR2","SPMIP9",NA
"130","POM121L4P","RLN3",NA
"131","OR51S1","ITIH2",NA
"132","CASP14","NUTM2D",NA
"133","LOC100132078","DSEL.AS1",NA
"134","HEPACAM","LOC440300",NA
"135","ITIH6","PRDM15",NA
"136","EME2","KCNJ13",NA
"137","TMEM262","MUCL3",NA
"138","FAM230A","RBPJL",NA
"139","NTRK1","KAAG1",NA
"140","CD300LG","HCCAT5",NA
"141","C5orf64","LINC00971",NA
"142","KRTAP20.4","TP53TG5",NA
"143","SLC12A3","NKX2.8",NA
"144","ICOSLG","OR2D3",NA
"145","RMST","OSMR",NA
"146","HMGB4","LCE1F",NA
"147","CACNG2","TCERG1L",NA
"148","PPP1R1A","XKR5",NA
"149","P2RX6","H1.9P",NA
"150","LINC01931","CAPSL",NA
"151","ITGA2B","EFNA5",NA
"152","OR56B4","GPR149",NA
"153","CHRND","PRSS59P",NA
"154","KCNQ1DN","HTR5A",NA
"155","CDH4","LINC00548",NA
"156","APOA1","WNT8B",NA
"157","HMX3","PNLIPRP3",NA
"158","OR2B11","SEMA3G",NA
"159","DNAAF8","CTSL3P",NA
"160","FBXW12","CDH4",NA
"161","KLHDC4","ACTRT2",NA
"162","UICLM","GRID2",NA
"163","CELF5","KIRREL3.AS3",NA
"164","STUM","WFDC8",NA
"165","TRIM49","GIP",NA
"166","LOC338694","EPHA10",NA
"167","NPVF","CCDC27",NA
"168","LINC02870","WFDC6",NA
"169","LCN1","LINC00642",NA
"170","LINC01907","SHOX2",NA
"171","OR4C6","CHRND",NA
"172","ACKR2","GK2",NA
"173","GALR2","C1QL3",NA
"174","GRIK1.AS1","OR2B11",NA
"175","HTR1A","SCNN1D",NA
"176","RXFP2","LOC101928343",NA
"177","DEFB130A","LPA",NA
"178","OR52M1","CASP14",NA
"179","EBF2","OR5H2",NA
"180","OR5L1","C5orf64",NA
"181","GPR45","RPL34.DT",NA
"182","OR13C3","FAM181A.AS1",NA
"183","LRRC18","LINC00474",NA
"184","CRMA","CPXCR1",NA
"185","EFNA5","OPRM1",NA
"186","PBOV1","OR13C3",NA
"187","TCERG1L","OR2H2",NA
"188","PLET1","HAR1B",NA
"189","ARR3","LINC01692",NA
"190","SPMAP2","WSCD2",NA
"191","LINC02538","LOC286359",NA
"192","PRRG3","ACTR3BP2",NA
"193","GDF2","ALLC",NA
"194","ALLC","MOXD2P",NA
"195","DENND6B","LINC00290",NA
"196","PABPN1L","SLC12A3",NA
"197","OR9Q1","EBF2",NA
"198","CPS1.IT1","TEX44",NA
"199","TEKTIP1","PRMT8",NA
"200","FGF8","LOC400553",NA
"201","VSTM2B.DT","GPR61",NA
"202","GPR61","CELF5",NA
"203","KRTAP13.4","ARID3C",NA
"204","VCX2","LINC01907",NA
"205","SLC22A7","NR1I3",NA
"206","FLT4","CBLN4",NA
"207","TRIM42","LRRC52",NA
"208","OR10W1","TGM7",NA
"209","CYP11A1","GALNT9",NA
"210","LOC284379","LOC100287704",NA
"211","LMX1B","LINC02538",NA
"212","RP1L1","LINC00567",NA
"213","OR52W1","MORN1",NA
"214","OR10P1","FNDC8",NA
"215","LRRC52","KCNQ5",NA
"216","TXNDC2","FSCB",NA
"217","CPN2","LINC02946",NA
"218","PVALEF","SSX3",NA
"219","MRGPRD","PER3P1",NA
"220","KCNA10","LOC157273",NA
"221","NR5A1","MRGPRG.AS1",NA
"222","GRK7","GPR45",NA
"223","SLC22A9","WHRN",NA
"224","LIPI","TTTY9A",NA
"225","EXTL1","XKR3",NA
"226","OR51L1","LIPI",NA
"227","SHOX2","ZNF501",NA
"228","DBH","LSMEM2",NA
"229","C22orf23","TMEM196",NA
"230","VWC2L","OR10W1",NA
"231","TRHR","KCNU1",NA
"232","CCDC54","GSTA3",NA
"233","UCP1","PLA2G2D",NA
"234","ABCB5","PLET1",NA
"235","SIM1","OR5B12",NA
"236","GPR52","CNGA2",NA
"237","C16orf96","SHISA6",NA
"238","LOC400553","OR5L1",NA
"239","KRTAP2.3","CT75",NA
"240","OR5I1","C10orf53",NA
"241","LOC100133077","RAD21L1",NA
"242","TMC1","UBL4B",NA
"243","CDH10","COL26A1",NA
"244","HCCAT5","LOC100132078",NA
"245","KCNIP4.IT1","LINC00917",NA
"246","PRKACG","NTRK1",NA
"247","OPRM1","BARHL2",NA
"248","LOC100134368","DCDC1",NA
"249","TRIM17","LINC00442",NA
"250","EHBP1.AS1","NEUROG1",NA
"251","SELENOV","DUXA",NA
"252","ACSM5","SUN5",NA
"253","C16orf82","FAM230A",NA
"254","IFNA21","OR6C68",NA
"255","FOXP3","TXNDC2",NA
"256","KLK4","OTOP3",NA
"257","MGC16275","AADACL4",NA
"258","PRSS38","OR4A16",NA
"259","SULT4A1","PTPRU",NA
"260","PRSS37","LOC340512",NA
"261","ITIH2","TCTE1",NA
"262","LINC00112","BTBD19",NA
"263","FADS6","GRM5",NA
"264","PROK1","SPATA4",NA
"265","THEM5","MARK4",NA
"266","TTTY22","OR2G2",NA
"267","C21orf62","FBLN7",NA
"268","AADACL4","BSND",NA
"269","RAD21L1","RP1L1",NA
"270","MIR124.1HG","ADM5",NA
"271","FCAMR","IQCA1",NA
"272","FCER2","APOA1",NA
"273","ZAN","ZNF483",NA
"274","KCNJ13","ITIH6",NA
"275","TRIM67.AS1","FOXB2",NA
"276","OTOP3","PLCZ1",NA
"277","ONECUT1","FLRT1",NA
"278","OR51I2","APOBEC3D",NA
"279","VGLL2","YJEFN3",NA
"280","PRMT8","EME2",NA
"281","PGK2","OR5H14",NA
"282","PSG11","CTXN3",NA
"283","R3HDML","HNF1A",NA
"284","OR8H3","PABPN1L",NA
"285","MYOZ1","LINC01141",NA
"286","OPN1SW","PRM1",NA
"287","CIMAP1B","OR4C6",NA
"288","NKX2.8","LINC00517",NA
"289","C20orf173","PTPRN",NA
"290","STMN1","OR52E6",NA
"291","COL26A1","WFIKKN2",NA
"292","LMOD2","TMEM239",NA
"293","WFIKKN2","SLC22A11",NA
"294","HAPLN4","KLK4",NA
"295","RESP18","TRIM43",NA
"296","OR4A16","TULP2",NA
"297","PRR23B","LRRC18",NA
"298","RAX","LOC338963",NA
"299","CETN1","CHRM5",NA
"300","OR5P1P","LINC01097",NA
"301","SERTM1","RAX",NA
"302","SLC6A13","HCG9",NA
"303","CNBD1","CD200R1",NA
"304","C8orf17","REXO1L1P",NA
"305","GRIA1","CPS1.IT1",NA
"306","ZCCHC18","LINC00272",NA
"307","ADIRF.AS1","IFNA10",NA
"308","HMGCLL1","RBM12B.AS1",NA
"309","PNPLA5","RAG2",NA
"310","FGF4","TRPV4",NA
"311","OR51T1","OR4C1P",NA
"312","TTTY6B","IFITM5",NA
"313","GHRH","LINC02510",NA
"314","TDRG1","SCN5A",NA
"315","ODF4","SPATA31D3",NA
"316","PCAT4","SLC22A9",NA
"317","NANOS2","HNRNPKP3",NA
"318","PCARE","KRTAP20.4",NA
"319","OR4M1","OR5J2",NA
"320","PICSAR","FGF6",NA
"321","RBM12B.AS1","LMOD2",NA
"322","CYP1B1.AS1","CDRT15",NA
"323","MARCHF11.DT","SERPINB10",NA
"324","OR1S2","RFPL3",NA
"325","OR51A7","ART1",NA
"326","LRRC30","ZNF890P",NA
"327","YJEFN3","ANGPTL8",NA
"328","GALNT9","LINC02171",NA
"329","DNAJB13","CELA2B",NA
"330","CDKL4","SLC22A25",NA
"331","MDGA2","OR51I2",NA
"332","IL17A","TRIM55",NA
"333","OSMR","LCE2D",NA
"334","GJD4","MYO18B",NA
"335","ANKUB1","MAGEE2",NA
"336","LINC00971","KCNJ9",NA
"337","GUCA1A","PKD2L2",NA
"338","LOC401589","LINC00592",NA
"339","TRIM48","DEFB110",NA
"340","TEX13A","SLC22A10",NA
"341","LOC100287704","LCT",NA
"342","LINC00544","FGF8",NA
"343","MYRF.AS1","LYZL2",NA
"344","ZFAT.AS1","LDB3",NA
"345","ACRV1","ADIRF.AS1",NA
"346","DEFB129","PAQR9",NA
"347","SLC5A4","ACP4",NA
"348","OR5B21","CNKSR2",NA
"349","OR5C1","OR5K2",NA
"350","GSTA3","FADS6",NA
"351","BPIFA4P","GRK7",NA
"352","GAB4","MMP21",NA
"353","MMP21","GALNT17",NA
"354","OR4D11","PCDHA13",NA
"355","FLG","SLC7A13",NA
"356","COL18A1.AS1","MYL4",NA
"357","TAS2R7","MAGEC1",NA
"358","IQCF3","INS.IGF2",NA
"359","LINC00923","GABRG3",NA
"360","NLRP4","LINC02898",NA
"361","SCN5A","FLG",NA
"362","MYO18B","CHRNB4",NA
"363","BTBD19","DISC2",NA
"364","APOA4","PRKACG",NA
"365","IFITM5","GRIK1.AS1",NA
"366","INHBE","GARIN1B",NA
"367","MYL4","SERTM1",NA
"368","OR2Y1","OR8J1",NA
"369","DEFB136","RXFP2",NA
"370","MUCL3","PPP1R1A",NA
"371","LINC01249","MYOZ1",NA
"372","CRYBB3","CASTOR3P",NA
"373","NCR2","CACNG7",NA
"374","TBX6","SPEF1",NA
"375","PRY2","HMGB4",NA
"376","POM121L10P","COL18A1.AS1",NA
"377","KRTAP26.1","THPO",NA
"378","KCNH1","PRKCG",NA
"379","MAGEB1","SMIM9",NA
"380","ECE2","SULT4A1",NA
"381","KCNQ4","C4orf17",NA
"382","GYPE","OR6Q1",NA
"383","LINC02593","OR14A16",NA
"384","ACTL7A","DKFZP434A062",NA
"385","IL21","TRIM17",NA
"386","CDX4","MIR124.1HG",NA
"387","TTTY5","LINC01931",NA
"388","RNF175","FLJ46284",NA
"389","CCDC27","LOC401589",NA
"390","NLRP5","LMAN1L",NA
"391","LRTM1","TNN",NA
"392","KLK2","LELP1",NA
"393","DNAJC5G","ADIPOQ",NA
"394","TEX44","IFNA21",NA
"395","LEISA1","TTTY5",NA
"396","MRGPRG.AS1","OR2T12",NA
"397","LINC02740","POM121L4P",NA
"398","EFCAB3","OR1L1",NA
"399","SPATA4","OR6K6",NA
"400","CALML3.AS1","GADL1",NA
"401","GPR78","OR6F1",NA
"402","CD200R1","FBXW12",NA
"403","PRAMEF8","OR51A7",NA
"404","NAV2.AS4","LINC01305",NA
"405","WNT9B","OR4K14",NA
"406","MAJIN","DCAF8L1",NA
"407","SLC30A8","OR2AK2",NA
"408","IL36B","ETDB",NA
"409","PLPPR5.AS1","PRR23A",NA
"410","PKD1L2","GOLGA6L5P",NA
"411","OR8J1","OR51V1",NA
"412","GLYATL2","GDF2",NA
"413","OR7G2","MAGEA5P",NA
"414","LOC403312","TNFSF8",NA
"415","BOLL","IL1F10",NA
"416","CDK15","SPINK8",NA
"417","XKR3","FBXL21P",NA
"418","LDB3","ESRRB",NA
"419","JPH3","BCAM",NA
"420","ASCL3","PRAMEF7",NA
"421","PCDHGC5","PCARE",NA
"422","SPRR2G","ACRV1",NA
"423","PRAMEF7","HIPK4",NA
"424","SNORA80A","RNASE7",NA
"425","KHDC1","LOC338694",NA
"426","CIMAP1A","CCDC62",NA
"427","OR4F6","OR11H4",NA
"428","JAZF1.AS1","ARX",NA
"429","VWA3B","ATRNL1",NA
"430","OR52B2","CPLX4",NA
"431","LINC00517","LOC100126447",NA
"432","OR56A3","ZAN",NA
"433","UGT3A1","PERM1",NA
"434","LOC157273","TTTY22",NA
"435","GPR50","VSTM2B.DT",NA
"436","FER1L5","C16orf78",NA
"437","ERBB4","PPP3R2",NA
"438","REXO1L1P","PPBPP2",NA
"439","LINC00301","ZNF833P",NA
"440","DCDC1","DEFB107A",NA
"441","SPATA31D3","OR56B4",NA
"442","SARDH","APLNR",NA
"443","UBL4B","CRMA",NA
"444","TMEM239","SLC5A5",NA
"445","FER1L6.AS1","TMPRSS15",NA
"446","TSSK1B","NPVF",NA
"447","OR5H2","FAT2",NA
"448","LINC00861","SNHG25",NA
"449","ANKRD7","DEFB130A",NA
"450","FAM197Y2","TAS2R7",NA
"451","ADGRE4P","SPATA31E1",NA
"452","ERFE","STX1B",NA
"453","MBD3L1","PRAMEF8",NA
"454","MORN1","PARP10",NA
"455","LINC02288","PDHA2",NA
"456","C14orf180","LTA",NA
"457","ADM5","FGF14.IT1",NA
"458","DEFB107A","TEX13A",NA
"459","HORMAD2","OR51M1",NA
"460","SUPT20HL2","OR4C45",NA
"461","OR4K14","SLIT3.AS1",NA
"462","TESPA1","LOC100134368",NA
"463","OR2G2","CACNG2",NA
"464","RUNDC3A","RHO",NA
"465","EDA2R","ACSM5",NA
"466","NFXL1","DENND6B",NA
"467","HIGD2B","EOLA1.DT",NA
"468","FAM171A2","LINC01551",NA
"469","C1orf87","HIGD2B",NA
"470","KRTAP10.4","NANOGNB",NA
"471","LOC284950","OR10G7",NA
"472","LINC01152","ACKR2",NA
"473","KCNJ9","LINC01904",NA
"474","PRR30","OR2Y1",NA
"475","LINC01801","MYT1L",NA
"476","SOX10","ASCL3",NA
"477","ASIP","KRT36",NA
"478","C15orf32","OR4S2",NA
"479","SNAR.C3","LINC00632",NA
"480","TECTA","IFNA6",NA
"481","ALOX12P2","GPR148",NA
"482","PRKCG","APOA4",NA
"483","IGKV1D.13","CRYBB3",NA
"484","GRXCR1","C16orf96",NA
"485","LINC00334","UXT.AS1",NA
"486","NOS1","PPP1R2C",NA
"487","PSKH2","HTR1A",NA
"488","OR1N2","MPZ",NA
"489","ST7.AS2","ADD2",NA
"490","OR10J3","CIMAP1A",NA
"491","DEFB123","SCN1B",NA
"492","LIMS3.LOC440895","PP2D1",NA
"493","PSG5","DEFB118",NA
"494","TENT5B","CCNP",NA
"495","CPNE6","GUCA1A",NA
"496","PAQR7","PRRG3",NA
"497","OR2L2","TMEM247",NA
"498","OR2L8","POU1F1",NA
"499","OR2V2","FAM163A",NA
"500","LINC03048","LINC00700",NA
"501","LCE3D","FGF4",NA
"502","IL6.AS1","RESP18",NA
"503","FAM47C","FOXR2",NA
"504","OR10AD1","OR51B6",NA
"505","LCE2A","PSG5",NA
"506","LELP1","LOXHD1",NA
"507","GPR142","GREB1L",NA
"508","ETNPPL","GPR139",NA
"509","OR14A16","ZCCHC18",NA
"510","KCNA6","GIPC3",NA
"511","OR5H14","SPPL2C",NA
"512","SRD5A2","TCHHL1",NA
"513","OR2T12","RNF175",NA
"514","POU1F1","GCNT4",NA
"515","CLDN19","DTNA",NA
"516","HAR1B","KCNQ4",NA
"517","PROP1","VGLL2",NA
"518","C10orf53","HHATL",NA
"519","LINC01193","TMEM132D",NA
"520","MGAT5B","FLJ33534",NA
"521","PAX5","NXNL1",NA
"522","LACRT","ASIC3",NA
"523","TSSK2","ADORA1",NA
"524","CNGA4","TBC1D29P",NA
"525","SNRPD3","LOC339539",NA
"526","OR6C68","SMG7.AS1",NA
"527","LEFTY2","TSKS",NA
"528","MYOD1","LINC00612",NA
"529","OR2B6","KCNK18",NA
"530","LCE2C","FRMD7",NA
"531","FLNA","ETNPPL",NA
"532","IFNL1","MASP1",NA
"533","OR2F1","TRHR",NA
"534","LOC339666","IL21",NA
"535","PEG3.AS1","ODF4",NA
"536","LINC00484","ONECUT1",NA
"537","OR51I1","OR8U8",NA
"538","PRSS40A","GARIN2",NA
"539","MRO","PAGE4",NA
"540","GRM3","OR6X1",NA
"541","GREB1L","CYP11A1",NA
"542","FNDC8","CYP2A7P1",NA
"543","LINC00689","HMX3",NA
"544","PIWIL3","CLTC",NA
"545","LOC401478","TRIM49",NA
"546","C4orf17","GRIA1",NA
"547","SPATA31E1","SLC25A18",NA
"548","CARNS1","SCARNA4",NA
"549","LINC00298","DNM1P35",NA
"550","LINC03103","ZFAT.AS1",NA
"551","DEFB128","SLC13A1",NA
"552","ADGRF3","OR2T27",NA
"553","MASP1","CDH10",NA
"554","LINC01141","SDK1",NA
"555","CRB1","PSORS1C2",NA
"556","RUFY4","MFF.DT",NA
"557","KSR2","NLRP5",NA
"558","FAM83A","HMGCLL1",NA
"559","BMP10","FAM83G",NA
"560","TSKS","NEUROD6",NA
"561","TEX47","SSX9P",NA
"562","ZSCAN4","RNASE11",NA
"563","OR5T3","OR4C16",NA
"564","FABP9","SSMEM1",NA
"565","RTP5","ITGA2B",NA
"566","FLRT1","GPR157",NA
"567","OR52I1","MSLNL",NA
"568","POTEA","PVALEF",NA
"569","LINC00612","GRK4",NA
"570","DRD3","FMO9P",NA
"571","KRTAP12.1","RMST",NA
"572","CT75","OR6S1",NA
"573","MPZ","SPAG11B",NA
"574","PROSER2.AS1","H2AB2",NA
"575","CFLAR.AS1","CPNE6",NA
"576","COL25A1","GOLGA2P11",NA
"577","KCNK9","OR10Z1",NA
"578","LINC01281","POTEA",NA
"579","HES3","EXTL1",NA
"580","TAS1R2","LACRT",NA
"581","CCNP","IL36RN",NA
"582","OR51M1","LINC02870",NA
"583","KIR3DL3","LOC652276",NA
"584","KCNK4","LOC646736",NA
"585","LCE4A","LRFN1",NA
"586","WFDC6","CRB1",NA
"587","IQCF6","GPHA2",NA
"588","KRTAP15.1","TSSK2",NA
"589","OR8G2P","TEX47",NA
"590","FOXR1","LINC02011",NA
"591","CHRNA2","PKD1L2",NA
"592","ZNF483","TP73",NA
"593","PREX2","FOXR1",NA
"594","PP2D1","JPH3",NA
"595","BSND","GPR26",NA
"596","PRAMEF5","TMC1",NA
"597","HCG9","OR2V2",NA
"598","LOC340512","OR5I1",NA
"599","LINC02551","HEPACAM",NA
"600","PLEKHD1","DDI1",NA
"601","OR6Q1","LINC01822",NA
"602","CATSPER4","DTX3",NA
"603","ARID3C","IL6.AS1",NA
"604","PLD4","FAM47A",NA
"605","PTGER4P2.CDK2AP2P2","FOXP3",NA
"606","SERPINI2","OR6C4",NA
"607","SYNDIG1L","OR51B2",NA
"608","TCHHL1","OR5B21",NA
"609","LINC00311","MT1IP",NA
"610","PATE1","HTR6",NA
"611","RALYL","PRDM14",NA
"612","SPAG11B","CHST8",NA
"613","MRGPRX4","DNAJC5G",NA
"614","LINC00466","KRTAP19.4",NA
"615","RDH8","SYN1",NA
"616","COL20A1","UICLM",NA
"617","ERVH.3","UST.AS1",NA
"618","BPIFB4","FLJ25758",NA
"619","ADRA1D","GYPE",NA
"620","GRXCR2","OR11H6",NA
"621","SNORD12B","SLC6A15",NA
"622","NPBWR1","OR2G3",NA
"623","SFTPA1","DEFB116",NA
"624","TAF7L","MDGA2",NA
"625","MORC1","HAPLN4",NA
"626","PABPC5.AS1","OR1S2",NA
"627","OR1Q1","REL.DT",NA
"628","DSEL.AS1","HTN3",NA
"629","FAM181A.AS1","PNPLA5",NA
"630","KRTAP9.9","TTTY6B",NA
"631","RGS21","LINC02995",NA
"632","RGS8","OTOL1",NA
"633","CSMD2.AS1","DNAJB3",NA
"634","PDHA2","LINC01591",NA
"635","NEUROG1","TAS1R3",NA
"636","TRPC7","PROSER2.AS1",NA
"637","SYN1","OR1G1",NA
"638","TACR3","PIWIL3",NA
"639","H1.9P","LINC02139",NA
"640","CYP2G1P","OR4K5",NA
"641","LINC01387","LACTB2.AS1",NA
"642","WNT8B","FCAMR",NA
"643","OR6K6","SPN",NA
"644","TP53TG3HP","EIF3IP1",NA
"645","LRRC37A8P","FAM83A",NA
"646","WSCD2","C20orf173",NA
"647","FAM47A","LINC02551",NA
"648","SPINT3","TRPC7",NA
"649","SLC18A2","CPEB1.AS1",NA
"650","KRTAP4.8","OR11L1",NA
"651","HRG","KIF2B",NA
"652","CDH9","TPTE2P3",NA
"653","KLHL4","SARDH",NA
"654","TRIM55","SPANXN4",NA
"655","OR3A2","TNNT2",NA
"656","TBX4","LINC01349",NA
"657","SFTPD","TNP1",NA
"658","MGAT4D","SPATA31D4",NA
"659","UROC1","F9",NA
"660","AKAP14","SP7",NA
"661","CLEC17A","MAGEC3",NA
"662","OR1L8","C1orf87",NA
"663","CELF4","TEKTL1",NA
"664","OR4C13","OR4E2",NA
"665","OR9A1P","OR13G1",NA
"666","ASIC3","LINC02910",NA
"667","OR5H6","DNAAF8",NA
"668","OR2C1","GABRA1",NA
"669","PROKR2","OR10H5",NA
"670","BCAM","DEFB114",NA
"671","GHRHR","ZSCAN1",NA
"672","CACNG3","LIF.AS2",NA
"673","LYZL2","OR52B2",NA
"674","LINC02139","EPIC1",NA
"675","SPACDR","SEL1L2",NA
"676","DEFA7P","KRT39",NA
"677","OR7D4","LINC02903",NA
"678","PRSS59P","DEFB136",NA
"679","BARHL2","OR52E2",NA
"680","LINC00652","BPESC1",NA
"681","CFAP141","LINC02900",NA
"682","ACSBG2","PRAMEF1",NA
"683","ZSCAN10","OTOG",NA
"684","OR11H6","CREB3L2.AS1",NA
"685","LINC03062","KRTAP4.8",NA
"686","TBC1D29P","KRT73.AS1",NA
"687","MYOZ2","USP51",NA
"688","OR51V1","PCBP3.AS1",NA
"689","LINC02946","PLA2G2F",NA
"690","ERVFRD.1","RFPL4B",NA
"691","PAGE4","FLT4",NA
"692","TMPRSS9","KHDC1",NA
"693","C1QL3","LYZL6",NA
"694","SPDYE4","ANKUB1",NA
"695","TSSK6","CELF2.AS2",NA
"696","SLC39A12","CDK15",NA
"697","SLC26A1","DOC2B",NA
"698","ATAD3C","ATP2B2",NA
"699","OR52E6","OR10K1",NA
"700","SMIM9","OR52D1",NA
"701","FANCD2OS","SLC37A2",NA
"702","OR1N1","LINC01777",NA
"703","IRX6","LCE3D",NA
"704","PTPRU","LOC100133077",NA
"705","OR13H1","TBX6",NA
"706","SEL1L2","GDPD4",NA
"707","OR10K1","SFTPD",NA
"708","GPC5","ADGRE4P",NA
"709","SORCS3.AS1","GALR2",NA
"710","SLC10A6","MAJIN",NA
"711","FAM95B1","OR52A5",NA
"712","LINC00917","COX4I2",NA
"713","GSDMA","OR4B1",NA
"714","LINC01168","PRSS27",NA
"715","KCNJ5","KNCN",NA
"716","KCNAB1","CIMAP1B",NA
"717","OR8S1","OR2T1",NA
"718","IFNA6","KRTAP2.3",NA
"719","OR8D1","OR4C12",NA
"720","NPY6R","PSG11",NA
"721","FAM237A","FCER2",NA
"722","LOC646471","LINC01550",NA
"723","GTSF1L","PNMA3",NA
"724","ATP1B2","LOC100131532",NA
"725","PRAMEF1","LINC00518",NA
"726","CHIA","SLC6A11",NA
"727","LINC01550","PXT1",NA
"728","PGPEP1L","OR5M8",NA
"729","OR5AK4P","NOS1",NA
"730","MSLNL","PBX3.DT",NA
"731","ZNF80","AKAP14",NA
"732","HCRT","PNMA6A",NA
"733","OR5P2","KCNA10",NA
"734","PADI6","OR9A4",NA
"735","SPRN","DSCAM",NA
"736","SERPINB10","OR52E4",NA
"737","KCNV2","TAS1R2",NA
"738","LINC01010","RUNDC3A",NA
"739","NT5C1A","LINC02523",NA
"740","CALHM1","P2RX6",NA
"741","TENM3","LINC02552",NA
"742","HIPK4","GHRH",NA
"743","SHBG","OOSP1",NA
"744","DOC2B","OR5K1",NA
"745","CYP11B1","TULP1",NA
