"","Canonical","NonCanonical","Atypical"
"635","LONRF2","NOL7","H19"
"636","NPHP3","NUDT22","GRIN2B"
"637","HAPLN1","MRPS15","CAPN5"
"638","FLJ42393","AK2","SKA3"
"639","RRP9","GGN","RETNLB"
"640","AUNIP","CCDC12","MFSD12"
"641","EPSTI1","NDUFS8","LRCH1"
"642","MOB3B","LCE1D","RRM2"
"643","IL1R2","MRPS34","DUSP10"
"644","LDHD","ZNF652","TMSB4XP8"
"645","SIVA1","PSMC1","ORC6"
"646","VWA5B2","CDK4","KLRB1"
"647","SLC7A5","NBDY","LINC02481"
"648","SLCO4A1","ACSL3","MILIP"
"649","CYP4V2","MIR600HG","LEMD1"
"650","PERP","LSM6","FAM72D"
"651","ZNF75A","GFPT1","RPS2"
"652","SLC4A4","KCNH3","NUPR1"
"653","PTDSS1","SHISA4","IQGAP3"
"654","NMRAL2P","UBE2NL","GNG12-AS1"
"655","MFSD4A","CCZ1","TGFBI"
"656","DOCK10","MRPL17","MFAP2"
"657","MCM7","TUBA1B","KCNH3"
"658","ARF6","SLK","SST"
"659","GSTM2","SMAD2","TMEM61"
"660","CPNE8","UBE3B","GSTZ1"
"661","ASXL3","SH2B1","SMR3A"
"662","ENDOV","TMF1","AGT"
"663","SMDT1","IGIP","ZMAT3"
"664","MAST3","TSEN54","CCDC113"
"665","ANKAR","HMX1","RPGRIP1L"
"666","TMEM237","UBE2D4","TMBIM4"
"667","RPS10","ZNF785","PKIB"
"668","WLS","PDP2","CSF2"
"669","NDUFA4","EIF3D","HLA-DPA1"
"670","EIF4EBP1","SIMC1P1","CRAMP1"
"671","ZNF321P","COX7A2L","NUF2"
"672","ALKBH2","LINC00941","MLXIPL"
"673","CEBPB","SLC26A5","SRI"
"674","H2AC13","CENPX","KIF15"
"675","MATN2","SETD2","IFNAR2"
"676","CYP1A2","MAN2B2","NR5A2"
"677","SLC10A5","H2BC5","SEMA4D"
"678","EIF3B","GNAO1-DT","LZTS1"
"679","RPL8","ZNRD2","OTX1"
"680","ZHX1-C8orf76","H3-4","NKD1"
"681","HOXD1","BRI3","EPOP"
"682","DESI1","SCARNA7","THBS2"
"683","B3GALT1","RAI1","PPY"
"684","ADH1B","POLR2J","SMIM6"
"685","STRA6","MIR23AHG","VAMP2"
"686","GAPDH","CD79A","IFFO2"
"687","DTD1","MAML1","CARD14"
"688","PSMG1","SNRPD1","TMEM158"
"689","NT5DC2","RMRP","MAOA"
"690","SEMA6A","ILF2","CBY2"
"691","UCHL3","H4C6","ADH1A"
"692","ACSL3","GAS5","RPS16"
"693","RAB5IF","H2BC4","GTSE1"
"694","GTF2IRD1","SMIM29","FHL3"
"695","CENPW","TADA3","NES"
"696","CENPA","DDT","FABP1"
"697","TOMM34","IMP3","SMOX"
"698","H3C15","H3-3A","EDNRA"
"699","H4C15","EBPL","MIATNB"
"700","DSC2","LONP2","SPRNP1"
"701","UGP2","ZMAT3","CHST5"
"702","TMEM236","NFU1","RHPN1"
"703","IMMP2L","ZNF236","CAVIN4"
"704","CD163L1","KRIT1","LOC284600"
"705","TPTE","SNORA26","RPS20"
"706","NDUFB11","H2AC20","H4C3"
"707","MNX1-AS1","FAM89B","POFUT1"
"708","PROCR","ATP5IF1","CSF3"
"709","MYO5C","DNAJB14","NAV1"
"710","RPS15A","UBR3","SNORA81"
"711","LMTK3","TIMM50","KNL1"
"712","PTPRH","MRPL45","TIGD4"
"713","RPL12P16","H3C2","SLC25A34"
"714","RPL21","MIEN1","SCGB2A1"
"715","IL6ST-DT","NDUFB5","RPS4X"
"716","CANT1","TPRKB","XKR4"
"717","RPSA","YIF1A","KLF4"
"718","SNTB1","ZNF321P","FAM83D"
"719","OXTR","MTHFR","ARHGAP11A"
"720","ASAP3","MRPS11","NEBL"
"721","GPD1L","ADAMTS7","CHSY3"
"722","TMEM87B","PSMB10","SPATA13"
"723","HECTD2","ATP5PF","DIO2"
"724","STYK1","TNS2-AS1","PLLP"
"725","NHSL1","SLC4A7","DPEP3"
"726","CEMIP","ATP6V0B","FJX1"
"727","ECRG4","TBXA2R","ST3GAL1"
"728","PTGER4","LINC00685","FAM72A"
"729","SLITRK5","SYDE2","CHTF18"
"730","GP2","SARNP","SLC44A4"
"731","UBR4","FTL","STAP2"
"732","TRPM6","CCDC86","RPS5"
"733","CARMIL1","MRPL48","RPL36A"
"734","OTOP2","FOXK1","SOX11"
"735","S100A8","DMXL1","MAP3K20"
"736","UTP4","SRF","KLK1"
"737","AQP8","SYNGR2","ANKRD36BP1"
"738","SPNS3","FBXL17","BUB1"
"739","SDHA","ARID4B","CENPE"
"740","GCG","BOD1L1","KRT23"
"741","RNU12","H2BC11","LPCAT1"
"742","NDUFAF8","RPS26","KIAA0319L"
"743","LSM3","MAN2C1","MMP10"
"744","SDCBP2","PSMB5","PRR11"
"745","LARGE2","TMEM94","CD48"
"746","DHFR","HSD17B10","LINC01000"
"747","MIR3936HG","SPTY2D1","LAMA5"
"748","ACAN","BCAP31","PRB3"
"749","NENF","C1orf122","EPHX2"
"750","FAM161B","ZFP14","PYY2"
"751","ATP5MF","H3C7","RPL39"
"752","THY1","COPS6","S100A14"
"753","UBA52","NXF1","CENPI"
"754","AMPD1","TMEM106C","AHCY"
"755","ATP13A4","ZNF451","PMP2"
"756","GOLGB1","SLC13A2","CHN1"
"757","SLC15A2","PHF20","CELSR3"
"758","SINHCAF","LINC00639","TTR"
"759","CYLD","SNORA74A","SRPX2"
"760","CHST5","PRDX5","ISG20"
"761","ICE2","IFI27L1","FAM215A"
"762","RDH5","ATP5MC3","DNASE1L3"
"763","NME4","IFITM1","GUCY1B1"
"764","TEAD2","SMUG1","RRP12"
"765","ANKFY1","FMC1","SLF2"
"766","LGI1","DNAJC3","GATD1-DT"
"767","TTC13","MCM9","TTC22"
"768","RPS15","TRIM38","GPA33"
"769","C16orf89","RABAC1","SZT2"
"770","KIF23-AS1","LRSAM1","RPL39P5"
"771","SPC25","COA1","EXO1"
"772","CDHR5","SCARNA2","LRRC75A"
"773","LPCAT4","LINC00862","BRD4"
"774","GRAMD2B","RNF111","LINC02418"
"775","ASTE1","MIGA1","FLT1"
"776","MYO1D","CCNT2","C6orf132"
"777","H4C9","USP19","HPGDS"
"778","MEX3A","DOCK1","PLEKHG4"
"779","CNTN3","BCL2L12","KIAA1958"
"780","RBM24","REXO2","CTHRC1"
"781","DTWD2","BDP1","FXYD3"
"782","WNT5A","SNORA28","PLVAP"
"783","SCN9A","PHPT1","CKAP2L"
"784","POLR2L","RACK1","LOC646813"
"785","EEF1E1","MSRB2","TCF7"
"786","STOX2","PRDX1","C1orf210"
"787","PROM2","HCFC1","ADAMTS5"
"788","GLA","RGS3","TRIP13"
"789","BDH1","CADM3-AS1","ARL13B"
"790","GAREM2","AURKAIP1","FAM151A"
"791","THSD4","TPSG1","TMEFF1"
"792","SZT2","RNF40","PABPC1L"
"793","PKN2","COA3","ZMYND8"
"794","NAPEPLD","TP53TG1","PRKAR1B"
"795","SEMA3D","ZNF75A","BEST4"
"796","IRAK1","H2BC10","CLDN7"
"797","MRPL50","BAZ2B","PDCD4"
"798","RPS19","FUNDC1","RGMB-AS1"
"799","GRAMD4","GOLGB1","CPB1"
"800","PLCD1","PSMA1","AZGP1"
"801","CCNK","CEP97","JCAD"
"802","CKLF","GPR107","MT1X"
"803","ALYREF","BRPF3","PRAC2"
"804","ACAP3","PKD1","BRCA1"
"805","GCNT2","EAF1","ETV5"
"806","IMPDH2","SNORA46","COL6A3"
"807","GPT","AVIL","PRR20B"
"808","MCRIP1","DEF8","TNFRSF1B"
"809","DCAF13","CCT4","UCP3"
"810","RPL36AL","PFDN6","WNT5A"
"811","ZFP3","ZC3H18","ABHD2"
"812","FNBP1","WDR11","ORC1"
"813","RPL10L","CIC","PADI2"
"814","RPS7","JTB","MIR4435-2HG"
"815","SRGAP1","WASHC4","KIF3A"
"816","SKP2","TPTEP2","LRP8"
"817","FTL","FKBP4","CPNE1"
"818","RMDN2","GNG5","HGF"
"819","PLS1","NRIP2","LAMB2"
"820","PDE7A","PDCD2","EPB41L5"
"821","NR2E3","EIF3K","LXN"
"822","SNRK","ARHGEF1","TGM2"
"823","LPAR1","DPEP3","SLC4A11"
"824","SDHAF4","MAP3K13","SAPCD2"
"825","TMEM191A","ZSCAN29","NKX2-5"
"826","NFASC","GK5","PLCE1"
"827","SULF1","MYL6","OTUB2"
"828","PDE6A","PRELID1","TMT1A"
"829","ZNF536","RAB14","GPRIN2"
"830","PCSK5","IFT172","BGN"
"831","FCHO2","SDF2L1","TINAGL1"
"832","SAA1","H3C3","DDIAS"
"833","ATP11A","TMEM216","MMP11"
"834","PIGN","COPRS","GSKIP"
"835","NRIP1","WASF2","CHI3L1"
"836","AGT","UBE3A","BRIP1"
"837","SLC26A2","FHL1","ZNF503"
"838","UNC13B","KMT2B","GARS1-DT"
"839","PRO1804","RBFOX2","IKBIP"
"840","FIRRM","SNHG8","EVX1"
"841","TBCA","PITPNM2","GJC1"
"842","MYO7B","AFF1","FARP1"
"843","DSG2","FOXJ2","ADAMTS9"
"844","CRACD","ZNF366","INHBB"
"845","MYC","KAT6B","IRAK2"
"846","ENTREP1","TERC","DLX4"
"847","CLDN2","C12orf57","AXIN2"
"848","RPL37","CRACR2B","MMP3"
"849","TNFRSF11A","MBD6","HSD11B2"
"850","TTLL6","LRRC37BP1","CREB5"
"851","KCNC1","ZNF746","PCDHB10"
"852","SLC16A9","MAP4K3","XKRX"
"853","SP2","ZNF573","PLAC8"
"854","RPL10","CPD","SAMD13"
"855","KIRREL3","KLRA1P","SNORA28"
"856","KLF9","SNHG29","GINS1"
"857","CIBAR1","PLEKHG1","USP28"
"858","IL23A","SLC25A6","HEPACAM2"
"859","CTNND2","RAB5IF","HSD17B2"
"860","DAO","H2BC14","BFSP1"
"861","LGR4","TINAGL1","LINC00174"
"862","NHSL3","ATP6V0E1","ZNF746"
"863","USP53","H3C6","GDF11"
"864","PPIP5K1","SRSF3","CCR8"
"865","SPINDOC","SCARNA10","KDM4D"
"866","SLC6A7","YTHDC2","TNFRSF17"
"867","ABCA6","BRPF1","WFDC2"
"868","GNA11","SCAF1","SEC16B"
"869","ANO7","IFT25","SIAE"
"870","SLC2A8","PTGR3","COL1A1"
"871","RPPH1","CDC26","CLRN3"
"872","RPL21P44","PPP1R37","VPREB3"
"873","ESR2","ALG13","KRTAP13-1"
"874","COL12A1","ARHGEF12","STXBP1"
"875","H2BC3","VAMP2","PRSS3"
"876","TAFA2","NUMA1","LAMA1"
"877","DHRS7C","AFF4","MYC"
"878","SLITRK4","CLK2","TMPRSS3"
"879","PGF","TYMP","PPFIA4"
"880","MAP3K13","PSMA7","NOTCH3"
"881","P3H1","ABRACL","TMIGD1"
"882","RPL30","UBE2L3","SELENOP"
"883","GDF11","SMDT1","CCDC177"
"884","SLC35A3","TMEM88B","ASCL2"
"885","FAM219B","GDF5-AS1","LZTS3"
"886","TOX","TAF6L","HROB"
"887","HLA-F-AS1","NICOL1","LTBP2"
"888","LGALS1","YTHDC1","LINC00312"
"889","PCDH1","DCTPP1","CASC15"
"890","H3C10","ATF4","LRRC8E"
"891","FLVCR1","VPS13D","FNDC1"
"892","PARM1","DYNLRB1","PRR7-AS1"
"893","TERC","PPP1R26","ZNF346"
"894","AP1S1","GNAI1","DNAJC3"
"895","H3C2","HERC3","TBX15"
"896","CCNT2","PCGF3","PLP1"
"897","MIR600HG","IFITM2","L3MBTL1"
"898","GAL","SCNM1","ZG16"
"899","MAGI1","SERGEF","SPMIP6"
"900","GZMB","SPCS1","KIF3C"
"901","RAPGEF6","CDH22","EVA1A"
"902","BAIAP3","RABGEF1P1","FAM30A"
"903","UXT","ZNF276","SLC7A11"
"904","SVOP","PPP1R14A","ERCC6L"
"905","GPM6B","OVCA2","VSNL1"
"906","FCGR3A","NT5C","HLA-DPB1"
"907","MAML3","ATP6V1G1","HASPIN"
"908","APC","SUGP2","SMCO2"
"909","GNAI1","MUC3B","CYP17A1"
"910","RFC4","SAR1A","SPDEF"
"911","GNG2","LAPTM4A","IGLC1"
"912","TMEM132A","BRWD3","UNC5CL"
"913","DSCC1","CLTA","CXCL8"
"914","CCNB2","ZFP91","NXPH4"
"915","MAPT-AS1","WDR47","LCAL1"
"916","MSX1","SPHK1","EHD3"
"917","ENTREP2","CMIP","CHP2"
"918","H4C6","ORMDL3","PTP4A3"
"919","PDK4","MRPL18","CDON"
"920","UGT2B11","ZBTB34","CCL23"
"921","LOC143666","LOC114224","KRIT1"
"922","H4C13","APC","PGBD1"
"923","POLR3K","BUD31","MELK"
"924","SCARNA12","ANKRD42-DT","TMEM45B"
"925","H4C3","EIF6","IGLL5"
"926","SCN4B","BUD23","TXNIP"
"927","CNNM2","ERP44","PCDH12"
"928","FOXO1","MPLKIP","DSG3"
"929","ARHGAP20","XYLB","RASGRF2"
"930","PTTG3P","TALDO1","DNM3"
"931","RPL23AP7","CDK5","MALL"
"932","SORD","H2AJ","IGFL4"
"933","GNA14","C15orf61","MMP7"
"934","FAM83E","SVIL","XAGE-4"
"935","EVA1A","TPI1","TBX3"
"936","CDKN3","DPCD","TSPAN8"
"937","RPL29P2","MIATNB","MISP3"
"938","NEK2","ZNF248","AUNIP"
"939","H3C8","NDUFS3","E2F7"
"940","CLIC5","TRAPPC4","RETREG1"
"941","CCNE1","BMS1P2","SELENBP1"
"942","PLD1","DUSP23","TRIM27"
"943","ALAD","H2AC13","PRR19"
"944","RPL6","MICOS10P1","CACNA1D"
"945","TPTEP2","EIF3E","DUSP14"
"946","LRRC19","HTATSF1P2","CHST3"
"947","KNSTRN","TMEM191A","AQP8"
"948","ALDH6A1","PLXNA2","ZNF827"
"949","NPM3","PSMD9","HSPA12B"
"950","GAB1","NAXE","RNFT2"
"951","GUCA2B","PSD","GABRE"
"952","RBFOX3","MGST3","MT2A"
"953","UQCC3","SLC66A1","IGKC"
"954","SH3BGRL2","ZNF281","GRHL3"
"955","SLC7A2","EXOSC4","ENTPD8"
"956","PKNOX2","EPB41L4A-AS1","SMIM13"
"957","AKAP7","MIF-AS1","ARRDC4"
"958","DST","H6PD","GREB1"
"959","CLSTN1","STX8","CDH6"
"960","THEM6","LINC00515","KLK15"
"961","NAAA","C17orf49","GPAT3"
"962","DLG5-AS1","POLR2E","ACSL4"
"963","USP49","CEP44","IL6"
"964","GBA3","ATP1A3","LOC284933"
"965","AKAP5","CDC42BPA","IL1R2"
"966","ARID1A","ISCU","PLAC9"
"967","POC1A","ZNF511","ENPEP"
"968","ATP5F1E","POFUT2","ZNF282"
"969","THRB","YDJC","BICC1"
"970","PAFAH2","SEMA4D","TGFB2"
"971","SNRPD1","NBPF11","LPL"
"972","OAZ1","TOMM20","PBX4"
"973","HRK","SDHAF4","PDE10A"
"974","SUN2","LSM1","RPL13AP3"
"975","COL4A1","SMG6","HTRA3"
"976","SLC30A10","SYNE3","S1PR5"
"977","LGALSL","MAN2A1","EXOC3L2"
"978","PAG1","MORC2","GLOD5"
"979","MFSD4A-AS1","LOC641746","H4C5"
"980","EPB41L3","COMMD3","LINC00891"
"981","SERPINH1","ARHGAP17","DNMT3B"
"982","PCBD1","EXOC8","C15orf62"
"983","OCIAD2","SNORA74B","WNT3"
"984","HOXD10","FAM13A-AS1","MAL"
"985","RCN1","TADA2B","TGFB1"
"986","SNORA74A","INPPL1","BMP8A"
"987","RMRP","SEC16A","TG"
"988","CHRNA7","MTMR9","MEX3B"
"989","SETD1B","FURIN","CHGA"
"990","STRIP2","C6orf132","AQP6"
"991","GAREM1","PTS","SFRP1"
"992","PTCHD1","TMEM192","PHB1P19"
"993","DNPH1","CARF","TTYH1"
"994","CDK1","ACBD7","C1QB"
"995","H2AC16","YY2","RAD51AP1"
"996","GPLD1","DCP2","RCN3"
"997","RIMBP2","SHISA5","GRHL1"
"998","MAOA","BZW2","POLH"
"999","MFAP2","NBPF14","IL17RD"
"1000","RPL14","RPS27L","AMPD1"
"1001","SLC35D3","SNX1","DHRS4L1"
"1002","FLNB","ZNF790-AS1","SELE"
"1003","TJP3","NRDE2","ADAMTS14"
"1004","HJURP","GPX4","FKBP10"
"1005","CRIPTO","DTYMK","CCL14"
"1006","LINC00482","SHARPIN","SHISA2"
"1007","ATP8A1","MYH3","KLHL29"
"1008","PMAIP1","AMN","KIF20B"
"1009","ZBTB16","MAGOHB","AGR3"
"1010","FRRS1","EXOC3L1","MYOT"
"1011","FMO4","PYCARD","F2RL1"
"1012","MAD2L1","LINC01001","MME"
"1013","CLMN","MORN2","RALGAPA2"
"1014","H2BC7","BLOC1S1","PPP1R37"
"1015","IL11","CKLF","SAA4"
"1016","RPS5","NUDCD2","FLJ42393"
"1017","CES2","RAD51-AS1","TCEA3"
"1018","RGS16","PPP1R16B","ST6GALNAC1"
"1019","LPAR5","BET1","ATAD3B"
"1020","GK5","USP6","GLS2"
"1021","MYBL2","PHLPP1","SLAMF7"
"1022","TCEANC2","SNAPIN","ARSK"
"1023","HPRT1","CARMIL1","ECM1"
"1024","DCLK1","OR1J1","MCAM"
"1025","LINC02418","TMED3","GLIS2"
"1026","ADCY9","MRPL15","KCNK1"
"1027","RPL29","CRYGS","GLIPR2"
"1028","DPP10","ZCCHC2","H4C2"
"1029","CNGA3","NHLRC2","CROCCP3"
"1030","ADGRL3","DCAF1","GALNT6"
"1031","CADM2","CYTOR","DLGAP5"
"1032","RPS13","C1QBP","HRK"
"1033","LOC729732","VPS13C","CD27"
"1034","DIRAS1","ARL2","PNOC"
"1035","APRT","OGFR","UBTD1"
"1036","IER5L","MESP2","TNS4"
"1037","CIBAR1P2","EPB41L5","CCT5"
"1038","H3C13","WDR5B","PLCB1"
"1039","UGT1A6","RBM26","ANGPTL7"
"1040","CSF2","SCARNA23","AKAP7"
"1041","CEP170B","COMMD5","BDNF"
"1042","EDIL3","UCP3","CIBAR1"
"1043","RPL24","SELENOK","SSTR3"
"1044","H3C4","HMGB1","FANCA"
"1045","BOP1","LRRC58","ZNF366"
"1046","TENT5C","TSEN34","MATN3"
"1047","RPS16","TMA7","RNF208"
"1048","MEST","IGHMBP2","SCARA5"
"1049","HMGB3","QSOX2","RIPPLY3"
"1050","EDN3","INTS6L","TPH1"
"1051","SLC9A2","DENND4C","PDX1"
"1052","SCARA5","ELL","MIR181A1HG"
"1053","TNFRSF6B","GGCT","GUCA1B"
"1054","CRNDE","FUNDC2P2","FUT6"
"1055","OSBPL7","FAM74A4","TBX10"
"1056","GNRH1","PANK4","MKI67"
"1057","C20orf141","TTC17","GPAT2"
"1058","SYT4","CDK3","CLDN8"
"1059","H2BC11","MALT1","BMAL2"
"1060","RPL7","SUN2","ASPA"
"1061","COL4A6","MEF2D","FMO3"
"1062","MUC13","TSSC4","TLCD3B"
"1063","TMEM97","CTNND1","KLB"
"1064","WASF2","OLA1","KRT19P2"
"1065","TMSB10","FAM184B","HILPDA"
"1066","PDAP1","PLEKHM3","CAMTA1"
"1067","NDUFA7","LINC00294","NEDD4L"
"1068","KIAA0319L","CDC42EP5","CTSG"
"1069","SLC52A2","TMEM63B","DBF4"
"1070","PLEKHB2","MAST3","PLCXD3"
"1071","DPM1","SPRED2","GUCY1A1"
"1072","CNR1","DPH3","DAO"
"1073","DGAT2","LINC00999","VWA2"
"1074","PTRH2","RANGRF","KRTAP4-1"
"1075","SLC16A7","PPIEL","LINC00926"
"1076","ADRM1","NANOG","DACH1"
"1077","LOXL2","GPLD1","PEAR1"
"1078","CHEK1","SKIC2","ENTPD5"
"1079","NKD1","UBB","HLA-DMB"
"1080","HNRNPA1L2","TAF12","CATSPERZ"
"1081","TMPRSS2","SEC11A","FAM227A"
"1082","GFI1","LINC00205","PTGDR"
"1083","VEGFA","INO80","LTK"
"1084","BCHE","ZXDC","MMP1"
"1085","RPS4X","MEGF9","LINC01235"
"1086","TACC3","SMC3","CYP2W1"
"1087","SNORD15A","IFITM4P","SLC16A4"
"1088","ITM2C","SLC9A8","RHEX"
"1089","GNE","AP3S1","BCHE"
"1090","H4C8","MYCNOS","AHCYL2"
"1091","DNM2","CARD19","FSIP1"
"1092","SGSM3","LRRC8B","CD3D"
"1093","OST4","CSPP1","ELAPOR1"
"1094","IL17RA","MTHFS","ST3GAL4"
"1095","LRRN2","CENPN","HOXD13"
"1096","ECEL1P2","SNORA16B","HMGA2-AS1"
"1097","SNORD3B-1","CANX","DKK2"
"1098","MRPL13","SLC35C2","RECQL4"
"1099","SCARNA7","TCF7L1","HCN1"
"1100","SYNE1","PWWP2A","MROH5"
"1101","HPGD","PHC2","CCDC148"
"1102","SLIRP","TYROBP","DPP9"
"1103","TEDC2","LUZP1","NEUROD1"
"1104","MRPL33","MRPS18B","DSCC1"
"1105","PPARGC1A","SRGAP1","FKSG29"
"1106","MAN2B2","SNHG9","TTBK1"
"1107","LINC01004","SCARNA16","INCENP"
"1108","GPRIN3","CHCHD5","NAT1"
"1109","LINC03040","SIGLEC6","VAC14-AS1"
"1110","H4C4","SLC25A5","E2F1"
"1111","MCM9","TAF4","SAMD14"
"1112","ITPRID2","RORB","MATCAP2"
"1113","CD160","EXOC2","SOX12"
"1114","RPL38","ATP5MC1","AQP9"
"1115","IFT56","DCAF8","SLC26A2"
"1116","RPL28","PTTG2","CRABP2"
"1117","AFP","DCUN1D5","SMIM17"
"1118","OR7E37P","PSMB2","AVIL"
"1119","LINC00460","C11orf71","OR51E2"
"1120","GINS2","MTSS2","PUS7L"
"1121","ACVRL1","ALAD","LRRC15"
"1122","BORA","NOPCHAP1","CRIP2"
"1123","MMAA","ZNF761","PCOLCE"
"1124","TIMM10","EML3","GJA5"
"1125","HCN4","GSTO1","SULF1"
"1126","STC2","LSM2","KRT14"
"1127","SYP","RNF113A","MGC16025"
"1128","LINC01555","KCNIP4","SLCO1B3"
"1129","TLCD5","GOLGA2P5","NEXN-AS1"
"1130","PRELID3A","LOC284600","MMP13"
"1131","CABYR","LINC00342","DYRK3"
"1132","RPLP0","THOC7","SP140"
"1133","MDM2","S100A13","SP6"
"1134","PPM1A","IGBP1","ITM2A"
"1135","UBD","POLH","MAMDC2"
"1136","FAU","SLC34A3","FCGBP"
"1137","ANLN","TIMM17A","RNF152"
"1138","UGT2A3","FAM219B","CIMAP1D"
"1139","PLAAT3","NDUFA12","BCL6B"
"1140","FXYD1","DDX24","LCA5"
"1141","SIAE","CCZ1B","FIRRE"
"1142","FER1L6","TRIM56","RSPH9"
"1143","H4C2","BBLN","ITGBL1"
"1144","RPL35A","MDM2","ARL14"
"1145","GPRC5C","CLIC1","PCDHB11"
"1146","TEX38","HECTD4","SLC4A4"
"1147","EIF3E","KMT2A","PLAU"
"1148","CXCL2","ZNF514","EBF3"
"1149","H4C11","STXBP5","NRAP"
"1150","RPL36A","PTTG1","FOLH1B"
"1151","PRAP1","PTMS","PRPH"
"1152","GALNT7","SLC25A3P1","BTBD16"
"1153","SIGMAR1","HMHB1","LIN7A"
"1154","H2BC13","PRR14L","CXCL6"
"1155","DAAM1","TMEM106A","LINC00839"
"1156","TMEM253","ANKIB1","ITLN1"
"1157","SLC30A4","GTF2A2","KRT17"
"1158","IQCM","ABHD2","CBLN2"
"1159","CCZ1P-OR7E38P","ARHGEF2","GDF5-AS1"
"1160","SLC25A23","CSTB","EPHB1"
"1161","MMP1","ALYREF","CRYM"
"1162","SPON1","PRR12","SNORA46"
"1163","GALNT6","ARK2C","HSF2BP"
"1164","AURKA","DUT","PLEKHG2"
"1165","PRR5L","TMED2","CIBAR1P2"
"1166","MAL","LRRK1","CA9"
"1167","XYLT1","TMEM14A","WWC2"
"1168","UGT2B10","SLAIN2","FCRLA"
"1169","NRAP","SLC10A2","RNVU1-18"
"1170","SH3GL2","IFNAR2","ADRB2"
"1171","BMP6","GTF3C6","ABCC8"
"1172","SCN7A","COX4I1","LINC02915"
"1173","FMO5","PRB3","TMEM95"
"1174","LRP8","SMIM20","ITM2C"
"1175","FAM151A","SNORA19","NHS"
"1176","RAD51-AS1","VPS28","CLSPN"
"1177","RPL18","COPS3","SLC35D3"
"1178","ANO5","CRB3","SLC11A1"
"1179","VIPR1","RNVU1-18","FILIP1"
"1180","NDRG2","MIA3","FIBIN"
"1181","PDE9A","SELENOF","OIT3"
"1182","CEP55","GPX2","MS4A12"
"1183","RGS9","GCSH","PGAP4"
"1184","COL1A1","DPH3P1","ADAMDEC1"
"1185","LAPTM4B","H3C1","CCDC196"
"1186","LYSMD3","WASHC3","LOC102724434"
"1187","EPB41L4A","RNASEK","PRDM12"
"1188","CHPF","TMEM141","IL24"
"1189","C4orf19","CHPF2","NUP210"
"1190","GPRASP1","CAMK2G","VILL"
"1191","GPT2","REXO1","RHPN1-AS1"
"1192","FAM8A1","RBM12B","SKA1"
"1193","LINC00515","GTF3C1","SNORC"
"1194","SEPTIN8","DAG1","RORC"
"1195","DEFA3","KIAA1671","PACSIN3"
"1196","PIANP","MRPL50","ZNF469"
"1197","KLHL7","POLR3K","LMCD1-AS1"
"1198","C2orf72","NUTF2","LINC00460"
"1199","KIF2C","NDUFS4","TMED6"
"1200","ADRB1","UQCC4","EPB41L4A"
"1201","GAS5","GABARAP","RGS13"
"1202","SCIN","PFN1P2","ADAMTS12"
"1203","STXBP5L","UQCRFS1","RNF186"
"1204","PDK3","GOLGA6L10","DBNDD1"
"1205","CCDC85A","ARHGAP32","SPTBN5"
"1206","PIGS","ZNF44","YPEL4"
"1207","MZT2B","C18orf21","PALS2"
"1208","CGN","H2AZ1","ABCC2"
"1209","LOC254896","SMG9","SLC35G2"
"1210","KCNE2","SP100","FAM177B"
"1211","DUSP10","CHST13","VWCE"
"1212","PIERCE1","EBP","DLGAP1-AS2"
"1213","CNTN2","FAM136BP","PCSK2"
"1214","SLC22A3","EIF1","NOTUM"
"1215","S100A2","CD151","FAM184B"
"1216","RPL13","ZBTB41","MPP4"
"1217","RPS25","SIKE1","MFSD6L"
"1218","RPL23A","KBTBD7","SOX7"
"1219","TMC4","CYP17A1","MYCN"
"1220","B3GNT6","RDX","TMEM37"
"1221","CXCL8","FAM114A2","PPEF1"
"1222","MICAL3","COG7","SNORD15A"
"1223","GATA2-AS1","MEX3D","PCDHB15"
"1224","ZNF396","UCHL3","GLYATL3"
"1225","PLSCR4","EHBP1L1","FAM131C"
"1226","ADAMTSL3","RRN3","FMNL3"
"1227","LRIT2","ZNF280D","ANO1"
"1228","CA1","GLRX5","CLDN2"
"1229","EPM2AIP1","CABP5","CCL19"
"1230","CLPB","SERF1B","LOC254896"
"1231","KLHL6","ARFGEF3","PTPN13"
"1232","PACC1","EIF4A1","TESC"
"1233","ITGB1BP1","PSMG1","TWIST1"
"1234","ANKRD20A1","ANAPC13","RNA28SN5"
"1235","KCNK6","EVX1","CSPG4"
"1236","RNF43","TECPR1","CADM3"
"1237","SCARNA16","SCARNA6","VIT"
"1238","CHI3L1","DDX25","VASN"
"1239","TCFL5","TCAF1","GLDN"
"1240","AFF3","FBLIM1","SFRP4"
"1241","LSP1P5","MRGPRG","SLC5A8"
"1242","FANCB","SEC61A2","LYPD8"
"1243","LINC00667","MLXIP","CST1"
"1244","MORC2-AS1","TUT7","CD34"
"1245","STAB1","SPSB4","TRHDE-AS1"
"1246","RFLNA","EPG5","GINS4"
"1247","EME1","SLC6A6","CFB"
"1248","RIOK3","CALM2","RECQL5"
"1249","IQGAP3","BBS1","STMN2"
"1250","CBX7","CFAP44","EPHA1"
"1251","B3GALT5","KCNMB1","BFSP2"
"1252","SMPDL3B","PSMB1","RBM44"
"1253","B4GALT4","PYY2","LRRC32"
"1254","ADH1A","EMC8","PCDHB8"
"1255","CCDC18-AS1","TMEM42","TAFA5"
"1256","H4C12","HDDC3","FOLH1"
"1257","CASR","DCUN1D4","LRRC19"
"1258","MUC3B","ATM","FCRL2"
