"","Canonical","NonCanonical","Atypical"
"775","LIN28B","RESP18",NA
"776","CA7","ZIM2",NA
"777","CALN1","LCE2C",NA
"778","CA10","OR5J2",NA
"779","SMTNL2","CNTNAP4",NA
"780","CES1P1","WBP2NL",NA
"781","EYS","CSN3",NA
"782","SPANXN4","SNORA12",NA
"783","TTC16","TLX1NB",NA
"784","LAMA1","RIPPLY2",NA
"785","SEMA3D","ADAM3A",NA
"786","HBD","SLC13A5",NA
"787","DYDC2","IFIT1B",NA
"788","FAM13C","CHRNA4",NA
"789","SPATA8","SVOP",NA
"790","NRAP","CAMKV",NA
"791","OR10T2","GUCY2D",NA
"792","OR8D2","PSAPL1",NA
"793","VIT","PGM5",NA
"794","OR12D2","CES1P1",NA
"795","ANKRD30B","OPCML",NA
"796","MMP16","IGSF11",NA
"797","AKR1C3","GALR1",NA
"798","DLL3","NXPH4",NA
"799","COL6A6","LRRC10B",NA
"800","PCDHA10","AMER2",NA
"801","FAM9B","ARHGAP36",NA
"802","TTC6","OR4P4",NA
"803","ODF1","INSL4",NA
"804","C1QTNF8","FMR1NB",NA
"805","CREB3L3","FSCN1",NA
"806","TRIM63","SORCS3",NA
"807","RP1","PATE2",NA
"808","RDH12","LINC00654",NA
"809","SP8","KCNH5",NA
"810","SLC18A1","KCNA1",NA
"811","LINC00314","SRRM4",NA
"812","TDRD5","OR10S1",NA
"813","PNMA3","PPY2P",NA
"814","CLLU1","SULT2A1",NA
"815","BEX1","PDE10A",NA
"816","FZD10","CCL23",NA
"817","OR52A4P","MYADML2",NA
"818","TBX22","AACSP1",NA
"819","TARP","FMO2",NA
"820","QRFPR","PRAMEF8",NA
"821","SH3GL2","AGXT2",NA
"822","CDKL2","OR10A7",NA
"823","KCNB1","BEST4",NA
"824","IGFALS","C1QL2",NA
"825","SERPINA5","MUC21",NA
"826","PM20D1","GOLGA7B",NA
"827","GALR1","VSTM2B",NA
"828","COL19A1","BTBD18",NA
"829","CCDC148","HBD",NA
"830","CHRM1","SH3GL2",NA
"831","PATE2","PIK3C2G",NA
"832","TTR","LACRT",NA
"833","MMP12","OR8G1",NA
"834","SCN7A","REG3G",NA
"835","EFCAB8","ABCG4",NA
"836","C1orf105","ADGRB3",NA
"837","CDH19","JAKMIP3",NA
"838","PMP2","PLPPR5",NA
"839","SERPINA4","WDR87",NA
"840","OR5K4","RBM24",NA
"841","LINC00612","FAR2P1",NA
"842","ASPG","OR10AG1",NA
"843","OR3A2","GATA5",NA
"844","UGT1A6","DAO",NA
"845","SEMG1","SPMIP7",NA
"846","ABCC13","SERPINA4",NA
"847","TTTY10","OSR1",NA
"848","NEU4","GALNT15",NA
"849","SLC16A12","NOX5",NA
"850","LGI1","UGT1A6",NA
"851","EYA4","MMP16",NA
"852","HOGA1","HTR3D",NA
"853","UTS2B","ARG1",NA
"854","FGG","TEKT5",NA
"855","HECW1","SCRT2",NA
"856","PDE6A","ABCA8",NA
"857","OR52B6","SLC10A6",NA
"858","OSR1","ADGB",NA
"859","OR6K6","RBM20",NA
"860","C11orf86","MYF6",NA
"861","MSMB","NPY1R",NA
"862","SOHLH2","VGF",NA
"863","NPY2R","USP26",NA
"864","OR2V2","CFAP45",NA
"865","GABRG1","MC4R",NA
"866","CCDC190","HSD17B3",NA
"867","TBPL2","OR5D13",NA
"868","TEX19","HSPB7",NA
"869","WFDC2","BARX1",NA
"870","SLC6A12","ZIC3",NA
"871","DMRT2","DNAH10",NA
"872","KRT2","ASPG",NA
"873","PIRT","CATSPER4",NA
"874","APOH","SERPINA10",NA
"875","VWC2","BMP3",NA
"876","AREG","KDM6B",NA
"877","HSD17B2","CIBAR1",NA
"878","REG3G","KIR3DX1",NA
"879","SLC6A1","CLDN17",NA
"880","GPR12","COL22A1",NA
"881","LRRC2","KRT82",NA
"882","GDPD2","OR56A1",NA
"883","CCL20","PKD1L1",NA
"884","PPEF1","MEGF10",NA
"885","FOXI1","LELP1",NA
"886","PCDHA9","OR2AK2",NA
"887","MAGEB6","SLC11A1",NA
"888","CAMKV","SP8",NA
"889","AMPD1","OR5W2",NA
"890","SP5","CPB2",NA
"891","MUC5B","VWC2",NA
"892","FMN2","GPLD1",NA
"893","SRPX2","UNC5D",NA
"894","GLYATL3","TCHHL1",NA
"895","FER1L6","OR2V2",NA
"896","KRT17","GPR151",NA
"897","TMEM132C","NXPH2",NA
"898","SLC66A1L","LINC03042",NA
"899","MSX1","LINC02880",NA
"900","FAR2P1","PAPPA2",NA
"901","CA6","OR52A5",NA
"902","SHISA9","OR12D2",NA
"903","ALDOB","CDKL2",NA
"904","CYP2C19","AKR1C3",NA
"905","MT4","HTR4",NA
"906","NOTUM","CYP2F1",NA
"907","KLK8","EEF1A2",NA
"908","CKM","GJB4",NA
"909","LONRF2","FBF1",NA
"910","AFP","NFE2L3",NA
"911","RNF183","DAW1",NA
"912","TPH1","KCNK10",NA
"913","ENPP6","OR52E8",NA
"914","ATP1A2","VN1R5",NA
"915","KCNE2","ABCC9",NA
"916","OSM","ALLC",NA
"917","CAGE1","NEXMIF",NA
"918","SLC4A4","MARCO",NA
"919","GUCA2A","CBY2",NA
"920","CBY2","MFAP2",NA
"921","ELF5","ERG",NA
"922","MAMDC2","RGS21",NA
"923","B3GALT5","FCRL4",NA
"924","RSPO2","RP1",NA
"925","FABP2","PLIN4",NA
"926","CPB1","REG1CP",NA
"927","ST6GALNAC1","PCDHB6",NA
"928","MMP3","HOGA1",NA
"929","CHGA","URAD",NA
"930","KRT23","BRINP1",NA
"931","OR8D4","FTCD",NA
"932","DPEP1","TRIM63",NA
"933","NKD1","THY1",NA
"934","SAA1","FOXL2",NA
"935","CEMIP","TTC16",NA
"936","LY6D","TBXT",NA
"937","USP9Y","CHRM1",NA
"938","SCGN","KLK15",NA
"939","MMP10","DLL3",NA
"940","PAH","CCDC83",NA
"941","PITX2","NPY2R",NA
"942","KRT80","KRT27",NA
"943","HEPACAM2","C11orf86",NA
"944","FOXQ1","OPRPN",NA
"945","CD177","OR4F6",NA
"946","MMP7","OR1I1",NA
"947","CA1","KCNB1",NA
"948","SLC26A3","CCN5",NA
"949","STYXL2","SPANXN4",NA
"950","RPS4Y1","SEMG1",NA
"951","CLDN8","LCN6",NA
"952","ZG16","VWA5B1",NA
"953",NA,"TAFA2",NA
"954",NA,"EYA4",NA
"955",NA,"TTR",NA
"956",NA,"NLGN1",NA
"957",NA,"SCGB1D1",NA
"958",NA,"CFAP95",NA
"959",NA,"CLEC4D",NA
"960",NA,"ADCY2",NA
"961",NA,"NEUROG2",NA
"962",NA,"ABCG8",NA
"963",NA,"GDPD2",NA
"964",NA,"DRD2",NA
"965",NA,"KRT2",NA
"966",NA,"NEU4",NA
"967",NA,"TRIB3",NA
"968",NA,"TNIP3",NA
"969",NA,"GCM2",NA
"970",NA,"ACAN",NA
"971",NA,"IGFL2",NA
"972",NA,"SELENOV",NA
"973",NA,"OR8I2",NA
"974",NA,"SLITRK2",NA
"975",NA,"GAS1",NA
"976",NA,"UCN2",NA
"977",NA,"ZNF560",NA
"978",NA,"TMEM202",NA
"979",NA,"PPEF1",NA
"980",NA,"SOX14",NA
"981",NA,"TARP",NA
"982",NA,"IGKC",NA
"983",NA,"HDAC9",NA
"984",NA,"TTTY10",NA
"985",NA,"GHR",NA
"986",NA,"CLEC3A",NA
"987",NA,"IGFALS",NA
"988",NA,"HKDC1",NA
"989",NA,"FPR1",NA
"990",NA,"SP5",NA
"991",NA,"TBX22",NA
"992",NA,"TNFRSF10C",NA
"993",NA,"CETN1",NA
"994",NA,"SLC27A6",NA
"995",NA,"GALNTL6",NA
"996",NA,"COL4A6",NA
"997",NA,"DEFB133",NA
"998",NA,"ST3GAL4",NA
"999",NA,"SEC14L5",NA
"1000",NA,"HOXB9",NA
"1001",NA,"GP2",NA
"1002",NA,"LUZP2",NA
"1003",NA,"SOHLH2",NA
"1004",NA,"ADAMTS4",NA
"1005",NA,"VPS18",NA
"1006",NA,"OR52B6",NA
"1007",NA,"NTM",NA
"1008",NA,"CILP",NA
"1009",NA,"LIN28B",NA
"1010",NA,"C1QTNF8",NA
"1011",NA,"VSTM5",NA
"1012",NA,"SLC22A24",NA
"1013",NA,"SLC16A12",NA
"1014",NA,"OR3A2",NA
"1015",NA,"EFCAB8",NA
"1016",NA,"SPTSSB",NA
"1017",NA,"TYRP1",NA
"1018",NA,"NRAP",NA
"1019",NA,"OR6K6",NA
"1020",NA,"CA7",NA
"1021",NA,"KLK8",NA
"1022",NA,"CCDC190",NA
"1023",NA,"SLC30A10",NA
"1024",NA,"AGT",NA
"1025",NA,"CCDC148",NA
"1026",NA,"CDH19",NA
"1027",NA,"SLC66A1L",NA
"1028",NA,"OR10K1",NA
"1029",NA,"SEMA3D",NA
"1030",NA,"UTS2B",NA
"1031",NA,"MIR99AHG",NA
"1032",NA,"PROX1",NA
"1033",NA,"SLC6A12",NA
"1034",NA,"BANF2",NA
"1035",NA,"CD86",NA
"1036",NA,"CPB1",NA
"1037",NA,"PTCHD3",NA
"1038",NA,"DMRT2",NA
"1039",NA,"ATP1A2",NA
"1040",NA,"CKM",NA
"1041",NA,"AGTR1",NA
"1042",NA,"NKD1",NA
"1043",NA,"SLC6A1",NA
"1044",NA,"TEX19",NA
"1045",NA,"CFAP251",NA
"1046",NA,"FOXI1",NA
"1047",NA,"ST6GALNAC1",NA
"1048",NA,"ALDH1A2",NA
"1049",NA,"LCE5A",NA
"1050",NA,"SH2D7",NA
"1051",NA,"ERAP1",NA
"1052",NA,"AKAP4",NA
"1053",NA,"ZNF114",NA
"1054",NA,"SLC1A7",NA
"1055",NA,"CAGE1",NA
"1056",NA,"GLYATL3",NA
"1057",NA,"SRPX2",NA
"1058",NA,"KRT17",NA
"1059",NA,"HTR3C",NA
"1060",NA,"KCNE2",NA
"1061",NA,"LGI1",NA
"1062",NA,"ZCCHC13",NA
"1063",NA,"VNN3P",NA
"1064",NA,"TDRD5",NA
"1065",NA,"FZD10",NA
"1066",NA,"CSF2",NA
"1067",NA,"C6orf15",NA
"1068",NA,"ANKRD30B",NA
"1069",NA,"XAGE2",NA
"1070",NA,"MUC5B",NA
"1071",NA,"FEV",NA
"1072",NA,"PDE6A",NA
"1073",NA,"LDHD",NA
"1074",NA,"MAGEA4",NA
"1075",NA,"IL11",NA
"1076",NA,"PITX2",NA
"1077",NA,"CSF3",NA
"1078",NA,"HOXB8",NA
"1079",NA,"SLC18A1",NA
"1080",NA,"TNFRSF6B",NA
"1081",NA,"S100A9",NA
"1082",NA,"ALDOB",NA
"1083",NA,"MSX1",NA
"1084",NA,"CRNDE",NA
"1085",NA,"PRSS33",NA
"1086",NA,"KCNJ12",NA
"1087",NA,"COL1A1",NA
"1088",NA,"LGALS2",NA
"1089",NA,"CHGA",NA
"1090",NA,"AMPD1",NA
"1091",NA,"KRT23",NA
"1092",NA,"GUCA2B",NA
"1093",NA,"LY6D",NA
"1094",NA,"NOTUM",NA
"1095",NA,"TREM1",NA
"1096",NA,"SLC26A2",NA
"1097",NA,"AFP",NA
"1098",NA,"LEMD1",NA
"1099",NA,"PSCA",NA
"1100",NA,"DPEP1",NA
"1101",NA,"SBSN",NA
"1102",NA,"SCGN",NA
"1103",NA,"USP9Y",NA
"1104",NA,"SOX11",NA
"1105",NA,"LINC02418",NA
"1106",NA,"MMP13",NA
"1107",NA,"STYXL2",NA
"1108",NA,"DMBT1",NA
"1109",NA,"GUCA2A",NA
"1110",NA,"PCK1",NA
"1111",NA,"FOXQ1",NA
"1112",NA,"PLA2G2A",NA
"1113",NA,"SLC26A3",NA
"1114",NA,"CA1",NA
