"","Canonical","NonCanonical","Atypical"
"750","OLIG1","SPATA31D3",NA
"751","SMYD1","CST9L",NA
"752","SERPIND1","FSCB",NA
"753","LNCRI","PSG9",NA
"754","ENAM","CEACAM16",NA
"755","OR52N1","TRIM55",NA
"756","BTBD17","STMN4",NA
"757","PTCHD3","DHRS7C",NA
"758","CCDC168","GLB1L3",NA
"759","GATA1","TOB2P1",NA
"760","GUCY2F","DAND5",NA
"761","NXPH4","RAG2",NA
"762","AFF2","GUCA1A",NA
"763","PAPOLB","GPSM1",NA
"764","CFAP206","NR0B1",NA
"765","ADH4","OR7G2",NA
"766","TMPRSS15","USHBP1",NA
"767","COL6A6","NYAP2",NA
"768","OR6A2","GATA3",NA
"769","OR5H14","GRIN2C",NA
"770","KASH5","CUX2",NA
"771","FAM167A","PPP2R3B",NA
"772","CKS2","SLC6A15",NA
"773","RIPPLY2","SCN1B",NA
"774","SELENOV","KLK2",NA
"775","OR5D13","MAGEA8",NA
"776","XKR4","KCNK4",NA
"777","RHOXF1","TFAP2B",NA
"778","SNORA55","CFAP92",NA
"779","SDR9C7","NEUROG1",NA
"780","GRIK2","TEX36",NA
"781","ADAM2","PRX",NA
"782","PATE1","GTF3C6",NA
"783","NEUROG1","UPK3A",NA
"784","TTR","SLC45A1",NA
"785","LRRC7","RTL9",NA
"786","DGCR5","CPLX4",NA
"787","LINC00700","PCDHA3",NA
"788","OR56A5","MYBPH",NA
"789","CREB3L3","C16orf74",NA
"790","C1orf94","SIGLEC11",NA
"791","GP5","GPR26",NA
"792","ASZ1","OR2M7",NA
"793","LOC403312","SLC1A2",NA
"794","OPN5","FAT3",NA
"795","ABCC13","PRSS50",NA
"796","AQP6","SLC6A3",NA
"797","OR52A4P","SLIT1",NA
"798","CCN5","TTBK1",NA
"799","H2BC1","PACSIN1",NA
"800","PCDHAC2","FAM167A",NA
"801","IGDCC3","RPE65",NA
"802","KLK2","TMEM239",NA
"803","MC3R","DRD3",NA
"804","C16orf89","AQP2",NA
"805","SLC15A2","RHAG",NA
"806","SORCS3","TRBV19",NA
"807","ITGAD","SCN5A",NA
"808","RGR","DISP3",NA
"809","CFAP299","LINC02843",NA
"810","OR1C1","KLHDC7A",NA
"811","BRINP1","CD164",NA
"812","DMRTB1","ANKRD65",NA
"813","MYBPC1","TGM5",NA
"814","CFAP144","GSG1L",NA
"815","HOXB1","KCNC1",NA
"816","OR8K1","SLC4A3",NA
"817","TMED9","TEX44",NA
"818","OR2A12","PIP5KL1",NA
"819","CABS1","NPAS4",NA
"820","UNC45B","ADRA1A",NA
"821","MMP20","PRDM12",NA
"822","HTR1F","ETFA",NA
"823","RND2","CHIT1",NA
"824","ZNF365","PRR30",NA
"825","OR2M2","OR5A2",NA
"826","SLC4A3","OR8S1",NA
"827","CSN3","SPRN",NA
"828","MYOZ1","CABP1",NA
"829","OR12D2","MYADML2",NA
"830","CLDN17","CLDN17",NA
"831","FOLR3","OR6B3",NA
"832","NAP1L3","VAX1",NA
"833","SNX31","RSPO1",NA
"834","MOG","LILRA5",NA
"835","RP1","GJD4",NA
"836","MCF2","OR2AK2",NA
"837","ATP8B3","LINC00311",NA
"838","PTCHD4","TOGARAM2",NA
"839","GLP1R","HAPLN4",NA
"840","MYL1","MYOG",NA
"841","FAM9B","PPP6R1",NA
"842","CATSPER4","AMDHD1",NA
"843","PCDHB6","FRMPD4",NA
"844","TOPAZ1","PI16",NA
"845","C4orf50","BEST4",NA
"846","MELK","FOXJ1",NA
"847","CHRNA9","VGLL2",NA
"848","IL31","SNCB",NA
"849","SNORD9","MAPT",NA
"850","SEMG2","HTR6",NA
"851","NKAIN4","OR2V2",NA
"852","FMO2","REXO1L1P",NA
"853","RFX4","GRINA",NA
"854","KCNU1","KLHL40",NA
"855","CYP1A1","C12orf42",NA
"856","TRPC7","OR6Q1",NA
"857","CFAP97D1","SCRT1",NA
"858","FMR1NB","OR2A12",NA
"859","DRC1","TAS2R8",NA
"860","OR10AD1","AWAT1",NA
"861","APC2","SAMD7",NA
"862","SNTG2","SRD5A2",NA
"863","FGF5","DUSP21",NA
"864","OR5M9","CYP11A1",NA
"865","OR10K1","SOHLH1",NA
"866","OR2G2","OR10J5",NA
"867","DGKK","OR5J2",NA
"868","CHAT","CHCHD2",NA
"869","ENPP7","TMEM132A",NA
"870","CIB4","HSP90AB4P",NA
"871","OR6K6","UGT3A1",NA
"872","HTN1","IDNK",NA
"873","ITPRID1","SIGLECL1",NA
"874","MYPN","CD300LG",NA
"875","PRRX2","C4orf50",NA
"876","CEACAM16","ZYG11A",NA
"877","KRT84","HCRTR2",NA
"878","SLC8A2","PRSS21",NA
"879","MAPT","CCDC160",NA
"880","ADAM3A","PAGE4",NA
"881","TCHHL1","CACNA1B",NA
"882","NEUROG2","SAXO1",NA
"883","CFHR2","PPP1R1A",NA
"884","LINC03006","CPLX3",NA
"885","ALDH1L1","WFDC9",NA
"886","SLC25A21","DRC7",NA
"887","NTF4","NKAIN4",NA
"888","ABCG4","CHIA",NA
"889","COL4A6","RCN3",NA
"890","CNTN1","IRX4",NA
"891","TMEM244","POM121L2",NA
"892","FOXL2","PRSS38",NA
"893","SLC46A2","EFNB3",NA
"894","ANKRD13B","ATRNL1",NA
"895","SHISAL2A","CFAP126",NA
"896","ETNK2","LY9",NA
"897","RDH12","RHOV",NA
"898","FNDC7","CFAP141",NA
"899","SPINK14","RNASE13",NA
"900","OR4A16","SNTG1",NA
"901","VWDE","SLC52A1",NA
"902","RIC3","TPSD1",NA
"903","RTP3","CREB3L3",NA
"904","TEKTL1","NLRP14",NA
"905","MIB2","ST8SIA2",NA
"906","PRX","FBXO24",NA
"907","TEKT3","NDST4",NA
"908","OR2AT4","WDR88",NA
"909","MPO","ANKRD34C",NA
"910","GOLGA2P11","BPIFB4",NA
"911","RLN3","ZDHHC8",NA
"912","LUZP2","CYP1A1",NA
"913","HTN3","KCNA7",NA
"914","IL4","PFKFB1",NA
"915","C9orf153","CRHR2",NA
"916","OR56A3","TMEM132E",NA
"917","KCNH7","IFNA6",NA
"918","MRGPRX1","ZIC3",NA
"919","GLT6D1","MYMK",NA
"920","DENND2A","DCLK3",NA
"921","MBD3L1","SPRED3",NA
"922","OR4K17","HAS1",NA
"923","CD79B","LLGL1",NA
"924","CCDC62","AIF1",NA
"925","SERTM1","CATSPERZ",NA
"926","TAS2R16","OR10W1",NA
"927","LVRN","CRB1",NA
"928","MS4A5","BNC1",NA
"929","SEC14L4","CIAO2A",NA
"930","HELT","PPBPP2",NA
"931","OPCML","OR1C1",NA
"932","STK32A","EBF2",NA
"933","PRSS21","NELL1",NA
"934","BMP15","OR4C11",NA
"935","GOLGA7B","TFAP2D",NA
"936","ENTPD8","ATP2B3",NA
"937","GPR26","SLC28A1",NA
"938","FLT3","PDYN",NA
"939","IL13","MPIG6B",NA
"940","RSPO4","CXorf66",NA
"941","C1QL2","PNPLA5",NA
"942","CNTN2","PLPP7",NA
"943","DHRS7C","HOXB1",NA
"944","SCN10A","CFAP61",NA
"945","OR10T2","FTMT",NA
"946","RGS1","ELAVL4",NA
"947","CYP11B1","TMEM232",NA
"948","SPPL2C","HEATR9",NA
"949","MPPED2","PRR23C",NA
"950","OR1B1","LDHAL6A",NA
"951","OR10A7","GPR139",NA
"952","TRPM1","OR56A1",NA
"953","MYF6","HOXD12",NA
"954","GPM6A","CCDC168",NA
"955","WFDC12","EGFLAM",NA
"956","ANKRD55","NOL4",NA
"957","AADACL4","BPIFC",NA
"958","DEFB112","SLITRK1",NA
"959","KIF14","KCND2",NA
"960","NRAP","LINC00700",NA
"961","RNASE8","NYAP1",NA
"962","TF","ATP2B2",NA
"963","TRIM55","MATK",NA
"964","C1QTNF8","ACOT12",NA
"965","JAKMIP3","LTBP4",NA
"966","TRIM72","FAM187B",NA
"967","CACNA1A","ADM5",NA
"968","GRIA1","KIF25",NA
"969","FGG","CHRM4",NA
"970","CMA1","SLC36A2",NA
"971","PRSS36","GOLGA2P11",NA
"972","SORCS1","SLC4A9",NA
"973","LRRD1","RPS17",NA
"974","SP8","OR2H2",NA
"975","MSH4","GFRA4",NA
"976","TEX19","CCR4",NA
"977","ELSPBP1","IVL",NA
"978","CCKBR","OR7A17",NA
"979","MSLN","TRPM1",NA
"980","OR5K4","PNMA8B",NA
"981","SLC45A1","OR10J3",NA
"982","TSBP1","PGF",NA
"983","GALR1","DEFB133",NA
"984","LMX1A","PCDHGC5",NA
"985","OR6S1","PGLYRP3",NA
"986","OR2V2","PRODH2",NA
"987","OR4S2","CYSRT1",NA
"988","SLC25A34","ADGB",NA
"989","PRSS45P","CRYGN",NA
"990","WFDC9","FGF23",NA
"991","OR2M3","KCNF1",NA
"992","ALDH3A1","AKAP14",NA
"993","OR2T10","OR5P2",NA
"994","PYGM","ZNF140",NA
"995","NPY2R","CD70",NA
"996","PI16","POU4F1",NA
"997","THPO","NXPH4",NA
"998","TEX14","C1QTNF4",NA
"999","APOH","CDH15",NA
"1000","VN1R10P","LRRC26",NA
"1001","OR10R2","FKBP6",NA
"1002","DNAH12","NFATC1",NA
"1003","TRIM9","OR8K1",NA
"1004","DAW1","DEFB119",NA
"1005","EPX","CSAG1",NA
"1006","LRGUK","CLEC4C",NA
"1007","SLC26A9","CEACAM21",NA
"1008","CCL23","PRAMEF20",NA
"1009","KLK15","CHD2",NA
"1010","CDH12","GOLGA7B",NA
"1011","RSPH6A","NANOS3",NA
"1012","OR2B3","SLITRK2",NA
"1013","NEXMIF","DUSP13B",NA
"1014","SCRT2","TSPAN16",NA
"1015","LAPTM4B","NDFIP2",NA
"1016","KCTD8","NLRP13",NA
"1017","TSGA10IP","FGF3",NA
"1018","GSG1L","COL6A5",NA
"1019","ASIC5","CNTFR",NA
"1020","SLC5A8","CCN5",NA
"1021","ACSM1","ALDH1L1",NA
"1022","DISP2","WNT1",NA
"1023","ZFP57","ASIC3",NA
"1024","FOXG1","NPPC",NA
"1025","ENTHD1","CCNG1",NA
"1026","LTF","RPS13",NA
"1027","ST8SIA2","SAXO4",NA
"1028","RNASE12","PRDM16",NA
"1029","SNAP91","ADARB1",NA
"1030","PEX5L","TEKTL1",NA
"1031","DCC","NPBWR1",NA
"1032","TEDDM1","SPATA16",NA
"1033","IGSF11","GSX1",NA
"1034","PWWP3B","ITGAD",NA
"1035","GRM1","GNRH2",NA
"1036","DYDC2","SNORA23",NA
"1037","ANO4","CFAP57",NA
"1038","ABCA8","LELP1",NA
"1039","B4GALNT2","KIRREL2",NA
"1040","MCF2L2","SMAD2",NA
"1041","BTG4","CABP2",NA
"1042","BNC1","FBXO17",NA
"1043","CD79A","TMEM130",NA
"1044","CHIT1","OR6C65",NA
"1045","MYT1","SPATA31E1",NA
"1046","ADM5","RHOXF1",NA
"1047","PCDHB7","BARHL2",NA
"1048","APOA4","UNC13C",NA
"1049","KIF20A","ADAM11",NA
"1050","GTSF1L","CIMAP1D",NA
"1051","DYNLT5","LCE1D",NA
"1052","DEFB133","OR2J2",NA
"1053","FETUB","ODF1",NA
"1054","CLEC3A","KCNT1",NA
"1055","CDK15","DIRAS2",NA
"1056","SCP2D1","GPAT2",NA
"1057","LCN10","SPMAP1",NA
"1058","SNHG28","CLXN",NA
"1059","FRMPD1","NPY2R",NA
"1060","AGTR1","NLGN4Y",NA
"1061","ETV3L","RPL10A",NA
"1062","DTNA","FGF4",NA
"1063","FMN2","ERICH6",NA
"1064","TRPM8","ARSF",NA
"1065","LINC02880","SERPINA4",NA
"1066","CHRNG","EPHA8",NA
"1067","OR8D2","HSPB8",NA
"1068","IRX4","SPRR4",NA
"1069","OSR1","LYPD2",NA
"1070","PABPC1L2A","PRR19",NA
"1071","GPR151","SDR9C7",NA
"1072","MYF5","OR5AC2",NA
"1073","OR6C68","FOXD3",NA
"1074","RTL9","C9",NA
"1075","PROS1","FERD3L",NA
"1076","TEKT5","ZPLD1",NA
"1077","PPDPFL","KLK14",NA
"1078","OR4C45","TPO",NA
"1079","BHMT","PDE6B",NA
"1080","PRR18","HELT",NA
"1081","GPT","OR1K1",NA
"1082","PAPPA2","SLC5A8",NA
"1083","KIAA2012","FAM170A",NA
"1084","MC4R","OR1L1",NA
"1085","GJB7","MORN5",NA
"1086","C20orf202","FADS3",NA
"1087","CLECL1P","CNIH2",NA
"1088","LACRT","TMEFF2",NA
"1089","MYCN","TP53AIP1",NA
"1090","TXNDC2","ATP5IF1",NA
"1091","MAGEB4","STK32B",NA
"1092","ARG1","LMOD3",NA
"1093","OR1G1","RNF180",NA
"1094","DNAH6","SLITRK5",NA
"1095","MRO","CRP",NA
"1096","MMP27","AMER2",NA
"1097","TEX9","TMC3",NA
"1098","IGSF1","KCNH5",NA
"1099","CDCA5","OR7C1",NA
"1100","TRPV3","ANO4",NA
"1101","C1orf105","RRAD",NA
"1102","STK32B","FAM237A",NA
"1103","TLX1NB","WDR87",NA
"1104","TP63","PMCHL1",NA
"1105","MYMK","CMA1",NA
"1106","PAX5","BMP15",NA
"1107","OR4E2","CSN3",NA
"1108","CCDC38","MRPL33",NA
"1109","ODF1","FNDC7",NA
"1110","CCDC158","CFAP144",NA
"1111","CSAG1","DOC2B",NA
"1112","MAGEB16","SRRM4",NA
"1113","SLC27A6","ALPL",NA
"1114","PYY","TBX6",NA
"1115","TBPL2","TERB1",NA
"1116","GPR139","IL4",NA
"1117","HAPLN2","FOXL2",NA
"1118","OR13C5","SCN1A",NA
"1119","NOX5","SDR16C6P",NA
"1120","SCNN1G","GPR12",NA
"1121","MORN5","GYS2",NA
"1122","TMEM72","GFPT1",NA
"1123","DCD","SULT2A1",NA
"1124","GLP2R","APOA4",NA
"1125","LHFPL1","HBB",NA
"1126","ACADL","OR12D3",NA
"1127","TTLL7","GLRA1",NA
"1128","PRODH2","RND2",NA
"1129","SPP2","OR12D2",NA
"1130","HSF5","PRAMEF19",NA
"1131","GPLD1","SERPINB11",NA
"1132","ULBP2","CCDC13",NA
"1133","TSSK2","GALR1",NA
"1134","BRINP3","PIWIL3",NA
"1135","OTOL1","YPEL3",NA
"1136","KCNK10","CHSY3",NA
"1137","MEPE","C16orf89",NA
"1138","ADIPOQ","IFT122P3",NA
"1139","COL6A5","CD300LD",NA
"1140","PGM5","NTN5",NA
"1141","EPHA8","IZUMO1",NA
"1142","ESR2","ZIC4",NA
"1143","LINC00612","CCDC70",NA
"1144","SLC6A7","SEZ6L2",NA
"1145","FABP4","NRG3",NA
"1146","AIFM3","ANKRD34A",NA
"1147","DLX1","HSD3B2",NA
"1148","HTR4","GPR151",NA
"1149","HRK","CPB1",NA
"1150","KCNA1","SLC12A1",NA
"1151","MYADML2","FSHR",NA
"1152","NAT16","TXNDC8",NA
"1153","NCR1","PLCXD3",NA
"1154","TMEM100","SHISAL2A",NA
"1155","HS3ST2","CLDN25",NA
"1156","LINC00303","MRAS",NA
"1157","OR11H6","HIPK4",NA
"1158","A2ML1","HS3ST6",NA
"1159","SFRP5","MFSD12",NA
"1160","IL17C","IRX6",NA
"1161","OR4P4","TRIM61",NA
"1162","GDAP1L1","CHRNA2",NA
"1163","HTR3D","OPRL1",NA
"1164","DCDC2","MPP2",NA
"1165","EYS","DCC",NA
"1166","GABRG1","MPPED2",NA
"1167","PLS1","SPACA6",NA
"1168","CA7","SLC22A9",NA
"1169","SPATA42","SPMIP6",NA
"1170","KCNT1","P4HA3",NA
"1171","PDHA2","ADRA2B",NA
"1172","GLRA4","C5orf52",NA
"1173","GCM2","GABRQ",NA
"1174","KCNIP2","SLC2A7",NA
"1175","GJD2","ATAD3C",NA
"1176","NOTUM","MYH1",NA
"1177","OR7G3","KRT79",NA
"1178","PHF21B","RESP18",NA
"1179","ASB5","OR5T1",NA
"1180","CETN1","B4GALNT1",NA
"1181","LINC00114","HS3ST2",NA
"1182","OR4B1","BUB1B",NA
"1183","DEFB113","CCDC85B",NA
"1184","MMP12","VRTN",NA
"1185","PATE2","EEF1A2",NA
"1186","ABCC11","PNLIPRP3",NA
"1187","ATP1A2","PGK2",NA
"1188","FAM81B","CHRNG",NA
"1189","LINC00314","DCDC2B",NA
"1190","TKTL2","OR52N1",NA
"1191","TP53AIP1","CEBPE",NA
"1192","OR51M1","HTR1F",NA
"1193","SLC17A3","MMP16",NA
"1194","TRIM63","AGXT2",NA
"1195","TSPEAR","GALNT14",NA
"1196","TAFA4","PAFAH1B3",NA
"1197","IGFL3","HSPB7",NA
"1198","SCN7A","MORC1",NA
"1199","IGKC","BTG4",NA
"1200","DIO1","DEFB112",NA
"1201","BARHL2","TCHHL1",NA
"1202","ENKUR","ZNF366",NA
"1203","ASPG","GJD2",NA
"1204","TEX44","PCBP3",NA
"1205","MS4A3","GALNT16",NA
"1206","TDRD12","ANKRD20A21P",NA
"1207","SLC4A10","LCE1B",NA
"1208","FER1L6","PSAPL1",NA
"1209","KCNB1","OR5D14",NA
"1210","KNCN","KRT75",NA
"1211","RNF112","CER1",NA
"1212","SKIDA1","TYR",NA
"1213","PSG3","PAPOLB",NA
"1214","LYVE1","C6orf118",NA
"1215","OR4K5","SORCS2",NA
"1216","TMEM202","MRGPRD",NA
"1217","CDH16","MDGA2",NA
"1218","VIT","SCP2D1",NA
"1219","OR52N4","PSG3",NA
"1220","TTC16","CSMD2",NA
"1221","OR8I2","TSSK1B",NA
"1222","SLC6A12","GALNTL5",NA
"1223","MRAP","PRR23A",NA
"1224","SERPINA4","YPEL4",NA
"1225","H2AP","UQCC2",NA
"1226","PPBPP2","C1GALT1C1L",NA
"1227","ZNF285","OR1I1",NA
"1228","TBX4","OR9Q2",NA
"1229","GK2","WNT7A",NA
"1230","PRAMEF8","DOK7",NA
"1231","SLC18A1","OPN5",NA
"1232","PPY","GLI2",NA
"1233","RBM20","OR10G2",NA
"1234","GBA3","SPMIP7",NA
"1235","SLC16A12","SMYD1",NA
"1236","TPSD1","ZNF560",NA
"1237","LAMA1","OR3A1",NA
"1238","ASPA","TEKT3",NA
"1239","HSD17B3","GATA4",NA
"1240","SEMA3D","MS4A10",NA
"1241","ANKFN1","BIRC8",NA
"1242","IFITM3","CCDC187",NA
"1243","LILRP2","ETNK2",NA
"1244","HYDIN","LINC01098",NA
"1245","ZNF385B","CFAP58",NA
"1246","OR13G1","LYVE1",NA
"1247","HTR2C","CDK4",NA
"1248","IGSF10","PASD1",NA
"1249","C12orf50","OR5K4",NA
"1250","KCNJ6","COX5A",NA
"1251","TPX2","SPDYE3",NA
"1252","N4BP3","EGFL7",NA
"1253","CHCT1","RNF222",NA
"1254","SLC22A24","PLPPR5",NA
"1255","RAB39A","KCNJ14",NA
"1256","KRT79","LTK",NA
"1257","LDHD","NR1H4",NA
"1258","FAM230I","LHFPL1",NA
"1259","GATA4","SLC6A11",NA
"1260","OR9G4","SP8",NA
"1261","CDH18","LSM5",NA
"1262","DCAF8L2","RFTN2",NA
"1263","COX7B2","LRRIQ3",NA
"1264","PABPC5","IQCN",NA
"1265","SLC35F4","LMX1A",NA
"1266","TEX11","SYN2",NA
"1267","GDPD2","OR8D1",NA
"1268","ABCD2","MSLN",NA
"1269","KCNMA1","FOXP3",NA
"1270","NDST3","TTR",NA
"1271","OR8G5","OR13C4",NA
"1272","CNR1","ROBO4",NA
"1273","EMX2","TRIM62",NA
"1274","FYB2","POU2F2",NA
"1275","CDH19","LINC02961",NA
"1276","P4HA3","ABCA3",NA
"1277","TAS1R2","DCLK1",NA
"1278","FEZF2","NTSR2",NA
"1279","TMEM132B","AQP6",NA
"1280","LRRC43","NAA38",NA
"1281","CYP2C9","H2AP",NA
"1282","PDCL2","OR10T2",NA
"1283","NEU4","NRTN",NA
"1284","OR5P3","MATN1",NA
"1285","OR2S2","MBD3L1",NA
"1286","NGFR","CDC20B",NA
"1287","C20orf173","CILP",NA
"1288","REXO1L1P","PSORS1C1",NA
"1289","SLC17A2","MYL1",NA
"1290","ANKRD30B","UBL4B",NA
"1291","DMGDH","FAM24A",NA
"1292","FAM27E5","C16orf96",NA
"1293","CCL2","LCE2A",NA
"1294","MAT1A","OR4A5",NA
"1295","CAPZA3","TTTY12",NA
"1296","HOATZ","CFAP221",NA
"1297","PNPLA1","ERBB4",NA
"1298","THSD7B","GUCY2D",NA
"1299","OR13J1","NACA",NA
"1300","TSPAN19","LCE2B",NA
"1301","SLC16A8","SLC8A3",NA
"1302","SCGB1D2","DNAH8",NA
"1303","DACT2","TRPC7",NA
"1304","FOXR1","OR10A7",NA
"1305","TMEM132C","OR2B11",NA
"1306","DAO","FAM27E5",NA
"1307","SPINK13","KIAA1210",NA
"1308","OR4K14","EPX",NA
"1309","PHOX2B","NANOGNB",NA
"1310","LYZL4","EFCAB8",NA
"1311","KLHL14","PAGE1",NA
"1312","WFDC2","IGSF9",NA
"1313","COL22A1","IL2",NA
"1314","TSPAN16","NWD1",NA
"1315","MYH2","F13B",NA
"1316","FZD10","SHD",NA
"1317","FGA","TAS2R16",NA
"1318","CCDC190","KCNA10",NA
"1319","DISP3","OR5H14",NA
"1320","CTSG","FAM83A",NA
"1321","ENPP6","KCNB1",NA
"1322","LONRF2","OR5D16",NA
"1323","NXPH2","EVX2",NA
"1324","HS3ST6","RIMS2",NA
"1325","COL19A1","GRIN3B",NA
"1326","LRRC2","VSTM2A",NA
"1327","CNBD1","KNCN",NA
"1328","PM20D1","RNASE8",NA
"1329","OR52E2","RCOR2",NA
"1330","CCDC148","CHRNA9",NA
"1331","GP2","OR8G5",NA
"1332","SHCBP1L","NKAIN3",NA
"1333","ZNF114","OLIG2",NA
"1334","KLRK1","KCNH6",NA
"1335","SLC66A1L","OR5M9",NA
"1336","OSTN","OR7G3",NA
"1337","ANKRD19P","OR2M4",NA
"1338","TDRD5","NAT8",NA
"1339","SHOC1","GDNF",NA
"1340","OR52E8","IQCJ",NA
"1341","LINC00518","SIAH3",NA
"1342","OR7A5","FGF11",NA
"1343","CPB1","KCNA1",NA
"1344","TRIM48","KHDC3L",NA
"1345","GBP3","FLNC",NA
"1346","SRCIN1","TECTB",NA
"1347","GRXCR2","GRAMD1A",NA
"1348","CXCL3","MYO18B",NA
"1349","CA10","IL17C",NA
"1350","OR10S1","DSCR4",NA
"1351","FOXD3","OR6C2",NA
"1352","LIN28B","TMCO5A",NA
"1353","SEC1P","OR13C3",NA
"1354","TIMD4","RPS25",NA
"1355","HYAL4","DYNLT1",NA
"1356","ALLC","GDF9",NA
"1357","PDE6A","H2BW1",NA
"1358","GLYATL3","OTP",NA
"1359","GABRR1","GPX6",NA
"1360","KRT72","OR5K2",NA
"1361","IZUMO1","ADGRG4",NA
"1362","ABCG8","IQCF3",NA
"1363","GPR12","LDLRAD1",NA
"1364","AMELX","FETUB",NA
"1365","SNTN","PRSS45P",NA
"1366","EXD1","C5orf64",NA
"1367","FAM13C","AACSP1",NA
"1368","LRRC3B","TLR2",NA
"1369","GUCA2A","CDT1",NA
"1370","LECT2","GPR149",NA
"1371","RHBDL3","PAPPA2",NA
"1372","FOLR1","LCE3E",NA
"1373","GUCY2D","OPCML",NA
"1374","BPIFA3","LINC00161",NA
"1375","CES1P1","ZFP57",NA
"1376","ITLN2","SOX14",NA
"1377","DLL3","UNC80",NA
"1378","OR13D1","OR10V1",NA
"1379","OVCH2","GARIN4",NA
"1380","KCNF1","KLHL4",NA
"1381","CCDC60","SLC5A7",NA
"1382","CILP","MYOZ1",NA
"1383","ATP2A3","GPLD1",NA
"1384","GDF3","FAM131B",NA
"1385","LRTM1","C1orf127",NA
"1386","ABCC9","DPP9",NA
"1387","VXN","TMEM74",NA
"1388","LGALS14","IL9",NA
"1389","OR3A2","JAKMIP3",NA
"1390","AFP","F10",NA
"1391","SH3GL2","RTP2",NA
"1392","EPSTI1","SH3BGRL2",NA
"1393","KRT2","HPN",NA
"1394","SPAM1","TSPEAR",NA
"1395","CYP2C19","C12orf71",NA
"1396","PPEF1","PODXL2",NA
"1397","CYP2F1","WFDC6",NA
"1398","SEMG1","ZNF483",NA
"1399","OTC","ZFR2",NA
"1400","SMTNL2","RIPPLY1",NA
"1401","OR10K2","SLC66A1",NA
"1402","CA6","FSHB",NA
"1403","C4BPB","CA7",NA
"1404","SOHLH2","FAM216A",NA
"1405","REG1CP","VWA1",NA
"1406","BEX1","PLVAP",NA
"1407","C7orf33","REG3G",NA
"1408","PRELP","LVRN",NA
"1409","FAM131B","SLC39A12",NA
"1410","SLC26A7","SPATA46",NA
"1411","RGS16","LYPD5",NA
"1412","CNTFR","RLBP1",NA
"1413","MYO16","SDHD",NA
"1414","ROS1","NMRK2",NA
"1415","KRT24","KASH5",NA
"1416","IL5","S1PR5",NA
"1417","SLC4A4","PHOX2A",NA
"1418","PSMA8","CILP2",NA
"1419","INSL4","NAALADL1",NA
"1420","KRT222","GTSF1L",NA
"1421","OR52B6","CLEC3B",NA
"1422","FAR2P1","C15orf32",NA
"1423","GATA5","ZIM2",NA
"1424","PAGE1","NTNG2",NA
"1425","MAS1","CDX4",NA
"1426","SYT4","HEPN1",NA
"1427","SLC13A5","SEPTIN4",NA
"1428","BCORP1","FAM135B",NA
"1429","ZSWIM2","DPPA5",NA
"1430","QRFPR","OR13C9",NA
"1431","ABCA13","TBX22",NA
"1432","PCDHA4","ART4",NA
"1433","AKR1C3","OR4D2",NA
"1434","FCGR3A","HES3",NA
"1435","MRGPRX3","TEKT5",NA
"1436","ANO7","MRGPRF",NA
"1437","SPATA8","RGS21",NA
"1438","HSD3B1","DNAH9",NA
"1439","DACH1","GKN2",NA
"1440","EFCAB8","RIC3",NA
"1441","SH2D7","LIM2",NA
"1442","CCDC83","OTX2",NA
"1443","NXPH1","OR2AT4",NA
"1444","FRMPD2","RBMXL2",NA
"1445","SERPINA5","MCHR1",NA
"1446","CTSV","ITGAL",NA
"1447","CTHRC1","IL4I1",NA
"1448","FCRLA","OR8G1",NA
"1449","HAL","PRM2",NA
"1450","PAH","MPC2",NA
"1451","KRT17","DYDC2",NA
"1452","UTS2B","PRSS36",NA
"1453","LRRC74A","CLEC11A",NA
"1454","MUC5B","ATP4B",NA
"1455","B3GNT6","FNDC11",NA
"1456","TMEM215","LRRC27",NA
"1457","HKDC1","REN",NA
"1458","SNORA12","GUCY2F",NA
"1459","B3GALT5","PKD2L1",NA
"1460","PRDM16","CRLF2",NA
"1461","KCNE2","OR2W5P",NA
"1462","VWA5B1","CDH8",NA
"1463","IGFL2","FGF5",NA
"1464","DNAJB3","SEZ6",NA
"1465","CLEC4D","OR1N1",NA
"1466","PLPPR1","OR1B1",NA
"1467","ALB","THEM5",NA
"1468","BEST3","RACGAP1",NA
"1469","CCDC198","RPL24",NA
"1470","DLX2","ENTPD8",NA
"1471","SLC6A1","LNCRI",NA
"1472","PKNOX2","SLC26A9",NA
"1473","LCN6","PPY",NA
"1474","ODAD2","NOTCH1",NA
"1475","MDFI","KRT82",NA
"1476","AJUBA","RANBP3L",NA
"1477","LINC01667","LCOR",NA
"1478","PIRT","MORN1",NA
"1479","CXCL10","SLC22A7",NA
"1480","C11orf86","IL13",NA
"1481","CALN1","ADAMTS17",NA
"1482","EYA4","MZT1",NA
"1483","VWC2","KCNS1",NA
"1484","MUC15","SPDEF",NA
"1485","CCL20","TRHDE",NA
"1486","ALKAL1","KHDRBS2",NA
"1487","TPH1","SLC30A10",NA
"1488","CEL","DNAI1",NA
"1489","SPTSSB","SMIM5",NA
"1490","ATP13A4","MED12L",NA
"1491","VSX2","OR10H4",NA
"1492","TAP2","GATA2",NA
"1493","CAMKV","TMCO2",NA
"1494","MIR99AHG","ANKRD55",NA
"1495","TLR10","ESR1",NA
"1496","PCYT1B","OR10A6",NA
"1497","ZP2","MST1L",NA
"1498","CLDN10","CLCN2",NA
"1499","PCDHA9","DHFR",NA
"1500","CAGE1","TMPRSS15",NA
"1501","MYBPHL","NAT8L",NA
