"","Canonical","NonCanonical","Atypical"
"743",NA,"GP2",NA
"744",NA,"KLK8",NA
"745",NA,"SPATA8",NA
"746",NA,"KCNJ6",NA
"747",NA,"GALR1",NA
"748",NA,"DRC1",NA
"749",NA,"OSR1",NA
"750",NA,"SCGB1D1",NA
"751",NA,"HSD3B1",NA
"752",NA,"SLC66A1L",NA
"753",NA,"KRT17",NA
"754",NA,"AGTR1",NA
"755",NA,"VWA5B1",NA
"756",NA,"OR10K2",NA
"757",NA,"EYA4",NA
"758",NA,"C1orf105",NA
"759",NA,"LRRC3B",NA
"760",NA,"LAMA1",NA
"761",NA,"UGT1A6",NA
"762",NA,"ATP1A2",NA
"763",NA,"DAO",NA
"764",NA,"KCNMA1",NA
"765",NA,"FZD10",NA
"766",NA,"ABCA8",NA
"767",NA,"EMX2",NA
"768",NA,"OR8I2",NA
"769",NA,"CFAP251",NA
"770",NA,"IL20",NA
"771",NA,"OR52B6",NA
"772",NA,"AKAP4",NA
"773",NA,"REG3G",NA
"774",NA,"OR56A5",NA
"775",NA,"C1QTNF8",NA
"776",NA,"SCN7A",NA
"777",NA,"QRFPR",NA
"778",NA,"SOHLH2",NA
"779",NA,"RBM24",NA
"780",NA,"KRT75",NA
"781",NA,"C11orf86",NA
"782",NA,"CKM",NA
"783",NA,"ABCC13",NA
"784",NA,"CAMKV",NA
"785",NA,"OSM",NA
"786",NA,"SEMG1",NA
"787",NA,"B3GNT6",NA
"788",NA,"CLEC4D",NA
"789",NA,"CPB1",NA
"790",NA,"ASCL4",NA
"791",NA,"MUC5B",NA
