"","Canonical","NonCanonical","Atypical"
"1007","FCRL1",NA,NA
"1008","FABP7",NA,NA
"1009","SDK1",NA,NA
"1010","SLC18A1",NA,NA
"1011","VSTM2B",NA,NA
"1012","ERLIN2",NA,NA
"1013","PADI2",NA,NA
"1014","PDE3A",NA,NA
"1015","H2BC21",NA,NA
"1016","SBK1",NA,NA
"1017","NELL2",NA,NA
"1018","CYP4F3",NA,NA
"1019","SIX3",NA,NA
"1020","NEU4",NA,NA
"1021","KIF1A",NA,NA
"1022","ALX1",NA,NA
"1023","NEUROD1",NA,NA
"1024","SLC51A",NA,NA
"1025","SMTNL2",NA,NA
"1026","KCNT1",NA,NA
"1027","LDHB",NA,NA
"1028","TIMP1",NA,NA
"1029","L1TD1",NA,NA
"1030","ZFAS1",NA,NA
"1031","MMP7",NA,NA
"1032","SLC5A9",NA,NA
"1033","CD19",NA,NA
"1034","QPCT",NA,NA
"1035","PADI1",NA,NA
"1036","ANLN",NA,NA
"1037","TRAPPC6B",NA,NA
"1038","MYADML2",NA,NA
"1039","POSTN",NA,NA
"1040","RNASE4",NA,NA
"1041","LHFPL7",NA,NA
"1042","CYP4F11",NA,NA
"1043","FCRLA",NA,NA
"1044","FGF19",NA,NA
"1045","SLC6A19",NA,NA
"1046","TMEM132C",NA,NA
"1047","TNFRSF11B",NA,NA
"1048","CXCL3",NA,NA
"1049","SLC2A13",NA,NA
"1050","SALL4",NA,NA
"1051","CCL25",NA,NA
"1052","EPYC",NA,NA
"1053","RPA4",NA,NA
"1054","ABTB3",NA,NA
"1055","NOTUM",NA,NA
"1056","CGREF1",NA,NA
"1057","PTP4A3",NA,NA
"1058","SLN",NA,NA
"1059","DNAJC12",NA,NA
"1060","SERPIND1",NA,NA
"1061","ADAMTS6",NA,NA
"1062","PRAC1",NA,NA
