"","Canonical","NonCanonical","Atypical"
"771","PRSS54","IMP3",NA
"772","OR10A7","PCDH9",NA
"773","CNTN2","OR4D10",NA
"774","LRIT2","GPR25",NA
"775","BSN","SLC6A16",NA
"776","OR8H3","JPH3",NA
"777","ANKRD34A","KCNS1",NA
"778","TRIM63","UPK2",NA
"779","PTCRA","VSTM4",NA
"780","SEC14L4","SH3TC2",NA
"781","CAPN11","NRSN2",NA
"782","TSGA13","ATP5F1B",NA
"783","LCE2B","NEUROD4",NA
"784","CCDC9B","BSX",NA
"785","SPIC","LINC02914",NA
"786","LINC02487","ALDOAP2",NA
"787","DACH2","TEX55",NA
"788","PCDHA6","LINC02487",NA
"789","ABCC8","DCHS1",NA
"790","FEN1","APOA5",NA
"791","TRPV3","SRGAP3",NA
"792","KCNA2","MAGEC3",NA
"793","IGFL3","OR9Q1",NA
"794","POLE2","UNC79",NA
"795","PKD1L2","USP13",NA
"796","GARIN3","ZDHHC19",NA
"797","OR2K2","SMDT1",NA
"798","CREB3L3","SKIC8",NA
"799","OR52A4P","INKA1",NA
"800","ZNF541","CYP1A2",NA
"801","POLR2M","A4GNT",NA
"802","GLYATL1","GPIHBP1",NA
"803","GREM1","DEFB125",NA
"804","MAS1L","ZNRF4",NA
"805","SLC25A18","TMEM132A",NA
"806","MAP1LC3C","PGK2",NA
"807","PBK","EPHB6",NA
"808","DNAH9","ZFP92",NA
"809","SLITRK3","BOLL",NA
"810","FAM53A","OR2H1",NA
"811","TBC1D8B","NDUFB3",NA
"812","SLC10A6","AHSP",NA
"813","MC2R","RTP1",NA
"814","XBP1","SNRPD1",NA
"815","RNASE13","TNNI1",NA
"816","CSF3","DDX51",NA
"817","NAT8","DNAJB8",NA
"818","SCNN1A","CAPN11",NA
"819","UQCR10","SPG11",NA
"820","SP6","KRTCAP3",NA
"821","LSMEM1","ERC2",NA
"822","PLA2G4A","LINC01600",NA
"823","MAB21L2","C15orf40",NA
"824","RAMP2","TXNRD2",NA
"825","CNTN1","OR10H5",NA
"826","TSHZ2","CHAD",NA
"827","PMFBP1","EFL1",NA
"828","TSPO","KCNJ9",NA
"829","OR8K3","HGH1",NA
"830","MIR3667HG","CNIH2",NA
"831","GDF3","SIRPG",NA
"832","BTBD18","POTEM",NA
"833","PRR30","FAM163A",NA
"834","BMAL2","DNAI1",NA
"835","TSKS","OTOS",NA
"836","AVIL","LOC403312",NA
"837","RPS24","NANOS3",NA
"838","C1orf105","SLC22A16",NA
"839","ASTN1","TEX44",NA
"840","SH3TC2","PPP1R15A",NA
"841","ABCC6P1","SMCO2",NA
"842","POU2F2","TMEM190",NA
"843","LCN6","GLYATL3",NA
"844","OR2W5P","GPR75",NA
"845","CHIT1","HIPK1",NA
"846","ELAVL3","PTH2",NA
"847","SOCS6","TTTY12",NA
"848","CCDC69","SHISA4",NA
"849","IL2RG","INSC",NA
"850","DOC2B","TECRL",NA
"851","UCP1","AQP2",NA
"852","IQCF5","BTBD1",NA
"853","DTL","NHLRC4",NA
"854","CFAP74","C11orf21",NA
"855","HTR3C","SLC22A14",NA
"856","KNDC1","NRAP",NA
"857","LRRTM2","KDSR",NA
"858","FGF9","PSMD2",NA
"859","CKMT1A","OR51L1",NA
"860","GINS3","LCE2A",NA
"861","SERPINE3","NPFF",NA
"862","FOXR2","LMBRD1",NA
"863","OR51M1","IGFL3",NA
"864","C6","FAM186B",NA
"865","PHEX","CTNNAL1",NA
"866","IRX4","CYP2C19",NA
"867","MAD2L1","ACSM6",NA
"868","LACRT","ARRDC5",NA
"869","EFCAB11","PRKCG",NA
"870","NAALADL1","KIRREL1",NA
"871","RD3","SH2D1A",NA
"872","CASQ2","GCM2",NA
"873","PDIA2","HCFC1",NA
"874","LTK","SNRPD2P2",NA
"875","GLYATL3","POLR2M",NA
"876","HAND1","EXOSC3",NA
"877","GPER1","DEFB118",NA
"878","CSN2","ANO5",NA
"879","MESTIT1","TBX1",NA
"880","TNFRSF13B","LCE3A",NA
"881","UST","CCBE1",NA
"882","LIMS2","UNC80",NA
"883","BGN","ANKRD55",NA
"884","SLC15A2","HEPHL1",NA
"885","FAM107A","DGKI",NA
"886","FGF16","CRB2",NA
"887","WSCD2","ASB12",NA
"888","AKAP3","MYH15",NA
"889","SHMT2","OR13C8",NA
"890","TAS1R2","HPD",NA
"891","LIPN","ACAP2",NA
"892","COX18","PPBPP2",NA
"893","PPY","SPAST",NA
"894","CHRNB4","SYT3",NA
"895","LECT2","DNAAF6",NA
"896","MIXL1","TGM6",NA
"897","C20orf173","LOC645261",NA
"898","ZCCHC18","POU5F2",NA
"899","CALN1","H2BC14",NA
"900","SPTBN4","SEBOX",NA
"901","CENPK","LRRD1",NA
"902","ADAMTS18","APOF",NA
"903","SMCO4","GPC6",NA
"904","ACAP1","HYDIN",NA
"905","GDPD5","PNCK",NA
"906","AP1S1","FOXI3",NA
"907","LYG2","FEZF2",NA
"908","H6PD","IFNA8",NA
"909","KIR3DX1","OR51M1",NA
"910","TAS2R38","SEC31B",NA
"911","SMR3A","POLE4",NA
"912","DNAH12","TDRD7",NA
"913","CNTFR","CNMD",NA
"914","PADI2","PBX2",NA
"915","LRRC3B","ZBTB16",NA
"916","KNCN","JTB",NA
"917","TEX11","ODAD1",NA
"918","JAKMIP3","PLPPR4",NA
"919","ANLN","HACD3",NA
"920","ADHFE1","SPATA31G1",NA
"921","SPRN","ARL6IP1",NA
"922","CHRNA9","FNDC5",NA
"923","TTLL10","ADIG",NA
"924","DNAH6","SGCA",NA
"925","KIF12","CALN1",NA
"926","PRDM12","DNM1P46",NA
"927","VSX2","PPA2",NA
"928","ADAMTS14","ACTR6",NA
"929","CCNB1","COX6A2",NA
"930","CD160","COQ2",NA
"931","SLC7A10","USP29",NA
"932","KIF14","ATP1B2",NA
"933","E2F7","ZSWIM2",NA
"934","HS3ST6","BPESC1",NA
"935","EEF1A1","LOC155060",NA
"936","VSTM2A","OVOL2",NA
"937","PLAC1","UCP1",NA
"938","FMO4","NAA80",NA
"939","PRDX4","OR52A5",NA
"940","TTC16","ZNF285",NA
"941","NLRP6","PAPPA2",NA
"942","WIPF3","VWA5B2",NA
"943","POM121L9P","OR51S1",NA
"944","MOCOS","DENND2C",NA
"945","TAFA1","BSND",NA
"946","RCVRN","NPAS1",NA
"947","RPL36AP33","LECT2",NA
"948","OR10AG1","HOXB1",NA
"949","SPATA3","SLC22A6",NA
"950","GALNT5","ERBB4",NA
"951","CKS1B","AMELY",NA
"952","CHRNB2","ZNF385A",NA
"953","AIFM3","TBATA",NA
"954","FMN1","CIMAP2",NA
"955","PRSS8","TSSK1B",NA
"956","ME1","PADI6",NA
"957","SNAP91","RAB37",NA
"958","SLC18A1","LCT",NA
"959","CHRNA4","PLEKHG5",NA
"960","OR52N1","LRR1",NA
"961","KLF12","TLX1",NA
"962","NPM3","CCDC190",NA
"963","OR51V1","CAPN14",NA
"964","TEKT5","FAM83G",NA
"965","ELL3","CLSPN",NA
"966","AMER3","SEZ6",NA
"967","MCM10","LINC02872",NA
"968","NPTX1","OR4C6",NA
"969","VPS53","PRDX2",NA
"970","LHFPL7","BRINP2",NA
"971","SEC11C","OR8S1",NA
"972","CA7","SH3GL2",NA
"973","KIF3A","OR2W5P",NA
"974","PHF24","JPH2",NA
"975","SCN3A","MMP17",NA
"976","ZNF256","PARD3B",NA
"977","IRGC","DDX21",NA
"978","CHEK1","WIPF3",NA
"979","RPL36AL","ZNF771",NA
"980","ANXA13","FBN3",NA
"981","CYP2C19","NKD1",NA
"982","C1orf127","HSPA1L",NA
"983","PLS3","BMP3",NA
"984","CEACAM8","MFSD2B",NA
"985","OR10K2","CABS1",NA
"986","SFRP5","RBPJL",NA
"987","EPHA8","CADPS2",NA
"988","ETFDH","NEK8",NA
"989","DYDC2","C9orf40",NA
"990","MCM4","ZNF24",NA
"991","CDHR5","OR5H14",NA
"992","SHANK3","CKMT1A",NA
"993","SULT1C3","SHLD2",NA
"994","ETNK2","LRRC57",NA
"995","OR56A3","TRPV3",NA
"996","PDZK1","LENEP",NA
"997","ROS1","AIRE",NA
"998","TSPAN16","PCDHGC5",NA
"999","ABCG2","PURG",NA
"1000","MAB21L4","TMEM89",NA
"1001","SPATA18","SLC5A11",NA
"1002","NLGN1","ACMSD",NA
"1003","PPIB","CACNG3",NA
"1004","FNDC11","LRRC3B",NA
"1005","MTNR1A","TSSK4",NA
"1006","CD5L","PAGE4",NA
"1007","CD79A","TCF7L1",NA
"1008","PRDM9","RBM34",NA
"1009","CELSR3","KCNJ13",NA
"1010","MYL3","RNF40",NA
"1011","IZUMO1","SHBG",NA
"1012","POSTN","HOXC13",NA
"1013","SCUBE3","EVPL",NA
"1014","B3GALT5","TBX6",NA
"1015","SLC22A16","HHAT",NA
"1016","EPHB1","RUNDC3A",NA
"1017","GLDN","ETFB",NA
"1018","SRRM4","WDTC1",NA
"1019","RGMA","OLFM2",NA
"1020","SFRP4","CFHR3",NA
"1021","C2orf78","C10orf62",NA
"1022","ZNF827","KCNK2",NA
"1023","CYP4B1","PRSS48",NA
"1024","SPMIP5","PLEKHF1",NA
"1025","SLCO2A1","TMC3",NA
"1026","GREB1","GC",NA
"1027","SLC9A3","SH2D4B",NA
"1028","STEAP1","RPS24",NA
"1029","PGLYRP4","NECAB2",NA
"1030","FCRL3","MFAP1",NA
"1031","TC2N","OSTN",NA
"1032","NHS","PNPLA2",NA
"1033","RXRG","PCNX2",NA
"1034","IGSF11","NDUFB7",NA
"1035","HSD52","ARHGEF37",NA
"1036","RNF43","GRAP2",NA
"1037","ATP4A","ETV7",NA
"1038","CARD14","CYP2F1",NA
"1039","ZNF853","PDIA4",NA
"1040","LMTK3","RGR",NA
"1041","CYP4F3","RD3",NA
"1042","SEPTIN1","MFAP3L",NA
"1043","PHF21B","URAD",NA
"1044","CLVS1","SCN5A",NA
"1045","TMEM244","ADD2",NA
"1046","ITGB8","LINC02870",NA
"1047","DRD2","MCFD2",NA
"1048","CASP4","CRACDL",NA
"1049","OR52H1","OR2T6",NA
"1050","COL2A1","ADAMTSL1",NA
"1051","SLC66A1L","SSX2",NA
"1052","FGR","KIFAP3",NA
"1053","C15orf32","ARK2N",NA
"1054","KCNG2","RPH3AL",NA
"1055","GIMAP2","TMEM184C",NA
"1056","DKKL1","SPACDR",NA
"1057","RHPN1","RAPGEF3",NA
"1058","LHFPL4","FAM24A",NA
"1059","MSX1","IL9R",NA
"1060","FAM230I","BTBD10",NA
"1061","RPL32","MCHR2",NA
"1062","AWAT2","ASB15",NA
"1063","NEU4","SLC8A2",NA
"1064","TMPRSS5","RNASE12",NA
"1065","SMIM5","KRT74",NA
"1066","CENPA","IL17B",NA
"1067","NHP2","CFAP107",NA
"1068","RNF39","GLRA3",NA
"1069","FOXC2","CHCHD1",NA
"1070","FNDC7","SLC36A3",NA
"1071","RASSF9","NTRK3",NA
"1072","SAMD7","TBX20",NA
"1073","KRT84","CDC42BPG",NA
"1074","PIGN","GARIN4",NA
"1075","PRRX2","GATA1",NA
"1076","VSTM2L","IQCF6",NA
"1077","TNP1","UTS2B",NA
"1078","HSD3B1","OR52E4",NA
"1079","RPA4","APOBEC3H",NA
"1080","CBLN2","DEFB113",NA
"1081","PGM1","TCP10L3",NA
"1082","PRM3","TTC33",NA
"1083","PTP4A3","EVC",NA
"1084","IL36RN","PYGM",NA
"1085","F7","OR6Q1",NA
"1086","CD1E","LOXL3",NA
"1087","MTUS1","PNMA3",NA
"1088","H2BC21","ASTN1",NA
"1089","CSNK1G1","SPIC",NA
"1090","KCNT1","OTOP2",NA
"1091","UBE2T","AMIGO1",NA
"1092","OIP5","WSCD2",NA
"1093","DLGAP5","PPP1R1C",NA
"1094","SNRPD3","NCKAP1",NA
"1095","DUSP4","NCR2",NA
"1096","PODNL1","BGN",NA
"1097","NCAPG2","PLEKHB2",NA
"1098","MUCL1","PDCD1",NA
"1099","MELK","DDTL",NA
"1100","HOXD4","TMEM132D",NA
"1101","TRPM6","TMEM128",NA
"1102","LINC03042","PRR23A",NA
"1103","RPL34","BAIAP3",NA
"1104","NMNAT2","MMP16",NA
"1105","CHP2","ACTL7A",NA
"1106","ZNF90","GAL3ST2",NA
"1107","MNS1","PADI4",NA
"1108","FANCD2OS","CA11",NA
"1109","MORN5","CMKLR2",NA
"1110","MYADML2","DBX2",NA
"1111","NELL2","SLC10A4",NA
"1112","RAB27B","GLS2",NA
"1113","TMEM132C","CPNE5",NA
"1114","SKA1","ACADL",NA
"1115","SLC30A10","PKHD1",NA
"1116","IL13","LCE1E",NA
"1117","PMAIP1","AACSP1",NA
"1118","SERPIND1","PNLIPRP1",NA
"1119","HTR4","C1D",NA
"1120","CFAP144","FADS6",NA
"1121","NOSTRIN","RASAL3",NA
"1122","OR52E2","PAK5",NA
"1123","BUB1","PPP1R27",NA
"1124","TMEM37","MAP1LC3C",NA
"1125","HTR3B","MYT1",NA
"1126","TMEM253","PKD1L2",NA
"1127","ASCL2","OR1E1",NA
"1128","TIMP1","SYT14",NA
"1129","OR1C1","CYP4A11",NA
"1130","FCRL1","ZAN",NA
"1131","PACSIN3","PIK3R6",NA
"1132","SDK1","DUSP21",NA
"1133","FCRLA","ACSM2B",NA
"1134","FGF19","RESP18",NA
"1135","GUCA1B","SLAMF8",NA
"1136","SYTL1","FCRL5",NA
"1137","F3","NT5C1B",NA
"1138","ENTPD5","GPRIN1",NA
"1139","SERPINA11","CD200R1",NA
"1140","RAD51AP1","LCE2B",NA
"1141","SPP1","CATSPERZ",NA
"1142","SLC7A11","ATXN8OS",NA
"1143","MADCAM1","SCGB3A1",NA
"1144","AGR2","IGF2",NA
"1145","NOTUM","CHST9",NA
"1146","HOXA2","SLC15A4",NA
"1147","KCTD4","CLNK",NA
"1148","SSTR1","ZMAT4",NA
"1149","C12orf57","C3orf18",NA
"1150","NHERF4","GARIN1A",NA
"1151","TRIM54","SLC5A5",NA
"1152","STK33","ETFA",NA
"1153","BLK","SEC14L4",NA
"1154","COCH","EGR4",NA
"1155","RSPO1","OR1K1",NA
"1156","FCGR3A","HDAC10",NA
"1157","SCNN1G","AMDHD2",NA
"1158","IGF1","RASL10A",NA
"1159","NMB","GFRA4",NA
"1160","TP53INP2","PCDHB12",NA
"1161","EYA1","TSPEAR",NA
"1162","PIGZ","OR10AG1",NA
"1163","SELENBP1","CIDEB",NA
"1164","OXCT1","POM121L9P",NA
"1165","KRT75","ESPN",NA
"1166","DAPK1","KLHDC8A",NA
"1167","APCDD1L","SFT2D1",NA
"1168","NAA38","OR10S1",NA
"1169","PSAT1","GRIN2A",NA
"1170","VIPR1","TMEM14C",NA
"1171","GPRIN2","C6",NA
"1172","RIPOR3","IL27",NA
"1173","TBC1D32","FSD2",NA
"1174","C1orf21","TTC22",NA
"1175","C2CD4A","RASGRF1",NA
"1176","MS4A2","DENR",NA
"1177","SOX2","SLC25A18",NA
"1178","SBK1","NGFR",NA
"1179","OR1J2","ADAM29",NA
"1180","SLC51A","SGSM1",NA
"1181","NEUROD1","C9orf153",NA
"1182","L1TD1","SSX2IP",NA
"1183","SLC39A10","OR2K2",NA
"1184","ENTREP1","PSD2",NA
"1185","USP2","GALNT13",NA
"1186","HOXB3","SRSF2",NA
"1187","ADRA2C","DTX3",NA
"1188","AGR3","CDH10",NA
"1189","APOD","AMOTL1",NA
"1190","KRT7","ART1",NA
"1191","CD19","MYO3A",NA
"1192","RSPO4","CHRNB2",NA
"1193","CKS2","LINC02604",NA
"1194","FAM217B","LOXL4",NA
"1195","ADRA2A","C8B",NA
"1196","NRXN3","GLB1L3",NA
"1197","KIF1A","TAAR8",NA
"1198","SLC26A3","GRIA3",NA
"1199","SHCBP1","LUZP4",NA
"1200","HOXD11","ZP1",NA
"1201","ANXA1","TRAM1L1",NA
"1202","BTNL9","DNAH12",NA
"1203","SLC22A18AS","MRPL27",NA
"1204","NEK2","HRH2",NA
"1205","ALDOB","TNN",NA
"1206","GRIN2D","SLC1A2",NA
"1207","PLCE1","AWAT2",NA
"1208","FABP1","KCNE4",NA
"1209","RNASE4","SLITRK3",NA
"1210","HOXA7","VWA5B1",NA
"1211","DMRTA2","SAMD14",NA
"1212","CENPN","ADAM20",NA
"1213","HOXA6","SLC1A6",NA
"1214","DSCC1","CHAT",NA
"1215","BTNL3","PFDN5",NA
"1216","TRNP1","PDYN",NA
"1217","SEMA6A","TNFRSF13C",NA
"1218","MMP7","LGALS12",NA
"1219","CA1","PRSS54",NA
"1220","SLC6A19","C1orf94",NA
"1221","OCA2","SLC14A2",NA
"1222","UNC93A","LGI4",NA
"1223","TNS4","PLPP5",NA
"1224","BRINP1","SAGE1",NA
"1225","ESM1","CHMP4A",NA
"1226","CTHRC1","TFAP2D",NA
"1227","ID1","EDDM3A",NA
"1228","EDN3","WDR83OS",NA
"1229","BTNL8","PLAC1",NA
"1230","GLRA2","PRG4",NA
"1231","FLJ42393","CCDC65",NA
"1232","CPNE7","CLEC4F",NA
"1233","SLC26A2","FETUB",NA
"1234","MAP7D2","MAGOH",NA
"1235","FZD10","PPP1R3G",NA
"1236","SLC43A3","ZBTB8OS",NA
"1237","SALL4","PRDM14",NA
"1238","CFAP92","CREB3L3",NA
"1239","IL1R2","OR5A1",NA
"1240","RUBCNL","NUDT17",NA
"1241","TMIGD1","CHRNA9",NA
"1242","CDC42EP3","PRR23B",NA
"1243","GNG4","NIBAN1",NA
"1244","THY1","FAM53A",NA
"1245","SLC51B","HRH3",NA
"1246","EGFL6","OR1A2",NA
"1247","COL6A3","SLC22A12",NA
"1248","LUM","KCNG2",NA
"1249","PADI1","LINC00161",NA
"1250","ADRB1","GKN1",NA
"1251","CDH13","OR4C3",NA
"1252","PROX1","CSRP3",NA
"1253","CHN1","TMEM208",NA
"1254","SEMA6D","NPTX1",NA
"1255","LRP4","TAFA1",NA
"1256","CCN6","LIN28B",NA
"1257","VCAN","TAFA3",NA
"1258","MS4A12","IQCF2",NA
"1259","COL1A2","NUDCD2",NA
"1260","KLK8","BMP10",NA
"1261",NA,"ATF1",NA
"1262",NA,"RPAP3",NA
"1263",NA,"CSMD3",NA
"1264",NA,"OR5D16",NA
"1265",NA,"HCG9",NA
"1266",NA,"CHRNA4",NA
"1267",NA,"C3orf84",NA
"1268",NA,"FAM151A",NA
"1269",NA,"GMFB",NA
"1270",NA,"HCAR1",NA
"1271",NA,"ZSCAN10",NA
"1272",NA,"DEFB119",NA
"1273",NA,"GPR17",NA
"1274",NA,"HABP2",NA
"1275",NA,"FBXO25",NA
"1276",NA,"MS4A14",NA
"1277",NA,"NIM1K",NA
"1278",NA,"PROZ",NA
"1279",NA,"TRAPPC3",NA
"1280",NA,"OR6F1",NA
"1281",NA,"CFAP74",NA
"1282",NA,"DCC",NA
"1283",NA,"ATP13A4",NA
"1284",NA,"VN1R2",NA
"1285",NA,"PKMYT1",NA
"1286",NA,"WFDC8",NA
"1287",NA,"CSF3",NA
"1288",NA,"KLC4",NA
"1289",NA,"MYO15A",NA
"1290",NA,"LHX2",NA
"1291",NA,"CCDC166",NA
"1292",NA,"ABO",NA
"1293",NA,"RHEX",NA
"1294",NA,"NUP155",NA
"1295",NA,"OR9A4",NA
"1296",NA,"IRX4",NA
"1297",NA,"OR7G2",NA
"1298",NA,"CNTLN",NA
"1299",NA,"C1QTNF9B",NA
"1300",NA,"CDH9",NA
"1301",NA,"RPGRIP1L",NA
"1302",NA,"CFAP119",NA
"1303",NA,"C16orf82",NA
"1304",NA,"LAPTM4A",NA
"1305",NA,"SPATA31D3",NA
"1306",NA,"SCN7A",NA
"1307",NA,"LRIT2",NA
"1308",NA,"NFATC4",NA
"1309",NA,"F7",NA
"1310",NA,"ASGR1",NA
"1311",NA,"SLC49A3",NA
"1312",NA,"RPL36AP33",NA
"1313",NA,"KCNB2",NA
"1314",NA,"ESPNL",NA
"1315",NA,"NRBF2",NA
"1316",NA,"SPI1",NA
"1317",NA,"OOEP",NA
"1318",NA,"DDX4",NA
"1319",NA,"OTUD6A",NA
"1320",NA,"GP5",NA
"1321",NA,"ZNF671",NA
"1322",NA,"SERPINB10",NA
"1323",NA,"DNAJC5G",NA
"1324",NA,"WDR93",NA
"1325",NA,"FGF23",NA
"1326",NA,"PCAT4",NA
"1327",NA,"EYA4",NA
"1328",NA,"TIFAB",NA
"1329",NA,"PLEKHD1",NA
"1330",NA,"LCN6",NA
"1331",NA,"C2CD6",NA
"1332",NA,"SLC8A3",NA
"1333",NA,"CAB39",NA
"1334",NA,"ARMC12",NA
"1335",NA,"CCL16",NA
"1336",NA,"LYG2",NA
"1337",NA,"CFAP52",NA
"1338",NA,"CD1E",NA
"1339",NA,"SHISA6",NA
"1340",NA,"TTC16",NA
"1341",NA,"RLN3",NA
"1342",NA,"LELP1",NA
"1343",NA,"AMD1",NA
"1344",NA,"BAZ2B",NA
"1345",NA,"BOC",NA
"1346",NA,"TMED2",NA
"1347",NA,"RAX",NA
"1348",NA,"RAMP2",NA
"1349",NA,"KCNJ16",NA
"1350",NA,"SP6",NA
"1351",NA,"SEC24B",NA
"1352",NA,"OR2AG2",NA
"1353",NA,"AJM1",NA
"1354",NA,"ABCC6P1",NA
"1355",NA,"ZCCHC12",NA
"1356",NA,"FOXR1",NA
"1357",NA,"IL21R",NA
"1358",NA,"CEP170B",NA
"1359",NA,"UBE2D3",NA
"1360",NA,"OR7C2",NA
"1361",NA,"COL9A2",NA
"1362",NA,"AP1S1",NA
"1363",NA,"SPINT3",NA
"1364",NA,"CES3",NA
"1365",NA,"GPR31",NA
"1366",NA,"CPN2",NA
"1367",NA,"CD58",NA
"1368",NA,"DHRS7",NA
"1369",NA,"C3orf36",NA
"1370",NA,"NDUFS2",NA
"1371",NA,"TIGD2",NA
"1372",NA,"SP2",NA
"1373",NA,"AMER2",NA
"1374",NA,"FGF9",NA
"1375",NA,"MAGIX",NA
"1376",NA,"KIR3DL1",NA
"1377",NA,"PSG8",NA
"1378",NA,"OR2L13",NA
"1379",NA,"PTPRT",NA
"1380",NA,"LRRC18",NA
"1381",NA,"SEC24A",NA
"1382",NA,"COLGALT2",NA
"1383",NA,"GDF7",NA
"1384",NA,"FCAR",NA
"1385",NA,"GHRH",NA
"1386",NA,"SLC66A1",NA
"1387",NA,"PYROXD1",NA
"1388",NA,"SLC9C2",NA
"1389",NA,"SLITRK1",NA
"1390",NA,"ITGAD",NA
"1391",NA,"OR1F1",NA
"1392",NA,"ITIH1",NA
"1393",NA,"HECW1",NA
"1394",NA,"DCTD",NA
"1395",NA,"PDIA2",NA
"1396",NA,"P2RX6",NA
"1397",NA,"EVX1",NA
"1398",NA,"MYL1",NA
"1399",NA,"SMO",NA
"1400",NA,"AIF1L",NA
"1401",NA,"FBXW10B",NA
"1402",NA,"STAB2",NA
"1403",NA,"OR51A7",NA
"1404",NA,"P4HB",NA
"1405",NA,"CSF3R",NA
"1406",NA,"ARL6IP4",NA
"1407",NA,"GFRA1",NA
"1408",NA,"LINC00114",NA
"1409",NA,"PGPEP1L",NA
"1410",NA,"TEKT5",NA
"1411",NA,"EFHC2",NA
"1412",NA,"NXPH2",NA
"1413",NA,"ZNF804A",NA
"1414",NA,"ZNF80",NA
"1415",NA,"C2orf80",NA
"1416",NA,"CYP11B2",NA
"1417",NA,"RALYL",NA
"1418",NA,"OR2B3",NA
"1419",NA,"C5orf64",NA
"1420",NA,"PDLIM7",NA
"1421",NA,"LCNL1",NA
"1422",NA,"NMNAT2",NA
"1423",NA,"SV2C",NA
"1424",NA,"SAXO4",NA
"1425",NA,"BAG1",NA
"1426",NA,"PPP1R13B",NA
"1427",NA,"RRAGA",NA
"1428",NA,"GPR142",NA
"1429",NA,"PCDHA5",NA
"1430",NA,"IARS2",NA
"1431",NA,"CYSRT1",NA
"1432",NA,"RTRAF",NA
"1433",NA,"PRR25",NA
"1434",NA,"EVC2",NA
"1435",NA,"SERTM1",NA
"1436",NA,"PTCRA",NA
"1437",NA,"CNPY2",NA
"1438",NA,"MC4R",NA
"1439",NA,"SEL1L3",NA
"1440",NA,"ACOXL",NA
"1441",NA,"ANO4",NA
"1442",NA,"NUDT22",NA
"1443",NA,"CCT4",NA
"1444",NA,"CYP11B1",NA
"1445",NA,"LRGUK",NA
"1446",NA,"SNORA77",NA
"1447",NA,"GYPB",NA
"1448",NA,"PCSK2",NA
"1449",NA,"SNTA1",NA
"1450",NA,"MATK",NA
"1451",NA,"FAM47B",NA
"1452",NA,"KNDC1",NA
"1453",NA,"LINC02687",NA
"1454",NA,"C2CD4C",NA
"1455",NA,"INA",NA
"1456",NA,"OR14J1",NA
"1457",NA,"LCE4A",NA
"1458",NA,"GLOD4",NA
"1459",NA,"CAGE1",NA
"1460",NA,"N4BP3",NA
"1461",NA,"DEFB126",NA
"1462",NA,"CFAP53",NA
"1463",NA,"KLF14",NA
"1464",NA,"BHLHA15",NA
"1465",NA,"DDX11",NA
"1466",NA,"CSTF2T",NA
"1467",NA,"FKBP11",NA
"1468",NA,"IFT56",NA
"1469",NA,"UBQLN4",NA
"1470",NA,"SLC6A17",NA
"1471",NA,"CFAP61",NA
"1472",NA,"SPTB",NA
"1473",NA,"CEBPE",NA
"1474",NA,"OR5W2",NA
"1475",NA,"OR4D11",NA
"1476",NA,"SLC22A2",NA
"1477",NA,"OR4C45",NA
"1478",NA,"OR10AD1",NA
"1479",NA,"DACH2",NA
"1480",NA,"AK8",NA
"1481",NA,"PRSS42P",NA
"1482",NA,"SDE2",NA
"1483",NA,"ABCC8",NA
"1484",NA,"TRPM1",NA
"1485",NA,"OR52M1",NA
"1486",NA,"TMEM19",NA
"1487",NA,"CYP3A4",NA
"1488",NA,"OR51I2",NA
"1489",NA,"RPL18A",NA
"1490",NA,"LRRC52",NA
"1491",NA,"CNTN2",NA
"1492",NA,"CHRM5",NA
"1493",NA,"TM9SF2",NA
"1494",NA,"EBNA1BP2",NA
"1495",NA,"MYL3",NA
"1496",NA,"GAL3ST3",NA
"1497",NA,"HOXD12",NA
"1498",NA,"WDR38",NA
"1499",NA,"OR56B1",NA
"1500",NA,"IL13",NA
"1501",NA,"GLRX2",NA
"1502",NA,"NOX3",NA
"1503",NA,"HAND1",NA
"1504",NA,"CCL1",NA
"1505",NA,"TMEM178A",NA
"1506",NA,"RPS5",NA
"1507",NA,"COX5A",NA
"1508",NA,"WAS",NA
"1509",NA,"PCDHA6",NA
"1510",NA,"SIX2",NA
"1511",NA,"CLSTN2",NA
"1512",NA,"SPMIP7",NA
"1513",NA,"GABRB1",NA
"1514",NA,"CSN2",NA
"1515",NA,"MROH8",NA
"1516",NA,"PHPT1",NA
"1517",NA,"ZCCHC13",NA
"1518",NA,"ADI1",NA
"1519",NA,"OR51Q1",NA
"1520",NA,"BCAM",NA
"1521",NA,"ARHGAP6",NA
"1522",NA,"RGS18",NA
"1523",NA,"C11orf40",NA
"1524",NA,"PPP1CC",NA
"1525",NA,"GLIPR1L1",NA
"1526",NA,"CAMK1G",NA
"1527",NA,"SMCR5",NA
"1528",NA,"ANKRD13B",NA
"1529",NA,"FAM230I",NA
"1530",NA,"ADHFE1",NA
"1531",NA,"LCE5A",NA
"1532",NA,"PRMT5",NA
"1533",NA,"MRAP",NA
"1534",NA,"FAM120C",NA
"1535",NA,"FOXR2",NA
"1536",NA,"NETO1",NA
"1537",NA,"DGAT2L6",NA
"1538",NA,"NAALADL1",NA
"1539",NA,"SGCD",NA
"1540",NA,"SOCS6",NA
"1541",NA,"ULK1",NA
"1542",NA,"TDRG1",NA
"1543",NA,"RFX8",NA
"1544",NA,"WDR33",NA
"1545",NA,"LINC01599",NA
"1546",NA,"TMEM205",NA
"1547",NA,"PPP2R2A",NA
"1548",NA,"ZFAND6",NA
"1549",NA,"LRBA",NA
"1550",NA,"PDILT",NA
"1551",NA,"TCTE1",NA
