"","Canonical","NonCanonical","Atypical"
"1456",NA,"CHRNB1",NA
"1457",NA,"NRAS",NA
"1458",NA,"PHYH",NA
"1459",NA,"MS4A7",NA
"1460",NA,"EXT1",NA
"1461",NA,"JAK3",NA
"1462",NA,"RNF157",NA
"1463",NA,"ARL4A",NA
"1464",NA,"AADAC",NA
"1465",NA,"ATOSB",NA
"1466",NA,"KLRC2",NA
"1467",NA,"CEP55",NA
"1468",NA,"LTA4H",NA
"1469",NA,"SYNPO",NA
"1470",NA,"TPD52",NA
"1471",NA,"REC8",NA
"1472",NA,"CDCA7L",NA
"1473",NA,"QPCT",NA
"1474",NA,"HLA.DRB1",NA
"1475",NA,"SLC1A4",NA
"1476",NA,"ENTPD2",NA
"1477",NA,"TIMP2",NA
"1478",NA,"LAMP2",NA
"1479",NA,"CCND3",NA
"1480",NA,"CBX2",NA
"1481",NA,"IRAK2",NA
"1482",NA,"OIP5",NA
"1483",NA,"A1CF",NA
"1484",NA,"USP16",NA
"1485",NA,"MUC4",NA
"1486",NA,"DHX40",NA
"1487",NA,"PAIP2B",NA
"1488",NA,"THEMIS2",NA
"1489",NA,"PGAM1",NA
"1490",NA,"RAD54B",NA
"1491",NA,"STARD7",NA
"1492",NA,"ACADVL",NA
"1493",NA,"LAMB3",NA
"1494",NA,"LY6D",NA
"1495",NA,"BRCA2",NA
"1496",NA,"CDC42SE2",NA
"1497",NA,"HLA.DPA1",NA
"1498",NA,"C4orf3",NA
"1499",NA,"SRSF1",NA
"1500",NA,"MSH2",NA
"1501",NA,"PRC1",NA
"1502",NA,"SLC25A5",NA
"1503",NA,"PDLIM4",NA
"1504",NA,"APOL2",NA
"1505",NA,"PHACTR2",NA
"1506",NA,"MORN2",NA
"1507",NA,"C11orf96",NA
"1508",NA,"KLK10",NA
"1509",NA,"MAOB",NA
"1510",NA,"SPOCK2",NA
"1511",NA,"ZNFX1",NA
"1512",NA,"SLC7A7",NA
"1513",NA,"COX11",NA
"1514",NA,"EVA1C",NA
"1515",NA,"PLIN2",NA
"1516",NA,"IRX3",NA
"1517",NA,"MLPH",NA
"1518",NA,"PTPRB",NA
"1519",NA,"LMCD1",NA
"1520",NA,"MTX3",NA
"1521",NA,"SLC15A3",NA
"1522",NA,"SF3B3",NA
"1523",NA,"RAMP1",NA
"1524",NA,"CAV2",NA
"1525",NA,"HYAL1",NA
"1526",NA,"PLAAT4",NA
"1527",NA,"LAG3",NA
"1528",NA,"TRMT12",NA
"1529",NA,"PLPBP",NA
"1530",NA,"CEACAM6",NA
"1531",NA,"FZD6",NA
"1532",NA,"EPHX4",NA
"1533",NA,"BATF2",NA
"1534",NA,"SESN1",NA
"1535",NA,"STXBP6",NA
"1536",NA,"SOX9",NA
"1537",NA,"FANK1",NA
"1538",NA,"GZMK",NA
"1539",NA,"IDO1",NA
"1540",NA,"MUC13",NA
"1541",NA,"TUBB6",NA
"1542",NA,"PRDM8",NA
"1543",NA,"MIR18A",NA
"1544",NA,"ANKRD36",NA
"1545",NA,"RAC2",NA
"1546",NA,"ALKAL2",NA
"1547",NA,"H2BC5",NA
"1548",NA,"GPR160",NA
"1549",NA,"KRT12",NA
"1550",NA,"BAIAP2L1",NA
"1551",NA,"PGBD5",NA
"1552",NA,"CRIP1",NA
"1553",NA,"AP3M2",NA
"1554",NA,"SREK1IP1",NA
"1555",NA,"SNAI2",NA
"1556",NA,"MRPL13",NA
"1557",NA,"PRTFDC1",NA
"1558",NA,"RNF207",NA
"1559",NA,"ME3",NA
"1560",NA,"BLOC1S6",NA
"1561",NA,"KRT23",NA
"1562",NA,"KRT19",NA
"1563",NA,"HTRA3",NA
"1564",NA,"NEDD9",NA
"1565",NA,"C8orf33",NA
"1566",NA,"TTC9",NA
"1567",NA,"ZMAT1",NA
"1568",NA,"TMEM139",NA
"1569",NA,"PLAUR",NA
"1570",NA,"SALL4",NA
"1571",NA,"GUCA2A",NA
"1572",NA,"SLC11A2",NA
"1573",NA,"TOP1MT",NA
"1574",NA,"PCNA",NA
"1575",NA,"MS4A12",NA
"1576",NA,"KIAA0513",NA
"1577",NA,"NDRG4",NA
"1578",NA,"FAM83D",NA
"1579",NA,"HLA.DRB3",NA
"1580",NA,"ALOX5",NA
"1581",NA,"PLAT",NA
"1582",NA,"TNFSF13B",NA
"1583",NA,"LPCAT1",NA
"1584",NA,"CD68",NA
"1585",NA,"WARS1",NA
"1586",NA,"EML6",NA
"1587",NA,"GINS1",NA
"1588",NA,"LDLRAD3",NA
"1589",NA,"NAT1",NA
"1590",NA,"CDKN2A",NA
"1591",NA,"EPDR1",NA
"1592",NA,"VILL",NA
"1593",NA,"TNFSF13",NA
"1594",NA,"GINS2",NA
"1595",NA,"C2CD4A",NA
"1596",NA,"LCP1",NA
"1597",NA,"ANTXR1",NA
"1598",NA,"LINC02562",NA
"1599",NA,"NMU",NA
"1600",NA,"SNTB1",NA
"1601",NA,"RAD51AP1",NA
"1602",NA,"MTSS1",NA
"1603",NA,"NIPSNAP3A",NA
"1604",NA,"MTURN",NA
"1605",NA,"DNAJC15",NA
"1606",NA,"NETO2",NA
"1607",NA,"TNFRSF6B",NA
"1608",NA,"HEPH",NA
"1609",NA,"CORO2A",NA
"1610",NA,"ATP2B1",NA
"1611",NA,"COL5A1",NA
"1612",NA,"SCML1",NA
"1613",NA,"E2F5",NA
"1614",NA,"ARMCX3",NA
"1615",NA,"H1.2",NA
"1616",NA,"FOLR1",NA
"1617",NA,"KAT14",NA
"1618",NA,"HLA.DOB",NA
"1619",NA,"SH3BGRL",NA
"1620",NA,"APOE",NA
"1621",NA,"FAM177A1",NA
"1622",NA,"GPR143",NA
"1623",NA,"NATD1",NA
"1624",NA,"MCM4",NA
"1625",NA,"CEMIP",NA
"1626",NA,"EFCAB2",NA
"1627",NA,"IL15",NA
"1628",NA,"ACTA2",NA
"1629",NA,"AMOT",NA
"1630",NA,"GBP1",NA
"1631",NA,"TACSTD2",NA
"1632",NA,"NPDC1",NA
"1633",NA,"XPNPEP2",NA
"1634",NA,"GTF2H2",NA
"1635",NA,"CHEK1",NA
"1636",NA,"PDZK1IP1",NA
"1637",NA,"TBX18",NA
"1638",NA,"SIK1",NA
"1639",NA,"HES6",NA
"1640",NA,"LPAR1",NA
"1641",NA,"CCDC88B",NA
"1642",NA,"KRT20",NA
"1643",NA,"AMN",NA
"1644",NA,"HBEGF",NA
"1645",NA,"ZNF204P",NA
"1646",NA,"AKAP12",NA
"1647",NA,"PROM1",NA
"1648",NA,"PTPRO",NA
"1649",NA,"ATP2B4",NA
"1650",NA,"DST",NA
"1651",NA,"DKK3",NA
"1652",NA,"MEX3A",NA
"1653",NA,"JCHAIN",NA
"1654",NA,"PITPNC1",NA
"1655",NA,"MALL",NA
"1656",NA,"GSTA4",NA
"1657",NA,"RAP1GAP",NA
"1658",NA,"RTEL1",NA
"1659",NA,"COL10A1",NA
"1660",NA,"ADIRF",NA
"1661",NA,"MYRF",NA
"1662",NA,"ARHGAP26",NA
"1663",NA,"MOB1B",NA
"1664",NA,"PIK3R1",NA
"1665",NA,"CALD1",NA
"1666",NA,"GPA33",NA
"1667",NA,"NBL1",NA
"1668",NA,"GJB3",NA
"1669",NA,"SLC43A3",NA
"1670",NA,"CCNE2",NA
"1671",NA,"PON3",NA
"1672",NA,"NAP1L1",NA
"1673",NA,"RASGRP1",NA
"1674",NA,"TFF3",NA
"1675",NA,"SULF2",NA
"1676",NA,"CARD9",NA
"1677",NA,"EPHA2",NA
"1678",NA,"MGP",NA
"1679",NA,"PODXL",NA
"1680",NA,"NR2F2",NA
"1681",NA,"BMAL2",NA
"1682",NA,"PLCG2",NA
"1683",NA,"TMEM64",NA
"1684",NA,"REEP6",NA
"1685",NA,"DAPK1",NA
"1686",NA,"GOLGA8B",NA
"1687",NA,"PMEPA1",NA
"1688",NA,"PDE9A",NA
"1689",NA,"FCGR3A",NA
"1690",NA,"TCTN1",NA
"1691",NA,"VSTM2L",NA
"1692",NA,"CD8A",NA
"1693",NA,"S100P",NA
"1694",NA,"PLAGL1",NA
"1695",NA,"DEFB1",NA
"1696",NA,"FKBP10",NA
"1697",NA,"CDC25A",NA
"1698",NA,"SPARC",NA
"1699",NA,"RPS6KA2",NA
"1700",NA,"HLA.DMA",NA
"1701",NA,"DCN",NA
"1702",NA,"PHGDH",NA
"1703",NA,"LINC01605",NA
"1704",NA,"GLIPR1",NA
"1705",NA,"AHNAK2",NA
"1706",NA,"ISG15",NA
"1707",NA,"NOX1",NA
"1708",NA,"LOXL1",NA
"1709",NA,"MSN",NA
"1710",NA,"SELENOM",NA
"1711",NA,"SLC39A8",NA
"1712",NA,"BCAS1",NA
"1713",NA,"VSIG2",NA
"1714",NA,"CYBA",NA
"1715",NA,"PLAAT3",NA
"1716",NA,"SHC2",NA
"1717",NA,"BDH2",NA
"1718",NA,"BST2",NA
"1719",NA,"SSTR1",NA
"1720",NA,"MANEAL",NA
"1721",NA,"ABCG1",NA
"1722",NA,"AGR2",NA
"1723",NA,"MDK",NA
"1724",NA,"SLC2A12",NA
"1725",NA,"DHX58",NA
"1726",NA,"SLC25A27",NA
"1727",NA,"SCIN",NA
"1728",NA,"PLLP",NA
"1729",NA,"MCUB",NA
"1730",NA,"GPAT3",NA
"1731",NA,"TPO",NA
"1732",NA,"IGFBP5",NA
"1733",NA,"EDN1",NA
"1734",NA,"GUCY1B1",NA
"1735",NA,"GBP2",NA
"1736",NA,"TMCO3",NA
"1737",NA,"NUP210",NA
"1738",NA,"NTN4",NA
"1739",NA,"CKMT2",NA
"1740",NA,"BMP7",NA
"1741",NA,"FER1L4",NA
"1742",NA,"GSTM3",NA
"1743",NA,"APOBEC1",NA
"1744",NA,"GPNMB",NA
"1745",NA,"AIM2",NA
"1746",NA,"ARGLU1",NA
"1747",NA,"MSR1",NA
"1748",NA,"TNNI3",NA
"1749",NA,"ANG",NA
"1750",NA,"CALB1",NA
"1751",NA,"GCNT1",NA
"1752",NA,"STXBP1",NA
"1753",NA,"STC2",NA
"1754",NA,"SHROOM2",NA
"1755",NA,"MUC1",NA
"1756",NA,"TUBB3",NA
"1757",NA,"SULT1C2",NA
"1758",NA,"LPCAT2",NA
"1759",NA,"FHIT",NA
"1760",NA,"IGFBP2",NA
"1761",NA,"DUOXA2",NA
"1762",NA,"RAB40B",NA
"1763",NA,"SLC28A2",NA
"1764",NA,"LTBP1",NA
"1765",NA,"MS4A8",NA
"1766",NA,"HRCT1",NA
"1767",NA,"SAMD9",NA
"1768",NA,"TXNIP",NA
"1769",NA,"NR1I2",NA
"1770",NA,"KYNU",NA
"1771",NA,"TGFBR3",NA
"1772",NA,"MYOF",NA
"1773",NA,"SLC16A3",NA
"1774",NA,"ME1",NA
"1775",NA,"PTPRH",NA
"1776",NA,"PTPRR",NA
"1777",NA,"HTR1D",NA
"1778",NA,"DSCC1",NA
"1779",NA,"TFF2",NA
"1780",NA,"RASL11A",NA
"1781",NA,"DACH1",NA
"1782",NA,"VSNL1",NA
"1783",NA,"CD74",NA
"1784",NA,"ANXA13",NA
"1785",NA,"PLCB1",NA
"1786",NA,"COL15A1",NA
"1787",NA,"PAQR8",NA
"1788",NA,"LY6G6D",NA
"1789",NA,"MLLT3",NA
"1790",NA,"ITLN1",NA
"1791",NA,"EREG",NA
"1792",NA,"LAPTM4B",NA
"1793",NA,"KRT17",NA
"1794",NA,"RINL",NA
"1795",NA,"CFD",NA
"1796",NA,"CYBRD1",NA
"1797",NA,"NCOA7",NA
"1798",NA,"ZNF577",NA
"1799",NA,"ERRFI1",NA
"1800",NA,"OXGR1",NA
"1801",NA,"ACSL6",NA
"1802",NA,"TRPM6",NA
"1803",NA,"RUBCNL",NA
"1804",NA,"PARP6",NA
"1805",NA,"HNMT",NA
"1806",NA,"IL33",NA
"1807",NA,"OAT",NA
"1808",NA,"THBS2",NA
"1809",NA,"PJA1",NA
"1810",NA,"RIPPLY3",NA
"1811",NA,"SI",NA
"1812",NA,"SIPA1L2",NA
"1813",NA,"FSTL1",NA
"1814",NA,"DPEP1",NA
"1815",NA,"GSPT2",NA
"1816",NA,"SLC19A3",NA
"1817",NA,"MEGF6",NA
"1818",NA,"RGS2",NA
"1819",NA,"FAM47E",NA
"1820",NA,"CDIP1",NA
"1821",NA,"ELAPOR2",NA
"1822",NA,"OSBPL1A",NA
"1823",NA,"SOSTDC1",NA
"1824",NA,"NCF4",NA
"1825",NA,"RNF144B",NA
"1826",NA,"QKI",NA
"1827",NA,"ERAP2",NA
"1828",NA,"APOLD1",NA
"1829",NA,"HLA.F",NA
"1830",NA,"LGALS1",NA
"1831",NA,"SLC35D3",NA
"1832",NA,"CCL4",NA
"1833",NA,"SAMD13",NA
"1834",NA,"BTNL9",NA
"1835",NA,"CXCL9",NA
"1836",NA,"AFAP1L2",NA
"1837",NA,"ZNF711",NA
"1838",NA,"SP5",NA
"1839",NA,"RPL39L",NA
"1840",NA,"BATF",NA
"1841",NA,"PER3",NA
"1842",NA,"ADM",NA
"1843",NA,"AMY2A",NA
"1844",NA,"HLA.DRA",NA
"1845",NA,"GMPR",NA
"1846",NA,"MMP3",NA
"1847",NA,"KRT6B",NA
"1848",NA,"CD40",NA
"1849",NA,"NKD2",NA
"1850",NA,"SLC40A1",NA
"1851",NA,"ASB9",NA
"1852",NA,"XDH",NA
"1853",NA,"GIMAP2",NA
"1854",NA,"CREB3L1",NA
"1855",NA,"RBP2",NA
"1856",NA,"RETREG1",NA
"1857",NA,"ERP27",NA
"1858",NA,"DUSP5",NA
"1859",NA,"FGGY",NA
"1860",NA,"CXCL2",NA
"1861",NA,"TMEM170B",NA
"1862",NA,"NHERF4",NA
"1863",NA,"PLEKHB1",NA
"1864",NA,"CA13",NA
"1865",NA,"COL6A3",NA
"1866",NA,"PKDCC",NA
"1867",NA,"KCNJ2",NA
"1868",NA,"COCH",NA
"1869",NA,"LY6E",NA
"1870",NA,"PLAG1",NA
"1871",NA,"DNAH2",NA
"1872",NA,"FCGBP",NA
"1873",NA,"LARGE2",NA
"1874",NA,"LAMA3",NA
"1875",NA,"COL1A1",NA
"1876",NA,"PCDHGA8",NA
"1877",NA,"PCLO",NA
"1878",NA,"MT1F",NA
"1879",NA,"SMOC2",NA
"1880",NA,"SLC6A8",NA
"1881",NA,"CHN2",NA
"1882",NA,"CFB",NA
"1883",NA,"KRT7",NA
"1884",NA,"PKIB",NA
"1885",NA,"ADSS1",NA
"1886",NA,"REG3A",NA
"1887",NA,"STK31",NA
"1888",NA,"DMD",NA
"1889",NA,"UBE2E2",NA
"1890",NA,"TSPAN2",NA
"1891",NA,"GOLIM4",NA
"1892",NA,"LYZ",NA
"1893",NA,"MMP1",NA
"1894",NA,"STMN3",NA
"1895",NA,"ELAPOR1",NA
"1896",NA,"KHDRBS3",NA
"1897",NA,"MUC5B",NA
"1898",NA,"NXPE1",NA
"1899",NA,"ARL4C",NA
"1900",NA,"NOS2",NA
"1901",NA,"DUSP4",NA
"1902",NA,"BAG2",NA
"1903",NA,"LUM",NA
"1904",NA,"KCNN4",NA
"1905",NA,"ALDH1A1",NA
"1906",NA,"ATP2A3",NA
"1907",NA,"CEL",NA
"1908",NA,"KCNS3",NA
"1909",NA,"COL3A1",NA
"1910",NA,"KLK1",NA
"1911",NA,"IGDCC4",NA
"1912",NA,"TPBG",NA
"1913",NA,"SERPINB5",NA
"1914",NA,"PITX2",NA
"1915",NA,"LGALS2",NA
"1916",NA,"EGLN3",NA
"1917",NA,"PCP4",NA
"1918",NA,"CLCA4",NA
"1919",NA,"S100A9",NA
"1920",NA,"BEX2",NA
"1921",NA,"PRKACB",NA
"1922",NA,"GNG4",NA
"1923",NA,"CNTNAP2",NA
"1924",NA,"EFNA5",NA
"1925",NA,"SLC9A3.AS1",NA
"1926",NA,"BTNL8",NA
"1927",NA,"RHOBTB3",NA
"1928",NA,"FAM3B",NA
"1929",NA,"CREB5",NA
"1930",NA,"MXRA5",NA
"1931",NA,"POSTN",NA
"1932",NA,"CYP4X1",NA
"1933",NA,"ADGRG7",NA
"1934",NA,"REG1A",NA
"1935",NA,"EPB41L3",NA
"1936",NA,"SLCO1B3",NA
"1937",NA,"NRXN3",NA
"1938",NA,"ELAVL2",NA
"1939",NA,"NECTIN4",NA
"1940",NA,"SNORA12",NA
"1941",NA,"CCND2",NA
"1942",NA,"GLRA2",NA
"1943",NA,"UGT1A4",NA
"1944",NA,"IFI44",NA
"1945",NA,"PCK1",NA
"1946",NA,"FREM1",NA
"1947",NA,"CRNDE",NA
"1948",NA,"CXCL11",NA
"1949",NA,"SAMD5",NA
"1950",NA,"FABP1",NA
"1951",NA,"CXCL10",NA
"1952",NA,"NXPE4",NA
"1953",NA,"CHP2",NA
"1954",NA,"DEFA6",NA
"1955",NA,"OAS2",NA
"1956",NA,"CA9",NA
"1957",NA,"FRAS1",NA
"1958",NA,"PTPRD",NA
"1959",NA,"SPINK1",NA
"1960",NA,"SAA1",NA
"1961",NA,"PIGR",NA
"1962",NA,"STYXL2",NA
"1963",NA,"BNIP3",NA
"1964",NA,"HOXA11",NA
"1965",NA,"RBP1",NA
"1966",NA,"DUOX2",NA
"1967",NA,"AGR3",NA
"1968",NA,"GRB14",NA
"1969",NA,"LCN2",NA
"1970",NA,"BEX3",NA
"1971",NA,"FOXA1",NA
"1972",NA,"GCNT3",NA
"1973",NA,"DDX3Y",NA
"1974",NA,"PLA2G4A",NA
"1975",NA,"MUC2",NA
"1976",NA,"ART3",NA
"1977",NA,"IFI16",NA
"1978",NA,"ST6GALNAC1",NA
"1979",NA,"MMP7",NA
"1980",NA,"CKB",NA
"1981",NA,"ANXA1",NA
"1982",NA,"HLA.C",NA
"1983",NA,"HOXA9",NA
"1984",NA,"XIST",NA
"1985",NA,"LEFTY1",NA
"1986",NA,"OLFM4",NA
