"","Canonical","NonCanonical","Atypical"
"67","PREX2","PSORS1C2","ITLN1"
"68","THRSP","OR2B11","AKR1B15"
"69","RXFP2","BSND","KRT80"
"70","PROP1","UCP1","SLN"
"71","PCDHA5","OR2A5","NXPE4"
"72","LINC00652","PHYHIP","ZG16"
"73","KLHL38","SIGLEC11","SI"
"74","BMP15","CLCNKA","IL24"
"75","IGFBPL1","ASPDH","PKIB"
"76","TRHR","COL26A1","IL1B"
"77","SLC22A12","LPA","CLCA1"
"78","SFTPD","TCERG1L","CD160"
"79","LRTM1","RALYL","PLA2G10"
"80","OR51S1","GIP","FGF19"
"81","MORC1","TRIM48","INHBA"
"82","RGS21","SLC22A12","ADH1B"
"83","FAM171A2","HMGB4","SPINK5"
"84","OR2A2","EBF2","C2orf88"
"85","UBL4B","PLET1","PTGS2"
"86","OR10W1","THEM5","SCARA5"
"87","CAMK2A","DCLK3","SLITRK6"
"88","OR52M1","RXFP2","FNDC1"
"89","NFXL1","FOXL2","AQP9"
"90","FSD2","RNF175","STC2"
"91","MAGEE2","ZAN","CA2"
"92","CETN1","TSSK3","RETNLB"
"93","ADGRF3","CDX4","THBS2"
"94","ACSM5","CPXCR1","SFRP2"
"95","CHRND","HAS1","AMPD1"
"96","RHO","STX1B","REP15"
"97","GRXCR1","CALML6","BTNL3"
"98","NCR2","SLC24A5","CLDN8"
"99","FGF4","ART1","GPT"
"100","OR56B4","IQCA1","FDCSP"
"101","WNK3","GPR32","NEUROD1"
"102","GPR50","CHRM5","CA1"
"103","NPBWR1","OR10W1","COL8A1"
"104","R3HDML","GPC6","SLC30A10"
"105","DNAJC5G","SHISA6","OSM"
"106","ANGPT4","SLC12A3","DSCAML1"
"107","LMOD2","DUXA","C11orf86"
"108","SYT3","SLC22A7","NOX4"
"109","SPACDR","TPO","S100A8"
"110","MYL4","PNPLA5","FAP"
"111","OR1F1","HHIPL1","CA4"
"112","CELF5","DEFB136","MMP3"
"113","PROKR2","OR13C3","CEMIP"
"114","PRMT8","KCNJ13","GCG"
"115","C1orf94","GARIN1B","TRPM6"
"116","IFNB1","LRRCC1","ANO5"
"117","SLC12A3","JPH3","S100A9"
"118","LCE3E","DENND6B","CNTN3"
"119","FAM47A","MYL4","PCK1"
"120","GPHA2","CHRND","AQP8"
"121","F8","MPP7","CTHRC1"
"122","CALHM1","MRGPRD","RFX6"
"123","OR3A3","SLC9B2","HTR4"
"124","CCDC54","C3orf20","LEMD1"
"125","LOC155060","NACAD","EGFL6"
"126","OR10A6","SLITRK1","LYPD8"
"127","STUM","CAPSL","FCGBP"
"128","CYP46A1","DSCAM","IL11"
"129","NR5A1","OR2D3","FABP2"
"130","RLN3","LRFN1","CHGA"
"131","PPP1R1A","MAP1A","PLPP4"
"132","OR2B2","MPP4","CXCL8"
"133","TMEM239","MUCL3","MUC2"
"134","LOC151760","LINC01973","RBM24"
"135","KCNQ4","SCTR","HEPACAM2"
"136","MRGPRX1","HHATL","COL4A6"
"137","MLANA","MFSD2B","RGS13"
"138","CDKL4","DPRX","ST6GALNAC1"
"139","IL36A","SLC6A13","BEST2"
"140","INHBE","LKAAEAR1","ABCA8"
"141","ASIC3","PRKCG","CHI3L1"
"142","OR2H2","OR4C6","KRT6A"
"143","CCDC27","SFTPD","DHRS9"
"144","DNAJB13","CTSL3P","AGR3"
"145","C5orf64","FAM43B","HOXD13"
"146","SARDH","WNK3","CMTM2"
"147","KCNA10","OR10G3","SOX11"
"148","GDPD4","RLN3","COL2A1"
"149","GDF2","FLG","HMGCS2"
"150","PATE1","MXRA7","PROK2"
"151","C16orf96","AMHR2","OR8D4"
"152","IFNL1","DLK1","CLDN1"
"153","MYCBPAP","CRMA","GAD1"
"154","OPALIN","WNT8B","SLC26A3"
"155","OR2D3","CELF5","SCGN"
"156","TMC1","ITIH2","NXPE1"
"157","OR4K14","RGS21","TACSTD2"
"158","LIPI","OLFM2","PLA2G2A"
"159","TBX6","OR2AE1","NRAP"
"160","MRO","CMPK1","INSM1"
"161","FAM187B","ATP2B3","HOXB13"
"162","OR51T1","OR4C45","CA9"
"163","OR10G8","ODF4","VSIG2"
"164","TTTY6B","SPINK8","SCGB2A1"
"165","OR4A15","IHO1","KLK6"
"166","OR8J1","HLX","ESM1"
"167","PAX4","MCCD1","SST"
"168","CDH18","FAM225A","CD177"
"169","GALR2","SSX3","KLK7"
"170","SLC26A1","YIPF7","OGN"
"171","CHRNA2","ACTL7A","CHP2"
"172","XIRP1","RTL1","BTNL8"
"173","KAAG1","ITGA5","SPINK4"
"174","P2RX6","HNF4G","ATP1A2"
"175","SPRN","TNNT2","MUC4"
"176","TPO","TESPA1","SMPX"
"177","LCE2D","SEL1L2","FOXQ1"
"178","OR51G1","LALBA","MMP7"
"179","FTMT","OR52E6","WNT2"
"180","PABPN1L","ABCB5","CPB1"
"181","HTR1A","NPVF","DSG3"
"182","MGAT5B","CDH2","MSX1"
"183","PROK1","CCNP","GUCA2B"
"184","OR10AD1","OR51A7","PNLIPRP2"
"185","MUC6","LIPI","PRAC1"
"186","ODF4","YJEFN3","CWH43"
"187","OR2B11","PRMT8","UGT2B15"
"188","FGF8","SYT3","CLDN2"
"189","SHANK1","TP53TG5","KRT6B"
"190","OR10A5","FAM135A","KRT23"
"191","C3orf20","ADAMTS16","LINC02418"
"192","SOX10","TMEM239","PPBP"
"193","CTSL3P","OTOP3",NA
"194","CCDC33","CCDC27",NA
"195","LCE4A","TENM3",NA
"196","OR6K2","FGF6",NA
"197","OR52B2","C22orf23",NA
"198","LCE2C","BMP15",NA
"199","PBOV1","RFPL4B",NA
"200","PCDHB1","BARHL2",NA
"201","OR13H1","BCAT1",NA
"202","C2orf66","OR2H2",NA
"203","UPK2","KAAG1",NA
"204","OR2A5","ASIC3",NA
"205","SSTR4","OR52B2",NA
"206","WFDC8","MCHR1",NA
"207","HRG","IL17A",NA
"208","PCDHGC4","OR6C68",NA
"209","TRIM48","MSLNL",NA
"210","OR1N1","C16orf82",NA
"211","PCDHGC5","MAJIN",NA
"212","GLRA4","WFDC8",NA
"213","APOA5","OR52W1",NA
"214","ERBB4","OR4F6",NA
"215","SIX3","SCN5A",NA
"216","SLC10A6","C5orf46",NA
"217","TAS2R9","C5orf64",NA
"218","GCM1","REXO1L1P",NA
"219","ZNF483","OR8J1",NA
"220","OPRL1","SYN1",NA
"221","OR4C6","NFE4",NA
"222","AVPR1B","MRO",NA
"223","LCE3D","TSKS",NA
"224","PSKH2","ZNF483",NA
"225","LCE5A","IFITM5",NA
"226","SLC28A1","MMP21",NA
"227","ATP2B3","RAX",NA
"228","SNORD12B","PPP1R2C",NA
"229","IQCF3","SOST",NA
"230","ART1","MEIS3",NA
"231","S100A5","XAGE2",NA
"232","KCNK16","PABPN1L",NA
"233","PCARE","PPP1R1A",NA
"234","SPATA46","LMOD2",NA
"235","CBLL2","GRID2",NA
"236","TXNDC2","LRRC52",NA
"237","SLITRK1","CHST1",NA
"238","SEL1L2","TRHR",NA
"239","OTOS","QKI",NA
"240","SIGLEC11","GPR157",NA
"241","CRYGN","CD300C",NA
"242","SPEF2","ARID3C",NA
"243","LINC01973","TRIM2",NA
"244","C15orf32","HSPB8",NA
"245","DCD","POTEA",NA
"246","APCS","SIM1",NA
"247","TRIM17","FOXR1",NA
"248","MYO18B","SYNGAP1",NA
"249","SPATA31E1","LOC155060",NA
"250","HYDIN","L1CAM",NA
"251","ASCL3","C4orf17",NA
"252","SLC24A5","CD248",NA
"253","CAPSL","GDF2",NA
"254","VWA3B","RETN",NA
"255","BTBD19","LSMEM2",NA
"256","SCTR","RUNDC3A",NA
"257","SYN1","PADI6",NA
"258","OR8A1","SPATA31E1",NA
"259","MDGA2","FGF8",NA
"260","ARR3","OR51I2",NA
"261","CATSPER4","HCG9",NA
"262","ST6GALNAC5","TXNDC2",NA
"263","TENM3","MORN1",NA
"264","OPRM1","OR4K14",NA
"265","GHRH","ALLC",NA
"266","MRGPRD","EVC",NA
"267","MARCHF10","C16orf96",NA
"268","CYP26C1","OR56B4",NA
"269","REXO1L1P","VCX2",NA
"270","CPN2","DUSP13B",NA
"271","OR13D1","OR2Y1",NA
"272","OR11H6","CERCAM",NA
"273","TAS2R7","XIRP1",NA
"274","OR4K17","SCN1B",NA
"275","CPA2","OPRM1",NA
"276","SMIM2","TTTY6B",NA
"277","DCX","THPO",NA
"278","SOX15","BNC1",NA
"279","IZUMO1R","PREX2",NA
"280","ZCCHC18","GAB4",NA
"281","MSLNL","HIPK4",NA
"282","C1orf87","ARL10",NA
"283","FSHR","UGT3A1",NA
"284","CDX4","XKR5",NA
"285","MYF6","PPBPP2",NA
"286","KLHL10","PKD2L2",NA
"287","WFIKKN2","IQCF5",NA
"288","MC2R","CD300E",NA
"289","PRR30","ASCL3",NA
"290","USHBP1","PCDHA5",NA
"291","TACR3","CHRNA2",NA
"292","OR13C5","OR11H6",NA
"293","MORN1","CIMAP1B",NA
"294","TDRG1","SPATA4",NA
"295","SUPT20HL2","TMC1",NA
"296","CDH9","SELENOV",NA
"297","GYPE","APOA5",NA
"298","KCNH1","OVCH2",NA
"299","OR4S1","MAGEE2",NA
"300","OR10H4","PNMA6A",NA
"301","VCX2","LCE2A",NA
"302","LOC654780","PRG2",NA
"303","KCNA7","LCE2D",NA
"304","PRKCG","OR5H14",NA
"305","SPRR2G","SLC22A25",NA
"306","ADIPOQ","NPR1",NA
"307","MC4R","PRSS59P",NA
"308","OR10A2","SPATA31D3",NA
"309","HAND1","DOC2B",NA
"310","DBH","ZNF501",NA
"311","OR13C3","PDHA2",NA
"312","ALPL","LCE3D",NA
"313","DUSP13B","C2orf66",NA
"314","SLC22A7","SPEF1",NA
"315","HIPK4","PIWIL3",NA
"316","THEM5","GPR148",NA
"317","TAS2R40","KCNU1",NA
"318","AMHR2","SUSD2",NA
"319","BARHL1","SH3RF3",NA
"320","OR7G2","BOLL",NA
"321","SHOX","ADM5",NA
"322","SPATC1","SPACDR",NA
"323","YJEFN3","PXT1",NA
"324","GAB4","HTR6",NA
"325","SNORA60","TNN",NA
"326","ANKUB1","FTMT",NA
"327","SLC9C2","CHRNB4",NA
"328","SPINK8","CRB1",NA
"329","OR1C1","FAM47A",NA
"330","OR8S1","RHO",NA
"331","FUT7","INHBE",NA
"332","EDA2R","ZNF772",NA
"333","PSG1","TTTY5",NA
"334","SLC22A2","PERM1",NA
"335","OR2T1","CIMAP1A",NA
"336","SPPL2C","EDA2R",NA
"337","NLRP5","GDPD4",NA
"338","SPATA4","SPEF2",NA
"339","GRK7","PCARE",NA
"340","SCUBE3","GREB1L",NA
"341","ATP2B1","FRMD7",NA
"342","MYOZ2","DNM1P35",NA
"343","OR56B1","MYO18B",NA
"344","TAAR2","CAPN11",NA
"345","CRX","BGN",NA
"346","FLG","MXRA8",NA
"347","CASP12","TBC1D29P",NA
"348","SLC6A13","OR2AK2",NA
"349","KLHDC7A","TULP1",NA
"350","OR5W2","NTRK1",NA
"351","YIPF7","FGF4",NA
"352","AKR1C8","OR7C1",NA
"353","OR2L2","LCE1F",NA
"354","SCN5A","MUC16",NA
"355","NLRP4","PSKH2",NA
"356","CIMAP1B","PGK2",NA
"357","OR2V2","TEX44",NA
"358","WFDC5","LINC02870",NA
"359","OR2F1","OR14A16",NA
"360","HES3","OR4C12",NA
"361","PAGE4","EHD2",NA
"362","CACNG1","CDH4",NA
"363","RNF175","VWC2L",NA
"364","LINC00906","COL6A1",NA
"365","ZDHHC19","PRR23A",NA
"366","LALBA","LRRC71",NA
"367","RESP18","NLRP12",NA
"368","ESRRG","PAGE4",NA
"369","GRIN2A","OR1S2",NA
"370","SRD5A2","DLC1",NA
"371","LRRC18","GPR52",NA
"372","PAX5","TNS1",NA
"373","CIMAP1A","SUPT20HL2",NA
"374","OR6V1","DNAJC5G",NA
"375","OR8D1","PRR29",NA
"376","MESTIT1","PEX5L",NA
"377","TGM6","SSC5D",NA
"378","OVCH2","BPESC1",NA
"379","TMPRSS9","PLPPR3",NA
"380","LOC403312","FABP9",NA
"381","CPNE6","WFIKKN2",NA
"382","CDK5R2","EFNA5",NA
"383","MAS1L","NXN",NA
"384","CNBD1","GLRA4",NA
"385","OR51I2","ELOVL3",NA
"386","RALYL","WSCD2",NA
"387","SLC30A8","ACSM5",NA
"388","OR8H3","MPZ",NA
"389","CRP","TRIM61",NA
"390","PRR27","OR8B4",NA
"391","ARID3C","FERD3L",NA
"392","NTSR1","SDK1",NA
"393","FERD3L","FGF3",NA
"394","SLC22A24","NLRP5",NA
"395","HCG9","PLA2G2F",NA
"396","OR5I1","BMP10",NA
"397","ALLC","HTR5A",NA
"398","OR4F6","ZCCHC18",NA
"399","GALP","PCAT4",NA
"400","OR1K1","IFNB1",NA
"401","SLC22A25","TDRG1",NA
"402","TULP1","FHL3",NA
"403","OR2B6","GJD4",NA
"404","IFNA21","MGAT5B",NA
"405","WNT10B","OR51L1",NA
"406","OR8D2","PRDX3",NA
"407","DPRX","CDRT15",NA
"408","NYAP2","OR5AU1",NA
"409","PLEKHD1","SPPL2C",NA
"410","CBLN4","C16orf92",NA
"411","GRK1","OR2V2",NA
"412","GPRC6A","CDH18",NA
"413","CTAGE1","LINC00700",NA
"414","ACOT12","FMO1",NA
"415","CLEC6A","LOC151760",NA
"416","FBXO15","SLC10A6",NA
"417","FOXL2","IGFBPL1",NA
"418","EFNA5","BMP1",NA
"419","TSGA10IP","OR1N2",NA
"420","SCGB1D2","SARDH",NA
"421","SPATA31D3","OR13G1",NA
"422","PIWIL3","ADGRF3",NA
"423","MUC16","FBXL21P",NA
"424","GRIA1","BCAM",NA
"425","TRAPPC3L","GARIN3",NA
"426","BOD1L2","CHIA",NA
"427","OR8B4","TRIM17",NA
"428","SYNDIG1L","NTSR1",NA
"429","POTEA","EWSAT1",NA
"430","OR12D3","ROS1",NA
"431","SYT6","TRPV6",NA
"432","DELEC1","USHBP1",NA
"433","NTRK1","ELFN2",NA
"434","LHFPL3","SLC26A1",NA
"435","RTP5","KCNQ4",NA
"436","OR52W1","TMPRSS9",NA
"437","FAM186A","OR2A2",NA
"438","SDK2","CD300LG",NA
"439","C16orf92","LCT",NA
"440","KRT28","OR5H2",NA
"441","SLC17A2","NR5A1",NA
"442","TSSK1B","ADORA1",NA
"443","C8orf74","GRK1",NA
"444","CLDN19","IFNL1",NA
"445","MRGPRX4","C10orf53",NA
"446","OR6C68","NDRG4",NA
"447","HSD3B2","PRF1",NA
"448","HEATR9","EIF4E1B",NA
"449","ADAD1","DOK5",NA
"450","TEX13A","SULT4A1",NA
"451","MYF5","NCR2",NA
"452","KLK2","OR6K3",NA
"453","KNCN","PPP3R2",NA
"454","ADAMTS16","CLEC2A",NA
"455","TSGA13","ENPP7",NA
"456","COL25A1","OR2T1",NA
"457","MN1","HK3",NA
"458","CDH12","RNF180",NA
"459","SLC36A3","MACIR",NA
"460","PLA2G2F","HYDIN",NA
"461","TENT5B","C20orf173",NA
"462","KCNV2","NBPF7P",NA
"463","SLC24A2","C1orf87",NA
"464","IL1RAPL2","NOG",NA
"465","SIRPD","CETN1",NA
"466","TMEM52B","GRK4",NA
"467","AMTN","ANGPT4",NA
"468","LINC00466","CLEC6A",NA
"469","OR51Q1","OPN1SW",NA
"470","CACNG2","ANKUB1",NA
"471","HOXC5","HTR1A",NA
"472","OR5B21","P2RX6",NA
"473","CDH7","GCM1",NA
"474","SLC6A15","DRC7",NA
"475","FAM27E5","SSMEM1",NA
"476","CLDN25","OPN5",NA
"477","DEFB123","GGT5",NA
"478","CLEC4F","SERPINB9P1",NA
"479","CYP7A1","PFKFB3",NA
"480","BRS3","OR6Q1",NA
"481","UCP1","LCE2C",NA
"482","PPBPP2","LINC00518",NA
"483","LCE1B","SERPINB10",NA
"484","CYP3A4","IFNA6",NA
"485","OTOP3","ST6GALNAC5",NA
"486","MC3R","CPNE6",NA
"487","HAS1","KCNA10",NA
"488","GPC5","MC4R",NA
"489","DCST1","CBLN4",NA
"490","PRODH2","FBXO15",NA
"491","FGF16","ZFHX2",NA
"492","PDHA2","CASTOR3P",NA
"493","CYP4A22","FSCB",NA
"494","GHRHR","LRTM1",NA
"495","KCNJ5","OR10AD1",NA
"496","POU4F3","OR1L1",NA
"497","LRRC71","TEX55",NA
"498","NLRP14","OR51M1",NA
"499","OR5H14","SLC6A15",NA
"500","TRIM77","ELL3",NA
"501","PADI6","OR5M3",NA
"502","TAS1R2","RAD21L1",NA
"503","PRSS37","GALR2",NA
"504","AMER2","OR13J1",NA
"505","GLRA1","TAS2R7",NA
"506","FOXR1","LOC654780",NA
"507","A4GNT","PRR30",NA
"508","ITIH2","TENT5B",NA
"509","OR56A4","DNAJB3",NA
"510","SHISAL1","MRC2",NA
"511","OR5AP2","MBP",NA
"512","CDK15","IQCF3",NA
"513","OR5T2","LY6G6F",NA
"514","SLC5A4","CRYBB3",NA
"515","OR3A2","CCDC54",NA
"516","ABCB5","CACNG1",NA
"517","AMELX","TEX13A",NA
"518","CHRNB4","AMOTL1",NA
"519","PGLYRP3","APOA4",NA
"520","FGF17","HEPN1",NA
"521","SLC6A17","LACRT",NA
"522","SOST","PCDHGC4",NA
"523","KIF5A","CPN2",NA
"524","DNM1P35","UPK2",NA
"525","OR51M1","ADAMTS2",NA
"526","SCRT2","RESP18",NA
"527","OR14A16","POU4F3",NA
"528","CIMIP2B","CPA2",NA
"529","FAM83C","CALHM1",NA
"530","COX6A2","AEBP1",NA
"531","SPHKAP","LOC403312",NA
"532","DOC2B","SLC9C2",NA
"533","OR12D2","PROK1",NA
"534","SERPINB11","PRSS50",NA
"535","TEX47","TMEM255B",NA
"536","TBC1D29P","CYP19A1",NA
"537","NMUR2","DTNA",NA
"538","LINC00518","CYP26C1",NA
"539","DNAJB3","KNCN",NA
"540","CRYBB3","FLNA",NA
"541","HTR3D","PCDHGC5",NA
"542","APOA4","LOXHD1",NA
"543","GMNC","RASSF8",NA
"544","SELENOV","TPD52",NA
"545","BPIFB4","NTM",NA
"546","COL20A1","SCN2A",NA
"547","ECHDC3","TEX36",NA
"548","OR2A25","TRAPPC3L",NA
"549","GYPB","OR56A1",NA
"550","HAPLN4","AKR1C8",NA
"551","SPAM1","R3HDML",NA
"552","CDH4","MUC6",NA
"553","NLRP9","KLHDC8A",NA
"554","CFAP97D1","CD70",NA
"555","OR56A3","PSG1",NA
"556","MLN","GALP",NA
"557","LILRA1","MYOZ1",NA
"558","SOX3","MIR1915HG",NA
"559","CD5L","OR51T1",NA
"560","RLBP1","CAMK2A",NA
"561","KRT84","VIM",NA
"562","NOG","SDK2",NA
"563","TRIM61","ABCG4",NA
"564","OR4C46","MYOZ2",NA
"565","SLC10A1","IFNA21",NA
"566","CHAT","OR51B6",NA
"567","ECE2","PRAMEF8",NA
"568","SULT4A1","CLRN2",NA
"569","MSGN1","ADIPOQ",NA
"570","AZU1","OR10A5",NA
"571","DRC7","GOLGA2P11",NA
"572","PAX1","CYP46A1",NA
"573","ANO3","SIRPD",NA
"574","OR51D1","OR56A4",NA
"575","OR2W1","OR2G2",NA
"576","PDZD4","OR4A16",NA
"577","RAD21L1","OR8H3",NA
"578","CST11","CLTC",NA
"579","NLRP8","OR13C5",NA
"580","IMPG2","NPBWR1",NA
"581","CLEC17A","GRXCR1",NA
"582","LINGO2","FNDC4",NA
"583","OR5P2","PASD1",NA
"584","SPINK9","SRD5A2",NA
"585","ACRV1","KLHL38",NA
"586","TMC3","REM1",NA
"587","IDI2","CDR1",NA
"588","SPATA31H1","ARHGAP23",NA
"589","OR52E6","LCE1B",NA
"590","OR1N2","ANGPTL8",NA
"591","SERPINE3","SERPINI2",NA
"592","VWC2L","PBOV1",NA
"593","C20orf173","MC3R",NA
"594","IFNA6","SLC22A9",NA
"595","SSMEM1","SLC28A1",NA
"596","ATAD3C","CIMIP2B",NA
"597","FAM230I","RIDA",NA
"598","CFAP90","DISC2",NA
"599","CELF4","ACRV1",NA
"600","VGLL2","ALDH8A1",NA
"601","POT1","HRG",NA
"602","MAP1LC3C","BBOX1",NA
"603","TEX36","SPTA1",NA
"604","TMCO2","PRDM14",NA
"605","LINC00612","MMP14",NA
"606","FANCD2OS","PCDHA13",NA
"607","THSD7B","ANKRD1",NA
"608","LCE2B","SLC17A2",NA
"609","OR4K1","GLYATL2",NA
"610","OR2W5P","SLC5A4",NA
"611","PRM2","FCAR",NA
"612","ADRA1D","LRRC18",NA
"613","NT5C1A","CCDC62",NA
"614","ZFP57","MDGA2",NA
"615","UROC1","CDKL4",NA
"616","SLC1A6","IL36A",NA
"617","BEND6","KIF26B",NA
"618","PRAMEF8","PSMB11",NA
"619","LYPD2","SDR9C7",NA
"620","KRT77","SPATA46",NA
"621","OR9Q1","DMRT3",NA
"622","GGNBP1","CSDC2",NA
"623","TECTB","GPR61",NA
"624","MYOZ1","KRT36",NA
"625","VN1R5","HES7",NA
"626","SNORA50A","POU1F1",NA
"627","MAGEA8","MYO7A",NA
"628","INSRR","OLFML2B",NA
"629","HEPN1","WFDC6",NA
"630","KCNN1","HAPLN4",NA
"631","ADM5","LYPD2",NA
"632","FLJ16779","KLHL10",NA
"633","CST9","GYPE",NA
"634","KCNU1","NT5C1A",NA
"635","ATP11AUN","FGFR1",NA
"636","CLVS2","C15orf32",NA
"637","MBD3L1","SLC1A6",NA
"638","LUZP4","SYNPO2L",NA
"639","GREB1L","KIF2B",NA
"640","KCNJ4","ONECUT1",NA
"641","MEFV","RAG2",NA
"642","OTX2","TBX6",NA
"643","SIX2","GRK7",NA
"644","C1orf127","SFRP2",NA
"645","OR51I1","ADRA1D",NA
"646","POU4F2","S100A5",NA
"647","STX1B","OR8K1",NA
"648","LECT2","OR4C16",NA
"649","RGS8","MSC",NA
"650","KCNK4","COL20A1",NA
"651","GPR61","OR5B3",NA
"652","CPXCR1","KCNA7",NA
"653","LIPN","DCD",NA
"654","EXD1","CRISP2",NA
"655","OR10K2","MRGPRX1",NA
"656","KPRP","OR4A15",NA
"657","ZNF772","KLK5",NA
"658","MAGEC3","OR1N1",NA
"659","OR51B5","DELEC1",NA
"660","BTNL9","KCNK16",NA
"661","MYO3A","COL25A1",NA
"662","DMRT1","SYT6",NA
"663","DEFB119","CASS4",NA
"664","FAM83A","IL36RN",NA
"665","SLC17A3","FAM171B",NA
"666","DUSP29","PAQR9",NA
"667","FAM170A","SLC6A11",NA
"668","DPPA5","LCE4A",NA
"669","OR8G1","GABRA1",NA
"670","TEX44","NPR3",NA
"671","GPR151","LEP",NA
"672","ART4","FAT2",NA
"673","POU1F1","CASP12",NA
"674","FOXN4","AKAP14",NA
"675","ETNPPL","PAX1",NA
"676","OR1I1","IQCF6",NA
"677","CDH10","GUCY2EP",NA
"678","SCN4A","PLEKHN1",NA
"679","C2orf83","TSPAN16",NA
"680","GTSF1L","ANKS4B",NA
"681","DNAI1","ATAD3C",NA
"682","GCKR","VGLL1",NA
"683","KLHL40","IFNA10",NA
"684","OR1J2","BTBD18",NA
"685","CRB1","FAM187B",NA
"686","GRXCR2","MPP2",NA
"687","MS4A5","FLACC1",NA
"688","OR13J1","CDK15",NA
"689","TLL1","FSD2",NA
"690","C22orf23","PRTG",NA
"691","USP26","PCDHB17P",NA
"692","OR10H5","FCN2",NA
"693","ADGRF2","EN1",NA
"694","BARHL2","KRT37",NA
"695","OR1L1","TMPRSS15",NA
"696","NPHS2","SOX15",NA
"697","LRTM2","CNBD1",NA
"698","HOXA1","AMTN",NA
"699","ZSCAN10","LINC00612",NA
"700","OR6B2","KLF5",NA
"701","L1CAM","MSN",NA
"702","PFKFB1","WFDC11",NA
"703","CCDC168","TBC1D21",NA
"704","FRMPD4","SPRR2G",NA
"705","OR1M1","OR2L2",NA
"706","KLHL4","FLJ16779",NA
"707","MYL10","CAVIN1",NA
"708","SCP2D1","KRT13",NA
"709","KIF2B","GPC5",NA
"710","DCAF12L2","OR5AN1",NA
"711","OPRPN","USP29",NA
"712","PRSS55","FGF21",NA
"713","LINC02912","RTL3",NA
"714","PRM3","LINGO2",NA
"715","SEZ6L","OR5I1",NA
"716","SCGB1D1","PLPPR4",NA
"717","ST8SIA2","SPRN",NA
"718","PXT1","OR51V1",NA
"719","TAS2R16","CDH20",NA
"720","GC","GADL1",NA
"721","SPP2","SNORD12B",NA
"722","OR7G3","USP53",NA
"723","IQCA1","OR4C13",NA
"724","OR4C45","CPA1",NA
"725","TARM1","APOA1",NA
"726","GABRG1","LHX5",NA
"727","LELP1","FGF18",NA
"728","OR1Q1","KCNN1",NA
"729","IL21","TSSK1B",NA
"730","LACRT","OR8S1",NA
"731","ADCY10","LINC00272",NA
"732","ILDR2","COL6A2",NA
"733","MOG","LINC02910",NA
"734","OR51V1","BEND6",NA
"735","OR52A4P","SSTR4",NA
"736","GKN1","OR13D1",NA
"737","ENPP7","SHOX",NA
"738","TSSK2","KLK2",NA
"739","CFAP46","OR4K5",NA
"740","OR2M3","PDLIM7",NA
