"","Canonical","NonCanonical","Atypical"
"814",NA,"CYP3A4",NA
"815",NA,"SHE",NA
"816",NA,"KCNIP1",NA
"817",NA,"MTSS2",NA
"818",NA,"CC2D1B",NA
"819",NA,"F8",NA
"820",NA,"LINC00319",NA
"821",NA,"TBC1D8B",NA
"822",NA,"HCCAT5",NA
"823",NA,"PAX4",NA
"824",NA,"CD52",NA
"825",NA,"TBC1D27P",NA
"826",NA,"EPHA2",NA
"827",NA,"GPR176",NA
"828",NA,"APC",NA
"829",NA,"FAM217B",NA
"830",NA,"RNA5-8SN5",NA
"831",NA,"TBC1D32",NA
"832",NA,"PEAR1",NA
"833",NA,"SLC9A1",NA
"834",NA,"FAM167A-AS1",NA
"835",NA,"STX2",NA
"836",NA,"SCARNA17",NA
"837",NA,"TCN2",NA
"838",NA,"PHKA1",NA
"839",NA,"LINC00667",NA
"840",NA,"HEMK1",NA
"841",NA,"PDZRN3",NA
"842",NA,"CUTALP",NA
"843",NA,"CYB5RL",NA
"844",NA,"CYP4F12",NA
"845",NA,"SOX7",NA
"846",NA,"CEP126",NA
"847",NA,"INHBC",NA
"848",NA,"PRR14L",NA
"849",NA,"GRID2IP",NA
"850",NA,"LINC00174",NA
"851",NA,"C8orf74",NA
"852",NA,"FGA",NA
"853",NA,"NXN",NA
"854",NA,"GPRC5C",NA
"855",NA,"CRYGN",NA
"856",NA,"SLC28A1",NA
"857",NA,"OR2M7",NA
"858",NA,"FAM167A",NA
"859",NA,"PHACTR1",NA
"860",NA,"ABCB1",NA
"861",NA,"MUC13",NA
"862",NA,"C5orf58",NA
"863",NA,"SCARNA12",NA
"864",NA,"PTTG1",NA
"865",NA,"LINC00865",NA
"866",NA,"XAGE-4",NA
"867",NA,"TGFB1",NA
"868",NA,"NT5DC4",NA
"869",NA,"SLC6A17",NA
"870",NA,"RAPGEFL1",NA
"871",NA,"SPRN",NA
"872",NA,"OR52I2",NA
"873",NA,"SERINC2",NA
"874",NA,"LINC00342",NA
"875",NA,"PTTG2",NA
"876",NA,"B4GALNT3",NA
"877",NA,"CYTOR",NA
"878",NA,"BAIAP3",NA
"879",NA,"CSPG4P5",NA
"880",NA,"APOC1",NA
"881",NA,"ZNF549",NA
"882",NA,"PRR22",NA
"883",NA,"SALL1",NA
"884",NA,"NTN3",NA
"885",NA,"PRSS36",NA
"886",NA,"DPRX",NA
"887",NA,"ZNF703",NA
"888",NA,"CNN2",NA
"889",NA,"APOBR",NA
"890",NA,"SNHG5",NA
"891",NA,"GDF5-AS1",NA
"892",NA,"DMRT1",NA
"893",NA,"CCDC171",NA
"894",NA,"RTN4RL1",NA
"895",NA,"TMEM63C",NA
"896",NA,"RNF207",NA
"897",NA,"RTN1",NA
"898",NA,"OR5L2",NA
"899",NA,"RAB44",NA
"900",NA,"SIRPD",NA
"901",NA,"LINC01342",NA
"902",NA,"NMB",NA
"903",NA,"LINC01949",NA
"904",NA,"RECQL5",NA
"905",NA,"S100P",NA
"906",NA,"CENPN",NA
"907",NA,"RLBP1",NA
"908",NA,"KL",NA
"909",NA,"CELSR2",NA
"910",NA,"S100A4",NA
"911",NA,"CLIC5",NA
"912",NA,"MGP",NA
"913",NA,"MBNL1-AS1",NA
"914",NA,"OR10G8",NA
"915",NA,"GPR153",NA
"916",NA,"CCDC152",NA
"917",NA,"SLCO4C1",NA
"918",NA,"RAMP1",NA
"919",NA,"CRYBA1",NA
"920",NA,"SEMA6A",NA
"921",NA,"AGPAT4-IT1",NA
"922",NA,"PLEKHH2",NA
"923",NA,"OPALIN",NA
"924",NA,"VPS53",NA
"925",NA,"TFF3",NA
"926",NA,"ANKRD20A2P",NA
"927",NA,"SCARNA9",NA
"928",NA,"HBB",NA
"929",NA,"SPINK1",NA
"930",NA,"PROSER2-AS1",NA
"931",NA,"AOC1",NA
"932",NA,"PPARGC1A",NA
"933",NA,"PEBP4",NA
"934",NA,"RUNDC3B",NA
"935",NA,"H2AC16",NA
"936",NA,"C19orf33",NA
"937",NA,"ADIRF",NA
"938",NA,"GTF3A",NA
"939",NA,"NUDT16-DT",NA
"940",NA,"NICOL1",NA
"941",NA,"FKSG29",NA
"942",NA,"NHP2",NA
"943",NA,"VN1R1",NA
"944",NA,"RBM44",NA
"945",NA,"CDKN2A-AS1",NA
"946",NA,"SNHG28",NA
"947",NA,"SCNN1A",NA
"948",NA,"HUNK",NA
"949",NA,"SEMA3F-AS1",NA
"950",NA,"SCARNA13",NA
"951",NA,"NANOGP1",NA
"952",NA,"MUC5B",NA
"953",NA,"GP6",NA
"954",NA,"LOC400627",NA
"955",NA,"ZNF702P",NA
"956",NA,"DDX60",NA
"957",NA,"EBF1",NA
"958",NA,"CA12",NA
"959",NA,"CASD1",NA
"960",NA,"DNMBP-AS1",NA
"961",NA,"ACADS",NA
"962",NA,"MYMK",NA
"963",NA,"IFITM2",NA
"964",NA,"C10orf105",NA
"965",NA,"GRIP1",NA
"966",NA,"FAM230C",NA
"967",NA,"AMY1C",NA
"968",NA,"ACSM6",NA
"969",NA,"SCOC-AS1",NA
"970",NA,"IFITM3",NA
"971",NA,"KRTAP19-8",NA
"972",NA,"SLC6A8",NA
"973",NA,"PGBD1",NA
"974",NA,"GSTM3",NA
"975",NA,"SNORA12",NA
"976",NA,"WSCD1",NA
"977",NA,"KCNIP4",NA
"978",NA,"NPSA",NA
"979",NA,"ANKRD34A",NA
"980",NA,"CATSPERB",NA
"981",NA,"COL4A6",NA
"982",NA,"WFDC5",NA
"983",NA,"CTAGE1",NA
"984",NA,"LILRA2",NA
"985",NA,"TMSB15A",NA
"986",NA,"KIF26A",NA
"987",NA,"ANKRD20A21P",NA
"988",NA,"DIRAS3",NA
"989",NA,"SEPTIN1",NA
"990",NA,"RAB6D",NA
"991",NA,"SPDYE1",NA
"992",NA,"RNA18SN5",NA
"993",NA,"SNORD116-19",NA
"994",NA,"C1orf127",NA
"995",NA,"KLHL13",NA
"996",NA,"ABHD10",NA
"997",NA,"CCDC113",NA
"998",NA,"ING2-DT",NA
"999",NA,"GGNBP1",NA
"1000",NA,"MDGA1",NA
"1001",NA,"FAM224A",NA
"1002",NA,"ISG15",NA
"1003",NA,"KATNAL2",NA
"1004",NA,"POLN",NA
"1005",NA,"RGS17",NA
"1006",NA,"EXTL3-AS1",NA
"1007",NA,"LINC02800",NA
"1008",NA,"HOPX",NA
"1009",NA,"TRIM36",NA
"1010",NA,"GUSBP5",NA
"1011",NA,"LDLRAD2",NA
"1012",NA,"ECEL1",NA
"1013",NA,"KRT12",NA
"1014",NA,"KRTAP19-2",NA
"1015",NA,"LCE1E",NA
"1016",NA,"GNA14",NA
"1017",NA,"CDR2-DT",NA
"1018",NA,"GDPD4",NA
"1019",NA,"SIDT1",NA
"1020",NA,"LRIT2",NA
"1021",NA,"MXRA8",NA
"1022",NA,"TSPAN7",NA
"1023",NA,"TMEM47",NA
"1024",NA,"SMG6-IT1",NA
"1025",NA,"PRSS48",NA
"1026",NA,"SYCP2",NA
"1027",NA,"SLC19A3",NA
"1028",NA,"ALDH3A1",NA
"1029",NA,"ZNF396",NA
"1030",NA,"MT1A",NA
"1031",NA,"CCL11",NA
"1032",NA,"ANPEP",NA
"1033",NA,"IL36A",NA
"1034",NA,"LINC02072",NA
"1035",NA,"HBD",NA
"1036",NA,"OR4K14",NA
"1037",NA,"HSD17B3",NA
"1038",NA,"RBPMS2",NA
"1039",NA,"CIST1",NA
"1040",NA,"RADIL",NA
"1041",NA,"FAM95B1",NA
"1042",NA,"LINC00592",NA
"1043",NA,"ATP2A3",NA
"1044",NA,"NNMT",NA
"1045",NA,"KIT",NA
"1046",NA,"LCE4A",NA
"1047",NA,"DSEL",NA
"1048",NA,"ADAMTSL3",NA
"1049",NA,"C4orf51",NA
"1050",NA,"ADGRD1",NA
"1051",NA,"ERAP1",NA
"1052",NA,"DNAH6",NA
"1053",NA,"PWAR5",NA
"1054",NA,"PNMA2",NA
"1055",NA,"KIAA0319",NA
"1056",NA,"SH3D21",NA
"1057",NA,"TRIM40",NA
"1058",NA,"CFAP157",NA
"1059",NA,"RFLNA",NA
"1060",NA,"CDON",NA
"1061",NA,"PCDHB10",NA
"1062",NA,"UBE2C",NA
"1063",NA,"S100A2",NA
"1064",NA,"CDC42EP3",NA
"1065",NA,"SFTA2",NA
"1066",NA,"N4BP3",NA
"1067",NA,"ZNF252P-AS1",NA
"1068",NA,"LY6G6D",NA
"1069",NA,"SLC26A7",NA
"1070",NA,"UBE2QL1",NA
"1071",NA,"SNORA55",NA
"1072",NA,"RYR3",NA
"1073",NA,"SPATA21",NA
"1074",NA,"KCNQ1DN",NA
"1075",NA,"CDHR5",NA
"1076",NA,"TNNC2",NA
"1077",NA,"H1-1",NA
"1078",NA,"CEACAM22P",NA
"1079",NA,"LINC02764",NA
"1080",NA,"SEMA6D",NA
"1081",NA,"MIR3936HG",NA
"1082",NA,"PRDM16",NA
"1083",NA,"ANKRD19P",NA
"1084",NA,"TMEM255A",NA
"1085",NA,"ARSJ",NA
"1086",NA,"PTX3",NA
"1087",NA,"GPRC6A",NA
"1088",NA,"KCNQ4",NA
"1089",NA,"CNNM1",NA
"1090",NA,"SLFN13",NA
"1091",NA,"CLEC19A",NA
"1092",NA,"TET1",NA
"1093",NA,"LINC02880",NA
"1094",NA,"SLC6A7",NA
"1095",NA,"IFITM1",NA
"1096",NA,"MARCHF4",NA
"1097",NA,"HBA2",NA
"1098",NA,"SLC27A5",NA
"1099",NA,"FAM13C",NA
"1100",NA,"FAM135B",NA
"1101",NA,"FAM47A",NA
"1102",NA,"FMNL3",NA
"1103",NA,"RNF125",NA
"1104",NA,"OR1J2",NA
"1105",NA,"ENTREP2",NA
"1106",NA,"INSYN2A",NA
"1107",NA,"MEP1A",NA
"1108",NA,"CD163L1",NA
"1109",NA,"KCNA2",NA
"1110",NA,"NAT8L",NA
"1111",NA,"VAX1",NA
"1112",NA,"COL1A2",NA
"1113",NA,"STK32B",NA
"1114",NA,"UTS2B",NA
"1115",NA,"CCR2",NA
"1116",NA,"IRF4",NA
"1117",NA,"HBEGF",NA
"1118",NA,"UST",NA
"1119",NA,"RDM1P5",NA
"1120",NA,"NWD2",NA
"1121",NA,"SSTR1",NA
"1122",NA,"COL2A1",NA
"1123",NA,"SLC16A12",NA
"1124",NA,"ENPP6",NA
"1125",NA,"DLEC1",NA
"1126",NA,"SLC26A4",NA
"1127",NA,"MTNR1A",NA
"1128",NA,"CD180",NA
"1129",NA,"LINC00908",NA
"1130",NA,"MT2A",NA
"1131",NA,"RPL36AP33",NA
"1132",NA,"PEG3",NA
"1133",NA,"CCDC68",NA
"1134",NA,"SMPD3",NA
"1135",NA,"PLIN4",NA
"1136",NA,"CECR7",NA
"1137",NA,"LOC100131289",NA
"1138",NA,"ANO4",NA
"1139",NA,"RAB6B",NA
"1140",NA,"ASXL3",NA
"1141",NA,"PROM2",NA
"1142",NA,"LINC00472",NA
"1143",NA,"UGT2A3",NA
"1144",NA,"GPT",NA
"1145",NA,"NR3C2",NA
"1146",NA,"CETN1",NA
"1147",NA,"SRGAP3",NA
"1148",NA,"PCDH10",NA
"1149",NA,"XDH",NA
"1150",NA,"THY1",NA
"1151",NA,"B3GAT1",NA
"1152",NA,"INSM1",NA
"1153",NA,"ZFP28",NA
"1154",NA,"CA3",NA
"1155",NA,"CRIP3",NA
"1156",NA,"OR10A3",NA
"1157",NA,"DCST1",NA
"1158",NA,"ISLR",NA
"1159",NA,"PKD1L1",NA
"1160",NA,"IFIT1B",NA
"1161",NA,"CRACD",NA
"1162",NA,"GCNT3",NA
"1163",NA,"IQCM",NA
"1164",NA,"DCD",NA
"1165",NA,"PIANP",NA
"1166",NA,"PLIN1",NA
"1167",NA,"HSPA4L",NA
"1168",NA,"PLA2G4D",NA
"1169",NA,"ZNF285",NA
"1170",NA,"TUBBP5",NA
"1171",NA,"HAL",NA
"1172",NA,"NRN1",NA
"1173",NA,"LINC01405",NA
"1174",NA,"OR6V1",NA
"1175",NA,"ZNF43",NA
"1176",NA,"DPP10",NA
"1177",NA,"SOX3",NA
"1178",NA,"ARHGAP44",NA
"1179",NA,"DEFA3",NA
"1180",NA,"PMCH",NA
"1181",NA,"CMAHP",NA
"1182",NA,"KLK10",NA
"1183",NA,"KCNV1",NA
"1184",NA,"TMEM132C",NA
"1185",NA,"CCDC85A",NA
"1186",NA,"UNC13A",NA
"1187",NA,"SLC6A12",NA
"1188",NA,"MAB21L2",NA
"1189",NA,"MYEF2",NA
"1190",NA,"LINC00303",NA
"1191",NA,"C17orf78",NA
"1192",NA,"SLC16A9",NA
"1193",NA,"COL10A1",NA
"1194",NA,"NMU",NA
"1195",NA,"ADGRB3",NA
"1196",NA,"ANO1",NA
"1197",NA,"CDKL2",NA
"1198",NA,"POPDC3",NA
"1199",NA,"SCG2",NA
"1200",NA,"OR2W1",NA
"1201",NA,"CST6",NA
"1202",NA,"TRHDE-AS1",NA
"1203",NA,"SH2D7",NA
"1204",NA,"LINC00992",NA
"1205",NA,"PCDHGC3",NA
"1206",NA,"HIGD1C",NA
"1207",NA,"PPBP",NA
"1208",NA,"UBD",NA
"1209",NA,"GRP",NA
"1210",NA,"ENPP3",NA
"1211",NA,"CYP46A1",NA
"1212",NA,"GP5",NA
"1213",NA,"LINC01252",NA
"1214",NA,"HMGA2-AS1",NA
"1215",NA,"KCNJ6",NA
"1216",NA,"SLC15A2",NA
"1217",NA,"SLC7A2",NA
"1218",NA,"MYO3A",NA
"1219",NA,"NAP1L2",NA
"1220",NA,"AKR1B15",NA
"1221",NA,"MDFI",NA
"1222",NA,"FMN2",NA
"1223",NA,"MLPH",NA
"1224",NA,"KRT2",NA
"1225",NA,"LINC00899",NA
"1226",NA,"MEP1B",NA
"1227",NA,"DPY19L2",NA
"1228",NA,"SCIN",NA
"1229",NA,"CCDC168",NA
"1230",NA,"NMRAL2P",NA
"1231",NA,"TAFA2",NA
"1232",NA,"ADHFE1",NA
"1233",NA,"SDCBP2",NA
"1234",NA,"LCE5A",NA
"1235",NA,"FMN1",NA
"1236",NA,"PCDH20",NA
"1237",NA,"SULF1",NA
"1238",NA,"SEC1P",NA
"1239",NA,"GBP1P1",NA
"1240",NA,"GZMB",NA
"1241",NA,"HCN4",NA
"1242",NA,"OGDHL",NA
"1243",NA,"SOX12",NA
"1244",NA,"OIT3",NA
"1245",NA,"PDZK1",NA
"1246",NA,"GLRA2",NA
"1247",NA,"CLEC4GP1",NA
"1248",NA,"SOX18",NA
"1249",NA,"TESC",NA
"1250",NA,"PWWP3B",NA
"1251",NA,"AHCYL2",NA
"1252",NA,"FRMD3",NA
"1253",NA,"RNF112",NA
"1254",NA,"HDAC9",NA
"1255",NA,"FAM107A",NA
"1256",NA,"ZNF536",NA
"1257",NA,"ODAM",NA
"1258",NA,"TRHDE",NA
"1259",NA,"ABCA8",NA
"1260",NA,"SLC38A4",NA
"1261",NA,"S100A8",NA
"1262",NA,"PADI2",NA
"1263",NA,"ENTREP1",NA
"1264",NA,"SLC18A1",NA
"1265",NA,"PGM5",NA
"1266",NA,"ABI3BP",NA
"1267",NA,"HAPLN1",NA
"1268",NA,"RIMBP2",NA
"1269",NA,"ITM2C",NA
"1270",NA,"EDN3",NA
"1271",NA,"KRT23",NA
"1272",NA,"PRKN",NA
"1273",NA,"GHR",NA
"1274",NA,"SLITRK5",NA
"1275",NA,"PKNOX2",NA
"1276",NA,"FMO5",NA
"1277",NA,"NOVA1",NA
"1278",NA,"TTC6",NA
"1279",NA,"CLCA2",NA
"1280",NA,"NEFM",NA
"1281",NA,"ABCA13",NA
"1282",NA,"CA10",NA
"1283",NA,"HECW1",NA
"1284",NA,"CNTN3",NA
"1285",NA,"NOL4",NA
"1286",NA,"SH3GL2",NA
"1287",NA,"MFSD4A",NA
"1288",NA,"CR1L",NA
"1289",NA,"SCNN1B",NA
"1290",NA,"SLC6A14",NA
"1291",NA,"SPAG17",NA
"1292",NA,"KCNMA1",NA
"1293",NA,"AKR1B10",NA
"1294",NA,"TSLP",NA
"1295",NA,"FAP",NA
"1296",NA,"ST6GAL2",NA
"1297",NA,"DSCAML1",NA
"1298",NA,"PRKG2",NA
"1299",NA,"GLDN",NA
"1300",NA,"MST1L",NA
"1301",NA,"ADAMDEC1",NA
"1302",NA,"PDE6A",NA
"1303",NA,"AKR1C8",NA
"1304",NA,"MIR99AHG",NA
"1305",NA,"KLK7",NA
"1306",NA,"SLC51A",NA
"1307",NA,"PCSK2",NA
"1308",NA,"GABRB2",NA
"1309",NA,"GALNT8",NA
"1310",NA,"PTCHD1",NA
"1311",NA,"PMP2",NA
"1312",NA,"SI",NA
"1313",NA,"SLC9A2",NA
"1314",NA,"HTR4",NA
"1315",NA,"C6orf15",NA
"1316",NA,"UGT1A8",NA
"1317",NA,"TMEM236",NA
"1318",NA,"LRRC19",NA
"1319",NA,"CADM2",NA
"1320",NA,"MMP11",NA
"1321",NA,"CCR9",NA
"1322",NA,"GP2",NA
"1323",NA,"LAIR2",NA
"1324",NA,"LOC285097",NA
"1325",NA,"SEMA3E",NA
"1326",NA,"SYNPO2",NA
"1327",NA,"KCTD4",NA
"1328",NA,"CYP2C19",NA
"1329",NA,"SCN3A",NA
"1330",NA,"GCSAM",NA
"1331",NA,"TTLL6",NA
"1332",NA,"SLC28A2",NA
"1333",NA,"EYS",NA
"1334",NA,"BCAS1",NA
"1335",NA,"MFSD4A-AS1",NA
"1336",NA,"TLR10",NA
"1337",NA,"XAGE2",NA
"1338",NA,"CWH43",NA
"1339",NA,"SHISA9",NA
"1340",NA,"B3GALT5",NA
"1341",NA,"PRB2",NA
"1342",NA,"GDPD2",NA
"1343",NA,"OR8D4",NA
"1344",NA,"FLJ39095",NA
"1345",NA,"RIC3",NA
"1346",NA,"APOBEC3A",NA
"1347",NA,"OSR1",NA
"1348",NA,"CDIPTOSP",NA
"1349",NA,"FABP6",NA
"1350",NA,"BTNL3",NA
"1351",NA,"DUOX2",NA
"1352",NA,"NEXMIF",NA
"1353",NA,"B3GNT6",NA
"1354",NA,"PKD1L1-AS1",NA
"1355",NA,"HMGCS2",NA
"1356",NA,"LINC00460",NA
"1357",NA,"FABP2",NA
"1358",NA,"ANGPTL1",NA
"1359",NA,"HSD3B1",NA
"1360",NA,"CLCA4",NA
"1361",NA,"VTCN1",NA
"1362",NA,"SCNN1G",NA
"1363",NA,"KLK8",NA
"1364",NA,"DRC1",NA
"1365",NA,"PCDHA9",NA
"1366",NA,"DAPL1",NA
"1367",NA,"DSCR8",NA
"1368",NA,"THBS2",NA
"1369",NA,"S100A12",NA
"1370",NA,"AGTR1",NA
"1371",NA,"PNLIPRP2",NA
"1372",NA,"GALR1",NA
"1373",NA,"FOXQ1",NA
"1374",NA,"TM4SF20",NA
"1375",NA,"RBFOX3",NA
"1376",NA,"CNTFR",NA
"1377",NA,"ADAMTS12",NA
"1378",NA,"CD22",NA
"1379",NA,"VSTM2A-OT1",NA
"1380",NA,"NKX2-2",NA
"1381",NA,"COL4A3",NA
"1382",NA,"B3GALT1",NA
"1383",NA,"LOC340090",NA
"1384",NA,"LINC02481",NA
"1385",NA,"SEC14L5",NA
"1386",NA,"SLC5A8",NA
"1387",NA,"SPP1",NA
"1388",NA,"PLP1",NA
"1389",NA,"ADGRG2",NA
"1390",NA,"NLGN1",NA
"1391",NA,"C3P1",NA
"1392",NA,"S100A9",NA
"1393",NA,"NPY1R",NA
"1394",NA,"RFX6",NA
"1395",NA,"GAL",NA
"1396",NA,"UGT2B11",NA
"1397",NA,"MUC4",NA
"1398",NA,"CTAG1A",NA
"1399",NA,"LONRF2",NA
"1400",NA,"BEST4",NA
"1401",NA,"IGF2BP1",NA
"1402",NA,"PLCXD3",NA
"1403",NA,"COL1A1",NA
"1404",NA,"UCA1",NA
"1405",NA,"AFP",NA
"1406",NA,"RBM24",NA
"1407",NA,"RSPO2",NA
"1408",NA,"CASQ2",NA
"1409",NA,"ANGPTL7",NA
"1410",NA,"GABRB3",NA
"1411",NA,"CPA6",NA
"1412",NA,"FAM3B",NA
"1413",NA,"ANO5",NA
"1414",NA,"MUC2",NA
"1415",NA,"GSTT1",NA
"1416",NA,"ATP1A2",NA
"1417",NA,"LEMD1",NA
"1418",NA,"SOX2",NA
"1419",NA,"PRKAA2",NA
"1420",NA,"SYT4",NA
"1421",NA,"MAGEA2B",NA
"1422",NA,"REG1A",NA
"1423",NA,"SLC30A10",NA
"1424",NA,"SLC4A4",NA
"1425",NA,"ADH1B",NA
"1426",NA,"XKR4",NA
"1427",NA,"CPB1",NA
"1428",NA,"HCN1",NA
"1429",NA,"SLC26A3",NA
"1430",NA,"MYOC",NA
"1431",NA,"KLK6",NA
"1432",NA,"GNGT1",NA
"1433",NA,"SAA1",NA
"1434",NA,"MMP7",NA
"1435",NA,"CD177",NA
"1436",NA,"SLC35D3",NA
"1437",NA,"DKK2",NA
"1438",NA,"AMPD1",NA
"1439",NA,"MMP1",NA
"1440",NA,"NEUROD1",NA
"1441",NA,"MMP13",NA
"1442",NA,"PCK1",NA
"1443",NA,"CDH19",NA
"1444",NA,"LINC02418",NA
"1445",NA,"CA7",NA
"1446",NA,"WNT2",NA
"1447",NA,"ECRG4",NA
"1448",NA,"NXPE4",NA
"1449",NA,"SFRP4",NA
"1450",NA,"NOX4",NA
"1451",NA,"SST",NA
"1452",NA,"MRPL23-AS1",NA
"1453",NA,"SPINK4",NA
"1454",NA,"CLDN2",NA
"1455",NA,"CLCA1",NA
"1456",NA,"TMIGD1",NA
"1457",NA,"CA4",NA
"1458",NA,"CLDN8",NA
"1459",NA,"BTNL8",NA
"1460",NA,"UGT2B15",NA
"1461",NA,"KRT6B",NA
"1462",NA,"MS4A12",NA
"1463",NA,"REG1B",NA
"1464",NA,"REG3A",NA
"1465",NA,"GCG",NA
