"","Canonical","NonCanonical","Atypical"
"1705","MUC7","IQSEC2",NA
"1706","PLA2G4E","HOXD12",NA
"1707","MYBPC3","ADM5",NA
"1708","TMA7","ALDH3B1",NA
"1709","OR5J2","COL20A1",NA
"1710","CGA","TCEAL6",NA
"1711","LINC00207","MAGEB6",NA
"1712","SPRY3","SYNCRIP",NA
"1713","PPY2P","DTYMK",NA
"1714","WFDC9","NOTO",NA
"1715","SOWAHC","APOOL",NA
"1716","AMD1","CRYGC",NA
"1717","ITGA10","ADGB",NA
"1718","ADM5","TMEM69",NA
"1719","MPPED1","RPS3A",NA
"1720","ZNF233","HOOK1",NA
"1721","POLR2B","TLN1",NA
"1722","DISP3","IGSF11",NA
"1723","INO80D","SETD1B",NA
"1724","PAPPA2","PLA2G2E",NA
"1725","FNDC7","LTBP4",NA
"1726","G3BP1","DEFB125",NA
"1727","LACRT","SCRIB",NA
"1728","TOP3B","DAOA",NA
"1729","VTCN1","PAWR",NA
"1730","TMC3","AFF2",NA
"1731","SAMD10","CCNT2",NA
"1732","ADGB","ATG3",NA
"1733","CRYGN","FBXW9",NA
"1734","TRPM8","SDHC",NA
"1735","SYCN","GTF3C6",NA
"1736","ATP1B4","CEP20",NA
"1737","PPP1R15B","LMO1",NA
"1738","KLHDC8A","TSPAN32",NA
"1739","TRIM54","HMX2",NA
"1740","CLXN","GPX1",NA
"1741","CHCHD5","ARL6IP6",NA
"1742","OR10A3","KIF11",NA
"1743","OIP5","ADRA1B",NA
"1744","SERPINB11","LINC00313",NA
"1745","KCNB1","AKR1B15",NA
"1746","LCE2B","CATSPER4",NA
"1747","TGM7","EMILIN1",NA
"1748","CELA3B","LIX1",NA
"1749","TARDBP","PIK3C2G",NA
"1750","USP26","PALB2",NA
"1751","NDFIP2","CNTFR",NA
"1752","IER3IP1","PGM2",NA
"1753","PTX4","PPP2R5A",NA
"1754","ATP5PD","RRN3",NA
"1755","UFL1","MASP1",NA
"1756","LINC02903","SERHL2",NA
"1757","GSC","LRFN3",NA
"1758","PEX13","DCLK1",NA
"1759","EIF2S1","PODXL2",NA
"1760","DMRTA1","KCNK9",NA
"1761","OR4D2","SCRT1",NA
"1762","LMNTD1","PDCD5",NA
"1763","PTPN5","SOCS4",NA
"1764","RLBP1","OR56A1",NA
"1765","TRIML2","MELK",NA
"1766","KLHL40","OR10G3",NA
"1767","KCNG2","LMX1A",NA
"1768","SLC12A6","TLX1NB",NA
"1769","OR10G3","TMEM192",NA
"1770","AIPL1","PCP2",NA
"1771","HAMP","OR11H6",NA
"1772","SP8","LINC01879",NA
"1773","SYPL1","KCNG1",NA
"1774","SLC30A8","ICAM5",NA
"1775","GAS8","LINC02903",NA
"1776","PSMD14","PRR13",NA
"1777","EFCAB8","OR51D1",NA
"1778","OR4C11","CRISP3",NA
"1779","OR10P1","FAM181B",NA
"1780","PROC","BEST4",NA
"1781","EIF4B","CADM4",NA
"1782","NMRK2","UPK3A",NA
"1783","WFIKKN1","KRT33A",NA
"1784","GFPT1","ARMC10",NA
"1785","KCNK9","ITIH4",NA
"1786","MRPL18","SRMS",NA
"1787","ZNF835","OR2AK2",NA
"1788","WDR43","CYP4F8",NA
"1789","NUP58","BRSK2",NA
"1790","GNRH2","GPR173",NA
"1791","AGAP2","C11orf87",NA
"1792","UNC45B","UNC45B",NA
"1793","DPEP3","COX14",NA
"1794","TCERG1","ZFR2",NA
"1795","SLC34A1","LKAAEAR1",NA
"1796","CLUL1","RASGRP2",NA
"1797","KCNG1","TBC1D29P",NA
"1798","PGGT1B","SHD",NA
"1799","NRAP","DEFB119",NA
"1800","CD300LD","MYL4",NA
"1801","OPRD1","CYP11A1",NA
"1802","CNIH2","HOGA1",NA
"1803","OR5P2","ATAD2B",NA
"1804","CFAP95","CEP57",NA
"1805","ADGRV1","KCNQ5",NA
"1806","COMMD2","AP4M1",NA
"1807","MAN2A1","KCNH5",NA
"1808","KCNIP1","LINC00311",NA
"1809","OR2V2","GUCY2F",NA
"1810","SORCS3","PSMC6",NA
"1811","ASPSCR1","ANKRD20A21P",NA
"1812","SCGB3A1","LINC02347",NA
"1813","HSPA5","GPR12",NA
"1814","TLNRD1","TMPO",NA
"1815","LINC01879","INO80D",NA
"1816","KAAG1","COX5A",NA
"1817","PDE7B","ASCL1",NA
"1818","TGFB1","MRPL3",NA
"1819","TMEM151A","ZFPM1",NA
"1820","UBE2E3","PSORS1C1",NA
"1821","ATP2C1","KHDRBS2",NA
"1822","KLK15","OR1A2",NA
"1823","NET1","CDC42",NA
"1824","SHOX","MCU",NA
"1825","UTP25","MGAT4C",NA
"1826","GJB7","CLNS1A",NA
"1827","GALK2","OR2J2",NA
"1828","PRSS36","ARL6IP1",NA
"1829","CNBP","KRT77",NA
"1830","GABRD","BMP15",NA
"1831","CCL23","LARGE2",NA
"1832","STPG1","C2CD6",NA
"1833","CNTFR","COPZ1",NA
"1834","IGSF11","CELF1",NA
"1835","LINC00272","GDNF",NA
"1836","TCL1B","OR2T1",NA
"1837","FGF17","LINC00334",NA
"1838","RAI1","MAP3K10",NA
"1839","SPPL2A","GSC",NA
"1840","CFAP65","CNBP",NA
"1841","CTR9","DRD3",NA
"1842","MBLAC1","SLC22A7",NA
"1843","IFNA8","MPIG6B",NA
"1844","ACSM5","GATA4",NA
"1845","PHLDB3","MMP23B",NA
"1846","DTYMK","BAHD1",NA
"1847","ARF4","ACSM1",NA
"1848","TTC16","PI16",NA
"1849","ACLY","KCNB1",NA
"1850","MASP1","CEBPG",NA
"1851","CRP","KLHDC8A",NA
"1852","NPY2R","TSEN34",NA
"1853","PRAM1","TRPM1",NA
"1854","FBXO9","HAMP",NA
"1855","VAMP3","VPS29",NA
"1856","RORB","UBFD1",NA
"1857","ADIPOR1","USP3",NA
"1858","FKBP6","LTK",NA
"1859","PSG3","CFAP97D1",NA
"1860","HAPLN4","PAGE4",NA
"1861","NOL10","RIN3",NA
"1862","CCDC116","UHRF2",NA
"1863","OR5W2","C1orf87",NA
"1864","GGNBP1","OTUD7A",NA
"1865","TPGS1","CD4",NA
"1866","TMTC3","ZNF582",NA
"1867","UPB1","CKS2",NA
"1868","MPLKIP","CHIAP2",NA
"1869","ABCB9","SLC45A1",NA
"1870","KRT86","PGAM1",NA
"1871","ADAM15","ATXN1L",NA
"1872","ZFR2","FBXO44",NA
"1873","C11orf87","SERPINA11",NA
"1874","CCR4","TMEM74",NA
"1875","SLC24A4","DYDC2",NA
"1876","GPR119","RPA3",NA
"1877","NLGN1","SMYD1",NA
"1878","USHBP1","TPGS1",NA
"1879","ANAPC2","POU4F1",NA
"1880","MYL1","PRELID3B",NA
"1881","GSX1","IQCF2",NA
"1882","C19orf73","OR5H14",NA
"1883","LLCFC1","OR10P1",NA
"1884","PAWR","CALML5",NA
"1885","AVPR1B","DISP3",NA
"1886","MRAP","BRCC3",NA
"1887","RD3","ARHGAP36",NA
"1888","DCK","EEF1A2",NA
"1889","GOLT1B","TCAP",NA
"1890","OR51D1","ATP2C1",NA
"1891","STPG3","PSMB11",NA
"1892","PRKCI","PRSS59P",NA
"1893","NKAIN4","LRP2",NA
"1894","OR5H14","RAB14",NA
"1895","PPP6C","OBSCN",NA
"1896","UPK3A","OR9G4",NA
"1897","SLTM","ZNF414",NA
"1898","HOGA1","KIF14",NA
"1899","NKAIN3","ESRP1",NA
"1900","SLC22A24","ENAM",NA
"1901","AK8","SLC7A14",NA
"1902","NTSR2","PGRMC2",NA
"1903","ANKRD2","GPR139",NA
"1904","CD207","HSPB7",NA
"1905","RTF1","DNASE2B",NA
"1906","COLGALT2","C1orf127",NA
"1907","CRYGC","TYK2",NA
"1908","ABCB5","CAV3",NA
"1909","TCEAL6","NPBWR1",NA
"1910","IZUMO1","NDUFS7",NA
"1911","ZNF775","TTBK1",NA
"1912","KRT71","TRARG1",NA
"1913","ZNF483","TMEM60",NA
"1914","TAF2","NPVF",NA
"1915","GDF7","HESX1",NA
"1916","TMEM123","H2AC1",NA
"1917","UQCRC2","OR8B8",NA
"1918","NPVF","CLCF1",NA
"1919","SLC2A14","CMTM5",NA
"1920","PRDM11","LIM2",NA
"1921","TJAP1","SLC2A14",NA
"1922","DHRS7C","SCAMP3",NA
"1923","ESS2","OR4D2",NA
"1924","U2AF1L4","FERD3L",NA
"1925","TMEM184A","TTLL2",NA
"1926","FOXI1","CFAP299",NA
"1927","IQCD","ZNF365",NA
"1928","PTH2R","GFPT1",NA
"1929","CDH10","SLC15A4",NA
"1930","MARS2","NCAM2",NA
"1931","OR5A1","C19orf47",NA
"1932","GLP2R","PGM5",NA
"1933","CHKB","SPRN",NA
"1934","NDUFB3","SPCS3",NA
"1935","KLK8","TMEM151A",NA
"1936","RUFY4","PCDHGC5",NA
"1937","GNG13","FGF17",NA
"1938","RS1","KHDC3L",NA
"1939","ZNF385C","OR5M9",NA
"1940","FATE1","PTCD3",NA
"1941","TMIE","OGA",NA
"1942","RSPH6A","TMEM121",NA
"1943","TAF15","HMGCLL1",NA
"1944","RTL1","TTTY5",NA
"1945","C1QL1","OR1S2",NA
"1946","TTTY5","NUFIP2",NA
"1947","YPEL3","TLNRD1",NA
"1948","SDHC","WDR88",NA
"1949","OR8B4","TMEM86A",NA
"1950","TRMT13","OR13C5",NA
"1951","MRGPRE","ZMYND11",NA
"1952","HMX2","VDAC1",NA
"1953","CNST","PPY2P",NA
"1954","OR4C3","PROKR2",NA
"1955","MTSS2","BIRC8",NA
"1956","MAGEB10","NDUFA13",NA
"1957","HACD2","TNFRSF4",NA
"1958","CCDC160","TPPP2",NA
"1959","CCNQP1","SBK2",NA
"1960","LINC00313","COA4",NA
"1961","TTLL2","MPLKIP",NA
"1962","RRAGA","SPMIP7",NA
"1963","MMP17","PLIN5",NA
"1964","MIB1","EIF4A3",NA
"1965","OR6Q1","NTSR2",NA
"1966","CELA2B","BRI3BP",NA
"1967","SLC4A1AP","HAAO",NA
"1968","ATP5MG","C6orf120",NA
"1969","UCN","MAP3K6",NA
"1970","NYAP2","LSP1",NA
"1971","HSPB7","RP1",NA
"1972","ZIC1","LRRC4C",NA
"1973","PDE6B","EIF5",NA
"1974","EPHA5","KCNA10",NA
"1975","TNP1","TBATA",NA
"1976","OPN5","SLC10A2",NA
"1977","CCT8","KLHDC7A",NA
"1978","P4HA3","TRIAP1",NA
"1979","SLC32A1","TRAPPC3L",NA
"1980","STXBP3","MAP7",NA
"1981","ASF1A","EMC7",NA
"1982","PKNOX2","MORC1",NA
"1983","TTC41P","LINC03042",NA
"1984","ATP5MK","DCD",NA
"1985","SF3A3","NXT2",NA
"1986","MEIOC","RGS6",NA
"1987","LINC02881","PGK2",NA
"1988","TLN1","LYPD2",NA
"1989","GRID1","TSPO2",NA
"1990","VBP1","GKN2",NA
"1991","C11orf16","SGSM1",NA
"1992","TTTY12","ACLY",NA
"1993","NOL7","CNIH2",NA
"1994","FASTKD3","EPHB6",NA
"1995","ERICH6B","PYGM",NA
"1996","PIP5KL1","SLC6A2",NA
"1997","MUSK","ERICH6",NA
"1998","DEFB123","TRH",NA
"1999","SDHD","NDFIP2",NA
"2000","OR10J3","SRP54",NA
"2001","LPIN2","SLC22A24",NA
"2002","SLC25A3","BTBD1",NA
"2003","FOSL1","KDM1B",NA
"2004","OR1B1","MECP2",NA
"2005","PFN4","KAAG1",NA
"2006","SBDS","CPO",NA
"2007","GFUS","LLCFC1",NA
"2008","SCN10A","IFNA8",NA
"2009","ZNF804B","NANOS2",NA
"2010","PPP5C","MUSK",NA
"2011","SLC6A5","PRRG3",NA
"2012","ABCA3","USP29",NA
"2013","KLF17","DLD",NA
"2014","C16orf89","MKRN2",NA
"2015","LINC00311","TPO",NA
"2016","OTOP2","RPS6KA2",NA
"2017","OR5A2","LRRC26",NA
"2018","WTIP","FXR2",NA
"2019","SLC22A7","NLRP14",NA
"2020","PHF3","FNDC5",NA
"2021","SPX","OLAH",NA
"2022","GHRH","SHLD2",NA
"2023","PAK1IP1","SRPK3",NA
"2024","H4C7","SCGB1A1",NA
"2025","CPA5","IL25",NA
"2026","NAT8L","NSF",NA
"2027","XPOT","GHRH",NA
"2028","EPHX3","CERS2",NA
"2029","OR8G1","GPR25",NA
"2030","NPTN","HTATSF1",NA
"2031","PTGFRN","THAP12",NA
"2032","DCTD","TEX101",NA
"2033","FLII","KSR2",NA
"2034","SNX4","AACSP1",NA
"2035","DEFB113","AGAP2",NA
"2036","PLS1","CCNT1",NA
"2037","PCDHGC5","TECRL",NA
"2038","MEPE","ENKUR",NA
"2039","TRIM72","HTR1F",NA
"2040","DNAJB9","ZNF385C",NA
"2041","PRG3","TCL1B",NA
"2042","ITIH3","LINGO2",NA
"2043","NUDT14","CAB39",NA
"2044","PRR19","CHRNA2",NA
"2045","PRRG3","CHRNB3",NA
"2046","ADAMTS10","CDK18",NA
"2047","MRPL1","SHF",NA
"2048","OR4C12","HES3",NA
"2049","GRXCR2","SIGLEC10",NA
"2050","DLAT","RASA1",NA
"2051","SPNS3","SLITRK4",NA
"2052","BIRC8","C6orf62",NA
"2053","LMAN1","SKA2",NA
"2054","SNX6","MC3R",NA
"2055","SLK","GALNT16",NA
"2056","TYK2","KCTD3",NA
"2057","MUC16","RGS7",NA
"2058","A4GNT","CHRNA9",NA
"2059","AKIRIN1","MAGEB10",NA
"2060","FGF22","INCA1",NA
"2061","PRDX3","ACAP2",NA
"2062","CDRT15","LIMA1",NA
"2063","FOXI3","IQCJ",NA
"2064","KIAA1143","PNLIPRP3",NA
"2065","LINC00638","SOS1",NA
"2066","GATA1","ZNF761",NA
"2067","EMILIN1","OR10T2",NA
"2068","OR2J2","NRAS",NA
"2069","PCDH11Y","NCAPG2",NA
"2070","PATE1","NEUROG2",NA
"2071","TEX101","DPPA4",NA
"2072","SPATA19","SLC22A9",NA
"2073","MAJIN","COMMD2",NA
"2074","NEU2","PSME4",NA
"2075","ATP6V1A","TECTB",NA
"2076","AGL","MUC7",NA
"2077","SHF","FFAR1",NA
"2078","FXR2","RSPO1",NA
"2079","ODAD1","SYPL1",NA
"2080","CATSPERZ","SVOP",NA
"2081","A4GALT","SPINT2",NA
"2082","CHIAP2","C5orf22",NA
"2083","ARHGEF4","ATP5MC3",NA
"2084","LINC02961","MAGEA8",NA
"2085","NAF1","TMC3",NA
"2086","MCRIP1","ADORA1",NA
"2087","INS","P4HA3",NA
"2088","MORF4L1","MORF4L1",NA
"2089","HOXD3","BMP3",NA
"2090","HOXD12","ABRAXAS1",NA
"2091","PRMT1","FAM27E5",NA
"2092","PRM1","IL36B",NA
"2093","BRDT","BAZ1A",NA
"2094","LINC03042","FBXO9",NA
"2095","KIF20A","CTR9",NA
"2096","CHRNA4","SLC32A1",NA
"2097","CEACAM20","MYBPC3",NA
"2098","OR10A7","H2AZ2",NA
"2099","NGB","PHC1",NA
"2100","HS3ST6","ECE2",NA
"2101","UBR1","UTP3",NA
"2102","GARIN5A","CDRT15",NA
"2103","SYNPO2L","SETD2",NA
"2104","NUFIP2","AVPR1B",NA
"2105","KRT78","DNAAF1",NA
"2106","ATAD5","PRDM16",NA
"2107","CDH12","SDHD",NA
"2108","ATP5MC3","GBX2",NA
"2109","FGF8","ADAM11",NA
"2110","EPX","BRDT",NA
"2111","ZDHHC19","SCN10A",NA
"2112","MYMK","PSMA4",NA
"2113","TMEM132A","AK8",NA
"2114","BUB3","PUM2",NA
"2115","IL25","TRIM72",NA
"2116","PRKACG","GPR151",NA
"2117","C2CD6","CFAP276",NA
"2118","MAP6","DCC",NA
"2119","ADAM33","BEND2",NA
"2120","LTBP4","DCUN1D4",NA
"2121","LAMP2","KASH5",NA
"2122","NLRP8","PCDHAC2",NA
"2123","NLRP14","PSMD14",NA
"2124","IGSF5","KIR3DL1",NA
"2125","KASH5","PRX",NA
"2126","SBNO2","C2CD4D",NA
"2127","NUP155","SUCO",NA
"2128","SPATC1L","PPY",NA
"2129","DCLK3","SNHG1",NA
"2130","NEUROD4","MCRIP1",NA
"2131","PYGM","TMEM130",NA
"2132","GABARAPL2","CDK1",NA
"2133","STARD3NL","RSPH6A",NA
"2134","CLOCK","NR1H4",NA
"2135","TSSK1B","PAPOLA",NA
"2136","ASCL1","AKIRIN1",NA
"2137","CA10","DHX15",NA
"2138","TAF1D","CARD19",NA
"2139","IGDCC3","ABCD3",NA
"2140","ACSM2B","TRPC7",NA
"2141","CCDC78","PLPPR5",NA
"2142","SRSF7","RUVBL1",NA
"2143","GRIN1","DUSP12",NA
"2144","GPR142","LRRIQ1",NA
"2145","SLC22A9","TRHDE",NA
"2146","OR10V1","OR4A16",NA
"2147","MRPL3","CACYBP",NA
"2148","C5orf22","KCNH7",NA
"2149","PIK3C2G","KRT82",NA
"2150","PALB2","SIGLECL1",NA
"2151","SLC13A5","OR5A1",NA
"2152","HUS1B","ARMT1",NA
"2153","FERD3L","SYDE2",NA
"2154","TRIM61","TAF2",NA
"2155","AGBL4","ETNK2",NA
"2156","HSF4","CUL4B",NA
"2157","KDM1B","MPPED2",NA
"2158","OR9G4","STARD3NL",NA
"2159","CIMAP1A","LINC01623",NA
"2160","POLD1","LINC02881",NA
"2161","XCR1","SMC3",NA
"2162","CDK4","ESRRB",NA
"2163","TBC1D29P","SLC39A12",NA
"2164","QRICH2","ORMDL2",NA
"2165","CLEC10A","TTTY12",NA
"2166","FAM216A","PGRMC1",NA
"2167","NRAS","PRR19",NA
"2168","ATXN1L","RETN",NA
"2169","DUSP21","SLC13A5",NA
"2170","HSPA14","CCT5",NA
"2171","SLC25A46","SAXO4",NA
"2172","CDH22","GDF7",NA
"2173","SPATA31F1","ATP5MF",NA
"2174","OR6Y1","IRX6",NA
"2175","HESX1","ARMC1",NA
"2176","CETN1","PNMA5",NA
"2177","INCA1","CRP",NA
"2178","CBLL1","MRAP",NA
"2179","CELF1","SPI1",NA
"2180","GJD4","MUC16",NA
"2181","CYP4A11","LGALS13",NA
"2182","GRAMD1A","OR10H4",NA
"2183","ADAM11","GDF3",NA
"2184","STAC3","CCDC181",NA
"2185","CA11","ADAM30",NA
"2186","ANXA4","POU3F3",NA
"2187","CRLF2","MKLN1",NA
"2188","ATP5PO","DDX21",NA
"2189","TSSK2","LPAL2",NA
"2190","PRELID3B","MBLAC1",NA
"2191","TIMM21","MIB1",NA
"2192","ZP4","CD9",NA
"2193","MS4A3","ENY2",NA
"2194","CCDC124","USO1",NA
"2195","MAL2","MED12L",NA
"2196","GRAP","LCN12",NA
"2197","SGSM1","OR6S1",NA
"2198","FXYD2","SOX14",NA
"2199","NT5C1A","DMAP1",NA
"2200","SELENOI","ARMS2",NA
"2201","LINC01623","LYNX1",NA
"2202","FAM181B","SLC26A9",NA
"2203","NDUFA13","PRPF4B",NA
"2204","CSAG1","CHRD",NA
"2205","NDUFA11","DCAF16",NA
"2206","SRP54","FOXI2",NA
"2207","KCNA1","GP6",NA
"2208","FAM27E5","MRPL18",NA
"2209","OSBPL3","ZC2HC1B",NA
"2210","SLC7A14","CHSY3",NA
"2211","NRXN2","C1QL1",NA
"2212","GATA5","CCDC148",NA
"2213","ANGPTL8","ROPN1",NA
"2214","ATP13A5","CATSPERG",NA
"2215","SOHLH1","NUS1",NA
"2216","SOS1","SPMIP9",NA
"2217","FHAD1","CASP8AP2",NA
"2218","GLP1R","KRT25",NA
"2219","KHDRBS2","MPHOSPH6",NA
"2220","OR10Q1","PPA1",NA
"2221","CRIP2","GRIK2",NA
"2222","DCD","GABRD",NA
"2223","OR2AK2","SPAM1",NA
"2224","ARSF","CA10",NA
"2225","KRT77","TLR2",NA
"2226","DBI","ZFR",NA
"2227","PCDH10","NAT8L",NA
"2228","GPSM1","STPG1",NA
"2229","IMMT","COL6A5",NA
"2230","CFAP74","FOXL2",NA
"2231","HEATR9","SRSF11",NA
"2232","TAS1R2","PDCD2",NA
"2233","PAPOLA","SIRT1",NA
"2234","ARL6IP1","LINC01098",NA
"2235","SRD5A2","SLC4A9",NA
"2236","GDF3","RAN",NA
"2237","SLC7A4","STAC3",NA
"2238","AACSP1","C22orf31",NA
"2239","NANOS2","WDR87",NA
"2240","APOA4","CFAP206",NA
"2241","OR10S1","GNL3",NA
"2242","TMEM121","MPP2",NA
"2243","CISD2","ZCCHC9",NA
"2244","RAP1B","MICU2",NA
"2245","KCNA10","DCT",NA
"2246","RNF11","OSBPL3",NA
"2247","PGM2","WDR24",NA
"2248","MPG","OR2Y1",NA
"2249","ORAI2","LRPPRC",NA
"2250","RNF222","SEC62",NA
"2251","SIGLECL1","CALHM4",NA
"2252","CCNB1IP1","GGCT",NA
"2253","GDNF","GTSF1L",NA
"2254","PRDM16","NAF1",NA
"2255","TMPO","MYT1",NA
"2256","CRISP3","TXNDC8",NA
"2257","RASGRP4","RANBP3L",NA
"2258","ZFP42","CREB1",NA
"2259","MOGAT3","NSMCE1",NA
"2260","USO1","B3GALNT2",NA
"2261","MORN1","OR8G1",NA
"2262","GPR173","C1QTNF1",NA
"2263","OR1A1","OR2S2",NA
"2264","NOTCH1","DUSP21",NA
"2265","CASP14","GFRA4",NA
"2266","RBAK","KLK15",NA
"2267","TMEM60","DBR1",NA
"2268","MEMO1","IGSF5",NA
"2269","OAZ1","CFAP126",NA
"2270","REEP6","EXOC1",NA
"2271","SERPINA4","BTAF1",NA
"2272","PAQR9","FLG",NA
"2273","UBL4B","AMER3",NA
"2274","RBM46","HBB",NA
"2275","HCG9","EFCAB8",NA
"2276","OR4K1","ASIC5",NA
"2277","FUT9","SPATA31E1",NA
"2278","SLC16A11","NPBWR2",NA
"2279","MKRN2","DCTN3",NA
"2280","CPLX4","PANX3",NA
"2281","DCAF12L2","PCDHGC4",NA
"2282","SLC35A3","TMEM258",NA
"2283","RPL39","ENHO",NA
"2284","SLC4A9","ADGRB3",NA
"2285","ERICH6","GPSM1",NA
"2286","FFAR1","SLX4",NA
"2287","NUP35","CD300LD",NA
"2288","LINC01098","ANKRD13B",NA
"2289","ARMS2","DRGX",NA
"2290","ANGPT4","HCG9",NA
"2291","LMTK3","SRSF7",NA
"2292","BPESC1","SLC66A1",NA
"2293","MDH1","PTH2R",NA
"2294","SCT","PAPOLB",NA
"2295","MAGIX","OR4A5",NA
"2296","C16orf82","OPRD1",NA
"2297","AMER3","MCM6",NA
"2298","PPBPP2","HAGHL",NA
"2299","APOBEC3D","FSD1",NA
"2300","GPR12","GPR31",NA
"2301","FSHB","ANKRD2",NA
"2302","C16orf96","UPB1",NA
"2303","KRT76","HTR3D",NA
"2304","DCTN3","LRTM1",NA
"2305","KRT17","DLAT",NA
"2306","ADAM29","SRM",NA
"2307","GALR3","DPEP3",NA
"2308","ALDH3B1","BPIFB4",NA
"2309","FAM91A1","GPX6",NA
"2310","B3GNTL1","PPT1",NA
"2311","LRRIQ1","FEV",NA
"2312","YRDC","MTSS2",NA
"2313","SEZ6L","FOSL1",NA
"2314","INSL4","PPP5C",NA
"2315","ATP6V0E1","C16orf89",NA
"2316","PCBP3","PLA2G4E",NA
"2317","MKRN1","RIC8B",NA
"2318","SMYD1","EZH2",NA
"2319","NPY1R","GPHB5",NA
"2320","RFK","DCK",NA
"2321","EPHB6","RPL15",NA
"2322","SKA2","ENOPH1",NA
"2323","GAMT","SLC30A1",NA
"2324","ACAP1","CEP350",NA
"2325","IVL","HEXIM1",NA
"2326","HTR1B","B3GNTL1",NA
"2327","FAT3","NOTCH1",NA
"2328","RXFP1","GP9",NA
"2329","GPR31","EIF3E",NA
"2330","C15orf32","GDAP1L1",NA
"2331","CYP4F8","AGPS",NA
"2332","DNAH10","SLC27A6",NA
"2333","B3GALNT2","RGR",NA
"2334","TAF6L","CUBN",NA
"2335","SPANXN4","NDUFA12",NA
"2336","PSMA1","ADAM33",NA
"2337","HIRA","OR4K1",NA
"2338","OR2S2","ABCA3",NA
"2339","SMAP1","SPIC",NA
"2340","DBIL5P","CD6",NA
"2341","MSH6","OR5A2",NA
"2342","TGM6","CPLX3",NA
"2343","NECAB3","LMOD3",NA
"2344","STRN3","HSPA5",NA
"2345","AMZ1","SPPL2C",NA
"2346","TECRL","NDUFA1",NA
"2347","URAHP","CAMK2B",NA
"2348","ANKK1","ABI1",NA
"2349","OR4E2","CISD1",NA
"2350","FLCN","ABCB10",NA
"2351","LIMS1","NPY1R",NA
"2352","GPR150","CIMAP1D",NA
"2353","OR1K1","C17orf75",NA
"2354","PDCD5","CHD1",NA
"2355","SLC30A1","BMPR1A",NA
"2356","SON","ZC3HAV1L",NA
"2357","TMEM87B","MRPS16",NA
"2358","CMTM6","ABCB9",NA
"2359","SULT2A1","STBD1",NA
"2360","EIF4A3","ZNF330",NA
"2361","MYL12A","TMEM33",NA
"2362","GPBAR1","RAI1",NA
"2363","CHRNA9","PRR23A",NA
"2364","CIB4","SYT16",NA
"2365","OR5M9","GPC5",NA
"2366","ARMC1","KRT86",NA
"2367","EIF5","OR6W1P",NA
"2368","DIPK1B","KCND2",NA
"2369","PPP2R5A","SOWAHB",NA
"2370","ST13","GNRH2",NA
"2371","SLC15A4","SMCP",NA
"2372","KIF14","OR4K17",NA
"2373","OR8D1","NEXMIF",NA
"2374","CFAP97D1","DUS3L",NA
"2375","BMP15","POLR3C",NA
"2376","ARHGAP36","SPRTN",NA
"2377","SLC49A3","REN",NA
"2378","OR2B11","FADS3",NA
"2379","NUDT19","ARPC3",NA
"2380","SDCBP","ITPRID2",NA
"2381","MAL","NBEAL1",NA
"2382","THAP12","OR10A7",NA
"2383","FTMT","RRAD",NA
"2384","ARMC10","OR6Y1",NA
"2385","TXNDC8","VAMP3",NA
"2386","CPO","LBR",NA
"2387","TSC2","AMDHD1",NA
"2388","PRG2","DEFB123",NA
"2389","MAD2L1","OR2V2",NA
"2390","CARD19","CDH22",NA
"2391","VSTM1","MCM3",NA
"2392","CLEC1B","PRDM11",NA
"2393","LRRC14B","CLPS",NA
"2394","SEZ6","WASHC4",NA
"2395","SSC4D","NXT1",NA
"2396","C5orf60","SELENOI",NA
"2397","LVRN","CHPT1",NA
"2398","BUB1","INS",NA
"2399","TAAR5","ECHDC1",NA
"2400","EFCAB14","CHKB",NA
"2401","RGS7","FMR1NB",NA
"2402","RP1","OR52E8",NA
"2403","MRFAP1","CTRB2",NA
"2404","INO80","LINC00494",NA
"2405","TMPRSS11BNL","IZUMO1",NA
"2406","KREMEN2","HEATR9",NA
"2407","OPRL1","PPBPP2",NA
"2408","CAPZA3","NOX5",NA
"2409","CENPK","ADAM29",NA
"2410","TRPV6","FBXL22",NA
"2411","HTR3B","ACOT12",NA
"2412","H2AC1","KIR2DL4",NA
"2413","LRRC10B","TIMM21",NA
"2414","FUZ","CHADL",NA
"2415","ECHDC1","PATE1",NA
"2416","WDR12","ALDOAP2",NA
"2417","LOC403312","FHAD1",NA
"2418","HSD3B2","MAL2",NA
"2419","ATP11B","LYL1",NA
"2420","STBD1","KCNA4",NA
"2421","XRN1","MYMK",NA
"2422","LMOD3","ANKZF1",NA
"2423","C6","IVL",NA
"2424","ZFAND6","UPF2",NA
"2425","CDX4","HYDIN",NA
"2426","NDUFS4","SCGB3A1",NA
"2427","NOX5","BRINP2",NA
"2428","ENAM","GLRX2",NA
"2429","TPO","DCTD",NA
"2430","PGRMC1","CFHR3",NA
"2431","PHOX2A","OR13J1",NA
"2432","CLNS1A","CD46",NA
"2433","OR10T2","LGI1",NA
"2434","CTRB2","ZBBX",NA
"2435","BMP3","GRIN3B",NA
"2436","ADAMTS13","ATP5PO",NA
"2437","ALDH9A1","KRT74",NA
"2438","TPSD1","NME1",NA
"2439","PRR13","HAPLN4",NA
"2440","ACER1","OR52N1",NA
"2441","IMP3","AGXT2",NA
"2442","NAP1L3","FNDC7",NA
"2443","FMO2","CCDC66",NA
"2444","ZFP57","NRAP",NA
"2445","MRPL32","JPH3",NA
