"","Canonical","NonCanonical","Atypical"
"261","CAMKV","NKAIN2",NA
"262","DBNDD1","SMYD1",NA
"263","SPOPL","SPEM1",NA
"264","DENND2C","HAPLN2",NA
"265","CRIP3","METTL21C",NA
"266","ODAD2","GAB4",NA
"267","CUBN","JKAMP",NA
"268","METTL21C","GRIK5",NA
"269","WDR97","NCDN",NA
"270","SULT6B1","SLC45A2",NA
"271","SEC62","IP6K3",NA
"272","MCCD1","CACNA1A",NA
"273","OSTN","VEZF1",NA
"274","HMX1","KLHL10",NA
"275","ZNF513","PIANP",NA
"276","F8","APLP1",NA
"277","UTF1","TMEM72",NA
"278","IFNA21","LCLAT1",NA
"279","ANKRD55","F8",NA
"280","MAFIP","GJD4",NA
"281","DOC2A","GPR162",NA
"282","LINGO1","WDR97",NA
"283","CCDC13","SPACA4",NA
"284","LRRC4B","OR2D2",NA
"285","CHERP","HSPA12A",NA
"286","CRLF1","PRR12",NA
"287","AMHR2","MRGPRE",NA
"288","DNAAF1","DNAJB13",NA
"289","POU6F2","RBFOX3",NA
"290","YWHAEP7","GARIN2",NA
"291","SLC49A3","TCF15",NA
"292","PRR12","CREB1",NA
"293","CCDC27","CCDC154",NA
"294","ASCL1","OR2M7",NA
"295","C5orf52","NPFFR1",NA
"296","INHBC","ASCL1",NA
"297","KRT81","FGF4",NA
"298","SYT9","SCRT2",NA
"299","ZSWIM2","PDE1B",NA
"300","FGF4","FRRS1L",NA
"301","RNF112","SLC17A6",NA
"302","C12orf42","NUTM2A",NA
"303","TNPO1","RAB3IL1",NA
"304","ETNK1","HIC1",NA
"305","VEZF1","PTPRN",NA
"306","DNAJB13","GRID1",NA
"307","PBX2","OMG",NA
"308","IL21","OR13H1",NA
"309","KCNJ15","DIPK1B",NA
"310","EVPL","CIMAP1D",NA
"311","SLC25A34","H2AC21",NA
"312","SPMIP9","ABCG4",NA
"313","RPS9","OR10K1",NA
"314","NOTCH1","SH3BP5L",NA
"315","PRKACG","IFNA21",NA
"316","PDIA4","PERM1",NA
"317","CCDC177","PALM",NA
"318","CASR","LINC01193",NA
"319","LOC100130691","RHBG",NA
"320","PLCB2","THAP8",NA
"321","SLC17A6","ONECUT1",NA
"322","GAB4","KRT81",NA
"323","TRIM46","P2RY6",NA
"324","OR7A5","SCAMP5",NA
"325","INS","PDCD1LG2",NA
"326","UBE3A","GLYATL1",NA
"327","NHSL2","TMEM59L",NA
"328","ATP5F1B","HPSE2",NA
"329","PSORS1C1","CDH6",NA
"330","SLC25A14","MAPK1IP1L",NA
"331","TCF15","PLIN4",NA
"332","HOXC13","OR2A5",NA
"333","G6PC1","PATE2",NA
"334","NXPH4","SPRY3",NA
"335","UNCX","FAM215A",NA
"336","MPP2","IGFN1",NA
"337","VWA5B1","NPPA",NA
"338","LY6G6C","MPP2",NA
"339","GJD4","MMP21",NA
"340","MYO18B","RPS9",NA
"341","KRT38","PCDHAC1",NA
"342","CYSRT1","CASR",NA
"343","MIOX","RCN2",NA
"344","SPINK13","GABBR2",NA
"345","GPX6","TEAD2",NA
"346","ATP13A5","ANKRD33",NA
"347","LINC00598","HCN3",NA
"348","CSH1","DCX",NA
"349","NPPA","CIMAP1A",NA
"350","GRID1","NSG2",NA
"351","OMG","LINC00671",NA
"352","B4GALT1","H2BC11",NA
"353","STPG2","SPINK13",NA
"354","MEGF11","MINK1",NA
"355","CLEC1A","OR1N1",NA
"356","GOLGA2P5","SLC17A8",NA
"357","ADAMTS15","ACP7",NA
"358","OR7A10","AVPR1A",NA
"359","TTC33","IGLC1",NA
"360","BSX","FLACC1",NA
"361","EPHB6","ZIC3",NA
"362","PCDHGC5","NPAS4",NA
"363","CACNA1C","TAS2R39",NA
"364","SPRR4","AGBL3",NA
"365","IP6K3","GMIP",NA
"366","TMEM72","TLR6",NA
"367","TMTC3","KIF2B",NA
"368","HSPA12A","CYP4V2",NA
"369","GALP","POLN",NA
"370","CSN1S2AP","THBS3",NA
"371","SCAMP5","SPATA19",NA
"372","ESPN","SEZ6L2",NA
"373","KPNA7","ARL8A",NA
"374","STT3B","PTX4",NA
"375","NFIC","UGT3A2",NA
"376","OSBPL6","CYP2B6",NA
"377","HYDIN","LHFPL5",NA
"378","PALM","CD33",NA
"379","SLC10A4","SMCP",NA
"380","PRSS55","LGALS14",NA
"381","PATE2","NALCN",NA
"382","ZFP62","FBLN7",NA
"383","ZNF285","OR4S2",NA
"384","UCP2","SLC2A11",NA
"385","LINC02145","KCNJ6",NA
"386","CA6","FEV",NA
"387","NUTM2A","SLC29A4",NA
"388","PHPT1","OR8D1",NA
"389","ASPH","A4GNT",NA
"390","OR4A15","CISD1",NA
"391","ODAPH","UBE3A",NA
"392","OR1N1","STPG2",NA
"393","TMEM132E","MICOS10",NA
"394","SPATA16","KRT38",NA
"395","NUTM1","AGL",NA
"396","NINL","SYDE1",NA
"397","ENHO","NANOGNB",NA
"398","EAF1","THSD7B",NA
"399","ARL6IP1","VPS26A",NA
"400","SRSF2","MCCD1",NA
"401","PNPLA7","KMT5C",NA
"402","ADRA2B","STAC2",NA
"403","LGI4","HMX1",NA
"404","LCE2A","ASPDH",NA
"405","CCDC157","OR5M8",NA
"406","RFX8","CNOT8",NA
"407","KLC4","NXPH4",NA
"408","PRB1","CRIP3",NA
"409","SLC36A3","ARHGAP44",NA
"410","NPAS1","GPR50",NA
"411","CSMD2","CHERP",NA
"412","RBFOX3","CLXN",NA
"413","DHRS7C","LINGO1",NA
"414","RSPH6A","LEFTY2",NA
"415","NGFR","LRTM2",NA
"416","ONECUT1","OAZ1",NA
"417","CNIH1","OR1L1",NA
"418","WAS","CLCNKB",NA
"419","IER3IP1","UTF1",NA
"420","TBC1D10B","NIPA2",NA
"421","VPS36","MEGF11",NA
"422","ACSM6","C11orf87",NA
"423","GPR3","LINC00308",NA
"424","MRPL42","ACRV1",NA
"425","MTUS2","NFE4",NA
"426","CKM","ALOX15",NA
"427","EPG5","CD99L2",NA
"428","BTBD10","KPNA7",NA
"429","CBARP","MYL7",NA
"430","NANOGNB","MYOD1",NA
"431","SHISA4","SPATA16",NA
"432","SNRPD1","LCE3B",NA
"433","IRX6","HMCN2",NA
"434","OR52A5","TAS1R1",NA
"435","SPOCD1","SFMBT2",NA
"436","LINC00268","SPOPL",NA
"437","NPB","ODAD2",NA
"438","LCE3A","PPFIA2",NA
"439","TAS1R1","LPA",NA
"440","ADIPOQ","ULBP3",NA
"441","OR2D2","AHSG",NA
"442","P2RY6","DNAAF1",NA
"443","CADM4","MOBP",NA
"444","RCN2","OTOP1",NA
"445","TMED3","MAML1",NA
"446","SH3GL2","CKM",NA
"447","RTL9","TRIM50",NA
"448","SLC26A8","PRR32",NA
"449","PRSS41","TBX20",NA
"450","GARIN1B","SEC62",NA
"451","ARHGAP44","NMUR1",NA
"452","KCNJ4","PSD",NA
"453","VCX2","ZNF442",NA
"454","OR8D1","KLRG2",NA
"455","CCDC116","SCN10A",NA
"456","PPFIA2","FOSB",NA
"457","MMP24","CFAP95",NA
"458","PPP1R3G","VSTM1",NA
"459","UPK2","NR5A1",NA
"460","MOBP","TMEM74",NA
"461","CNIH2","RGSL1",NA
"462","ATP1B2","PVALB",NA
"463","NAA80","RPH3A",NA
"464","CPSF2","OR7A10",NA
"465","ADRA1A","RBM12B",NA
"466","FUT5","TNFRSF8",NA
"467","ACSM2B","C1orf159",NA
"468","LINC01193","GPR3",NA
"469","ALOX15","KCNJ15",NA
"470","ABCD1","SPMIP3",NA
"471","MAGOH","GPR12",NA
"472","RHBG","CFP",NA
"473","LRTM2","ANKRD65",NA
"474","CLCNKB","LLCFC1",NA
"475","OR5AK2","STH",NA
"476","CRHR1","TAOK2",NA
"477","GPN3","ADM5",NA
"478","PDCD1LG2","SYT9",NA
"479","OR6X1","PITX3",NA
"480","SCRT2","ISM2",NA
"481","PCDHGA7","MYOZ2",NA
"482","SCGB3A1","FAAP24",NA
"483","OR4K1","CNGB3",NA
"484","EYA2","IFT122P3",NA
"485","CHAD","PLB1",NA
"486","TIFAB","TMED3",NA
"487","CFHR3","ENPP7",NA
"488","ISM2","NPB",NA
"489","PIK3R5","TMEM235",NA
"490","SYT14","QPCTL",NA
"491","TNFRSF13B","FOXB2",NA
"492","OLIG1","TAS2R9",NA
"493","MYOZ2","FAM78B",NA
"494","E2F8","SLC25A34",NA
"495","AIRE","TMPRSS6",NA
"496","FCAR","PSMC6",NA
"497","FRMPD1","ABHD11",NA
"498","HEPN1","OSBPL6",NA
"499","TEAD2","ATP5F1B",NA
"500","C19orf38","B4GALT1",NA
"501","PPP2R2A","AMHR2",NA
"502","ATP6AP1L","DLX2",NA
"503","TNNI1","MMP17",NA
"504","LINC01205","SHISA4",NA
"505","PAX4","ZNF513",NA
"506","DDX21","DENND2C",NA
"507","ASIC5","SLC39A6",NA
"508","ZWINT","RSPH6A",NA
"509","MBD6","SPOCD1",NA
"510","IGFN1","ADRA1A",NA
"511","SF3B4","XKRX",NA
"512","CSF3R","PSMB5",NA
"513","LPAR4","FUT1",NA
"514","OR51I1","NHSL2",NA
"515","MMP21","C22orf39",NA
"516","CXorf66","BSN",NA
"517","SH3GLB2","EFCC1",NA
"518","ATXN8OS","SYNGR1",NA
"519","LINC00158","TMEM132E",NA
"520","C1orf94","PLEKHH3",NA
"521","GPR50","ASIC4",NA
"522","LGALS12","C10orf55",NA
"523","TNFRSF10B","CA6",NA
"524","UST","ARHGAP33",NA
"525","TMED2","CFAP126",NA
"526","CNGB3","LILRA3",NA
"527","OR4X2","SHC4",NA
"528","AKIRIN1","OR4X2",NA
"529","THBS3","PHOSPHO1",NA
"530","KCNJ16","OR4K13",NA
"531","HIC1","CNR1",NA
"532","POLN","ADIPOQ",NA
"533","PGAP3","IL3",NA
"534","NEUROD2","GLT1D1",NA
"535","MTNR1B","ATP11B",NA
"536","DNM1P46","FREY1",NA
"537","KRT25","OR2AT4",NA
"538","SPTY2D1","EXOC3L2",NA
"539","FOXB2","PFKFB1",NA
"540","KCNIP3","ATP11AUN",NA
"541","ASIC3","MGAT5B",NA
"542","PAPPA2","CIMIP2A",NA
"543","NIBAN1","MMP24",NA
"544","KCNIP1","EPHB6",NA
"545","OR5AR1","SPPL2C",NA
"546","DNAJB6","OR52B4",NA
"547","AGL","PSORS1C1",NA
"548","C1QL1","TAS2R60",NA
"549","LPA","ELSPBP1",NA
"550","LCE2B","GPX6",NA
"551","NUDT2","POU6F2",NA
"552","SNRPD2P2","ZNF479",NA
"553","PVALB","KCNE2",NA
"554","SCN10A","OR4L1",NA
"555","PRSS54","CUX2",NA
"556","C9orf40","OSTN",NA
"557","DLX4","PDE6G",NA
"558","PARVG","OR4K2",NA
"559","CYP2B6","LRRC4B",NA
"560","MRRF","ARL6IP1",NA
"561","KCNE2","NTN3",NA
"562","RPL17","LINC00158",NA
"563","SLA2","PDE2A",NA
"564","ZNRF4","UCP2",NA
"565","CACNG7","GBX2",NA
"566","PRRX2","PPP1R15A",NA
"567","ADAD1","ETV7",NA
"568","OR13H1","ST8SIA5",NA
"569","FLACC1","LOC100130691",NA
"570","OR51D1","STARD8",NA
"571","BTBD17","SYT6",NA
"572","FCRL6","DNAJA1P5",NA
"573","SYT6","EMID1",NA
"574","LOXL3","GALNT16",NA
"575","ALK","CARD6",NA
"576","MGAT5B","GTPBP1",NA
"577","LOXHD1","DOC2A",NA
"578","TMEM184C","NXPH3",NA
"579","SFTPB","FAM170A",NA
"580","RFC5","PATE3",NA
"581","HOXC8","OLIG1",NA
"582","COL14A1","BSX",NA
"583","KLRG2","RNF40",NA
"584","FAM91A1","ZNRF4",NA
"585","ETFB","MAPK8IP1",NA
"586","OR8J1","MOAP1",NA
"587","NR5A1","KRT25",NA
"588","SLC25A5","HOXC13",NA
"589","VBP1","PPP1R2C",NA
"590","CLEC4F","ARFRP1",NA
"591","MCM4","KCNF1",NA
"592","OR8K1","ETV3L",NA
"593","FAIM2","CRLF1",NA
"594","THRSP","LINC01126",NA
"595","HMCN2","PCDHA2",NA
"596","TUBB","SLC10A2",NA
"597","STEAP1","FAM218A",NA
"598","LENEP","NCOR2",NA
"599","TSHZ2","AIRE",NA
"600","PRSS36","SLC17A7",NA
"601","ZSCAN5B","TMEM105",NA
"602","FKBP9","CCDC116",NA
"603","TMEM14EP","MTMR7",NA
"604","ENPP7","PLXNA4",NA
"605","NUDT9","INSRR",NA
"606","C2CD4C","ODAD3",NA
"607","GPER1","GOLGA2P5",NA
"608","GPR149","OR11A1",NA
"609","CIDEB","DPPA3",NA
"610","SSBP3","LPAR4",NA
"611","NDRG1","SYN1",NA
"612","H2BC11","PROKR2",NA
"613","RBM18","HSPA8",NA
"614","TSPEAR","SLC6A17",NA
"615","CELF1","DRAXIN",NA
"616","INHA","ZSWIM2",NA
"617","IRX5","LILRA4",NA
"618","KRT79","CNPY1",NA
"619","MFAP3L","ATG9B",NA
"620","CLXN","SH2D5",NA
"621","ADGRG4","GLYATL3",NA
"622","VSTM1","CCT4",NA
"623","PCNX2","TMEM129",NA
"624","SLC22A12","CFAP77",NA
"625","LINC02914","STK35",NA
"626","OR2T6","HYDIN",NA
"627","ST8SIA5","SH3GL2",NA
"628","MDGA1","ZNF630",NA
"629","CENPK","PRORP",NA
"630","LEFTY2","ACSM6",NA
"631","PABPC3","PNPLA7",NA
"632","SIGLEC8","LCE2A",NA
"633","FOSB","ADRA2B",NA
"634","EMID1","IQCF1",NA
"635","PRSS38","HAS1",NA
"636","CD33","DDX50",NA
"637","LMBR1","CCDC144NL",NA
"638","RESP18","SPACA7",NA
"639","TNFRSF8","SNAP25",NA
"640","SPEM1","LINC02914",NA
"641","KCNJ9","FRMPD2",NA
"642","ILDR2","OR4D10",NA
"643","NUDCD1","UPK2",NA
"644","TCF7L1","ZSCAN5B",NA
"645","OR1A1","LOC643406",NA
"646","POLR2M","SP9",NA
"647","LIMS2","CPSF6",NA
"648","ACOT9","KLHL28",NA
"649","GLYATL1","ZBTB8B",NA
"650","PIRT","POLR2M",NA
"651","KBTBD7","ESYT3",NA
"652","COL20A1","KCNK16",NA
"653","ERI1","CHRNB4",NA
"654","RRN3P2","ASIC5",NA
"655","LOC403312","CIMAP1C",NA
"656","OR10A7","OR5AR1",NA
"657","NFE4","SLC22A14",NA
"658","CSRP3","TPMT",NA
"659","MAP1LC3C","PPP1CC",NA
"660","ARHGEF10","PCDHGC5",NA
"661","DCX","NME9",NA
"662","SPMIP3","JPH4",NA
"663","VAMP2","PBX2",NA
"664","HPSE2","KCP",NA
"665","MRPS27","KRT32",NA
"666","BCL2","ZNF492",NA
"667","SLC6A9","DLX4",NA
"668","SGCA","ANKRD55",NA
"669","LINC00114","TEX44",NA
"670","TRIM50","HCFC1",NA
"671","MFSD2B","BTBD10",NA
"672","HAPLN2","MYO3A",NA
"673","MCM6","BPIFA2",NA
"674","COQ2","RASAL3",NA
"675","TEX44","CCDC40",NA
"676","CPNE5","SCP2",NA
"677","TXNDC16","CBLN3",NA
"678","OR5D16","OR51T1",NA
"679","SEMG2","GDPD4",NA
"680","LOC155060","STARD6",NA
"681","CFAP77","OR1D2",NA
"682","GC","COPS2",NA
"683","CIMAP2","OR10Z1",NA
"684","CYP3A4","MAFIP",NA
"685","STH","IFIT1B",NA
"686","ZNF541","ADCY5",NA
"687","KCNK2","OR5B12",NA
"688","DNAH12","CTNNAL1",NA
"689","ASGR1","ZNF157",NA
"690","CCNG1","CDH23",NA
"691","NWD1","LINC02880",NA
"692","NMUR1","NUAK2",NA
"693","OR4D11","ANKRA2",NA
"694","DNM1P35","MDGA1",NA
"695","LINC00308","PTPRT",NA
"696","ZNF562","OPCML",NA
"697","TOGARAM2","TTLL3",NA
"698","ETV3L","MYPN",NA
"699","MAT2B","NANOS2",NA
"700","NUP37","OR2V2",NA
"701","PCDHAC1","NPHS2",NA
"702","SYNGR4","SLC10A4",NA
"703","GLYATL3","ANKS3",NA
"704","GRIA3","DDX21",NA
"705","PERM1","OR52A5",NA
"706","PYY2","ACSM2B",NA
"707","DCHS1","ATXN8OS",NA
"708","RRN3","TAS1R2",NA
"709","XKRX","VWA5B1",NA
"710","INTS10","PCDHGA7",NA
"711","PLIN5","POM121L8P",NA
"712","CAGE1","ETFB",NA
"713","VAMP3","OR7A5",NA
"714","FREY1","UPB1",NA
"715","FSTL4","HS6ST3",NA
"716","CASP2","EEF1AKMT2",NA
"717","SLC8A2","ELAVL4",NA
"718","KCNK16","C5orf60",NA
"719","SPATA19","KISS1R",NA
"720","RAD1","SLC45A1",NA
"721","CDH10","MRPL46",NA
"722","RGR","PRR19",NA
"723","THSD7B","AMER1",NA
"724","INSC","GYS2",NA
"725","PNLIPRP1","GARIN5B",NA
"726","TCEA1","HSPB7",NA
"727","TNKS","ITPKB",NA
"728","GRAP2","LOXL3",NA
"729","CFAP126","PDCL",NA
"730","RGSL1","KCNJ9",NA
"731","NKAIN4","LINC02872",NA
"732","TUBGCP4","ACAP2",NA
"733","FAM217A","SSTR2",NA
"734","EEF1A1","SLC36A3",NA
"735","PSD","NAA80",NA
"736","CIMAP1C","KRTCAP3",NA
"737","GLIPR1L2","BOLL",NA
"738","SP2","LCE6A",NA
"739","WNT8B","THRSP",NA
"740","CYP4F12","NUP133",NA
"741","SAMD14","CLRN1",NA
"742","PTMS","NHLRC4",NA
"743","HACD3","OR6C70",NA
"744","SAP30","RNF170",NA
"745","TVP23B","PIAS3",NA
"746","IFIT1B","MFSD2B",NA
"747","OR6F1","SMCO2",NA
"748","PIK3CD","RTN4RL2",NA
"749","ACLY","CNIH3",NA
"750","ACRV1","ARMT1",NA
"751","SLC4A5","TBX1",NA
"752","FEV","OR1A1",NA
"753","TPD52","C9orf40",NA
"754","TMEM205","C12orf71",NA
"755","EVC","CFHR3",NA
"756","LINC02872","GARIN1B",NA
"757","BIRC7","IRX5",NA
"758","LCLAT1","SNRPD2P2",NA
"759","CARD6","CNIH2",NA
"760","SPRN","SYT12",NA
"761","NEK5","PCDHGB2",NA
"762","OR5M8","ZFHX2",NA
"763","DLGAP4","GC",NA
"764","SGCZ","NPAS1",NA
"765","CRB1","HMG20A",NA
"766","TOMM70","LINC00856",NA
"767","OR10V1","NBPF22P",NA
"768","EXOC3L2","DNM1P46",NA
"769","CCL16","CACNG1",NA
