"","Canonical","NonCanonical","Atypical"
"637","STRA6","ZFYVE28","ITGA2"
"638","SLC7A5","RWDD1","KIF3A"
"639","MON2","MCFD2","IL1R2"
"640","GPSM2","NPAP1","NFIX"
"641","SEM1","NUMA1","CLEC3B"
"642","SLC35D1","LSM6","SEC16B"
"643","ATOX1","UBR4","DIO2"
"644","RAPGEFL1","ATP5MK","ADH1A"
"645","SRPX2","ARL2","PABPC1L"
"646","UTP4","CREB1","SZT2"
"647","NOPCHAP1","TECPR1","DGAT2"
"648","FCHO2","COX7A2L","LOC284600"
"649","DPCD","ORMDL2","TTYH1"
"650","H2AC14","CCNT2","OTX1"
"651","CCDC86","WASF2","CSPG4"
"652","PDK4","SMG6","COL1A1"
"653","NAA11","MBD6","LINC00685"
"654","HSPE1","SKP1","ENPEP"
"655","NOL8","BCAP31","H19"
"656","TACC3","CIC","PLCB1"
"657","NRXN1","PTPN18","COL6A3"
"658","RFC4","RAD51C","RPL13AP3"
"659","FBL","TNPO1","CRIP2"
"660","HPGD","SSU72","CDH6"
"661","POC1A","AK2","CCL23"
"662","CTHRC1","SLK","ACSBG1"
"663","CES2","RPL4","FAM215A"
"664","GRAMD4","NDUFS6","DNAAF11"
"665","S100A11","MYO7B","PLAC8"
"666","VEGFA","TPTE","LTBP2"
"667","CHCHD2","H2AZ1","ZNF282"
"668","LGALSL","CETN2","UCP3"
"669","CRACD","POLR2J","ASCL2"
"670","C16orf89","CASD1","FXYD3"
"671","LILRB5","LAMTOR5","MIPEPP3"
"672","VIPR1","IWS1","LRRC8E"
"673","ITM2C","IFITM4P","PCDHB10"
"674","KCTD12","NBDY","CFAP45"
"675","POLR1D","RABGEF1P1","TSPAN8"
"676","TMEM132A","TET2","TENT5C"
"677","SNRPGP15","TFDP2","TMIGD1"
"678","MYO1D","PSMG1","MT1X"
"679","NEK2","DENR","CABYR"
"680","TMEM97","SVIL","LINC02418"
"681","B4GALT4","TBXA2R","CXCL12"
"682","TAFA2","H2BC7","JCHAIN"
"683","H2AC16","BUD31","SRPX2"
"684","VKORC1","SMDT1","PLEKHG4"
"685","TNFRSF11A","RN7SK","SPMIP6"
"686","KIAA0513","MDP1","LDHD"
"687","BFSP1","ATAD2B","GUCY1B1"
"688","TRAPPC8","SPRED2","SOX7"
"689","SLCO4A1","GOLGB1","FABP6"
"690","ATP13A4","EIF3D","TIGD4"
"691","GSTM2","OCIAD2","FMNL1"
"692","WNT5A","DOP1B","GLIS2"
"693","GALNT6","RAB5IF","FKBP10"
"694","EDEM3","POLR2J2","CHST3"
"695","PIGN","ZNF500","EVX1"
"696","ITPRID2","SLC13A2","USP28"
"697","CCNB2","SCARNA2","ZNF746"
"698","SLC26A2","RBM18","ZG16"
"699","FOXD3","LINC01004","RASGRF2"
"700","DTD1","CNPY2","KRT23"
"701","SYNE3","TPI1","HGF"
"702","PPIAP80","IFT20","TG"
"703","SLC5A8","SEPHS1","LINGO1"
"704","PSMB4","IGIP","TBX15"
"705","DHFR","AVIL","KIF3C"
"706","FAM241B","TOMM20","FAM227A"
"707","AMPD1","NDUFB1","AZGP1"
"708","SULF1","RPP40","GREB1"
"709","PDE6A","TMF1","AXIN2"
"710","GP2","SARNP","SSTR3"
"711","SLC10A5","MIA3","MMP11"
"712","TEX11","SNORA53","TOP2A"
"713","DHRS7C","PPIL1","ARHGAP11A"
"714","MYO7B","PPP1R35","TLCD3B"
"715","SNX12","ZFP91","TTBK1"
"716","TGM2","EIF4E2","GRHL3"
"717","TJP3","RSF1","PEAR1"
"718","SNX1","COMMD4","MT2A"
"719","WLS","SUB1","CASC15"
"720","CTSH","GARS1-DT","CSF2"
"721","PSMG1","PTDSS1","BEST4"
"722","FMO5","MMAA","FAM30A"
"723","SIAE","HYPK","RCN3"
"724","GNG12-AS1","DPH3","TNFRSF17"
"725","FANCI","ZCCHC2","COL27A1"
"726","SIX1","INTS6L","HCN1"
"727","TMEM87B","SUPT4H1","HEPACAM2"
"728","NRIP1","RELCH","WNT3"
"729","DGKA","ARF5","MYC"
"730","MYC","TRIM38","SFRP1"
"731","KIF2C","CCNB1IP1","SNORD15A"
"732","EIF4EBP1","FUNDC2P2","VPREB3"
"733","BDH1","LAMTOR4","FOLH1B"
"734","CD164","RNASEL","KIF18A"
"735","PRR5L","APC","CHST5"
"736","GDF11","CARMIL1","LAMA1"
"737","MYO5C","ALYREF","TRHDE-AS1"
"738","NOB1","PGLS","MMP10"
"739","TOX","SCARNA10","INHBB"
"740","SMPDL3B","CENPX","WNT5A"
"741","H3C2","SNORA81","IGKC"
"742","MIR3936HG","GUSBP19","AQP8"
"743","PRDX1","PXMP4","DLX4"
"744","BCAP31","CYP4V2","SAMD13"
"745","SCIN","COMMD5","PTP4A3"
"746","THY1","PTS","LCAL1"
"747","ZNF791","ZNF827","LINC00312"
"748","FAM161B","DOCK1","SELENOP"
"749","DYNLRB1","PCGF3","SHANK3"
"750","TMEM253","FAM86B2","SH3TC2"
"751","EPB41L3","PRKACA","XKR4"
"752","CCNE1","FUNDC1","LINC02481"
"753","LPAR5","LINC00685","BCL6B"
"754","FLVCR1","TALDO1","CCR10"
"755","AKAP5","TSEN54","PCOLCE"
"756","CDC42SE2","BTF3","DPP9"
"757","MYBL2","PPP1R37","ST3GAL4"
"758","RPS2P47","UQCR10","TGFBI"
"759","YTHDC1","SPG11","BFSP1"
"760","SLC16A12","PSMB6","TRIM27"
"761","RIPK3","ZNF346","SAMD14"
"762","SORD","IGFL2-AS1","KDM4D"
"763","MAOA","NOPCHAP1","FILIP1"
"764","SLC30A10","EIF6","AGR3"
"765","CENPW","HAUS3","GABPB1-AS1"
"766","COL19A1","PRRC2A","MEX3B"
"767","RNF43","TPT1","SAA4"
"768","TMPRSS3","TMEM256","TGFB2"
"769","KRTAP13-1","LINC01315","GLOD5"
"770","PRELID3A","NPHP3","DHRS4L1"
"771","PSMA2","SHMT2","BMP8A"
"772","TEAD2","PTRHD1","TINAGL1"
"773","NMRAL2P","GTF3A","SELE"
"774","SDHA","NUTF2","YPEL4"
"775","SNU13","RPLP1","PLAC9"
"776","SIGMAR1","ZNF430","TGM2"
"777","BOP1","DNMBP","CCR8"
"778","DTWD2","UBE2V1","KLK1"
"779","IL11","SRSF3","MMP3"
"780","FAM174C","MESP2","IRAK2"
"781","ATP11A","MLXIP","AKAP7"
"782","HOXD10","SAP30L-AS1","ZNF366"
"783","SNRPG","S100A6","MAOA"
"784","PLD1","ARPC3","PADI2"
"785","PPARGC1B","BAZ2B","IGFL4"
"786","TMEM147","GOLGA1","CHN1"
"787","H2BC7","POP5","DAO"
"788","BRD3OS","ASCL2","DACH1"
"789","PDE4DIPP2","MRPL15","RNASE13"
"790","PAFAH2","HEBP2","CIMAP1D"
"791","PTTG3P","GSTO1","FKSG29"
"792","GUK1","ZNF236","C15orf62"
"793","H4C6","EXOSC8","S1PR5"
"794","RBL1","TAF12","CROCCP3"
"795","RPL39","FAM219B","LOC646813"
"796","DLG5-AS1","LINC00639","MYOT"
"797","DSCC1","WWP2","HSD17B2"
"798","PLCD1","RPS9","CCDC177"
"799","MAP3K20","ZNF276","CFB"
"800","CBX8","UBE3A","HOXD13"
"801","GNG2","BIRC5","KLK15"
"802","IQGAP3","EN2","EBF1"
"803","SLC35A1","MRPL54","RRM2"
"804","H4C15","ZNF75A","PCDHB19P"
"805","FAM83E","RNF40","DLGAP1-AS2"
"806","TTLL6","AMZ2","PRR7-AS1"
"807","OXTR","YTHDC1","PPFIA4"
"808","CNNM2","SNX1","FAM184B"
"809","NHSL1","ZNF785","KLB"
"810","H2AZ2","THOC7","LEMD1"
"811","IMPA1","PLEKHG1","PLAU"
"812","S100A2","DHX38","LRP8"
"813","RAD54L","SAMD4B","GDF5-AS1"
"814","PDE9A","RACK1","CATSPERZ"
"815","ACVRL1","POLR3K","AQP6"
"816","CHRNA7","TMEM216","IL17RD"
"817","IL23A","ZC3H18","CHI3L1"
"818","MLXIP","TEX38","PLAAT4"
"819","TRAPPC2L","ZNF511","SPTBN5"
"820","SVOP","NDUFB10","L3MBTL1"
"821","HSD17B2","SPCS3","MPP4"
"822","KCNK6","YTHDC2","OTUB2"
"823","OTOP2","PPP1R12A","FNDC1"
"824","PLSCR4","PSMB1","IGLC1"
"825","UGT2A3","ZNF44","TMEM95"
"826","PROM2","ASAP2","ARL14"
"827","CD160","LINC00862","FSIP1"
"828","DISP2","H1-4","CD34"
"829","ANAPC11","PITPNM2","GJA5"
"830","PKNOX2","ANKRD11","HRK"
"831","GINS2","EEF1E1","SOX18"
"832","NR2E3","CDK5","CADM3-AS1"
"833","CCDC89","H1-3","SPDEF"
"834","CITED2","RABEPK","VIT"
"835","SLC9A2","ARCN1","GUCY1A1"
"836","MFSD4A-AS1","ARHGEF2","VASN"
"837","ANKAR","RPS8","MALL"
"838","LPAR1","LRSAM1","IGLL5"
"839","RYR3","SCNM1","PNOC"
"840","GFPT1","DPH3P1","FAM72A"
"841","DOCK10","IFI27L2","DSG3"
"842","AGT","CLOCK","SLC7A11"
"843","CCDC85A","RAB1B","MIR181A1HG"
"844","SMDT1","FIS1","CHGA"
"845","PKN2","DYNLRB1","FCRLA"
"846","SCNN1G","EPB41L4A-AS1","ANGPTL7"
"847","UGT1A6","OR7E37P","CD160"
"848","DCAF13","SLC25A3","HROB"
"849","GFI1","NAP1L2","GLYATL3"
"850","IMMP2L","SRP14","SLC35D3"
"851","DSC2","PPP1R26","KLF4"
"852","SLC41A2","EIF4EBP1","MS4A12"
"853","SCARA5","STAT3","TBX10"
"854","EYS","TMEM191A","TNS4"
"855","RFLNA","BCL7C","IL6"
"856","NPM3","NOTCH1","PCDHB15"
"857","CARMIL1","RNASEH2B","WFDC2"
"858","ZNF511","RPS19BP1","C2CD4A"
"859","ANO7","TSHZ1","PDE4A"
"860","DYNLT3","MAPRE3-AS1","CLEC14A"
"861","ECRG4","GGT8P","TMT1A"
"862","TRIM10","NAA10","MT1DP"
"863","KLHL31","TIMM10","ANO1"
"864","ALKBH2","TCF7L2","CDON"
"865","NME4","ASXL1","FOLH1"
"866","TCFL5","CEP126","CLDN8"
"867","NRAP","SYDE2","EPHB1"
"868","KLF9","CRACR2B","GLS2"
"869","P3H1","MOCS3","GPA33"
"870","MSX1","UBE2L3","PDE10A"
"871","GCNT2","BET1","PRPH"
"872","BHLHE41","LINC00294","CD27"
"873","TKT","MRPS18B","ABCC8"
"874","CA1","RNF7","PEBP4"
"875","UGT2B11","ARGFXP2","VWF"
"876","CYLD","MRPL50","SP6"
"877","IPO7","ZNF573","FMO3"
"878","SPON2","USP19","CXCL8"
"879","FOXO1","NUDCD2","MYCN"
"880","THEM6","ARAFP2","SNORA73A"
"881","SCN9A","SNAR-A3","RECQL5"
"882","LOXL2","GBP6","TPH1"
"883","ADGRL3","GOLGA2P5","PTGDR"
"884","MCRIP1","LLPH","XKRX"
"885","ALYREF","EML3","SLAMF7"
"886","NHSL3","RPL3","CTHRC1"
"887","S100A9","SLC2A13","PLCXD3"
"888","SPON1","LONP2","ARSK"
"889","COL1A1","SRF","SHISA2"
"890","SAA1","ZFP14","POM121"
"891","SUCLG2","ARID4B","NPHS2"
"892","ARHGAP20","ALG13","NXPH4"
"893","LOC143666","SNORA26","NEXN-AS1"
"894","TMC4","CTSS","GRID2IP"
"895","TTC13","NDUFA6","AQP9"
"896","SERINC2","H2AC16","VWCE"
"897","CDKN3","BCL9L","PTGIR"
"898","DSG2","KAT6B","OIT3"
"899","HABP4","EBP","RIPPLY3"
"900","H4C9","SNHG8","VAC14-AS1"
"901","PPARGC1A","RAI1","AHCYL2"
"902","CCR2","KCNIP4","SAXO5"
"903","ADAMTSL1","MIGA1","PLP1"
"904","MMP1","MRPS36","ORM1"
"905","ZFP3","SNHG15","FMNL3"
"906","RPS7P5","SIMC1P1","KIF7"
"907","RPL39P5","MYDGF","CCDC148"
"908","ALAD","NDUFB6","LOC102724434"
"909","ATP8A1","SLC26A5","SLC11A1"
"910","ZNF536","UBE2T","BEX1"
"911","CHP1","CALM1","RN7SK"
"912","ABCC8","CDC26","CAMTA1"
"913","EEF1E1","FAM136BP","MGC16025"
"914","MRPL52","LUZP1","OR5L2"
"915","CDK1","COMMD1","TMED6"
"916","ETFBKMT","POLR2E","NUP210"
"917","IER5L","GOLGA6L10","LMCD1-AS1"
"918","SH2B1","AFF4","BFSP2"
"919","CHEK1","SNAPIN","TBXAS1"
"920","CEP55","CSTB","DBNDD1"
"921","LGI1","MANF","OR4N4"
"922","FANCB","YIF1A","ENTPD8"
"923","PAG1","RAD23A","FCRL2"
"924","NT5DC2","LSM1","CHP2"
"925","RIMBP2","SLAIN2","SNORA46"
"926","PSMB3","SAR1A","ZNF469"
"927","CD163L1","AGAP1","LRRC15"
"928","DST","TMEM94","SSTR2"
"929","ASXL3","PPT1","SAA2"
"930","SEMA3D","EMC8","ZG16B"
"931","RETREG1","EEF1A1","MMP7"
"932","GNE","PPM1A","SLC30A10"
"933","ECEL1P2","PSMA3","CCDC196"
"934","SGSM3","FXR2","MME"
"935","THRB","PARGP1","PGGHG"
"936","ADK","NDUFS8","NLRP12"
"937","KNSTRN","CBX3","SORCS2"
"938","GAREM2","EIF3K","RNVU1-18"
"939","DNM2","CADM3-AS1","SEMA3D"
"940","SYT4","SRGAP1","LINC00839"
"941","PDAP1","MRPS2","LINC00892"
"942","SLC6A7","POLR1D","FIBIN"
"943","ADH1A","MTMR9","NEUROD1"
"944","LONRF2","SEC16A","RETREG1"
"945","ROMO1","ELL","FSCN1"
"946","SH3GL2","DCTPP1","PHACTR1"
"947","H2BC11","CKLF","GPC1-AS1"
"948","ABCA6","SCAF1","CCL19"
"949","MYH3","NDUFB5","GRAMD2A"
"950","COL4A1","FAM215A","SULF1"
"951","ADCY3","ITGB3BP","RHEX"
"952","TMIGD1","CHPF2","SLC4A4"
"953","H2BC3","RPL22L1","MATN3"
"954","ANO5","C17orf49","OR51E2"
"955","EIF3H","CNIH1","HSD11B2"
"956","FLNB","SETD2","FIRRE"
"957","GAREM1","NDUFB8","SELENBP1"
"958","BCAS1","LGALS1","SLC6A1"
"959","CCPG1","GGN","ABCC2"
"960","SPINT1","BTBD7","FAM177B"
"961","LAPTM4B","SMPD1","SLC5A8"
"962","MDM2","VPS4B","MMP1"
"963","GNA11","MICOS10","ASGR1"
"964","KCNC1","RFX3","TCEA3"
"965","GALNT12","GPX4","CCDC3"
"966","H2AX","PPARGC1B","MEGF6"
"967","HIPK2","ATP5PO","BDNF"
"968","HOXD11","C7orf50","SNCB"
"969","PGF","KIAA1143","FGFBP1"
"970","PLEKHB2","EDF1","MB"
"971","RPS2P32","MCRIP2","SPDYE1"
"972","SNRK","LRRK1","FOXS1"
"973","CCNK","RPS26","ST6GALNAC1"
"974","CLDN2","MALT1","EBF3"
"975","HRK","ZMAT3","PCSK2"
"976","MAD2L1","CENPW","ACSL6"
"977","ADH1C","ZNF460","ADAMTS4"
"978","CRIPTO","RSL1D1","TMEM37"
"979","CEMIP","MIR600HG","GPRIN2"
"980","RCN1","ITGB1BP1","EVA1A"
"981","AKNA","ACSL3","NOL4"
"982","FAM219B","NR2E3","KRTAP4-1"
"983","GDPD2","IMPDH2","EPG5"
"984","RGS16","MRPS11","AMPD1"
"985","TERC","EHBP1L1","TMPRSS3"
"986","CIBAR1P2","TMEM9","KIF20B"
"987","LGALS1","EP400","GRIN3B"
"988","HMGB3","RHEBL1","COL15A1"
"989","SYP","ABRACL","OTOP2"
"990","HNRNPA1L2","MUC3A","CXCL6"
"991","SNORA73B","ZNF652","CBLN2"
"992","LINC03040","PNPLA2","HAPLN2"
"993","FAM151A","FOXJ2","ADAMTS12"
"994","SLC7A2","EBNA1BP2","GBA3"
"995","C2orf72","CCNG2","NPY"
"996","LSP1P5","NAXE","CRABP2"
"997","EIF6","TTC17","KRT14"
"998","LINC00460","DCAF8","PGBD1"
"999","SERPINH1","CASP8AP2","WWC2"
"1000","PERP","SYTL4","ITLN1"
"1001","BORA","TSPO","LILRA2"
"1002","CNGA3","APOBR","PDGFRB"
"1003","AURKA","BBLN","CADM3"
"1004","B3GNT6","RORB","LINC02915"
"1005","GSTP1","SHARPIN","PTPN13"
"1006","GATA2-AS1","ZNF417","SPON1"
"1007","B3GALT5","KIAA1671","SLPI"
"1008","CASP7","H3C3","LEF1"
"1009","S100A8","NDUFC1","ADAMDEC1"
"1010","GNAI1","LRRC8B","STMN2"
"1011","ENY2","MICAL3","SPINK1"
"1012","H3C10","RNF113A","SCARA5"
"1013","PCDH1","CDC42BPA","DKK2"
"1014","SPDEF","ATP5MJ","SLC26A2"
"1015","ANLN","UQCC4","LINC01342"
"1016","MMAA","SERGEF","ABCG4"
"1017","LINC02418","TPTEP2","KRTAP19-8"
"1018","IFT56","VAMP2","SH3D21"
"1019","THSD4","CCZ1P-OR7E38P","ITGBL1"
"1020","SEC61G","MRPL22","PRM2"
"1021","EVA1A","RANGRF","CA9"
"1022","CLDN8","C1QBP","PPEF1"
"1023","INSL5","VPS13C","PAH"
"1024","ZNF321P","UCHL3","NFE2"
"1025","GPRC5C","SLC34A3","MMP13"
"1026","CCDC150","NANOG","ADORA3"
"1027","ALDH6A1","SNORA62","ENOX1"
"1028","KLB","ARHGEF12","KRT17"
"1029","SLC35D3","SNORA28","RARB"
"1030","UAP1","SHPRH","IGF1"
"1031","FER1L6","SNORA74B","TCN1"
"1032","CGN","DPH5","CXCR2"
"1033","HPRT1","SNHG9","RNF183"
"1034","SLC22A3","TMEM42","MS4A8"
"1035","SLF2","SRSF8","RGS13"
"1036","SUN2","HGSNAT","TSHZ2"
"1037","PFKFB2","DDX24","SEC14L5"
"1038","FRRS1","SMIM20","GUCY1A2"
"1039","BTD","CEP44","LDHAL6FP"
"1040","CLSTN1","NAV1","HLA-DQA2"
"1041","TNFRSF6B","SUGP2","CST1"
"1042","CCNYL1","IFTAP","GLDN"
"1043","SLITRK5","IMP3","PLAAT2"
"1044","CMTM7","ZNF441","NRP2"
"1045","LRP8","PRDX5","LINC01996"
"1046","CADM2","RAD51-AS1","CENPI"
"1047","CDC45","BOD1L1","TAFA5"
"1048","PKMYT1","LRP10","LILRA1"
"1049","FSBP","IGBP1","OSR1"
"1050","HECTD2","SRP19","APBA2"
"1051","LINC01555","KLRA1P","DHRS7C"
"1052","SDHAF4","TMEM87B","RNA28SN5"
"1053","ADRM1","LINC00342","COL5A2"
"1054","RPL23AP53","MCRIP1","DHRS9"
"1055","SLC22A5","DESI1","RBM44"
"1056","HSPD1","C6orf132","HOXB13"
"1057","SEMA3E","UBE2S","SOX12"
"1058","PRO1804","IFI27L1","IL24"
"1059","UCN2","HIGD2A","ABTB3"
"1060","RPL36","CARD19","C5orf58"
"1061","H3C8","ATF4","P4HA3"
"1062","UGT2B10","MRPL34","OGN"
"1063","SLCO2A1","FMC1","CCM2L"
"1064","SCN4B","COA6","HOXB8"
"1065","C2orf88","TMEM106A","SLCO1B3"
"1066","HOXD13","MIEN1","SLC26A3"
"1067","EPB41L4B","PDP2","NOTUM"
"1068","TENT5C","ZNF713","PRDM12"
"1069","EPB41L4A","LOC100129034","C4BPA"
"1070","DHX32","RAPGEFL1","XCL1"
"1071","EPHB4","EAF1","HMGA2-AS1"
"1072","PLAAT3","ZNF280D","PROK2"
"1073","RPS21","NXT1","NRAP"
"1074","SH2D7","LSP1P5","KCNH8"
"1075","CDS1","EFCAB11","MZB1"
"1076","MUC3B","SHISA4","TNNC1"
"1077","TFDP3","SYNGR2","CCDC170"
"1078","LY6E","ATP5MC3","ST7-OT4"
"1079","ASTE1","LOC143666","RHPN1-AS1"
"1080","CABYR","FKBP4","ARHGAP36"
"1081","MFAP2","PATJ","PCNX2"
"1082","BTAF1","BRI3","CLCA1"
"1083","DNAAF11","KRAS","FDCSP"
"1084","TRIM36","FAM114A2","LYPD8"
"1085","AMOTL2","RXRA","FGF12"
"1086","WNT3","H3C6","LINC01235"
"1087","GZMB","LRR1","F7"
"1088","ZNF790-AS1","KMT2B","VLDLR-AS1"
"1089","ESR2","KCNH3","SPON2"
"1090","DESI1","SNORA46","GOLGA6L2"
"1091","NPEPL1","ZNF790-AS1","ULBP2"
"1092","RGS13","CCZ1B","GPR18"
"1093","UBD","TOLLIP","SLC6A4"
"1094","PDK3","MIDEAS","LIN7A"
"1095","FRMD3","DDT","RFX6"
"1096","TCN2","MIR23AHG","FMN2"
"1097","SPINDOC","ERP44","OR8D4"
"1098","FCGR3A","USP28","SNORD17"
"1099","F2RL1","ANKAR","DZIP1L"
"1100","KCNE2","NFKBIB","SLED1"
"1101","PUS7","POFUT2","HAL"
"1102","ASIC1","XYLT1","SLC6A19"
"1103","FAM8A1","TLN2","PTGS2"
"1104","SNORA74A","RGS3","CTSG"
"1105","TACC2","ARHGAP32","CWH43"
"1106","CWH43","H6PD","DRAIC"
"1107","SCN7A","DTD1","CNIH3"
"1108","LYSMD3","TMEM107","RARRES1"
"1109","NDRG2","ARFGEF3","APOLD1"
"1110","PRR11","SCARNA6","PHGDH"
"1111","NKD1","CCDC152","CHGB"
"1112","SCARNA7","HMG20A","TWIST1"
"1113","RIOK3","STIM2","VSNL1"
"1114","ABCC1","HNRNPA1L2","MMP2"
"1115","GOLGB1","PWWP2A","SPDYE3"
"1116","RAB11A","CLIC1","CEL"
"1117","DUSP10","ATP5PF","ITM2C"
"1118","GAB1","HCFC1","VGF"
"1119","ADRB1","TUBA1C","HSF2BP"
"1120","CES3","LINC00941","SOX17"
"1121","CNN2","NRIP2","WDR86"
"1122","FETUB","PKN2","CLCN4"
"1123","TINCR","DLD","SFRP4"
"1124","LARGE2","ANAPC13","PCDHB9"
"1125","CCNT2","WIPF2","GPR12"
"1126","CDKN2B-AS1","H3-4","ROPN1"
"1127","SORCS1","SNORA2A","SULT1B1"
"1128","H4C4","DNAJC3","FCGBP"
"1129","EPB41L4A-DT","MRPL12","CFAP92"
"1130","TFDP1","KLF1","SLC2A3"
"1131","PIERCE1","LCE1D","SAA1"
"1132","BAIAP3","OR1J1","HPGD"
"1133","APC","DST","HOXA11"
"1134","SNAI1","MYH3","GSC"
"1135","HEPACAM2","H4C16","SLC35G2"
"1136","CDR2L","EPM2AIP1","MATCAP2"
"1137","TPRG1L","HTATSF1P2","RBM24"
"1138","RILP","TMEM134","PTGES"
"1139","LRRC75A","NLE1","LGI1"
"1140","FNBP1","ATP2A3","MAMDC2"
"1141","HHLA2","EIF4A1","MGAM"
"1142","PMAIP1","YBX1","TRPM6"
"1143","MTBP","COA3","PRAC1"
"1144","CCZ1P-OR7E38P","ALKBH7","FBXW10"
"1145","SLC26A3","TSC22D1-AS1","UGT2B10"
"1146","CSF2","USP8","CDKN2B-AS1"
"1147","ZSWIM4","SIKE1","GAS2"
"1148","DTL","IPP","GALR1"
"1149","BMP6","ITGA3","GALNT15"
"1150","STC2","H3-3A","OSM"
"1151","HPCA","SLC25A6","ULBP1"
"1152","H4C13","RBFOX2","FAM167A"
"1153","RMRP","ARHGDIA","TESC"
"1154","RPL35","PIGP","DBF4"
"1155","COL4A6","DCAF1","TSC22D1-AS1"
"1156","PALD1","CDC14A","OR51E1"
"1157","ANO4","SLC25A5","GAD1"
"1158","TRAP1","MAGOH","GSDME"
"1159","GUCA2A","KLHDC1","DES"
"1160","TMEM238L","PDGFD","IL1A"
"1161","PRIMPOL","SERF2","SLC9A2"
"1162","CLPB","GATC","FPR2"
"1163","SLC52A2","ZPR1","FREM1"
"1164","PCK1","ZNF248","CCN4"
"1165","CNR1","EMG1","MAP3K7CL"
"1166","SLC27A5","TRANK1","ECRG4"
"1167","RPL8","TIMM17A","CADPS"
"1168","LZTS3","PPARA","GARNL3"
"1169","E2F7","FHL1","MFSD6L"
"1170","MAGI1","ATP6V1G1","CAMKV"
"1171","STOX2","TUT7","ADH1B"
"1172","LOC729732","LINC00515","IGHA2"
"1173","GAPDH","SURF1","GUCA1B"
"1174","SLC25A23","CLK2","IBSP"
"1175","PAX6-AS1","EXOC3L1","UGT1A6"
"1176","AFF3","GNA14","CTSE"
"1177","UCHL3","ISCA2","KRT20"
"1178","RFC2","TRIM56","NRXN1"
"1179","SLC18A1","TNS2-AS1","CIP2A"
"1180","COL1A2","SPHK1","ALPK3"
"1181","AP1S1","DSG2","ZNF516-DT"
"1182","DCAF13P3","TACC2","LOC284191"
"1183","MFSD12","C15orf61","MTCL1"
"1184","SCARNA16","CLK4","DEFB131A"
"1185","PCSK5","PYCR1","CA4"
"1186","PPIP5K1","SH3PXD2A","CHRM2"
"1187","DIRAS1","CAMK1D","IGLJ3"
"1188","CAPN5","MRGBP","SYCP2"
"1189","TLR7","PDCD2L","AKR1B10"
"1190","GALNT1","C12orf75","CXCR1"
"1191","VPS35L","L3MBTL3","ELAPOR1"
"1192","ST3GAL4","SLC35C2","CAPN11"
"1193","NFASC","TAB1","CFAP251"
"1194","MST1L","TMEM192","PCAT18"
"1195","MAL","ZNF746","SH3GL2"
"1196","SNORA62","FOXN3","DEFB1"
"1197","H4C8","CD79A","RBMY3AP"
"1198","ITM2A","TXNL4A","VSTM2A-OT1"
"1199","MAP3K13","OGDH","TENM4"
"1200","ADA","BRPF1","LINC01433"
"1201","CTNND2","SEMA4D","PKHD1L1"
"1202","LINC01644","RAB5B","IFIT3"
"1203","DPP10","NEK1","KIF5C"
"1204","IQCM","NDUFA12","LRRC19"
"1205","FADS1","CPD","TNC"
"1206","LINC00667","PANK4","PCK1"
"1207","NT5C3B","GLRX3","MFSD4A"
"1208","RPS10","CRACDL","CCNO"
"1209","RAB5IF","DUSP23","PCDHB16"
"1210","SLC30A4","GDF5-AS1","NR3C2"
"1211","DPM1","WDR47","TSPAN16"
"1212","TNNI3","ATP6V0B","PPY2P"
"1213","CXCL2","HPRT1","LOC646999"
"1214","H4C11","UBE2J2","TFF1"
"1215","DCLK1","DPEP3","SDCBP2"
"1216","MRPL50","DAB2IP","FCER1A"
"1217","KCNK2","KCNMB1","NXPH1"
"1218","STX1A","NDUFAF4","HTR1F"
"1219","VWA5A","PWARSN","FETUB"
"1220","ZNF396","DAG1","COL22A1"
"1221","GSTM2P1","PTPN21","CLDN2"
"1222","RPPH1","H1-5","FCGR3A"
"1223","ARRDC4","IRF2","HTR1D"
"1224","SLC25A20","ZNF366","CRISPLD1"
"1225","PCAT18","HEXIM1","BTBD16"
"1226","CTAGE10P","MTM1","CXCL1"
"1227","CRNDE","USP25","TACSTD2"
"1228","HNRNPA1","CCDC186","SMIM32"
"1229","FYB2","KAT2B","PNPLA3"
"1230","CEP170B","TPI1P2","COL19A1"
"1231","NEU4","GLA","GLT1D1"
"1232","FXYD1","TAF6L","DLX6"
"1233","PRPS1L1","GK5","SLC16A9"
"1234","OR7E37P","BMS1P2","THY1"
"1235","RGS9","CCDC18-AS1","ADTRP"
"1236","CXCL8","PRPF38B","SLC6A20"
"1237","DIAPH3","PPIP5K1","TCL1A"
"1238","ABCB1","ATG2A","FFAR3"
"1239","ASGR1","LYSMD3","C11orf86"
"1240","CDC25B","CDK3","HS3ST6"
"1241","UQCC5","SCG2","HAS3"
"1242","NDUFAF8","ADAMTS7","PDZD7"
"1243","FAM135A","TMEM63B","NLGN1"
"1244","SAA4","KCNK6","OLR1"
"1245","CALU","CALCOCO2","HK3"
"1246","HMGA1","MIATNB","NKX2-2"
"1247","H3C4","PRB3","CD177"
"1248","ESPL1","SFT2D1","PLA2G2A"
"1249","MLPH","LCORL","SBSN"
"1250","LRP10","MEF2D","ADAMTS18"
"1251","SLC9A9","ZNF700","CHAT"
"1252","INCA1","GNRHR2","LYPD3"
"1253","CKAP2","ABHD2","ANGPTL1"
"1254","FLJ42393","ANKRD42-DT","HGD"
"1255","LINC00482","WDR18","CNNM1"
