"","Canonical","NonCanonical","Atypical"
"65","CHMP2B","OR2W5P",NA
"66","IGHG1","SPANXN2",NA
"67","GDF2","GSDMC",NA
"68","LMBRD1","TEX13A",NA
"69","GNAI3","TEX101",NA
"70","RHAG","OR10H2",NA
"71","ARL6IP1","CALML6",NA
"72","SDHD","SLC22A6",NA
"73","POLR2G","SNX6",NA
"74","CNGA3","ADAM7",NA
"75","PFN3","GARIN3",NA
"76","GUSBP14","OR4D1",NA
"77","SYT5","UNC13D",NA
"78","DLAT","GAS2L2",NA
"79","PPP1CC","SAMD14",NA
"80","IL34","SYCE1",NA
"81","PHYHD1","CHST9",NA
"82","DNAJB13","FUT9",NA
"83","AJM1","ATP5MG",NA
"84","DUOXA2","M1AP",NA
"85","SYNDIG1L","ASB11",NA
"86","CRH","LVRN",NA
"87","MED11","LOXHD1",NA
"88","GOT1L1","RPS3A",NA
"89","ACBD3","PHYHD1",NA
"90","UQCRFS1","GDF2",NA
"91","HS6ST3","CCBE1",NA
"92","ATP5MG","EVA1B",NA
"93","TSGA13","MCHR2",NA
"94","CTNNA3","FAM163A",NA
"95","CIAO2A","CUX2",NA
"96","LRIG3","SCGB2A2",NA
"97","SYNCRIP","CACNG3",NA
"98","GLRA1","MAT2B",NA
"99","ACTR2","EVPLL",NA
"100","ZFP91","SYT5",NA
"101","CACNG7","GYPA",NA
"102","COX6C","LINC00906",NA
"103","SLC22A6","CYP11B2",NA
"104","SLC25A48","TMEM232",NA
"105","SFTPA1","SLC24A2",NA
"106","DKKL1","PSD",NA
"107","CCBE1","FFAR3",NA
"108","OR10H2","PPP1R3A",NA
"109","NDUFAB1","UFL1",NA
"110","RIMS1","LHX9",NA
"111","PLS1","NDUFAB1",NA
"112","GJD4","ARK2C",NA
"113","TMEM60","NYAP2",NA
"114","KATNA1","SIGLEC8",NA
"115","OR7A10","SLC34A2",NA
"116","RBPJL","ST13",NA
"117","KIAA0825","MED11",NA
"118","COL25A1","SOAT2",NA
"119","OR2A12","IARS2",NA
"120","AWAT1","HSD3B2",NA
"121","UCN","STRN3",NA
"122","LOC441239","TMEM213",NA
"123","MAT2B","BPIFC",NA
"124","DCK","SCYL2",NA
"125","CCKAR","MED12L",NA
"126","GTF3C6","GRM3",NA
"127","KIF5B","PRSS59P",NA
"128","TSEN34","IFITM5",NA
"129","EIF4A3","LINC00671",NA
"130","TRIML1","SYNCRIP",NA
"131","MRPS35","DCLK3",NA
"132","DPYSL4","KIAA0825",NA
"133","KCTD19","COX7A1",NA
"134","APLP2","AWAT1",NA
"135","OR5J2","LCE1B",NA
"136","NYX","PIWIL3",NA
"137","U2SURP","FAM135B",NA
"138","SAG","TPD52L3",NA
"139","SYNPO2L","EIF5",NA
"140","PAQR7","P2RX3",NA
"141","PPP2CB","DKKL1",NA
"142","MAP3K10","SPATA3",NA
"143","PRR13","NDUFA4L2",NA
"144","SPANXN2","KCTD19",NA
"145","SLC26A1","LOC441239",NA
"146","KCNH6","TMEM40",NA
"147","CACNG3","C9",NA
"148","SPTBN4","KIF6",NA
"149","NCAPG2","PRPF40A",NA
"150","IER3IP1","TRPV5",NA
"151","IMPACT","HPCAL4",NA
"152","PRDM9","GRIN2A",NA
"153","SOX3","CDC20B",NA
"154","LINC00906","DYNLT1",NA
"155","LOXHD1","CACNA1G",NA
"156","FOXJ1","MTNR1B",NA
"157","DCLK3","NOS1",NA
"158","ASB11","SKP1",NA
"159","WASL","SDHD",NA
"160","P2RX3","DEFB125",NA
"161","WNT6","FOXE1",NA
"162","TMEM258","PCDH11Y",NA
"163","DNM1P35","GJD4",NA
"164","GAS2L2","GRID1",NA
"165","TEX101","LRTM2",NA
"166","OPTC","SPAG6",NA
"167","GHSR","NKAIN3",NA
"168","NPM2","CRHR1",NA
"169","LRTM2","TSGA13",NA
"170","CITED2","CADM2",NA
"171","CHCHD2","ARMT1",NA
"172","SPINT2","SPTBN4",NA
"173","NDUFB3","ACAP3",NA
"174","SRP19","KATNA1",NA
"175","TLX3","PRSS27",NA
"176","BOD1L2","UQCRFS1",NA
"177","MMP23B","IGHG1",NA
"178","PSD","LRIT1",NA
"179","ZPBP","OR6C74",NA
"180","ZNF302","HES7",NA
"181","GARIN5B","SAG",NA
"182","LINC00272","LINC00632",NA
"183","PCDHA13","DNM1P35",NA
"184","KIAA1143","SOX3",NA
"185","FXR2","HSPG2",NA
"186","SERPINB12","DNAJB13",NA
"187","HES7","PRL",NA
"188","GRM3","OTX2",NA
"189","EZH2","PACRG",NA
"190","RAC3","GRIA2",NA
"191","OTUD6A","GOT1L1",NA
"192","ATP5IF1","GLRA1",NA
"193","ZFP57","CDH12",NA
"194","MECP2","ZNF665",NA
"195","TEX30","COX6C",NA
"196","BAALC","NALCN",NA
"197","DIRAS1","CLNS1A",NA
"198","RAB39B","GJA8",NA
"199","UQCRC2","OR4B1",NA
"200","FRMPD1","PCDHA6",NA
"201","LYZL6","DPYSL4",NA
"202","GIPC2","OPTC",NA
"203","ARK2C","LAMB4",NA
"204","MYL6","SPOCK3",NA
"205","RNASE11","TMEFF2",NA
"206","ZNF229","OTOR",NA
"207","LRRC27","UNC80",NA
"208","FFAR3","ACTR2",NA
"209","LINC00632","GARIN5B",NA
"210","UNC79","ZNF229",NA
"211","ADAM7","SLITRK1",NA
"212","ALPG","C11orf87",NA
"213","M1AP","RAC3",NA
"214","KRT83","HSP90AB4P",NA
"215","RACGAP1","LYPLA1",NA
"216","EXOC3L2","SNCB",NA
"217","VSX1","PLD5",NA
"218","LCNL1","KRT83",NA
"219","FABP5","GLT6D1",NA
"220","HSP90AB4P","MRPS35",NA
"221","UBL5","TBR1",NA
"222","ENOPH1","PKD1L2",NA
"223","VAX1","OPRM1",NA
"224","CRHR1","MDGA2",NA
"225","IL27","RACGAP1",NA
"226","LINC01623","FCN2",NA
"227","COX7A1","KCNH6",NA
"228","TRPV5","TAFA2",NA
"229","CDHR4","CNGA3",NA
"230","SELENOT","ASIC5",NA
"231","BRME1","MS4A13",NA
"232","INTS13","HUS1B",NA
"233","NOS1","RD3",NA
"234","CLDN6","RPL27",NA
"235","HSD3B2","CALM2",NA
"236","WNT3A","CDHR4",NA
"237","OR6C74","SERPINB11",NA
"238","FXYD1","GNAI3",NA
"239","LHX9","RPS13",NA
"240","FCN2","CCT2",NA
"241","UGP2","APLP2",NA
"242","GPR6","PAQR7",NA
"243","TSKS","TMEM132E",NA
"244","MCHR2","DIRAS1",NA
"245","PPT1","CREBZF",NA
"246","ST13","ZFP57",NA
"247","PCDH11Y","RNF17",NA
"248","C8orf76","DSCAM",NA
"249","KIF6","PCAT4",NA
"250","SYCE1","PROP1",NA
"251","RALBP1","IQSEC3",NA
"252","CHST9","LRRTM4",NA
"253","CYP17A1","RSPO1",NA
"254","GJA8","ATP5IF1",NA
"255","FRMPD4","DSCAML1",NA
"256","MOBP","GTF3C6",NA
"257","SNCB","SORCS3",NA
"258","ABCD3","INSRR",NA
"259","SCCPDH","NTNG1",NA
"260","TMEM128","NUTM1",NA
"261","FOXE1","TAF1D",NA
"262","MASP1","KRT39",NA
"263","CNTN2","CYP17A1",NA
"264","FUT9","CRH",NA
"265","ADCY5","ADAMTSL1",NA
"266","ACSM2B","PLK3",NA
"267","PRSS55","UROC1",NA
"268","ATRNL1","TNR",NA
"269","IFNL1","RAB39B",NA
"270","RSPO1","FXR2",NA
"271","BPIFC","AQP4",NA
"272","CACNG8","SERPINB12",NA
"273","NUP58","KLF14",NA
"274","DCDC2B","EXOC3L2",NA
"275","SLC39A12","PRDM9",NA
"276","FAM47B","CTF1",NA
"277","TRPM3","CFAP92",NA
"278","INHA","ALPG",NA
"279","ANKRD20A21P","CHCHD2",NA
"280","GPR162","RNASE11",NA
"281","OR4D1","UNC79",NA
"282","CACNG2","C4orf51",NA
"283","PAX1","ZPBP",NA
"284","C9","RBFOX3",NA
"285","OPRM1","FRMPD1",NA
"286","HCRT","ASTN1",NA
"287","ATP5MF","SLC26A1",NA
"288","RBFOX3","TEX26",NA
"289","PRDX3","CACNG2",NA
"290","NRXN1","TDH",NA
"291","NLRP14","AJM1",NA
"292","CIBAR2","TCL6",NA
"293","C16orf89","HNRNPA1",NA
"294","TMEFF2","RGS8",NA
"295","NDFIP2","CCDC160",NA
"296","THAP12","CD5L",NA
"297","INTS2","CIAO2A",NA
"298","PCDHA6","LCE2D",NA
"299","PCDH10","TRIM42",NA
"300","RRAS2","C10orf90",NA
"301","HPCAL4","NYX",NA
"302","RAB11FIP2","RPL17",NA
"303","ADIG","PRDX3",NA
"304","HSPG2","MAN2A1",NA
"305","COX5A","GLYAT",NA
"306","CASR","FABP5",NA
"307","TRIM72","MAPK4",NA
"308","SPOCK3","PAGE3",NA
"309","AKR7A2","PMCHL1",NA
"310","ACTL9","SAXO1",NA
"311","TMEM232","PAX1",NA
"312","PACRG","SLC5A7",NA
"313","TTC9B","TLX3",NA
"314","GABRR3","TSEN34",NA
"315","CYP11B2","SLC34A1",NA
"316","CTF1","PRR13",NA
"317","GARIN1A","VSTM2A",NA
"318","SBDS","U2SURP",NA
"319","PMCHL1","CIMAP1A",NA
"320","ADAMTSL1","MYOD1",NA
"321","EWSAT1","IFNL1",NA
"322","PRL","RPS17",NA
"323","EIF1","SPMAP2",NA
"324","TFAP2B","CLEC2A",NA
"325","DSCAM","FRMPD4",NA
"326","PDIA2","CDKL2",NA
"327","OR2W5P","ETFA",NA
"328","NALCN","CASR",NA
"329","MYOD1","ERICH3",NA
"330","CPSF2","SPMAP1",NA
"331","WDR64","BOD1L2",NA
"332","FAM135B","CACNG7",NA
"333","GADD45A","CHMP2B",NA
"334","OR10A3","CD7",NA
"335","SLC24A2","OTP",NA
"336","SPRNP1","GYS2",NA
"337","OSTC","OTOS",NA
"338","CCDC166","SLC24A4",NA
"339","DEFB125","CELA3B",NA
"340","LMO1","THAP12",NA
"341","MRPL33","UQCRC2",NA
"342","TYK2","SIX3",NA
"343","TEF","PCDHA11",NA
"344","CSMD1","TMEM60",NA
"345","DHFR","CGA",NA
"346","TMEM213","SNTG2",NA
"347","KLF14","LINC01623",NA
"348","OR5H14","VAX1",NA
"349","LAMB4","ANKRD20A21P",NA
"350","PRMT6","GSKIP",NA
"351","HUS1B","FAM91A1",NA
"352","MGAT5B","C8orf76",NA
"353","LCE1F","RNF180",NA
"354","CUX2","PDZD4",NA
"355","LOC339059","GRM5",NA
"356","NTN3","MUC21",NA
"357","C10orf53","LHFPL1",NA
"358","GSDMC","SRSF1",NA
"359","OTOS","CLDND2",NA
"360","GDF10","VSTM1",NA
"361","GLYAT","DSCR4",NA
"362","SIGLEC8","ADAMTS16",NA
"363","SHANK1","NRXN1",NA
"364","ALAS1","OR6B3",NA
"365","RNF6","TAS1R1",NA
"366","RD3","DUOXA2",NA
"367","TCL6","AJAP1",NA
"368","TSSK6","LRRC27",NA
"369","C4orf17","NEXMIF",NA
"370","DIRAS2","ACOT13",NA
"371","GSKIP","TTC9B",NA
"372","PCAT4","TTTY5",NA
"373","IQSEC3","CACNG8",NA
"374","SH3BGRL2","GRID2",NA
"375","PDZD4","C10orf53",NA
"376","ACOT13","SPRNP1",NA
"377","GARIN3","ETV3L",NA
"378","TMEM88B","PRAMEF19",NA
"379","CCT4","DERA",NA
"380","ACKR2","LINGO1",NA
"381","MYCBPAP","ARPP21",NA
"382","SLITRK1","RPE65",NA
"383","INSRR","ZFP91",NA
"384","SMC3","SNTG1",NA
"385","LARGE2","GKN2",NA
"386","PLPPR3","EIF1",NA
"387","SLC22A2","NBN",NA
"388","KDM1B","MRPL1",NA
"389","AQP4","BPIFA4P",NA
"390","SMR3A","COA4",NA
"391","NAT8","INHA",NA
"392","HNRNPA1","MYL2",NA
"393","SPANXN3","PHF21B",NA
"394","CD300LD","LCNL1",NA
"395","CELA3B","RBM46",NA
"396","PRAMEF20","ARL6IP1",NA
"397","EPO","TSKS",NA
"398","SOAT2","FAM167A",NA
"399","HIPK4","SFT2D1",NA
"400","CADM2","AIPL1",NA
"401","OR2A5","KIF5B",NA
"402","C4orf51","IL3",NA
"403","UROC1","SUN5",NA
"404","RPA3","MYL9",NA
"405","SARDH","SLC22A2",NA
"406","GRIN2A","ACSM2B",NA
"407","RTP3","OR52N1",NA
"408","NKAIN3","SOX21",NA
"409","SCGB2A2","FOXN4",NA
"410","BRI3","HFM1",NA
"411","RELCH","C4orf17",NA
"412","KCNA7","ADCY5",NA
"413","YAP1","EWSAT1",NA
"414","DTYMK","WNT5B",NA
"415","ASTN1","KRT77",NA
"416","GYPA","SMR3A",NA
"417","C12orf75","TEF",NA
"418","UQCRB","CCDC168",NA
"419","ASB4","COL25A1",NA
"420","OTX2","ATG3",NA
"421","MYL9","UBE2D1",NA
"422","CIPC","COLQ",NA
"423","CIMAP1A","SIRPB2",NA
"424","PAGE3","IER3IP1",NA
"425","NYAP2","KCNA4",NA
"426","LCE2D","GRID2IP",NA
"427","CBS","PRM1",NA
"428","OR6C1","RBPJL",NA
"429","TPD52L3","EPO",NA
"430","MTNR1B","TRDN",NA
"431","CDC45","NUBPL",NA
"432","NIPA1","EPHA6",NA
"433","CHP1","CLEC1B",NA
"434","PAEP","ELFN2",NA
"435","TEX26","FXYD1",NA
"436","SP7","SLC6A11",NA
"437","TMEM132E","EIF4A3",NA
"438","SPMAP2","LMNTD1",NA
"439","CLVS1","STOML3",NA
"440","NRG2","CPLX4",NA
"441","C10orf90","MTUS2",NA
"442","E2F8","WFIKKN2",NA
"443","LHFPL1","GAD2",NA
"444","PRMT1","ARMC10",NA
"445","FAM167A","C12orf54",NA
"446","PKD1L2","ADORA2A",NA
"447","KDELR2","GHITM",NA
"448","LCOR","CSMD1",NA
"449","MYPN","TMCC2",NA
"450","NEIL1","WNT6",NA
"451","CARD11","OR52A5",NA
"452","RPS3A","COX6A2",NA
"453","ME1","PPT1",NA
"454","LINC02870","SRD5A2",NA
"455","SLC6A11","LINGO2",NA
"456","TMEM114","ACKR2",NA
"457","CDH12","TNNT1",NA
"458","FGF11","LINC00700",NA
"459","H4C7","GMNC",NA
"460","CLEC1B","WFDC9",NA
"461","CHCT1","FAT3",NA
"462","IFT25","FMR1NB",NA
"463","LSM7","PCDHB17P",NA
"464","LINGO1","SLC1A2",NA
"465","COX16","CIBAR2",NA
"466","FAM217A","PFN3",NA
"467","GPC5","LCE1F",NA
"468","GNG7","PAPOLA",NA
"469","KCNH4","TM7SF2",NA
"470","MTUS2","DAOA",NA
"471","OTOR","SPANXN3",NA
"472","MZT1","GRIK4",NA
"473","LZTS1","HIPK4",NA
"474","MAL2","NDUFB3",NA
"475","INMT","KDM1B",NA
"476","OR7G2","NUP37",NA
"477","TTTY5","C16orf89",NA
"478","DSCAML1","ELSPBP1",NA
"479","WNT7A","SPX",NA
"480","SETD1B","TMEM126B",NA
"481","OR4K1","OR5D13",NA
"482","PLK3","CBS",NA
"483","CADM3","CNTN2",NA
"484","CLUL1","LCN1",NA
"485","CDH10","OR10A6",NA
"486","EEIG2","TARP",NA
"487","FLNC","LINC00518",NA
"488","PTCRA","COX16",NA
"489","TNNT1","PLS1",NA
"490","KRT77","MYCBPAP",NA
"491","MYL11","KCNH4",NA
"492","PGAM1","EPHA5",NA
"493","USHBP1","RPL9",NA
"494","MYL2","MRPL33",NA
"495","IFNLR1","IL36A",NA
"496","OSBPL3","OR4D2",NA
"497","GLRA3","SLC25A3",NA
"498","DBH","LAMP2",NA
"499","EXTL1","SARDH",NA
"500","KRAS","TBX5",NA
"501","TDH","INMT",NA
"502","TUBB7P","OR2A5",NA
"503","NBN","PDIA2",NA
"504","MAD2L1","PRSS55",NA
"505","VGF","RPH3A",NA
"506","WFIKKN2","NRG2",NA
"507","BEND2","LRAT",NA
"508","TXN","CYLC1",NA
"509","GPR101","SLC6A15",NA
"510","MDGA2","C12orf75",NA
"511","LCE1B","NYAP1",NA
"512","HES1","FGF11",NA
"513","KHDRBS2","LOC339059",NA
"514","SNHG32","RNASE13",NA
"515","SPATA3","THSD7B",NA
"516","ADORA2A","OR1J1",NA
"517","MAPT","AADACL4",NA
"518","JKAMP","TSSK6",NA
"519","CDC20B","PAEP",NA
"520","MFSD12","CLUL1",NA
"521","BUB1B","TRIM61",NA
"522","DLGAP2","ODF4",NA
"523","CDC42BPG","LZTS1",NA
"524","MERTK","IFNA6",NA
"525","SPANXN5","RPA3",NA
"526","COLQ","GPR6",NA
"527","ITGAL","G6PC1",NA
"528","ORC6","MGAT5B",NA
"529","PPP1R3A","CNTN5",NA
"530","SOX21","ZIM2",NA
"531","TRIM61","NLGN1",NA
"532","UPK3A","CLDN6",NA
"533","ERICH3","PDCD10",NA
"534","HAP1","TCF15",NA
"535","PATL1","ERBB4",NA
"536","TBX5","CLSPN",NA
"537","EPHA6","OR5K4",NA
"538","SIX3","RLN3",NA
"539","GABARAPL2","C10orf62",NA
"540","SNTG2","DUT",NA
"541","GRIK4","CDH8",NA
"542","ACOXL","SIDT2",NA
"543","ADM5","CTAGE1",NA
"544","DAND5","MARCHF11",NA
"545","TMEM190","DIRAS2",NA
"546","ATCAY","PPA1",NA
"547","NTNG1","GPR101",NA
"548","CLEC12B","DACH2",NA
"549","IFNA6","OR6C1",NA
"550","CLDND2","EZH2",NA
"551","C12orf54","OR2AK2",NA
"552","LTA","PRAMEF20",NA
"553","RIMS2","COX14",NA
"554","MINPP1","PDILT",NA
"555","SPPL2A","ACOT12",NA
"556","MUC21","DPPA4",NA
"557","LTB","LSP1",NA
"558","LHX5","NUDT10",NA
"559","C1S","MRPL45",NA
"560","RRM2","SLC22A16",NA
"561","EYS","RGS7",NA
"562","SMIM20","GARIN1B",NA
"563","MED12L","KCNK18",NA
"564","C12orf71","ADGRB3",NA
"565","EEF1A1","MYT1L",NA
"566","UNC80","BRME1",NA
"567","RPL27","CLEC4C",NA
"568","XKR4","OOSP2",NA
"569","NDC1","OR4C11",NA
"570","TAFA2","ADGRA1",NA
"571","KIF11","LINC02870",NA
"572","PCDHGC5","MYPN",NA
"573","DAD1","FOXJ1",NA
"574","TEDDM1","EXTL1",NA
"575","GALNT9","ARHGAP33",NA
"576","RPS17","TMED2",NA
"577","MIR1915HG","GLRA3",NA
"578","SDCBP","PAGE4",NA
"579","LRRTM4","CBLN4",NA
"580","GARIN1B","PCARE",NA
"581","SLC4A9","ZYG11A",NA
"582","GNAT1","PRKACG",NA
"583","SMC1A","CA5A",NA
"584","PRSS59P","DCDC2B",NA
"585","CDKL2","KHDC3L",NA
"586","BPNT1","GSC",NA
"587","TMEM255B","MYL1",NA
"588","MBD3L1","SH3BGRL2",NA
"589","OR1B1","TFAP2B",NA
"590","LINC02843","BCL9L",NA
"591","FUNDC1","CLDN19",NA
"592","DNAAF1","PTCRA",NA
"593","KCNJ14","HTR5A",NA
"594","ADGRA2","OR51B5",NA
"595","PTGER1","OR5I1",NA
"596","BPIFA4P","MYL6",NA
"597","ARF6","CTNND2",NA
"598","SLC28A1","SPINT2",NA
"599","SAXO1","ATP5MK",NA
"600","ADGRB3","EYS",NA
"601","GSC","AFF3",NA
"602","EIF4E1B","SLC35A3",NA
"603","HTN1","ROPN1",NA
"604","CGA","CPA2",NA
"605","ZNF385C","IFNA14",NA
"606","SNTG1","GPR26",NA
"607","SPMIP6","CCT4",NA
"608","SEZ6L2","GNG7",NA
"609","PROP1","TYK2",NA
"610","MARCHF11","DAND5",NA
"611","CCDC168","CCDC166",NA
"612","CYLC1","ADGRV1",NA
"613","ZDHHC8","GNAT1",NA
"614","TMEM9B","ATP5MF",NA
"615","LINC01565","LHX5",NA
"616","C12orf42","ACSM5",NA
"617","GYS2","ASB4",NA
"618","NYAP1","FSCB",NA
"619","SPAG6","OR5D18",NA
"620","ARSH","SMYD1",NA
"621","IL36A","OR5H14",NA
"622","PCDHB17P","AGTR2",NA
"623","VSTM1","CELF4",NA
"624","UAP1","USHBP1",NA
"625","FGF13","ACTL9",NA
"626","LMNTD1","UBL5",NA
"627","FOXN4","MEIOC",NA
"628","SNHG9","PDE7B",NA
"629","ETFA","RORB",NA
"630","OR6B3","GPC5",NA
"631","ARMC12","NDFIP2",NA
"632","MARCHF10","TTC41P",NA
"633","NUDT19","LSMEM2",NA
"634","MCCD1","LARGE2",NA
"635","NPAS4","NMBR",NA
"636","GATA2","LPA",NA
"637","ETV3L","ACBD3",NA
"638","SCN2B","MGAT4C",NA
"639","VWA3B","CAGE1",NA
"640","ANKRD23","OR5P2",NA
"641","MAN2A1","C12orf42",NA
"642","DPYSL5","OR4K1",NA
"643","TMCC2","DNASE2B",NA
"644","ARMC10","MRPL21",NA
"645","OR5T1","PRELID3B",NA
"646","PITHD1","CFAP95",NA
"647","TM9SF2","TCERG1L",NA
"648","IGFN1","KIF11",NA
"649","LVRN","ZNF483",NA
"650","AGTR2","ADGRF3",NA
"651","SMIM5","OR52E6",NA
"652","ABHD3","OR5C1",NA
"653","SRY","FAM216A",NA
"654","ZSCAN5B","HTN1",NA
"655","RLN3","TMEM114",NA
"656","CHPT1","TMEM258",NA
"657","RMND5A","PCDHGC5",NA
"658","NDUFA6","DNAH10",NA
"659","PDCD5","OR52N4",NA
"660","TAS1R1","LCE4A",NA
"661","REEP2","DAB1",NA
"662","ORMDL2","CDH23",NA
"663","PRSS50","OR5B17",NA
"664","SLC14A2","NPAS4",NA
"665","LDHAL6A","MRPL48",NA
"666","BCAN","NLRP14",NA
"667","RBMXL2","PPP2CB",NA
"668","ELANE","SLC26A4",NA
"669","GSG1","MBD3L1",NA
"670","CACNG1","KHDRBS2",NA
"671","TMEM184A","POLR2G",NA
"672","OR1F1","RPL39",NA
"673","RNASE3","ARMC12",NA
"674","PLD5","MAPT",NA
"675","LHX3","CLEC12B",NA
"676","DSCR4","MCF2L2",NA
"677","ADGRF3","LINC01565",NA
"678","LCN1","PRSS42P",NA
"679","AGL","OAZ1",NA
"680","CD5L","DRAXIN",NA
"681","SPX","ADH4",NA
"682","FAM177A1","GFAP",NA
"683","ARHGAP36","NR5A1",NA
"684","STMN4","DEFB128",NA
"685","IL3","FAM217A",NA
"686","NMBR","LHX3",NA
"687","OR10G7","ADAMTS18",NA
"688","CCDC33","POM121L8P",NA
"689","LSMEM2","ISYNA1",NA
"690","PYY2","TMPRSS6",NA
"691","OR52N1","ARHGAP22",NA
"692","PDE7B","WNT7A",NA
"693","GRID1","NPY1R",NA
"694","GRID2IP","KCNJ14",NA
"695","NDUFA1","C2orf73",NA
"696","RGS8","SVOP",NA
"697","ELFN2","FETUB",NA
"698","SPDEF","NR1H4",NA
"699","TSPAN10","H4C7",NA
"700","BSX","GALNT9",NA
"701","POMC","RS1",NA
"702","CENPK","SCRT2",NA
"703","OR5AU1","NEUROG1",NA
"704","DEFB127","TMEM190",NA
"705","OR11G2","BTG4",NA
"706","OTUB2","OR51G2",NA
"707","MCF2L2","CFAP299",NA
"708","MS4A13","ARHGAP36",NA
"709","SORCS3","NCAPG2",NA
"710","OR4D2","OR1F1",NA
"711","LIMA1","PCDHA13",NA
"712","GREB1","RNASE3",NA
"713","CCDC160","ISCU",NA
"714","RBM46","OTOP2",NA
"715","AMHR2","WASL",NA
"716","ATP6V0E2","MAP1LC3C",NA
"717","FSHR","OR11G2",NA
"718","SNRPD1","BRI3",NA
"719","GMNC","TMEM88B",NA
"720","GAD2","PNLIP",NA
"721","ADAMTS18","CNTN1",NA
"722","TOP6BL","CRISP1",NA
"723","CACNA1H","KCNA7",NA
"724","CDK8","PAX3",NA
"725","AMFR","ZSCAN5B",NA
"726","PGK2","XPOT",NA
"727","ANKUB1","VWA3B",NA
"728","C14orf180","VN1R10P",NA
"729","NLGN1","KLHL4",NA
"730","OR6K2","DLGAP2",NA
"731","ZNF761","MASP1",NA
"732","TULP1","COL2A1",NA
"733","CATSPER1","OSTC",NA
"734","GAL3ST3","ST8SIA5",NA
"735","TFDP1","GPX6",NA
"736","CTSV","ZNF843",NA
"737","HSP90AA1","SRY",NA
"738","RPL17","MZT1",NA
"739","LGR4","SSX2",NA
"740","MEIOC","CDH10",NA
"741","CLCNKB","OR9A2",NA
"742","SPMAP1","KCNJ1",NA
"743","MAP1LC3C","GABRG3",NA
"744","AVPR2","GUSBP14",NA
"745","KIF14","TEDDM1",NA
"746","LBH","USP26",NA
"747","PIWIL3","SLC7A14",NA
"748","SLC26A4","KIF25",NA
"749","CKS2","HSP90AA1",NA
"750","SLC25A41","SHOX",NA
"751","DPP6","DEFB118",NA
"752","PITX1","ARSI",NA
"753","NKPD1","TMA7",NA
"754","HAPLN2","UGP2",NA
"755","F11","SNHG9",NA
"756","TERB1","SLC28A1",NA
"757","NAA38","MMP23B",NA
"758","TUBB2A","DCK",NA
"759","NEUROG2","PRR19",NA
"760","LINC00161","LMO1",NA
"761","TRAPPC3L","NTN3",NA
"762","LSM5","LRRTM3",NA
"763","THSD7B","WNT3A",NA
"764","HFM1","C14orf180",NA
"765","BHMT","NANOGNB",NA
"766","GLT6D1","RANBP3L",NA
"767","RS1","OR9G1",NA
"768","FUT7","SRRM3",NA
"769","CFAP77","DCAF13",NA
"770","ADCY8","FGF13",NA
"771","BTG4","NTRK3",NA
"772","IRF8","GRM1",NA
"773","WNT5B","ENTHD1",NA
"774","NEXMIF","SPIC",NA
"775","SEC62","FLT3",NA
"776","BLK","LIX1",NA
"777","HELT","PUS7L",NA
"778","GPR149","NDUFA12",NA
"779","OR2AK2","KRT17P5",NA
