"","Canonical","NonCanonical","Atypical"
"782",NA,"PFKFB2",NA
"783",NA,"CTAGE10P",NA
"784",NA,"OR2A2",NA
"785",NA,"ZNF620",NA
"786",NA,"H2BC21",NA
"787",NA,"SEMA3C",NA
"788",NA,"CAVIN1",NA
"789",NA,"LILRA1",NA
"790",NA,"MRPS17",NA
"791",NA,"DOP1B",NA
"792",NA,"ZMAT3",NA
"793",NA,"LOC401357",NA
"794",NA,"GALP",NA
"795",NA,"KCNJ13",NA
"796",NA,"TMEM14EP",NA
"797",NA,"AGA-DT",NA
"798",NA,"GRIN3A",NA
"799",NA,"SUPT20HL1",NA
"800",NA,"ARSK",NA
"801",NA,"ERMAP",NA
"802",NA,"CEP152",NA
"803",NA,"PCDHGC4",NA
"804",NA,"TXN",NA
"805",NA,"CPEB3",NA
"806",NA,"FGFBP3",NA
"807",NA,"BCL2L12",NA
"808",NA,"MALT1",NA
"809",NA,"TLN1",NA
"810",NA,"RAD51-AS1",NA
"811",NA,"ZNF321P",NA
"812",NA,"ATP13A3-DT",NA
"813",NA,"TAAR2",NA
"814",NA,"FAM184B",NA
"815",NA,"CEP126",NA
"816",NA,"TP53TG1",NA
"817",NA,"FAM217B",NA
"818",NA,"CCT5",NA
"819",NA,"HSPE1",NA
"820",NA,"ZNF366",NA
"821",NA,"TEX38",NA
"822",NA,"MEGF8",NA
"823",NA,"CDK5R2",NA
"824",NA,"TPTEP1",NA
"825",NA,"NDP",NA
"826",NA,"OR51A7",NA
"827",NA,"HCCAT5",NA
"828",NA,"SCARNA16",NA
"829",NA,"RSKR",NA
"830",NA,"ATP5PO",NA
"831",NA,"ZNF252P-AS1",NA
"832",NA,"ZNF593",NA
"833",NA,"LANCL2",NA
"834",NA,"PIP5K1C",NA
"835",NA,"GALNT4",NA
"836",NA,"ZNF554",NA
"837",NA,"APCS",NA
"838",NA,"LINC00865",NA
"839",NA,"MKI67",NA
"840",NA,"BOLA3",NA
"841",NA,"SEMA4D",NA
"842",NA,"GPRC5C",NA
"843",NA,"ZNF346",NA
"844",NA,"EVI2A",NA
"845",NA,"LINC02913",NA
"846",NA,"PPARGC1B",NA
"847",NA,"OR1K1",NA
"848",NA,"NDUFA7",NA
"849",NA,"ZFAS1",NA
"850",NA,"RECQL5",NA
"851",NA,"GBA2",NA
"852",NA,"SLC26A1",NA
"853",NA,"PAQR8",NA
"854",NA,"ZNF407-AS1",NA
"855",NA,"EPB41L4A-AS1",NA
"856",NA,"LSM5",NA
"857",NA,"LINC00685",NA
"858",NA,"NDUFB1",NA
"859",NA,"CLEC12B",NA
"860",NA,"MTM1",NA
"861",NA,"CRIM1",NA
"862",NA,"ZNF785",NA
"863",NA,"CDKN2A-AS1",NA
"864",NA,"CSPG4P5",NA
"865",NA,"RNA5-8SN5",NA
"866",NA,"AKAP12",NA
"867",NA,"ARHGAP11A",NA
"868",NA,"SNRPE",NA
"869",NA,"OR2M7",NA
"870",NA,"AMN",NA
"871",NA,"HBB",NA
"872",NA,"ZCCHC13",NA
"873",NA,"TBC1D8B",NA
"874",NA,"ZNF514",NA
"875",NA,"NANOG",NA
"876",NA,"MRPS21",NA
"877",NA,"LCTL",NA
"878",NA,"SLC28A1",NA
"879",NA,"MTUS1",NA
"880",NA,"MMRN2",NA
"881",NA,"FOXK1",NA
"882",NA,"COX5B",NA
"883",NA,"STPG4",NA
"884",NA,"MLXIP",NA
"885",NA,"AKNA",NA
"886",NA,"ZNF497",NA
"887",NA,"ANKFY1",NA
"888",NA,"BLVRA",NA
"889",NA,"LINC01001",NA
"890",NA,"LINC00268",NA
"891",NA,"F8",NA
"892",NA,"RPA3",NA
"893",NA,"L3MBTL1",NA
"894",NA,"MUC6",NA
"895",NA,"RNASE13",NA
"896",NA,"UQCR10",NA
"897",NA,"TRAPPC6B",NA
"898",NA,"MUC13",NA
"899",NA,"ZNF441",NA
"900",NA,"ZSWIM5",NA
"901",NA,"TOMM5",NA
"902",NA,"RNU105B",NA
"903",NA,"DDX11L2",NA
"904",NA,"GNAI1",NA
"905",NA,"ECHDC3",NA
"906",NA,"KCNIP1",NA
"907",NA,"RANBP1",NA
"908",NA,"WNK2",NA
"909",NA,"H2AC13",NA
"910",NA,"CASC11",NA
"911",NA,"GNG11",NA
"912",NA,"LINC01342",NA
"913",NA,"GRASLND",NA
"914",NA,"H4C16",NA
"915",NA,"KIF20B",NA
"916",NA,"CYB5RL",NA
"917",NA,"APC",NA
"918",NA,"ZSWIM4",NA
"919",NA,"MROH7",NA
"920",NA,"USP53",NA
"921",NA,"VMA21",NA
"922",NA,"HSPB2",NA
"923",NA,"SLC2A11",NA
"924",NA,"TMEM53",NA
"925",NA,"DCN",NA
"926",NA,"MXRA8",NA
"927",NA,"VAMP8",NA
"928",NA,"USP28",NA
"929",NA,"TRMT9B",NA
"930",NA,"DCAF12L2",NA
"931",NA,"TLCD5",NA
"932",NA,"ZFYVE28",NA
"933",NA,"FAM131C",NA
"934",NA,"LINC00667",NA
"935",NA,"PDGFD",NA
"936",NA,"H1-5",NA
"937",NA,"UQCRH",NA
"938",NA,"LOC729558",NA
"939",NA,"AVIL",NA
"940",NA,"DIRC1",NA
"941",NA,"FGFRL1",NA
"942",NA,"SIRPD",NA
"943",NA,"GUCY2GP",NA
"944",NA,"GALNT5",NA
"945",NA,"PIP5K1B",NA
"946",NA,"OR2B2",NA
"947",NA,"BDH2",NA
"948",NA,"GSTA3",NA
"949",NA,"PRR14L",NA
"950",NA,"ANKRD20A2P",NA
"951",NA,"SPATA9",NA
"952",NA,"CCDC171",NA
"953",NA,"TPM2",NA
"954",NA,"CLBA1",NA
"955",NA,"CCDC66",NA
"956",NA,"TRPM5",NA
"957",NA,"LRRIQ3",NA
"958",NA,"VEGFA",NA
"959",NA,"SH3BGRL2",NA
"960",NA,"LOC100128593",NA
"961",NA,"SNRPD2P2",NA
"962",NA,"MICOS10P1",NA
"963",NA,"NT5DC4",NA
"964",NA,"PROSER2-AS1",NA
"965",NA,"SLC10A1",NA
"966",NA,"HAUS5",NA
"967",NA,"ZFP14",NA
"968",NA,"NNMT",NA
"969",NA,"LINC00342",NA
"970",NA,"TP53",NA
"971",NA,"MMP14",NA
"972",NA,"B4GALNT3",NA
"973",NA,"PREX2",NA
"974",NA,"DMRT1",NA
"975",NA,"SNHG8",NA
"976",NA,"RRM2",NA
"977",NA,"IGSF3",NA
"978",NA,"SPRN",NA
"979",NA,"CKS1B",NA
"980",NA,"LOC100240734",NA
"981",NA,"DEFB104B",NA
"982",NA,"POLH",NA
"983",NA,"SLC30A3",NA
"984",NA,"TEF",NA
"985",NA,"GALNT9-AS1",NA
"986",NA,"ABHD10",NA
"987",NA,"RABGAP1",NA
"988",NA,"NR2E3",NA
"989",NA,"RAPH1",NA
"990",NA,"LAMA4",NA
"991",NA,"SCNN1A",NA
"992",NA,"IGFBP7",NA
"993",NA,"OXCT1",NA
"994",NA,"PERM1",NA
"995",NA,"CELSR2",NA
"996",NA,"PIGN",NA
"997",NA,"PRLR",NA
"998",NA,"DEF8",NA
"999",NA,"CRYBG2",NA
"1000",NA,"MGP",NA
"1001",NA,"H2BC7",NA
"1002",NA,"RLBP1",NA
"1003",NA,"SLC35A3",NA
"1004",NA,"ELOVL7",NA
"1005",NA,"FAM167A-AS1",NA
"1006",NA,"CC2D1B",NA
"1007",NA,"KL",NA
"1008",NA,"SLC6A17",NA
"1009",NA,"LINC01000",NA
"1010",NA,"GCM1",NA
"1011",NA,"EPG5",NA
"1012",NA,"ZNF396",NA
"1013",NA,"SERINC2",NA
"1014",NA,"FGA",NA
"1015",NA,"NUDT1",NA
"1016",NA,"OR10G8",NA
"1017",NA,"CYTOR",NA
"1018",NA,"NSUN7",NA
"1019",NA,"CLIC5",NA
"1020",NA,"LINC01949",NA
"1021",NA,"CYP4F12",NA
"1022",NA,"PLS1",NA
"1023",NA,"RAPGEFL1",NA
"1024",NA,"SYTL4",NA
"1025",NA,"SNHG28",NA
"1026",NA,"LINC00174",NA
"1027",NA,"A1CF",NA
"1028",NA,"PHLPP2",NA
"1029",NA,"EXTL3-AS1",NA
"1030",NA,"CYP3A4",NA
"1031",NA,"FMR1NB",NA
"1032",NA,"KRTCAP2",NA
"1033",NA,"FAT2",NA
"1034",NA,"CTAGE1",NA
"1035",NA,"ISG15",NA
"1036",NA,"TOP2A",NA
"1037",NA,"LOC400627",NA
"1038",NA,"PAX4",NA
"1039",NA,"WFDC5",NA
"1040",NA,"MAJIN",NA
"1041",NA,"HSD17B3",NA
"1042",NA,"LOC100131289",NA
"1043",NA,"NRARP",NA
"1044",NA,"CES1",NA
"1045",NA,"ABCC6",NA
"1046",NA,"CRYGN",NA
"1047",NA,"AFDN-DT",NA
"1048",NA,"ZNF431",NA
"1049",NA,"IFITM2",NA
"1050",NA,"RPL22L1",NA
"1051",NA,"NMB",NA
"1052",NA,"TNFRSF1B",NA
"1053",NA,"UBE2DNL",NA
"1054",NA,"OPALIN",NA
"1055",NA,"SNORA62",NA
"1056",NA,"PRR22",NA
"1057",NA,"TRIM36",NA
"1058",NA,"MORN1",NA
"1059",NA,"PLCXD1",NA
"1060",NA,"CCL2",NA
"1061",NA,"CATSPERB",NA
"1062",NA,"RAMP1",NA
"1063",NA,"AOC1",NA
"1064",NA,"HBD",NA
"1065",NA,"NTN3",NA
"1066",NA,"USP29",NA
"1067",NA,"GGNBP1",NA
"1068",NA,"PRSS36",NA
"1069",NA,"EXPH5",NA
"1070",NA,"FBLN1",NA
"1071",NA,"SHOX",NA
"1072",NA,"TBC1D32",NA
"1073",NA,"HSPA4L",NA
"1074",NA,"OR52I2",NA
"1075",NA,"GRIP1",NA
"1076",NA,"COX6A2",NA
"1077",NA,"TBC1D27P",NA
"1078",NA,"SYNGAP1",NA
"1079",NA,"PLEKHH2",NA
"1080",NA,"GDF5-AS1",NA
"1081",NA,"CTSK",NA
"1082",NA,"RAP1GAP2",NA
"1083",NA,"ECEL1",NA
"1084",NA,"CRYBA1",NA
"1085",NA,"CADM3-AS1",NA
"1086",NA,"INHBC",NA
"1087",NA,"COL1A2",NA
"1088",NA,"C8orf74",NA
"1089",NA,"CAVIN3",NA
"1090",NA,"WNT2B",NA
"1091",NA,"ZNF703",NA
"1092",NA,"CCDC152",NA
"1093",NA,"TC2N",NA
"1094",NA,"RETSAT",NA
"1095",NA,"SHE",NA
"1096",NA,"DPRX",NA
"1097",NA,"CCDC113",NA
"1098",NA,"HTRA1",NA
"1099",NA,"FUT7",NA
"1100",NA,"NICOL1",NA
"1101",NA,"COL4A6",NA
"1102",NA,"CASD1",NA
"1103",NA,"INTS6L",NA
"1104",NA,"CDR1",NA
"1105",NA,"SMPD1",NA
"1106",NA,"SERPINH1",NA
"1107",NA,"IFITM3",NA
"1108",NA,"CIST1",NA
"1109",NA,"DNAH6",NA
"1110",NA,"PRSS48",NA
"1111",NA,"OR10A5",NA
"1112",NA,"MYCBPAP",NA
"1113",NA,"CCL17",NA
"1114",NA,"SCARNA9",NA
"1115",NA,"NUAK1",NA
"1116",NA,"HBA2",NA
"1117",NA,"SLCO4C1",NA
"1118",NA,"CHIA",NA
"1119",NA,"PRUNE2",NA
"1120",NA,"LINC01587",NA
"1121",NA,"CXXC4",NA
"1122",NA,"PPARGC1A",NA
"1123",NA,"BATF",NA
"1124",NA,"PDZRN3",NA
"1125",NA,"PFDN4",NA
"1126",NA,"SMAD9",NA
"1127",NA,"GATA6-AS1",NA
"1128",NA,"SNCB",NA
"1129",NA,"DNAJC3",NA
"1130",NA,"LCE1E",NA
"1131",NA,"POM121",NA
"1132",NA,"GUSBP5",NA
"1133",NA,"BMP10",NA
"1134",NA,"ABCB1",NA
"1135",NA,"MIR3936HG",NA
"1136",NA,"H1-1",NA
"1137",NA,"LINC00319",NA
"1138",NA,"NUDT12",NA
"1139",NA,"CLEC19A",NA
"1140",NA,"DNMBP-AS1",NA
"1141",NA,"SPACDR",NA
"1142",NA,"DDX60",NA
"1143",NA,"MYMK",NA
"1144",NA,"ANKRD20A21P",NA
"1145",NA,"ZNF790-AS1",NA
"1146",NA,"CCDC18",NA
"1147",NA,"MUC5B",NA
"1148",NA,"THY1",NA
"1149",NA,"C5orf58",NA
"1150",NA,"PDYN-AS1",NA
"1151",NA,"TMEM63C",NA
"1152",NA,"LDLRAD2",NA
"1153",NA,"IQCM",NA
"1154",NA,"TMEM262",NA
"1155",NA,"ISLR",NA
"1156",NA,"AHRR",NA
"1157",NA,"VPS53",NA
"1158",NA,"RAB44",NA
"1159",NA,"AMY1C",NA
"1160",NA,"C11orf96",NA
"1161",NA,"FUT5",NA
"1162",NA,"TP53INP2",NA
"1163",NA,"ABCA13",NA
"1164",NA,"MBNL1-AS1",NA
"1165",NA,"PPP1R14C",NA
"1166",NA,"PROM2",NA
"1167",NA,"ACADS",NA
"1168",NA,"GPR153",NA
"1169",NA,"KIAA0319",NA
"1170",NA,"ZNF850",NA
"1171",NA,"SOX7",NA
"1172",NA,"RNA18SN5",NA
"1173",NA,"XAGE-4",NA
"1174",NA,"RAB6D",NA
"1175",NA,"AK7",NA
"1176",NA,"ANKRD40CL",NA
"1177",NA,"SCARNA12",NA
"1178",NA,"SCAND3",NA
"1179",NA,"NANOGP1",NA
"1180",NA,"SLC26A7",NA
"1181",NA,"TMEM238",NA
"1182",NA,"FLJ37201",NA
"1183",NA,"LRIT2",NA
"1184",NA,"ARMCX4",NA
"1185",NA,"MMP9",NA
"1186",NA,"L3MBTL4",NA
"1187",NA,"SCML2",NA
"1188",NA,"CA3",NA
"1189",NA,"APOBR",NA
"1190",NA,"BAIAP3",NA
"1191",NA,"TRHDE",NA
"1192",NA,"NUDT16-DT",NA
"1193",NA,"SNORD116-19",NA
"1194",NA,"MROH8",NA
"1195",NA,"SNHG5",NA
"1196",NA,"SEMA6A",NA
"1197",NA,"ALDH3A1",NA
"1198",NA,"ACSM3",NA
"1199",NA,"KCNQ4",NA
"1200",NA,"ADGRA3P1",NA
"1201",NA,"RNF128",NA
"1202",NA,"CA12",NA
"1203",NA,"SLC6A8",NA
"1204",NA,"SPARC",NA
"1205",NA,"HOPX",NA
"1206",NA,"SLC16A14",NA
"1207",NA,"TMPRSS2",NA
"1208",NA,"KRT12",NA
"1209",NA,"LINC01798",NA
"1210",NA,"SLC27A5",NA
"1211",NA,"CKS2",NA
"1212",NA,"SERTAD4",NA
"1213",NA,"SOX3",NA
"1214",NA,"CCDC68",NA
"1215",NA,"OR4K14",NA
"1216",NA,"DCD",NA
"1217",NA,"KLHL38",NA
"1218",NA,"LCE4A",NA
"1219",NA,"MT2A",NA
"1220",NA,"FAM135B",NA
"1221",NA,"ABCC6P1",NA
"1222",NA,"SSTR1",NA
"1223",NA,"RTN1",NA
"1224",NA,"FAM95B1",NA
"1225",NA,"DEFA3",NA
"1226",NA,"IFI6",NA
"1227",NA,"ZNF702P",NA
"1228",NA,"SCARNA13",NA
"1229",NA,"MIR4435-2HG",NA
"1230",NA,"GTF3A",NA
"1231",NA,"AIFM3",NA
"1232",NA,"ANKRD20A11P",NA
"1233",NA,"COL10A1",NA
"1234",NA,"GSTM3",NA
"1235",NA,"ZNF285",NA
"1236",NA,"GRID2IP",NA
"1237",NA,"DMTN",NA
"1238",NA,"SRGAP3",NA
"1239",NA,"FKSG29",NA
"1240",NA,"SAMD5",NA
"1241",NA,"SARDH",NA
"1242",NA,"TFF3",NA
"1243",NA,"RPP38-DT",NA
"1244",NA,"KRTAP19-2",NA
"1245",NA,"ENPP3",NA
"1246",NA,"CLEC4D",NA
"1247",NA,"ADIRF",NA
"1248",NA,"SEMA3F-AS1",NA
"1249",NA,"GOLM1",NA
"1250",NA,"CDH2",NA
"1251",NA,"MEP1A",NA
"1252",NA,"DDO",NA
"1253",NA,"SEC16B",NA
"1254",NA,"SLC19A3",NA
"1255",NA,"MYO3A",NA
"1256",NA,"WSCD1",NA
"1257",NA,"ARSJ",NA
"1258",NA,"LINC02363",NA
"1259",NA,"SIDT1",NA
"1260",NA,"GDPD4",NA
"1261",NA,"NR3C2",NA
"1262",NA,"OR1J2",NA
"1263",NA,"NHP2",NA
"1264",NA,"KLK10",NA
"1265",NA,"IL36A",NA
"1266",NA,"BNIP3",NA
"1267",NA,"S100P",NA
"1268",NA,"ROBO1",NA
"1269",NA,"ITGA11",NA
"1270",NA,"MT1A",NA
"1271",NA,"POLN",NA
"1272",NA,"ENTREP2",NA
"1273",NA,"PTTG1",NA
"1274",NA,"SHROOM2",NA
"1275",NA,"UBD",NA
"1276",NA,"C19orf33",NA
"1277",NA,"VN1R1",NA
"1278",NA,"FAM47A",NA
"1279",NA,"LINC02880",NA
"1280",NA,"FAM187B",NA
"1281",NA,"GPRC6A",NA
"1282",NA,"CD163L1",NA
"1283",NA,"RTN4RL1",NA
"1284",NA,"MLPH",NA
"1285",NA,"PGF",NA
"1286",NA,"KCNIP4",NA
"1287",NA,"C1QTNF5",NA
"1288",NA,"LUM",NA
"1289",NA,"CCL26",NA
"1290",NA,"PRKCB",NA
"1291",NA,"SH3D21",NA
"1292",NA,"PEBP4",NA
"1293",NA,"SYNE3",NA
"1294",NA,"CDR2-DT",NA
"1295",NA,"ADAMTSL4",NA
"1296",NA,"S100A8",NA
"1297",NA,"RUNDC3B",NA
"1298",NA,"GDF9",NA
"1299",NA,"DIRAS3",NA
"1300",NA,"ANKRD19P",NA
"1301",NA,"TMSB15A",NA
"1302",NA,"SLC6A7",NA
"1303",NA,"SPATA21",NA
"1304",NA,"ZNF549",NA
"1305",NA,"SLC22A2",NA
"1306",NA,"FN1",NA
"1307",NA,"FMO5",NA
"1308",NA,"ZNF404",NA
"1309",NA,"PLA2G4D",NA
"1310",NA,"SULT1C2",NA
"1311",NA,"GNA14",NA
"1312",NA,"CYP46A1",NA
"1313",NA,"UOX",NA
"1314",NA,"TUBBP5",NA
"1315",NA,"TSPAN7",NA
"1316",NA,"APOE",NA
"1317",NA,"S100A2",NA
"1318",NA,"SLC3A1",NA
"1319",NA,"RNF207",NA
"1320",NA,"H2AC16",NA
"1321",NA,"MLF1",NA
"1322",NA,"HUNK",NA
"1323",NA,"SLC10A5",NA
"1324",NA,"CETN1",NA
"1325",NA,"LRRC66",NA
"1326",NA,"HTR4",NA
"1327",NA,"SCIN",NA
"1328",NA,"OR13H1",NA
"1329",NA,"PRRX2",NA
"1330",NA,"GCNT3",NA
"1331",NA,"LINC00992",NA
"1332",NA,"INSYN2A",NA
"1333",NA,"VIPR1",NA
"1334",NA,"SPON2",NA
"1335",NA,"NAT2",NA
"1336",NA,"PGBD1",NA
"1337",NA,"FRMD3",NA
"1338",NA,"ACSM6",NA
"1339",NA,"TTC6",NA
"1340",NA,"SULF1",NA
"1341",NA,"SLC1A1",NA
"1342",NA,"FAM149A",NA
"1343",NA,"HMGA2-AS1",NA
"1344",NA,"MTNR1A",NA
"1345",NA,"DCST1",NA
"1346",NA,"TIMP1",NA
"1347",NA,"SYCP2",NA
"1348",NA,"FAM83A",NA
"1349",NA,"IFITM1",NA
"1350",NA,"IFITM4P",NA
"1351",NA,"SPDYE1",NA
"1352",NA,"CALB2",NA
"1353",NA,"LINC01559",NA
"1354",NA,"ATP2A3",NA
"1355",NA,"CCDC168",NA
"1356",NA,"RBM44",NA
"1357",NA,"TET1",NA
"1358",NA,"CCL11",NA
"1359",NA,"LINC00668",NA
"1360",NA,"FAM167A",NA
"1361",NA,"CTAG2",NA
"1362",NA,"LINC01116",NA
"1363",NA,"CASP12",NA
"1364",NA,"PCDH20",NA
"1365",NA,"GPT",NA
"1366",NA,"LINC02800",NA
"1367",NA,"LINC01405",NA
"1368",NA,"TMEM220",NA
"1369",NA,"C1orf127",NA
"1370",NA,"S100A12",NA
"1371",NA,"KLHL13",NA
"1372",NA,"CNTN3",NA
"1373",NA,"FAM230C",NA
"1374",NA,"SMPD3",NA
"1375",NA,"SPDYE8",NA
"1376",NA,"GNRH2",NA
"1377",NA,"UGT1A8",NA
"1378",NA,"NOVA1",NA
"1379",NA,"SLC16A9",NA
"1380",NA,"CDON",NA
"1381",NA,"ANGPTL2",NA
"1382",NA,"HAPLN1",NA
"1383",NA,"KATNAL2",NA
"1384",NA,"CYP2C8",NA
"1385",NA,"ACVR1C",NA
"1386",NA,"LOC340090",NA
"1387",NA,"DLEC1",NA
"1388",NA,"ENPP6",NA
"1389",NA,"PRRX1",NA
"1390",NA,"PICART1",NA
"1391",NA,"AKR1B15",NA
"1392",NA,"ERAP1",NA
"1393",NA,"FAM224A",NA
"1394",NA,"NPSA",NA
"1395",NA,"CNNM1",NA
"1396",NA,"UGT2A3",NA
"1397",NA,"RFLNA",NA
"1398",NA,"LINC00899",NA
"1399",NA,"LY6G6D",NA
"1400",NA,"ARHGAP44-AS1",NA
"1401",NA,"CRACD",NA
"1402",NA,"C4orf51",NA
"1403",NA,"ABCA8",NA
"1404",NA,"N4BP3",NA
"1405",NA,"TNFRSF11A",NA
"1406",NA,"MDFI",NA
"1407",NA,"IL23A",NA
"1408",NA,"SEMA6D",NA
"1409",NA,"RNF125",NA
"1410",NA,"RYR3",NA
"1411",NA,"ADGRL3",NA
"1412",NA,"KIT",NA
"1413",NA,"CCDC85A",NA
"1414",NA,"MS4A4E",NA
"1415",NA,"ZNF43",NA
"1416",NA,"ADH4",NA
"1417",NA,"EGR4",NA
"1418",NA,"SERPINE1",NA
"1419",NA,"NRN1",NA
"1420",NA,"POPDC3",NA
"1421",NA,"KCTD4",NA
"1422",NA,"FAP",NA
"1423",NA,"AKAP5",NA
"1424",NA,"HHLA2",NA
"1425",NA,"ZNF730",NA
"1426",NA,"TMEM255A",NA
"1427",NA,"GP5",NA
"1428",NA,"GABRB2",NA
"1429",NA,"ANKFN1",NA
"1430",NA,"CPT1C",NA
"1431",NA,"RDM1P5",NA
"1432",NA,"COL4A5",NA
"1433",NA,"LINC02072",NA
"1434",NA,"ADAMTSL3",NA
"1435",NA,"C1QTNF9",NA
"1436",NA,"ADGRE3",NA
"1437",NA,"LINC00908",NA
"1438",NA,"PMCH",NA
"1439",NA,"RAB6B",NA
"1440",NA,"FOXS1",NA
"1441",NA,"OR13D1",NA
"1442",NA,"TIGD4",NA
"1443",NA,"MEP1B",NA
"1444",NA,"PCDH10",NA
"1445",NA,"AHCYL2",NA
"1446",NA,"TOX",NA
"1447",NA,"MRO",NA
"1448",NA,"ENKUR",NA
"1449",NA,"CDKL2",NA
"1450",NA,"CDHR5",NA
"1451",NA,"PKD1L1",NA
"1452",NA,"CCL3",NA
"1453",NA,"XDH",NA
"1454",NA,"LOC285097",NA
"1455",NA,"TTLL6",NA
"1456",NA,"ASXL3",NA
"1457",NA,"CWH43",NA
"1458",NA,"SLC15A2",NA
"1459",NA,"ESYT3",NA
"1460",NA,"KCNV1",NA
"1461",NA,"OR13C5",NA
"1462",NA,"NMRAL2P",NA
"1463",NA,"LINC00592",NA
"1464",NA,"SPTBN4",NA
"1465",NA,"SYT9-AS1",NA
"1466",NA,"PTGDR2",NA
"1467",NA,"LINC02764",NA
"1468",NA,"EIF1B-AS1",NA
"1469",NA,"MARCO",NA
"1470",NA,"RPL36AP33",NA
"1471",NA,"EGF",NA
"1472",NA,"ARHGAP44",NA
"1473",NA,"ITIH5",NA
"1474",NA,"NLRP11",NA
"1475",NA,"RGS17",NA
"1476",NA,"C15orf32",NA
"1477",NA,"SNORA12",NA
"1478",NA,"PNMA2",NA
"1479",NA,"MAB21L2",NA
"1480",NA,"SPP1",NA
"1481",NA,"DPP10",NA
"1482",NA,"SNORA55",NA
"1483",NA,"ABCB11",NA
"1484",NA,"ZNF681",NA
"1485",NA,"MFSD4A",NA
"1486",NA,"ZFP28",NA
"1487",NA,"CMBL",NA
"1488",NA,"TTTY23",NA
"1489",NA,"OGDHL",NA
"1490",NA,"FAM227A",NA
"1491",NA,"LOC151760",NA
"1492",NA,"TUBAL3",NA
"1493",NA,"AKR1B10",NA
"1494",NA,"SLC28A3",NA
"1495",NA,"ZYG11A",NA
"1496",NA,"GALNT8",NA
"1497",NA,"TNNT1",NA
"1498",NA,"COL2A1",NA
"1499",NA,"COL3A1",NA
"1500",NA,"MN1",NA
"1501",NA,"COLCA1",NA
"1502",NA,"GHR",NA
"1503",NA,"ABCC13",NA
"1504",NA,"SLFN13",NA
"1505",NA,"VAX1",NA
"1506",NA,"GDPD2",NA
"1507",NA,"FAM13C",NA
"1508",NA,"THBS2",NA
"1509",NA,"EYS",NA
"1510",NA,"SFTA2",NA
"1511",NA,"PKD1L1-AS1",NA
"1512",NA,"SCN3A",NA
"1513",NA,"KCNA7",NA
"1514",NA,"FLJ39095",NA
"1515",NA,"COL1A1",NA
"1516",NA,"NPY1R",NA
"1517",NA,"SLITRK5",NA
"1518",NA,"ADHFE1",NA
"1519",NA,"ADGRD1",NA
"1520",NA,"ITM2C",NA
"1521",NA,"TESC",NA
"1522",NA,"MUC4",NA
"1523",NA,"PCDHB10",NA
"1524",NA,"SH2D7",NA
"1525",NA,"PARM1",NA
"1526",NA,"ENTREP1",NA
"1527",NA,"SLC9A2",NA
"1528",NA,"IRF4",NA
"1529",NA,"MCMDC2",NA
"1530",NA,"SEC1P",NA
"1531",NA,"ANO1",NA
"1532",NA,"CYP4Z1",NA
"1533",NA,"CLCA2",NA
"1534",NA,"MMP11",NA
"1535",NA,"GNE",NA
"1536",NA,"PWWP3B",NA
"1537",NA,"PRAME",NA
"1538",NA,"KBTBD12",NA
"1539",NA,"LRRC19",NA
"1540",NA,"MARK1",NA
"1541",NA,"G0S2",NA
"1542",NA,"CCL18",NA
"1543",NA,"MFSD4A-AS1",NA
"1544",NA,"COL5A2",NA
"1545",NA,"SLC16A12",NA
"1546",NA,"STYK1",NA
"1547",NA,"ADGRG7",NA
"1548",NA,"SCOC-AS1",NA
"1549",NA,"PRDM12",NA
"1550",NA,"ANO4",NA
"1551",NA,"TAFA2",NA
"1552",NA,"FMN2",NA
"1553",NA,"DSEL",NA
"1554",NA,"FABP2",NA
"1555",NA,"RIMBP2",NA
"1556",NA,"CCDC110",NA
"1557",NA,"GLRA2",NA
"1558",NA,"LRRC31",NA
"1559",NA,"SDCBP2",NA
"1560",NA,"OR6X1",NA
"1561",NA,"UBE2C",NA
"1562",NA,"LINC00589",NA
"1563",NA,"PGM5",NA
"1564",NA,"C17orf78",NA
"1565",NA,"LOC780529",NA
"1566",NA,"INSM1",NA
"1567",NA,"DLL3",NA
"1568",NA,"GP2",NA
"1569",NA,"SDR16C5",NA
"1570",NA,"HSD11B2",NA
"1571",NA,"TRIM40",NA
"1572",NA,"SLC6A14",NA
"1573",NA,"OR8D4",NA
"1574",NA,"CHL1",NA
"1575",NA,"HYDIN",NA
"1576",NA,"CCN4",NA
"1577",NA,"DNAJB7",NA
"1578",NA,"BCAS1",NA
"1579",NA,"LINC00303",NA
"1580",NA,"CCL7",NA
"1581",NA,"KCNMA1",NA
"1582",NA,"KCNA2",NA
"1583",NA,"ADH6",NA
"1584",NA,"NHERF4",NA
"1585",NA,"S100A9",NA
"1586",NA,"MYEF2",NA
"1587",NA,"SMG6-IT1",NA
"1588",NA,"NAP1L2",NA
"1589",NA,"HCN4",NA
"1590",NA,"GRP",NA
"1591",NA,"FGF1",NA
"1592",NA,"PMP2",NA
"1593",NA,"FPR1",NA
"1594",NA,"ADGRB3",NA
"1595",NA,"LUZP2",NA
"1596",NA,"MYH15",NA
"1597",NA,"LACRT",NA
"1598",NA,"NOL4",NA
"1599",NA,"ZNF469",NA
"1600",NA,"PWRN1",NA
"1601",NA,"SOSTDC1",NA
"1602",NA,"C10orf105",NA
"1603",NA,"BCL2A1",NA
"1604",NA,"SEPTIN3",NA
"1605",NA,"CAPN9",NA
"1606",NA,"UGT1A6",NA
"1607",NA,"OR6V1",NA
