"","Canonical","NonCanonical","Atypical"
"646","SERPIND1","ARHGAP33","HSD17B2"
"647","SYCP2","OR52E4","CITED2"
"648","TNC","A4GNT","PCDH17"
"649","BTBD16","KRT83","SSPN"
"650","MNDA","TTC38","TXLNG"
"651","VSTM2L","LCE5A","KIZ"
"652","TMEM132C","ZG16B","WNK4"
"653","LINC03040","FLJ42393","CDC42EP3"
"654","PCK1","FOXL2","AMBP"
"655","BARX2","WNT10B","TOMM34"
"656","CLIC6","PGLYRP4","TEK"
"657","SLC15A1","TSTD1","NRBP2"
"658","LEFTY1","RPS27L","OXTR"
"659","L1TD1","THRB","ECI2"
"660","ISLR","NELL1","PMP22"
"661","HCAR3","GCM2","IL1R1"
"662","SEMA6D","ANG","C1R"
"663","HAVCR1","PPP1R13L","SPARCL1"
"664","SERPINA5","CCDC27","ATP2A3"
"665","CA2","DHH","TMT1A"
"666","ALPK2","MUC2","EPB41L4B"
"667","ODAM","NAV3","HPSE"
"668","FGGY","PDP1","NAP1L5"
"669","FIBIN","TMEM132C","MS4A1"
"670","MYADML2","APC2","PIP5K1B"
"671","CFAP144","TBC1D28","SLC18A1"
"672","OCA2","ATG9B","PAFAH2"
"673","GSTM3","CELSR3","SOAT1"
"674","STK31","ETV7","TIAM1"
"675","DES","OIP5","LGALS2"
"676","CA12","ASIC5","MST1"
"677","AHCYL2","TGFB2","RRAGD"
"678","CADPS","ESYT3","MYH11"
"679","SELENOP","RSPH6A","FHL1"
"680","C3","SCRT2","CRACD"
"681","PLAAT3","BAG1","IL7R"
"682","KCNH2","XAGE2","HHEX"
"683","CLDN10","MST1","MEP1A"
"684","PLAC8","LINC01599","TCL1A"
"685","ABCC13","SOX9","SYTL4"
"686","HPGD","FOXL2NB","PLEKHO1"
"687","FPR1","EFCAB8","C11orf96"
"688","TBXAS1","C12orf42","PLA2G12B"
"689","TUBB2B","ARHGAP6","SOX18"
"690","CRACD","NEDD4L","HSPB7"
"691","ADTRP","LUZP4","DOCK8"
"692","CST6","LRTM1","CDCA3"
"693","ZSCAN18","C10orf90","PDK3"
"694","CTTNBP2","SLC17A8","VWF"
"695","MYOT","STH","VEGFC"
"696","FREM1","STIP1","P2RY8"
"697","C6orf15","DST","SLC28A2"
"698","RAMP1","NAALADL1","GJB4"
"699","ERAP2","WNT7B","STOM"
"700","CXCL3","HYDIN","C3orf52"
"701","PTPRD","YWHAEP7","CELSR3"
"702","MAGEA12","CPA4","MYCT1"
"703","LIPH","LINGO1","PAPSS2"
"704","RBP2","GPSM1","FOS"
"705","LYPD8","MMP12","GJB5"
"706","ZDHHC11","FKBP11","C4orf19"
"707","CCL28","PDCD1LG2","GLIPR2"
"708","NXN","OR8K3","PBX4"
"709","CEACAM7","LOC339059","MT2A"
"710","TFPI2","ADAMTS15","FOXF1"
"711","GPAT3","CYP4F22","ARMCX2"
"712","CTSG","PCNX2","CKMT2"
"713","GPR158","SMIM5","RPA4"
"714","GDF15","PSORS1C3","CR2"
"715","TNNT1","ZDHHC2","ADAMTS9"
"716","LGALS2","GHRHR","ASPN"
"717","CHST5","NRBP2","ARHGEF39"
"718","SCNN1G","NFIC","CPVL"
"719","ANXA13","LINC01193","CPXM2"
"720","SLC3A1","OAZ1","WFDC2"
"721","TREM1","LINC01000","EPB41L3"
"722","ERICH5","PCDH1","A2M"
"723","GABRA2","APOB","UCA1"
"724","KLK7","BMP8A","PRR16"
"725","G0S2","ACVRL1","MEF2C"
"726","MAGEA1","TMPRSS9","SLC3A1"
"727","TMEM253","S100A7A","C11orf86"
"728","IGFBP5","SEZ6","ST3GAL4"
"729","CXCR2","FAM120A2P","TBC1D16"
"730","KLHL13","ITGA2","S100A13"
"731","KDM5D","CAPN2","SIAE"
"732","SPOCK1","GABRR2","FAM83D"
"733","GLRA2","STK38L","MB"
"734","HTR4","GPER1","HPGD"
"735","MST1L","PRKACB","IGF1"
"736","C2CD4A","SCGB2A1","SLC35D1"
"737","BCL2A1","RBM20","FKBP1B"
"738","NTM","PITX1","CHI3L2"
"739","ABCB1","TTC9B","TBXAS1"
"740","IFI44L","NAT8","CWH43"
"741","PIWIL1","OPCML","ADTRP"
"742","C4BPA","SLC22A6","RPL36AP33"
"743","FAM3B","SPEG","CREB3L1"
"744","GHR","GSTZ1","AXIN2"
"745","OLR1","EHHADH","KLRC3"
"746","NHERF4","ANKRD55","GPR143"
"747","HOXB13","ZNF862","RGS2"
"748","IFIT1","FOXP3","MMP12"
"749","PLPP4","CCDC140","SLC29A1"
"750","EPYC","OR52A4P","DOCK10"
"751","CKMT2","TBC1D16","CYP2J2"
"752","PPP1R9A","SEC14L4","PDGFD"
"753","COL8A1","SLC45A1","ALOX5AP"
"754","PCOLCE2","PCDHGC3","TRPM2"
"755","FRMD3","TMEM50B","LTF"
"756","PRSS33","CILP2","OR51E2"
"757","CR2","PTPRT","OR1L1"
"758","SPTSSB","STYK1","C9orf152"
"759","ABI3BP","EPX","SULT1B1"
"760","KBTBD12","KLHL35","CLMN"
"761","C2orf88","FETUB","LST1"
"762","PROM1","PERM1","TSC22D3"
"763","SCEL","MYL12A","GINS1"
"764","MUC4","KRT4","CYP4F3"
"765","DMBT1","AGO2","MEX3B"
"766","PCSK9","IL13RA2","MYOT"
"767","IRX2","EGR3","NUFIP1"
"768","LEMD1","CDX1","ATP2C2"
"769","ENPP3","LCE1D","ACADS"
"770","PPP2R2C","RRP1","RGS1"
"771","INHBA","HOXC11","CYTL1"
"772","SAA2","TTLL10","CCDC150"
"773","LRRC15","MANSC1","CTSK"
"774","MT1M","IRX4","ECRG4"
"775","PITX2","L1CAM","FOXC2"
"776","POU2AF1","NBPF22P","TNC"
"777","PAH","CRLF1","LRRC31"
"778","ADGRG7","STK31","TLX3"
"779","NOX4","EVC","PDZRN3"
"780","IGFBP2","ONECUT2","AOC1"
"781","EGFL6","MARS2","ONECUT2"
"782","PI15","EDNRB","THSD7A"
"783","TUBB3","SDHD","MYLK"
"784","FABP6","PLPP3","SHROOM2"
"785","PPARGC1A","SMCO2","KIF3A"
"786","MS4A8","FLACC1","DCN"
"787","WT1","MYADM","ACSM3"
"788","CXCL17","CMPK1","CCR9"
"789","KRT6A","MIR3667HG","RSAD2"
"790","CTNNA2","TMED2","TRANK1"
"791","ANPEP","ZNF28","CXCR5"
"792","PSCA","MUC15","RNLS"
"793","APOBEC1","ANKFY1","MZB1"
"794","HHLA2","CLBA1","ATOH1"
"795","SLC26A3","PDE9A","KLHL13"
"796","LY6D","FCER2","FOXA3"
"797","SLC6A14","ANXA6","LIN7A"
"798","COL11A1","RNF133","CCR7"
"799","TNFAIP6","TP53TG1","ISG20"
"800","REP15","SNX22","PI15"
"801","CLDN18","SFRP5","ADAMTS1"
"802","SERPINB2","C5orf52","PLAT"
"803","NXPE4","SPANXN2","STX19"
"804","AKR1B10","ANO5","BCL2A1"
"805","CT83","ZNF256","CYP4F2"
"806","DPEP1","NHP2","PLEKHS1"
"807","S100A8","LRRC69","KRT80"
"808","SLC26A2","FEZF2","FER1L4"
"809","FGF20","CASP7","HJURP"
"810","PTGS2","COX6A2","CSRP2"
"811","GSTT1","FGR","CCNYL1"
"812","FAP","NXPE1","CCR2"
"813","PRAC1","GPR151","SIM2"
"814","ZFY","SP7","CLEC2B"
"815","ITLN1","LPAR6","TCF4"
"816","HOXB8","OR4X2","GAS7"
"817","SLC44A5","SPEM1","IL13"
"818","WNT2","WNT10A","LRRC66"
"819","KRT14","NPLOC4","TMEM163"
"820","ABHD12B","ADH1C","PLN"
"821","FOXQ1","KCNIP3","GAS2"
"822","KLK8","IRAK3","NOSTRIN"
"823","MMP7","CYP2C9","TNFRSF17"
"824","RPS4Y1","DLX4","ERO1A"
"825","SBSN","GJD4","C5orf34"
"826","TACSTD2","AVIL","HDGFL3"
"827","SFRP2","CEACAM5","DES"
"828","MTTP","HAUS1","CRISPLD2"
"829","STYXL2","IFNA21","GAL"
"830","CLDN2","MSS51","TUBA1A"
"831","ADH1C","ANO3","NALF2"
"832","SAA1","PCDHA1","CCN2"
"833","THBS2","C8B","CPA6"
"834","TXLNGY","MTNR1B","IMPDH1"
"835","SLCO1B3","SLC17A6","ADA"
"836","OLFM4","PAPPA2","PSAPL1"
"837",NA,"GYPA","FGFR2"
"838",NA,"MLIP","RBP2"
"839",NA,"SLC16A9","SH3RF3"
"840",NA,"LEFTY2","LRRC17"
"841",NA,"VSX1","BLK"
"842",NA,"MYOZ1","NFE2"
"843",NA,"TAFA1","C5AR1"
"844",NA,"PYY2","CD27"
"845",NA,"CCL17","FGF18"
"846",NA,"SP6","KCNF1"
"847",NA,"ADD2","HOXD1"
"848",NA,"KRT25","ATP8B1"
"849",NA,"ADGRE2","RNF43"
"850",NA,"SGPP1","CASR"
"851",NA,"SLC39A6","SOCS3"
"852",NA,"ZDHHC11","KIAA1549L"
"853",NA,"ANXA13","PPP1R12B"
"854",NA,"TAS2R8","LY6E"
"855",NA,"ASRGL1","H2AC6"
"856",NA,"TRIM63","SLC5A9"
"857",NA,"MLLT3","DACT1"
"858",NA,"FAM221A","SERPINA4"
"859",NA,"HERPUD1","NPPA"
"860",NA,"INSRR","CD37"
"861",NA,"CNTN2","PDE6A"
"862",NA,"RGSL1","KLK1"
"863",NA,"NDUFA6","B3GNT6"
"864",NA,"SSX2IP","COL6A2"
"865",NA,"PRSS12","MOXD1"
"866",NA,"ZNF630","WWC2"
"867",NA,"PIK3R5","SLC6A14"
"868",NA,"ATP8B3","MST1L"
"869",NA,"WNT11","PTN"
"870",NA,"SEMG2","IRX5"
"871",NA,"TMEM74B","CDC25B"
"872",NA,"TP53AIP1","C2orf72"
"873",NA,"SLC39A4","ATP8A1"
"874",NA,"PNMA3","WNT11"
"875",NA,"HOXC9","SLC7A5"
"876",NA,"TOX","PTGS2"
"877",NA,"MYCN","PRDM9"
"878",NA,"FHAD1","APOL2"
"879",NA,"OR10S1","ACSL4"
"880",NA,"NXNL2","SLC14A1"
"881",NA,"BPIFA2","TBX3"
"882",NA,"GRXCR2","MIR17HG"
"883",NA,"CYP4F11","SMPDL3A"
"884",NA,"SLC5A11","TUBB3"
"885",NA,"PLA2G2F","TRIP13"
"886",NA,"GNE","CPED1"
"887",NA,"ABHD13","LIAT1"
"888",NA,"AWAT1","TMSB15A"
"889",NA,"HES7","LOXHD1"
"890",NA,"CASR","CEP170"
"891",NA,"CYP1A1","CYP2C9"
"892",NA,"NLRP4","LGR6"
"893",NA,"SH3GL2","ANGPTL2"
"894",NA,"HBB","CAPN9"
"895",NA,"KCNIP2","UPK3A"
"896",NA,"ARRDC5","EGR2"
"897",NA,"SNORA77","RASIP1"
"898",NA,"CABYR","CYP1B1"
"899",NA,"C12orf71","PFN2"
"900",NA,"KIRREL1","MSC"
"901",NA,"CGA","BEST4"
"902",NA,"KCNJ4","SLCO2A1"
"903",NA,"FZD10","FAM30A"
"904",NA,"DCSTAMP","CALHM6"
"905",NA,"MTUS2","HOXA7"
"906",NA,"FOXC1","SEMA3A"
"907",NA,"NXPE4","AQP1"
"908",NA,"FSCN1","CD36"
"909",NA,"RAB37","GALNT12"
"910",NA,"FUCA1","HDAC9"
"911",NA,"IDH3A","LZTS3"
"912",NA,"CTAGE1","CD3D"
"913",NA,"ABI3BP","SPC25"
"914",NA,"PIANP","SNORD17"
"915",NA,"CA13","SDK1"
"916",NA,"BTBD16","RARRES1"
"917",NA,"KCNK4","CES2"
"918",NA,"ZSCAN5B","OXCT1"
"919",NA,"NYAP1","SLC30A10"
"920",NA,"PCDHA10","HOXA5"
"921",NA,"MYLK4","SERPINA7"
"922",NA,"OR4A15","ABCC6P1"
"923",NA,"SYN3","TMEM200A"
"924",NA,"FOXC2","PXDN"
"925",NA,"CELA3B","TFAP2C"
"926",NA,"SLC6A17","FAM107A"
"927",NA,"KIF2B","GUCY1B1"
"928",NA,"OR8D1","UGT2B7"
"929",NA,"NGFR","MUC13"
"930",NA,"GREB1","MATN2"
"931",NA,"PPFIA2","CTSE"
"932",NA,"OR7A10","PLA2G2A"
"933",NA,"ETNK2","GCNT3"
"934",NA,"PLAG1","SH3TC2"
"935",NA,"ITLN1","CADPS"
"936",NA,"PCDH19","IGFBP7"
"937",NA,"RPS17","APOE"
"938",NA,"GATA3","MUC4"
"939",NA,"HCAR1","CCNF"
"940",NA,"IFT56","RNF183"
"941",NA,"SLC4A11","GZMK"
"942",NA,"BICDL2","CDH3"
"943",NA,"REC8","SLN"
"944",NA,"PADI6","PABPC1L"
"945",NA,"F8","HMGCS2"
"946",NA,"ABCG4","TRIM40"
"947",NA,"APOA5","MNDA"
"948",NA,"UBE2V1","SAA4"
"949",NA,"PRUNE2","PTPRH"
"950",NA,"SLC2A13","KIAA1549"
"951",NA,"MEPE","PLAAT2"
"952",NA,"SCUBE3","HTRA3"
"953",NA,"MROH2B","CLC"
"954",NA,"NAT1","CXCL6"
"955",NA,"ATOH1","ART3"
"956",NA,"DNM1P35","DNAH10"
"957",NA,"SH3BP2","FIBIN"
"958",NA,"SHISA2","TFCP2L1"
"959",NA,"TRIM46","ASCL2"
"960",NA,"DNAJB7","GOLM1"
"961",NA,"PRR29","MDFI"
"962",NA,"GUSBP14","TMEM130"
"963",NA,"MED12","NDNF"
"964",NA,"HOXC10","IRX2"
"965",NA,"ZNF575","ABTB3"
"966",NA,"LXN","ALDH1A2"
"967",NA,"B3GNT4","MYEOV"
"968",NA,"NICOL1","ETV4"
"969",NA,"CLDN17","NOTUM"
"970",NA,"RTL9","AGR3"
"971",NA,"C10orf53","DBF4"
"972",NA,"DLX3","CALCRL"
"973",NA,"DNAI1","PLAU"
"974",NA,"HOXB3","TGM2"
"975",NA,"REP15","CTHRC1"
"976",NA,"OR8G1","EDA"
"977",NA,"TEKT1","CCL13"
"978",NA,"SLC9A3","CAPN12"
"979",NA,"ADGRG4","GALNT6"
"980",NA,"RSPO1","LEPR"
"981",NA,"SMARCA2","PDPN"
"982",NA,"THEMIS","ORC6"
"983",NA,"PLS3","ISLR"
"984",NA,"CRIM1","SKAP1"
"985",NA,"KCNG2","PIGR"
"986",NA,"KRT80","TNS4"
"987",NA,"UGT2B15","RAB3B"
"988",NA,"PFKFB1","CCDC34"
"989",NA,"TEKT5","TMPRSS2"
"990",NA,"AWAT2","MESP1"
"991",NA,"DUOX1","RGS5"
"992",NA,"SATB2","HES2"
"993",NA,"CD1A","CALD1"
"994",NA,"ST8SIA5","IL11"
"995",NA,"GRM2","MEGF6"
"996",NA,"TENT5C","MSLN"
"997",NA,"CLN8","LOXL1"
"998",NA,"CCDC177","RTN4RL1"
"999",NA,"TMEM31","ZDHHC2"
"1000",NA,"FGA","ELAVL2"
"1001",NA,"OR51B2","GGH"
"1002",NA,"MYT1","MS4A8"
"1003",NA,"B4GALNT4","LINC02893"
"1004",NA,"CLDN2","ID1"
"1005",NA,"IER5L","MT1F"
"1006",NA,"DMRTB1","CD86"
"1007",NA,"UBASH3B","KIF20A"
"1008",NA,"DUSP1","ELAPOR1"
"1009",NA,"SCN5A","IRF4"
"1010",NA,"OR1N1","TAGLN"
"1011",NA,"LRRC20","LIPH"
"1012",NA,"PRDM14","DEPP1"
"1013",NA,"SLC45A2","AMPD1"
"1014",NA,"GKN1","APOBR"
"1015",NA,"SLC6A13","LUM"
"1016",NA,"GSTA4","KLK15"
"1017",NA,"UNC5CL","ENTPD5"
"1018",NA,"CACNG8","ACTG2"
"1019",NA,"RPL18","MT1M"
"1020",NA,"APOC3","F13A1"
"1021",NA,"SEC1P","CSGALNACT1"
"1022",NA,"OXCT1","FREM1"
"1023",NA,"SERPIND1","CLRN3"
"1024",NA,"SLC25A23","RGS13"
"1025",NA,"ADAMDEC1","RET"
"1026",NA,"OR4S2","SLC22A3"
"1027",NA,"PRR14L","KCNH2"
"1028",NA,"H2AC21","MYRIP"
"1029",NA,"EYA2","CYP4F22"
"1030",NA,"ZIC3","TIMP2"
"1031",NA,"SALL4","TNFAIP6"
"1032",NA,"NPC1L1","HAPLN1"
"1033",NA,"HOXC8","ICAM1"
"1034",NA,"GAS2","SEMA6D"
"1035",NA,"FOLR2","TUBB2B"
"1036",NA,"ORC1","LGALS1"
"1037",NA,"WSCD2","C1orf105"
"1038",NA,"UBXN10","CKB"
"1039",NA,"BSN","PTPRR"
"1040",NA,"CCNG2","FRAS1"
"1041",NA,"DHDH","GPX8"
"1042",NA,"BSX","CEP126"
"1043",NA,"FHL2","CPE"
"1044",NA,"RGS6","CLDN2"
"1045",NA,"ATP13A5","SPOCK1"
"1046",NA,"CARTPT","PKP1"
"1047",NA,"GINS2","FCGR2A"
"1048",NA,"PCDHB14","C3"
"1049",NA,"LRRTM2","FLT1"
"1050",NA,"RAP1GAP","SEC16B"
"1051",NA,"HS3ST4","FSTL1"
"1052",NA,"ZNF750","IL24"
"1053",NA,"PRR34","DSCC1"
"1054",NA,"CHRNA9","CXCL12"
"1055",NA,"TPSD1","FYB2"
"1056",NA,"AKAP3","FAP"
"1057",NA,"OR9Q2","DMD"
"1058",NA,"MESTIT1","CCNO"
"1059",NA,"NEURL3","LCP2"
"1060",NA,"CCL25","ODAM"
"1061",NA,"ARL6IP1","TIMP3"
"1062",NA,"BTBD17","NCF2"
"1063",NA,"CUX2","MSX1"
"1064",NA,"PYY","CKS2"
"1065",NA,"GRIN2B","KLK10"
"1066",NA,"CIART","PAPPA2"
"1067",NA,"TPD52","TRIM48"
"1068",NA,"NLRP6","GNAI1"
"1069",NA,"TMEM72","HS6ST2"
"1070",NA,"SPANXN4","WNT8B"
"1071",NA,"C10orf62","KLK7"
"1072",NA,"DNAAF1","IFITM2"
"1073",NA,"CAGE1","PLA1A"
"1074",NA,"ITM2A","SLCO1B1"
"1075",NA,"DUSP26","SLFN13"
"1076",NA,"DNAH9","SPDEF"
"1077",NA,"JCHAIN","LAPTM4B"
"1078",NA,"GPRIN1","CLIC3"
"1079",NA,"SMPDL3B","GCNT2"
"1080",NA,"GLYATL3","MT1G"
"1081",NA,"SYT9","CCL28"
"1082",NA,"CNGB3","NLRP2"
"1083",NA,"SPINK4","APLN"
"1084",NA,"PARM1","INHBA"
"1085",NA,"CIAO2A","EBF1"
"1086",NA,"ART4","REG3A"
"1087",NA,"PSORS1C1","ZG16B"
"1088",NA,"GPR149","SORBS2"
"1089",NA,"FRZB","C1orf115"
"1090",NA,"GLYATL1","SIX4"
"1091",NA,"CHAC1","ERG"
"1092",NA,"ELAVL3","CFAP144"
"1093",NA,"FBN3","COL15A1"
"1094",NA,"TRMT112","SKA3"
"1095",NA,"ZIC5","LRRC15"
"1096",NA,"FLVCR2","RNASE1"
"1097",NA,"TPPP","SAA1"
"1098",NA,"SCD","IGFBP1"
"1099",NA,"GUCA1B","PADI1"
"1100",NA,"RNF217","RNF182"
"1101",NA,"PGGT1B","CXCL11"
"1102",NA,"TNFRSF11A","FSIP1"
"1103",NA,"MYH7B","TARP"
"1104",NA,"MGAT3","ACAN"
"1105",NA,"ADGRG7","CT83"
"1106",NA,"NUTM1","SLC7A9"
"1107",NA,"SLCO5A1","HAS3"
"1108",NA,"SLC22A16","GUCY1A1"
"1109",NA,"DKKL1","GPA33"
"1110",NA,"SPACDR","APOC1"
"1111",NA,"SSTR2","ANTXR1"
"1112",NA,"FCGRT","RIPPLY3"
"1113",NA,"IZUMO1","CFD"
"1114",NA,"GPR6","ATP11A"
"1115",NA,"GPX6","KLK12"
"1116",NA,"MLXIPL","MT1E"
"1117",NA,"OR4K17","CHL1"
"1118",NA,"CNTFR","CYP4F11"
"1119",NA,"PRRC2A","BAG2"
"1120",NA,"MYO5C","CDH13"
"1121",NA,"ATF7IP2","GBP5"
"1122",NA,"FAM43B","SLC51B"
"1123",NA,"LAIR2","COCH"
"1124",NA,"ALKAL2","VIPR1"
"1125",NA,"SPATA3","CA8"
"1126",NA,"ALDOAP2","PTER"
"1127",NA,"PDGFB","TAP2"
"1128",NA,"TMEM100","AEBP1"
"1129",NA,"ZBED2","PF4"
"1130",NA,"APMAP","GPR15LG"
"1131",NA,"SEC14L3","TFF3"
"1132",NA,"C5orf64","CA7"
"1133",NA,"OR10R2","FBLN1"
"1134",NA,"CCL19","SAA2"
"1135",NA,"AMELX","HILPDA"
"1136",NA,"HSPA2","CXCL10"
"1137",NA,"MUC12","BTNL8"
"1138",NA,"NAIP","TFF1"
"1139",NA,"IGFL1","NXPE2"
"1140",NA,"PPM1N","SPARC"
"1141",NA,"SNHG28","MMP9"
"1142",NA,"FOSL1","TNIP3"
"1143",NA,"LINC02914","TRIB3"
"1144",NA,"DTL","ACE2"
"1145",NA,"GHR","LAIR2"
"1146",NA,"ST8SIA6","ADAMTS4"
"1147",NA,"C9orf152","ADAMTS6"
"1148",NA,"HEMK1","TMPRSS3"
"1149",NA,"OR8I2","ZNF662"
"1150",NA,"SLC11A1","ERAP2"
"1151",NA,"AKR1C4","PRRX1"
"1152",NA,"IL21","MMP10"
"1153",NA,"MAP1LC3C","CNN1"
"1154",NA,"CNTN1","GALNTL6"
"1155",NA,"SRI","TWIST1"
"1156",NA,"TEX44","IL6"
"1157",NA,"GJA3","CXCR2"
"1158",NA,"NUPR1","KBTBD12"
"1159",NA,"POM121","LTBP2"
"1160",NA,"HTR3D","SLITRK6"
"1161",NA,"ATP1A2","SLC2A14"
"1162",NA,"FOXG1","SULF1"
"1163",NA,"POU6F2","DHRS11"
"1164",NA,"PCDH7","TM4SF20"
"1165",NA,"SLC39A10","FOXQ1"
"1166",NA,"KRT79","ALDH1L1"
"1167",NA,"SPRR2G","COL6A3"
"1168",NA,"LACTB2","FCRLA"
"1169",NA,"ENDOU","NKD1"
"1170",NA,"GPR143","AZGP1"
"1171",NA,"TRIM36","CDHR5"
"1172",NA,"ABCA8","RAB26"
"1173",NA,"IL17C","EPHB1"
"1174",NA,"TBX4","ANXA9"
"1175",NA,"CNR1","CEACAM1"
"1176",NA,"SRRM4","SPON1"
"1177",NA,"LCE1E","TUBAL3"
"1178",NA,"WFDC12","ITIH5"
"1179",NA,"CYP4V2","FLRT3"
"1180",NA,"FNDC7","DEFA6"
"1181",NA,"KCNK16","TSPAN7"
"1182",NA,"FMN1","POSTN"
"1183",NA,"NOX1","SLC28A3"
"1184",NA,"SCG2","FKBP10"
"1185",NA,"MIXL1","TCIM"
"1186",NA,"GATA1","PHGR1"
"1187",NA,"LYG2","PLEK"
"1188",NA,"TEX55","UGT1A6"
"1189",NA,"SNORA33","PHYHIPL"
"1190",NA,"TMEM132E","PDGFRB"
"1191",NA,"PEX5L","HBEGF"
"1192",NA,"CPA6","MYO1A"
"1193",NA,"REG1CP","DNAH2"
"1194",NA,"KCNE2","GSTM3"
"1195",NA,"AATK","CCN1"
"1196",NA,"ZNF703","DEFA5"
"1197",NA,"ZNF90","FABP1"
"1198",NA,"COL5A3","CXCL8"
"1199",NA,"TECTA","IGF2"
"1200",NA,"IFFO2","NOS2"
"1201",NA,"PTGER2","KRT6B"
"1202",NA,"FUT5","SLC44A5"
"1203",NA,"GLT1D1","AKR1C4"
"1204",NA,"GPA33","FAM3B"
"1205",NA,"RPL36AP33","HOXA13"
"1206",NA,"ADORA2B","AHNAK2"
"1207",NA,"GPR17","CTSV"
"1208",NA,"CENPI","ABCB1"
"1209",NA,"RGMA","HSD11B2"
"1210",NA,"GARIN3","COL7A1"
"1211",NA,"CREB3L3","TNNT1"
"1212",NA,"SCG5","SLC19A3"
"1213",NA,"CYP4F3","CLIC5"
"1214",NA,"NINL","KLK11"
"1215",NA,"TLCD3B","FCGR3A"
"1216",NA,"AGT","XDH"
"1217",NA,"OR52B4","MMP3"
"1218",NA,"PATE2","KRT20"
"1219",NA,"KBTBD11","LOXL2"
"1220",NA,"C1orf105","COL3A1"
"1221",NA,"GJB4","SRPX2"
"1222",NA,"DBNDD1","PITX2"
"1223",NA,"SLC22A12","COL5A1"
"1224",NA,"NALF2","LRRC2"
"1225",NA,"PCDHGB2","TGFBI"
"1226",NA,"IL36RN","COL8A1"
"1227",NA,"MFSD4A","ADGRG7"
"1228",NA,"GCG","DSG3"
"1229",NA,"APOL2","PI3"
"1230",NA,"PCSK1","G0S2"
"1231",NA,"CASD1","AKR1B10"
"1232",NA,"NCCRP1","MMP1"
"1233",NA,"PCDH18","ANXA13"
"1234",NA,"PRSS41","PCP4"
"1235",NA,"CDH7","AKR1B15"
"1236",NA,"CPNE7","CXCL5"
"1237",NA,"LIMS2","EREG"
"1238",NA,"CHGA","KRT17"
"1239",NA,"SFTPB","CPZ"
"1240",NA,"INSL5","PHGDH"
"1241",NA,"PCDHB9","THY1"
"1242",NA,"FXYD4","HCAR3"
"1243",NA,"MAD2L1","FN1"
"1244",NA,"PRSS55","MLPH"
"1245",NA,"CHST5","PRAC1"
"1246",NA,"LINC02880","FMO2"
"1247",NA,"SEZ6L","SLC6A20"
"1248",NA,"WDR72","PAH"
"1249",NA,"DNAJB13","HOXA9"
"1250",NA,"EPM2AIP1","FNDC1"
"1251",NA,"CAMKV","GLRA2"
"1252",NA,"KLK1","UGT2B15"
"1253",NA,"BOP1","MTTP"
"1254",NA,"MS4A7","OLR1"
"1255",NA,"FLJ33534","ABHD12B"
"1256",NA,"OR9G4","C17orf78"
"1257",NA,"ITGAX","CHI3L1"
"1258",NA,"MMP16","MMP11"
"1259",NA,"DPPA3","COL1A2"
"1260",NA,"CPE","LY6G6D"
"1261",NA,"FGF18","SERPINB3"
"1262",NA,"CMAHP","APOBEC1"
"1263",NA,"OMG","CTNNA2"
"1264",NA,"ACSM3","GRM8"
"1265",NA,"CRIP3","COL11A1"
"1266",NA,"DYDC2","LY6D"
"1267",NA,"HELT","CXCL2"
"1268",NA,"MAP3K7CL","AADAC"
"1269",NA,"FRMD5","PSCA"
"1270",NA,"RRN3P2","PRKAA2"
"1271",NA,"TFF3","CCL18"
"1272",NA,"SLC44A4","THBS2"
"1273",NA,"NCS1","OLFM4"
"1274",NA,"FBN2","CRNDE"
"1275",NA,"GJB3","MUC5B"
"1276",NA,"TFAP2C","SP5"
"1277",NA,"SPNS2","IRX3"
"1278",NA,"CRACR2A","KRT23"
"1279",NA,"SLITRK5","CXCL17"
"1280",NA,"VSTM5","KRT6A"
"1281",NA,"ISL1","COL12A1"
"1282",NA,"MAP2K6","CA9"
"1283",NA,"ELSPBP1","PPBP"
"1284",NA,"TEKTL1","SPP1"
"1285",NA,"OR10G7","DKK2"
"1286",NA,"OR10K1","DUOXA2"
"1287",NA,"ERLIN2","KLK8"
"1288",NA,"UST","SLC35D3"
"1289",NA,"SPATA19","DPEP1"
"1290",NA,"NDRG2","STYXL2"
"1291",NA,"SOAT1","WNT2"
"1292",NA,"MUC17","SLCO1B3"
"1293",NA,"CPLX1","TXLNGY"
"1294",NA,"OR4D1","XIST"
"1295",NA,"GPR12","RPS4Y1"
"1296",NA,"SERPINA10",NA
"1297",NA,"PCDHA3",NA
"1298",NA,"DLX5",NA
"1299",NA,"NOTUM",NA
"1300",NA,"MPC1",NA
"1301",NA,"TTBK1",NA
"1302",NA,"KLHL10",NA
"1303",NA,"EPOP",NA
"1304",NA,"LOC391322",NA
"1305",NA,"B4GALNT3",NA
"1306",NA,"OR8S1",NA
"1307",NA,"MYL3",NA
"1308",NA,"TAS1R2",NA
"1309",NA,"OR2D2",NA
"1310",NA,"PYGM",NA
"1311",NA,"QPCT",NA
"1312",NA,"MYO16",NA
"1313",NA,"KLF4",NA
"1314",NA,"ANKRD34A",NA
"1315",NA,"EPB41L2",NA
"1316",NA,"SLCO1B1",NA
"1317",NA,"ATP13A4",NA
"1318",NA,"CXorf66",NA
"1319",NA,"HAPLN2",NA
"1320",NA,"OR8B4",NA
"1321",NA,"BAIAP3",NA
"1322",NA,"ENTPD3",NA
"1323",NA,"GPRC5A",NA
"1324",NA,"SHANK3",NA
