"","Canonical","NonCanonical","Atypical"
"4049",NA,"DMBX1",NA
"4050",NA,"NAIP",NA
"4051",NA,"SGCZ",NA
"4052",NA,"THBS4",NA
"4053",NA,"C7orf57",NA
"4054",NA,"PFDN4",NA
"4055",NA,"PCDHGA8",NA
"4056",NA,"OR5M9",NA
"4057",NA,"RASL10B",NA
"4058",NA,"SORBS1",NA
"4059",NA,"SPATC1",NA
"4060",NA,"NMRK2",NA
"4061",NA,"H3C4",NA
"4062",NA,"SYPL2",NA
"4063",NA,"ARF6",NA
"4064",NA,"SEC1P",NA
"4065",NA,"GSTA4",NA
"4066",NA,"GZMB",NA
"4067",NA,"RPL13A",NA
"4068",NA,"KLRG1",NA
"4069",NA,"CD28",NA
"4070",NA,"CAPN12",NA
"4071",NA,"DNHD1",NA
"4072",NA,"LINC00312",NA
"4073",NA,"OR7A5",NA
"4074",NA,"NPRL3",NA
"4075",NA,"CAPG",NA
"4076",NA,"OR7D2",NA
"4077",NA,"HEPN1",NA
"4078",NA,"ENOSF1",NA
"4079",NA,"ZNF404",NA
"4080",NA,"MMP7",NA
"4081",NA,"KCNK5",NA
"4082",NA,"SERPINA1",NA
"4083",NA,"BPIFB4",NA
"4084",NA,"BCAN",NA
"4085",NA,"C1orf210",NA
"4086",NA,"FABP1",NA
"4087",NA,"RPL11",NA
"4088",NA,"TFAP2B",NA
"4089",NA,"PPIC",NA
"4090",NA,"SLC19A3",NA
"4091",NA,"KCNQ1OT1",NA
"4092",NA,"PCAT4",NA
"4093",NA,"ATP5PF",NA
"4094",NA,"IQCH",NA
"4095",NA,"ZNF695",NA
"4096",NA,"HELLS",NA
"4097",NA,"PSMA7",NA
"4098",NA,"TEX35",NA
"4099",NA,"CIMAP1C",NA
"4100",NA,"CIBAR1",NA
"4101",NA,"NKD2",NA
"4102",NA,"SACS",NA
"4103",NA,"CRYGN",NA
"4104",NA,"CCN1",NA
"4105",NA,"EIF3E",NA
"4106",NA,"PLXDC1",NA
"4107",NA,"TTPA",NA
"4108",NA,"HPCA",NA
"4109",NA,"GATC",NA
"4110",NA,"AKAP12",NA
"4111",NA,"SCG2",NA
"4112",NA,"CENPE",NA
"4113",NA,"SRGAP3",NA
"4114",NA,"UQCC5",NA
"4115",NA,"GLT1D1",NA
"4116",NA,"KCNK17",NA
"4117",NA,"TSLP",NA
"4118",NA,"CLDN18",NA
"4119",NA,"ZBTB32",NA
"4120",NA,"ZNF431",NA
"4121",NA,"SDAD1",NA
"4122",NA,"TBC1D9",NA
"4123",NA,"GLA",NA
"4124",NA,"EYA4",NA
"4125",NA,"CCM2L",NA
"4126",NA,"TSNAXIP1",NA
"4127",NA,"FBLN2",NA
"4128",NA,"OR10R2",NA
"4129",NA,"CYBA",NA
"4130",NA,"SERPINC1",NA
"4131",NA,"MTSS1",NA
"4132",NA,"ZNF215",NA
"4133",NA,"DSCC1",NA
"4134",NA,"DIRAS2",NA
"4135",NA,"RNASEL",NA
"4136",NA,"CDK8",NA
"4137",NA,"CLMP",NA
"4138",NA,"C11orf86",NA
"4139",NA,"DNAH8",NA
"4140",NA,"LGR5",NA
"4141",NA,"CYTL1",NA
"4142",NA,"UCN2",NA
"4143",NA,"OR9Q2",NA
"4144",NA,"RIPOR3",NA
"4145",NA,"GSDMB",NA
"4146",NA,"RPS20",NA
"4147",NA,"CPNE5",NA
"4148",NA,"F5",NA
"4149",NA,"KLK12",NA
"4150",NA,"TRH",NA
"4151",NA,"TULP1",NA
"4152",NA,"MTUS2",NA
"4153",NA,"TMTC4",NA
"4154",NA,"LAMB3",NA
"4155",NA,"RSPO3",NA
"4156",NA,"VSTM1",NA
"4157",NA,"PTPRM",NA
"4158",NA,"SKAP1",NA
"4159",NA,"NAP1L2",NA
"4160",NA,"THSD1",NA
"4161",NA,"WLS",NA
"4162",NA,"SH2D6",NA
"4163",NA,"ZNF282",NA
"4164",NA,"VILL",NA
"4165",NA,"LRP10",NA
"4166",NA,"PCDHB6",NA
"4167",NA,"EIF4EBP1",NA
"4168",NA,"PROK1",NA
"4169",NA,"ECH1",NA
"4170",NA,"HPCAL4",NA
"4171",NA,"POPDC3",NA
"4172",NA,"IL24",NA
"4173",NA,"MPC1",NA
"4174",NA,"ATP5MG",NA
"4175",NA,"IGFL2",NA
"4176",NA,"TPD52L1",NA
"4177",NA,"NRG2",NA
"4178",NA,"TMPRSS4",NA
"4179",NA,"LPXN",NA
"4180",NA,"ZFP30",NA
"4181",NA,"PMFBP1",NA
"4182",NA,"TOR1B",NA
"4183",NA,"WDR54",NA
"4184",NA,"PPP2R3A",NA
"4185",NA,"MRPL50",NA
"4186",NA,"C12orf56",NA
"4187",NA,"DNAAF4",NA
"4188",NA,"MANSC1",NA
"4189",NA,"CCN3",NA
"4190",NA,"OR2J2",NA
"4191",NA,"PPP1R1C",NA
"4192",NA,"COX7C",NA
"4193",NA,"LTF",NA
"4194",NA,"RPS29",NA
"4195",NA,"FANCA",NA
"4196",NA,"GSTA2",NA
"4197",NA,"SCGB1D2",NA
"4198",NA,"LENEP",NA
"4199",NA,"RNF32",NA
"4200",NA,"ZFTA",NA
"4201",NA,"RPA3",NA
"4202",NA,"OR6C4",NA
"4203",NA,"HUNK",NA
"4204",NA,"H2BW1",NA
"4205",NA,"RPL35",NA
"4206",NA,"BNIP5",NA
"4207",NA,"CLTRN",NA
"4208",NA,"PITX2",NA
"4209",NA,"LINC00518",NA
"4210",NA,"IRAK2",NA
"4211",NA,"C5orf46",NA
"4212",NA,"OR4E2",NA
"4213",NA,"SLC5A4",NA
"4214",NA,"CPNE7",NA
"4215",NA,"TMEM81",NA
"4216",NA,"PIK3C2G",NA
"4217",NA,"TOB2P1",NA
"4218",NA,"PLK3",NA
"4219",NA,"RTL1",NA
"4220",NA,"THBD",NA
"4221",NA,"BICD1",NA
"4222",NA,"SEC62",NA
"4223",NA,"DNAH1",NA
"4224",NA,"ACTA2",NA
"4225",NA,"ITGAD",NA
"4226",NA,"CD248",NA
"4227",NA,"TMEM8B",NA
"4228",NA,"NLE1",NA
"4229",NA,"TAL1",NA
"4230",NA,"ZNF90",NA
"4231",NA,"LRRC7",NA
"4232",NA,"GPR52",NA
"4233",NA,"C2orf78",NA
"4234",NA,"LOC100131943",NA
"4235",NA,"PRSS3",NA
"4236",NA,"H2BC21",NA
"4237",NA,"TLR2",NA
"4238",NA,"PTGER1",NA
"4239",NA,"HTRA1",NA
"4240",NA,"GDF11",NA
"4241",NA,"RANBP3L",NA
"4242",NA,"ZNF345",NA
"4243",NA,"SEPTIN6",NA
"4244",NA,"SERPINB1",NA
"4245",NA,"TENM1",NA
"4246",NA,"GUCY1B1",NA
"4247",NA,"RPA4",NA
"4248",NA,"CD93",NA
"4249",NA,"HCG9",NA
"4250",NA,"SLC7A3",NA
"4251",NA,"SYN3",NA
"4252",NA,"IRGM",NA
"4253",NA,"NR2F1",NA
"4254",NA,"INO80C",NA
"4255",NA,"PERP",NA
"4256",NA,"FOXK1",NA
"4257",NA,"PMP22",NA
"4258",NA,"HAPLN1",NA
"4259",NA,"TTLL10",NA
"4260",NA,"S100A7A",NA
"4261",NA,"TP53",NA
"4262",NA,"LINC00308",NA
"4263",NA,"AQP3",NA
"4264",NA,"PCCA",NA
"4265",NA,"RRP1",NA
"4266",NA,"OR6A2",NA
"4267",NA,"P2RX7",NA
"4268",NA,"SPRY2",NA
"4269",NA,"MUCL1",NA
"4270",NA,"RAVER1",NA
"4271",NA,"ACBD7",NA
"4272",NA,"SH3BP2",NA
"4273",NA,"COL4A1",NA
"4274",NA,"RTP2",NA
"4275",NA,"PPP1R9A",NA
"4276",NA,"NCF4",NA
"4277",NA,"TTI1",NA
"4278",NA,"SLC6A7",NA
"4279",NA,"ZBTB26",NA
"4280",NA,"CALHM4",NA
"4281",NA,"ABCG4",NA
"4282",NA,"NAA20",NA
"4283",NA,"OR10H4",NA
"4284",NA,"NQO2",NA
"4285",NA,"LAMA4",NA
"4286",NA,"COX6C",NA
"4287",NA,"PPARGC1A",NA
"4288",NA,"GLYATL2",NA
"4289",NA,"LAMA3",NA
"4290",NA,"EDNRB",NA
"4291",NA,"CDKN1C",NA
"4292",NA,"CLYBL",NA
"4293",NA,"RAI14",NA
"4294",NA,"CCND2",NA
"4295",NA,"WFIKKN1",NA
"4296",NA,"ASAP1",NA
"4297",NA,"SLIRP",NA
"4298",NA,"C2orf50",NA
"4299",NA,"USP2",NA
"4300",NA,"E2F1",NA
"4301",NA,"PRSS21",NA
"4302",NA,"CCDC170",NA
"4303",NA,"PPP1R14D",NA
"4304",NA,"MLLT3",NA
"4305",NA,"ACSL6",NA
"4306",NA,"SYCP3",NA
"4307",NA,"CNIH3",NA
"4308",NA,"LILRB5",NA
"4309",NA,"RGS5",NA
"4310",NA,"ANKRD6",NA
"4311",NA,"DNMT3B",NA
"4312",NA,"SLC47A2",NA
"4313",NA,"FCN2",NA
"4314",NA,"TMEM37",NA
"4315",NA,"GAB4",NA
"4316",NA,"THNSL2",NA
"4317",NA,"RLN3",NA
"4318",NA,"FAM177B",NA
"4319",NA,"IMPA1",NA
"4320",NA,"CH25H",NA
"4321",NA,"AMELX",NA
"4322",NA,"HOGA1",NA
"4323",NA,"CCDC158",NA
"4324",NA,"MS4A1",NA
"4325",NA,"MTCL1",NA
"4326",NA,"CUBN",NA
"4327",NA,"OR9I1",NA
"4328",NA,"HSD3B1",NA
"4329",NA,"SNRPD2",NA
"4330",NA,"ACOXL",NA
"4331",NA,"MZT1",NA
"4332",NA,"PDE9A",NA
"4333",NA,"TEX11",NA
"4334",NA,"FZD2",NA
"4335",NA,"HSF5",NA
"4336",NA,"SALL2",NA
"4337",NA,"SFXN2",NA
"4338",NA,"SMAD9",NA
"4339",NA,"CFB",NA
"4340",NA,"FAP",NA
"4341",NA,"HOXB4",NA
"4342",NA,"CASP4",NA
"4343",NA,"COL4A2",NA
"4344",NA,"SULF2",NA
"4345",NA,"ARSJ",NA
"4346",NA,"WNT4",NA
"4347",NA,"ANPEP",NA
"4348",NA,"FOXRED2",NA
"4349",NA,"IL21",NA
"4350",NA,"LUZP2",NA
"4351",NA,"ZNF599",NA
"4352",NA,"KIF20B",NA
"4353",NA,"ADGRF1",NA
"4354",NA,"TUBB3",NA
"4355",NA,"LGALS13",NA
"4356",NA,"MRGBP",NA
"4357",NA,"NUDT7",NA
"4358",NA,"ARG2",NA
"4359",NA,"NPAS3",NA
"4360",NA,"CPLX3",NA
"4361",NA,"FNDC8",NA
"4362",NA,"SLC26A8",NA
"4363",NA,"TARM1",NA
"4364",NA,"HORMAD1",NA
"4365",NA,"PRG2",NA
"4366",NA,"FAM83C",NA
"4367",NA,"LETM2",NA
"4368",NA,"MIA3",NA
"4369",NA,"PCSK5",NA
"4370",NA,"IRX2",NA
"4371",NA,"UBE2C",NA
"4372",NA,"GGNBP1",NA
"4373",NA,"FCN1",NA
"4374",NA,"FUT1",NA
"4375",NA,"SPEG",NA
"4376",NA,"TM4SF1",NA
"4377",NA,"PLPP1",NA
"4378",NA,"IL1RL1",NA
"4379",NA,"APOD",NA
"4380",NA,"AKR1E2",NA
"4381",NA,"PSMA8",NA
"4382",NA,"ZNF503",NA
"4383",NA,"SLED1",NA
"4384",NA,"SLC4A3",NA
"4385",NA,"G6PC2",NA
"4386",NA,"ZBTB20",NA
"4387",NA,"BEX4",NA
"4388",NA,"SYTL2",NA
"4389",NA,"CLSPN",NA
"4390",NA,"APOA5",NA
"4391",NA,"MYBL1",NA
"4392",NA,"KIAA0319",NA
"4393",NA,"ROS1",NA
"4394",NA,"TNFRSF12A",NA
"4395",NA,"BPIFA3",NA
"4396",NA,"SLC2A14",NA
"4397",NA,"AKR1C1",NA
"4398",NA,"BCAS1",NA
"4399",NA,"ANKRD34A",NA
"4400",NA,"FGG",NA
"4401",NA,"MAS1",NA
"4402",NA,"SPMIP5",NA
"4403",NA,"SNORD15A",NA
"4404",NA,"NEDD9",NA
"4405",NA,"MDFI",NA
"4406",NA,"MCM8",NA
"4407",NA,"PDRG1",NA
"4408",NA,"OR1A1",NA
"4409",NA,"ARHGDIB",NA
"4410",NA,"TEX47",NA
"4411",NA,"TMED6",NA
"4412",NA,"MBOAT1",NA
"4413",NA,"C5orf64",NA
"4414",NA,"COL15A1",NA
"4415",NA,"POU4F3",NA
"4416",NA,"TRPM8",NA
"4417",NA,"TNXB",NA
"4418",NA,"KIAA0040",NA
"4419",NA,"DCST1",NA
"4420",NA,"COL6A2",NA
"4421",NA,"NUCB2",NA
"4422",NA,"CPN1",NA
"4423",NA,"TTTY13",NA
"4424",NA,"PARD6A",NA
"4425",NA,"FMO5",NA
"4426",NA,"CLBA1",NA
"4427",NA,"EEF1A2",NA
"4428",NA,"PTK7",NA
"4429",NA,"LDLRAD2",NA
"4430",NA,"IL22",NA
"4431",NA,"SPATA33",NA
"4432",NA,"SPRN",NA
"4433",NA,"OLIG2",NA
"4434",NA,"EPHX2",NA
"4435",NA,"POM121",NA
"4436",NA,"ENPP7",NA
"4437",NA,"F2",NA
"4438",NA,"SLC35D3",NA
"4439",NA,"MTCP1",NA
"4440",NA,"LINC02418",NA
"4441",NA,"MT1E",NA
"4442",NA,"LDLR",NA
"4443",NA,"ABCA3",NA
"4444",NA,"DLGAP2",NA
"4445",NA,"WNT5B",NA
"4446",NA,"EAF2",NA
"4447",NA,"TG",NA
"4448",NA,"CLCA2",NA
"4449",NA,"AOAH",NA
"4450",NA,"APLN",NA
"4451",NA,"CCKAR",NA
"4452",NA,"FOXE1",NA
"4453",NA,"UTS2B",NA
"4454",NA,"LALBA",NA
"4455",NA,"ZNF826P",NA
"4456",NA,"GNRHR",NA
"4457",NA,"BCHE",NA
"4458",NA,"ZZEF1",NA
"4459",NA,"OR8G5",NA
"4460",NA,"AGBL2",NA
"4461",NA,"SFN",NA
"4462",NA,"LPCAT1",NA
"4463",NA,"COCH",NA
"4464",NA,"FBXL9P",NA
"4465",NA,"HSD17B13",NA
"4466",NA,"AFF2",NA
"4467",NA,"SEC14L4",NA
"4468",NA,"RBP2",NA
"4469",NA,"PPP1R14C",NA
"4470",NA,"BAIAP3",NA
"4471",NA,"ITGA2",NA
"4472",NA,"MKX",NA
"4473",NA,"NMBR",NA
"4474",NA,"LHFPL7",NA
"4475",NA,"POMP",NA
"4476",NA,"RPL27",NA
"4477",NA,"IL12B",NA
"4478",NA,"GBX2",NA
"4479",NA,"JHY",NA
"4480",NA,"NANOGNB",NA
"4481",NA,"SPINK13",NA
"4482",NA,"MYRIP",NA
"4483",NA,"RPL23",NA
"4484",NA,"NPY1R",NA
"4485",NA,"TMED9",NA
"4486",NA,"HABP2",NA
"4487",NA,"SAXO2",NA
"4488",NA,"LYPD3",NA
"4489",NA,"BUB1",NA
"4490",NA,"LRRTM3",NA
"4491",NA,"HTN3",NA
"4492",NA,"CYP1B1",NA
"4493",NA,"SMOC2",NA
"4494",NA,"PSORS1C1",NA
"4495",NA,"NXT1",NA
"4496",NA,"GUCY1B2",NA
"4497",NA,"CASP7",NA
"4498",NA,"DPEP3",NA
"4499",NA,"RUNX2",NA
"4500",NA,"TSL",NA
"4501",NA,"ADCY5",NA
"4502",NA,"PGBD5",NA
"4503",NA,"ZFP37",NA
"4504",NA,"CAPN14",NA
"4505",NA,"TMEM154",NA
"4506",NA,"TMEM215",NA
"4507",NA,"UBTD1",NA
"4508",NA,"CLEC9A",NA
"4509",NA,"ESR2",NA
"4510",NA,"PIK3AP1",NA
"4511",NA,"NETO2",NA
"4512",NA,"SLC26A10P",NA
"4513",NA,"PIERCE1",NA
"4514",NA,"OR8H3",NA
"4515",NA,"CENPI",NA
"4516",NA,"KIRREL3",NA
"4517",NA,"PRLR",NA
"4518",NA,"FAAP24",NA
"4519",NA,"SOX14",NA
"4520",NA,"CDX4",NA
"4521",NA,"GP2",NA
"4522",NA,"SCN2B",NA
"4523",NA,"EBF1",NA
"4524",NA,"NDP",NA
"4525",NA,"DEFA4",NA
"4526",NA,"TNFRSF1B",NA
"4527",NA,"GDPD3",NA
"4528",NA,"OCA2",NA
"4529",NA,"PF4V1",NA
"4530",NA,"SNHG29",NA
"4531",NA,"SSTR1",NA
"4532",NA,"TLCD4",NA
"4533",NA,"DNTTIP1",NA
"4534",NA,"B3GALT5",NA
"4535",NA,"STPG2",NA
"4536",NA,"FAM131B",NA
"4537",NA,"POSTN",NA
"4538",NA,"GALR1",NA
"4539",NA,"TMEM151B",NA
"4540",NA,"OR4K17",NA
"4541",NA,"STC2",NA
"4542",NA,"LINC01559",NA
"4543",NA,"GPR182",NA
"4544",NA,"OR5H2",NA
"4545",NA,"KDM6B",NA
"4546",NA,"GPRC5A",NA
"4547",NA,"ZNF831",NA
"4548",NA,"CYB5RL",NA
"4549",NA,"MC3R",NA
"4550",NA,"ACOT13",NA
"4551",NA,"KDM5A",NA
"4552",NA,"C10orf88B",NA
"4553",NA,"CCDC183",NA
"4554",NA,"SP5",NA
"4555",NA,"CA12",NA
"4556",NA,"PHF24",NA
"4557",NA,"CDH2",NA
"4558",NA,"TSPAN7",NA
"4559",NA,"REG1A",NA
"4560",NA,"MBL2",NA
"4561",NA,"WEE2",NA
"4562",NA,"NTF4",NA
"4563",NA,"COL6A3",NA
"4564",NA,"TRIM29",NA
"4565",NA,"MYH4",NA
"4566",NA,"MYCN",NA
"4567",NA,"IQSEC3",NA
"4568",NA,"TNFSF9",NA
"4569",NA,"AURKA",NA
"4570",NA,"OR56A1",NA
"4571",NA,"NR4A1",NA
"4572",NA,"VASH2",NA
"4573",NA,"RSPH1",NA
"4574",NA,"IYD",NA
"4575",NA,"TCFL5",NA
"4576",NA,"CEACAM22P",NA
"4577",NA,"GOLGA2P11",NA
"4578",NA,"POLH",NA
"4579",NA,"TDP2",NA
"4580",NA,"PLLP",NA
"4581",NA,"SNORA12",NA
"4582",NA,"CD36",NA
"4583",NA,"FLT1",NA
"4584",NA,"HHIP",NA
"4585",NA,"BDH1",NA
"4586",NA,"CEP72",NA
"4587",NA,"MUC2",NA
"4588",NA,"COL8A1",NA
"4589",NA,"PPY",NA
"4590",NA,"FMNL3",NA
"4591",NA,"LVRN",NA
"4592",NA,"ZNF415",NA
"4593",NA,"TEAD4",NA
"4594",NA,"KCNS1",NA
"4595",NA,"ULBP1",NA
"4596",NA,"FAM169BP",NA
"4597",NA,"VWA1",NA
"4598",NA,"KLHL32",NA
"4599",NA,"BMP2",NA
"4600",NA,"GABRD",NA
"4601",NA,"PENK",NA
"4602",NA,"RGS10",NA
"4603",NA,"SERPINB5",NA
"4604",NA,"CEL",NA
"4605",NA,"C9",NA
"4606",NA,"NEIL3",NA
"4607",NA,"CARD9",NA
"4608",NA,"CPEB3",NA
"4609",NA,"CLEC4G",NA
"4610",NA,"IGFL4",NA
"4611",NA,"ALB",NA
"4612",NA,"GRIN2B",NA
"4613",NA,"CD79B",NA
"4614",NA,"BFSP2",NA
"4615",NA,"ST6GALNAC1",NA
"4616",NA,"DAW1",NA
"4617",NA,"SLC25A34",NA
"4618",NA,"ALKAL2",NA
"4619",NA,"LMX1A",NA
"4620",NA,"UST",NA
"4621",NA,"RTN1",NA
"4622",NA,"VPS35L",NA
"4623",NA,"HSBP1L1",NA
"4624",NA,"H2BC18",NA
"4625",NA,"STX19",NA
"4626",NA,"EVA1A",NA
"4627",NA,"DCDC2",NA
"4628",NA,"PKHD1L1",NA
"4629",NA,"SELENBP1",NA
"4630",NA,"H2BC12",NA
"4631",NA,"CFAP90",NA
"4632",NA,"RIPK2",NA
"4633",NA,"SAMD5",NA
"4634",NA,"INSIG1",NA
"4635",NA,"KRT79",NA
"4636",NA,"HECW1",NA
"4637",NA,"NECTIN4",NA
"4638",NA,"FIGLA",NA
"4639",NA,"CNGA3",NA
"4640",NA,"HLF",NA
"4641",NA,"TMEM202",NA
"4642",NA,"C16orf89",NA
"4643",NA,"OR7A10",NA
"4644",NA,"RAP1GAP2",NA
"4645",NA,"GRXCR1",NA
"4646",NA,"SGK1",NA
"4647",NA,"CTSL3P",NA
"4648",NA,"OR10G7",NA
"4649",NA,"PTCH1",NA
"4650",NA,"CALML4",NA
"4651",NA,"LEFTY1",NA
"4652",NA,"S100A4",NA
"4653",NA,"VNN1",NA
"4654",NA,"GAD2",NA
"4655",NA,"PLEKHH1",NA
"4656",NA,"CELF2",NA
"4657",NA,"SPMIP6",NA
"4658",NA,"COL9A3",NA
"4659",NA,"MYL9",NA
"4660",NA,"OR10G8",NA
"4661",NA,"LINGO3",NA
"4662",NA,"SERPINA7",NA
"4663",NA,"ASCL4",NA
"4664",NA,"CLEC4F",NA
"4665",NA,"RDH12",NA
"4666",NA,"GABRG1",NA
"4667",NA,"AKR1D1",NA
"4668",NA,"TMPRSS3",NA
"4669",NA,"NBEA",NA
"4670",NA,"CRH",NA
"4671",NA,"STEAP2",NA
"4672",NA,"GEM",NA
"4673",NA,"SELENOM",NA
"4674",NA,"ADGRB3",NA
"4675",NA,"PLAAT1",NA
"4676",NA,"RETREG1",NA
"4677",NA,"SCN7A",NA
"4678",NA,"FAM216A",NA
"4679",NA,"HOXB7",NA
"4680",NA,"LRRC66",NA
"4681",NA,"OTOR",NA
"4682",NA,"TAS2R20",NA
"4683",NA,"DRD2",NA
"4684",NA,"EDA",NA
"4685",NA,"EPHA4",NA
"4686",NA,"NT5DC2",NA
"4687",NA,"CD34",NA
"4688",NA,"EMB",NA
"4689",NA,"GNAI1",NA
"4690",NA,"GLIPR2",NA
"4691",NA,"ZBTB7C",NA
"4692",NA,"LPAR3",NA
"4693",NA,"RHAG",NA
"4694",NA,"PRKDC",NA
"4695",NA,"UTS2",NA
"4696",NA,"NAT1",NA
"4697",NA,"FGF19",NA
"4698",NA,"GPD1",NA
"4699",NA,"ABHD3",NA
"4700",NA,"BTBD8",NA
"4701",NA,"LMCD1",NA
"4702",NA,"XKR5",NA
"4703",NA,"UNC5CL",NA
"4704",NA,"KLF12",NA
"4705",NA,"AMT",NA
"4706",NA,"SLC28A3",NA
"4707",NA,"TSPAN5",NA
"4708",NA,"FUT6",NA
"4709",NA,"CACNB2",NA
"4710",NA,"IL33",NA
"4711",NA,"GMPR",NA
"4712",NA,"ENTPD3",NA
"4713",NA,"CERS3",NA
"4714",NA,"OR1C1",NA
"4715",NA,"GPER1",NA
"4716",NA,"CPED1",NA
"4717",NA,"SYCP2",NA
"4718",NA,"BNIPL",NA
"4719",NA,"ERLIN2",NA
"4720",NA,"KRT23",NA
"4721",NA,"GNAZ",NA
"4722",NA,"ANGPTL7",NA
"4723",NA,"ANKRD13B",NA
"4724",NA,"DYNLRB2",NA
"4725",NA,"GLP2R",NA
"4726",NA,"OR56B1",NA
"4727",NA,"OR12D3",NA
"4728",NA,"PODNL1",NA
"4729",NA,"C12orf57",NA
"4730",NA,"IRX3",NA
"4731",NA,"FGF5",NA
"4732",NA,"PTGDR2",NA
"4733",NA,"SGK2",NA
"4734",NA,"GRB14",NA
"4735",NA,"TST",NA
"4736",NA,"COL5A1",NA
"4737",NA,"THSD4",NA
"4738",NA,"HRH3",NA
"4739",NA,"CLCA4",NA
"4740",NA,"LINC00336",NA
"4741",NA,"PROM1",NA
"4742",NA,"LMO3",NA
"4743",NA,"CCDC136",NA
"4744",NA,"CELSR3",NA
"4745",NA,"CALCRL",NA
"4746",NA,"VSNL1",NA
"4747",NA,"SPACA9",NA
"4748",NA,"RNF217",NA
"4749",NA,"KRT36",NA
"4750",NA,"LPAR6",NA
"4751",NA,"SLC9A3",NA
"4752",NA,"ENDOD1",NA
"4753",NA,"AKR1B1",NA
"4754",NA,"OR3A2",NA
"4755",NA,"SMIM14",NA
"4756",NA,"SPATA31F1",NA
"4757",NA,"PTPRR",NA
"4758",NA,"CYFIP2",NA
"4759",NA,"PTPN13",NA
"4760",NA,"RUNX3",NA
"4761",NA,"MTHFD1L",NA
"4762",NA,"MTCL3",NA
"4763",NA,"PCDHB18P",NA
"4764",NA,"RNASE4",NA
"4765",NA,"C10orf55",NA
"4766",NA,"NDST4",NA
"4767",NA,"NXPH4",NA
"4768",NA,"CFAP96",NA
"4769",NA,"GDA",NA
"4770",NA,"SMTNL2",NA
"4771",NA,"BOP1",NA
"4772",NA,"ANO5",NA
"4773",NA,"SLC6A8",NA
"4774",NA,"WBP2NL",NA
"4775",NA,"HOXB9",NA
"4776",NA,"CPA4",NA
"4777",NA,"MPP1",NA
"4778",NA,"CD1C",NA
"4779",NA,"COL12A1",NA
"4780",NA,"CRACD",NA
"4781",NA,"FEV",NA
"4782",NA,"KIF4A",NA
"4783",NA,"C20orf173",NA
"4784",NA,"ZNF711",NA
"4785",NA,"FAM217B",NA
"4786",NA,"SNORA74A",NA
"4787",NA,"PDIA2",NA
"4788",NA,"TNMD",NA
"4789",NA,"ADGRD1",NA
"4790",NA,"DMGDH",NA
"4791",NA,"TUBAL3",NA
"4792",NA,"SHISA2",NA
"4793",NA,"MAP7D2",NA
"4794",NA,"CCDC110",NA
"4795",NA,"SLC2A12",NA
"4796",NA,"IGF2BP3",NA
"4797",NA,"DLX2",NA
"4798",NA,"ISX",NA
"4799",NA,"PIR",NA
"4800",NA,"FABP7",NA
"4801",NA,"CHRNA9",NA
"4802",NA,"HDC",NA
"4803",NA,"MYT1L",NA
"4804",NA,"EDAR",NA
"4805",NA,"KCNQ4",NA
"4806",NA,"SPINK14",NA
"4807",NA,"PTPN7",NA
"4808",NA,"RGL3",NA
"4809",NA,"KDM5D",NA
"4810",NA,"HOXC9",NA
"4811",NA,"FRAS1",NA
"4812",NA,"ART3",NA
"4813",NA,"GSG1L",NA
"4814",NA,"TSPAN9",NA
"4815",NA,"STEAP4",NA
"4816",NA,"PIGN",NA
"4817",NA,"MXRA5",NA
"4818",NA,"DPYSL3",NA
"4819",NA,"DLL3",NA
"4820",NA,"S100A12",NA
"4821",NA,"LRGUK",NA
"4822",NA,"ADAMTS14",NA
"4823",NA,"CCDC184",NA
"4824",NA,"PTP4A3",NA
"4825",NA,"C1orf105",NA
"4826",NA,"KRT80",NA
"4827",NA,"MYLK4",NA
"4828",NA,"CYP4F2",NA
"4829",NA,"SLC38A11",NA
"4830",NA,"C1QTNF8",NA
"4831",NA,"CXCL1",NA
"4832",NA,"GPR4",NA
"4833",NA,"PSAT1",NA
"4834",NA,"RPL37",NA
"4835",NA,"DYNC1I1",NA
"4836",NA,"FAM120A2P",NA
"4837",NA,"CDH16",NA
"4838",NA,"CNTNAP2",NA
"4839",NA,"SLC16A7",NA
"4840",NA,"GRAMD2A",NA
"4841",NA,"PALM3",NA
"4842",NA,"XAGE2",NA
"4843",NA,"RLN1",NA
"4844",NA,"INSL5",NA
"4845",NA,"TPPP3",NA
"4846",NA,"EDN2",NA
"4847",NA,"BEST3",NA
"4848",NA,"CEACAM6",NA
"4849",NA,"KRT12",NA
"4850",NA,"SOX18",NA
"4851",NA,"AXDND1",NA
"4852",NA,"CBLIF",NA
"4853",NA,"PLSCR2",NA
"4854",NA,"LRIT3",NA
"4855",NA,"PFKFB3",NA
"4856",NA,"WIPF3",NA
"4857",NA,"PIWIL2",NA
"4858",NA,"SOSTDC1",NA
"4859",NA,"OR10A7",NA
"4860",NA,"BEX5",NA
"4861",NA,"PRRX2",NA
"4862",NA,"ALDH3A1",NA
"4863",NA,"NRBP2",NA
"4864",NA,"VWA5B1",NA
"4865",NA,"IL36G",NA
"4866",NA,"CACNA1I",NA
"4867",NA,"CTSG",NA
"4868",NA,"FMR1NB",NA
"4869",NA,"RIMBP2",NA
"4870",NA,"COL1A1",NA
"4871",NA,"TINAG",NA
"4872",NA,"LNPK",NA
"4873",NA,"CKMT1A",NA
"4874",NA,"MAGEC2",NA
"4875",NA,"SLC1A1",NA
"4876",NA,"CCDC60",NA
"4877",NA,"PER3",NA
