"","Canonical","NonCanonical","Atypical"
"103","NDUFA10","CNOT8",NA
"104","HIBADH","KLHL28",NA
"105","SMARCA2","KRTAP1.1",NA
"106","MLH1","AGL",NA
"107","ASAH1","ATP11B",NA
"108","KDELR3","TEAD2",NA
"109","ASPH","CMPK1",NA
"110","H4C12","YBX2",NA
"111","ZNF330","ABHD8",NA
"112","EIF4H","PCDHA4",NA
"113","TCEA1","ARHGAP33",NA
"114","NDRG1","THBS3",NA
"115","ATP6V1B2","SEC62",NA
"116","STIP1","JKAMP",NA
"117","NEIL2","YIPF1",NA
"118","MBD2","PSMC6",NA
"119","EIF3I","OR13H1",NA
"120","RAB8B","B4GALT1",NA
"121","FEN1","PRORP",NA
"122","FAM91A1","OR2M7",NA
"123","KLHL7","LCLAT1",NA
"124","INTS10","TIMM23B",NA
"125","SFR1","PPFIA2",NA
"126","COA1","CTNNAL1",NA
"127","SSX2IP","PDCD1LG2",NA
"128","DCTD","HMG20A",NA
"129","PPP2R2A","HNRNPD",NA
"130","GALNT5","PIGF",NA
"131","CHEK1","FREY1",NA
"132","DNAJB6","NUP133",NA
"133","HACD3","EVPL",NA
"134","TMEM38B","SNORA4",NA
"135","ARHGEF10","ZNF630",NA
"136","NUDT22","LRRC57",NA
"137","NUDT2","RPS9",NA
"138","SRSF1","PDIA4",NA
"139","ADAM9","ASIC4",NA
"140","TNFRSF10B","TMEM33",NA
"141","STARD7","PSORS1C1",NA
"142","PIK3CB","EEF1AKMT2",NA
"143","RRN3P2","CPSF6",NA
"144","PLA2R1","DDX50",NA
"145","CDHR5","BTBD10",NA
"146","TC2N","GOLGA2P5",NA
"147","CIRBP","PIAS3",NA
"148","COCH","DENND10",NA
"149","MCM4","ATP5F1B",NA
"150","ERI1","PYURF",NA
"151","GTF2H2","DDX51",NA
"152","SDHD","BNIP2",NA
"153","HPF1","SPDYE1",NA
"154","LEPROTL1","MRPL46",NA
"155","SLC25A4","PSMD2",NA
"156","RFC2","COPS2",NA
"157","SEC24D","ETFB",NA
"158","MCM6","POU6F2",NA
"159","SDCBP","SDHAP2",NA
"160","HMGN3","SRSF2",NA
"161","CDA","ZNF385A",NA
"162","RPL32","KRTCAP3",NA
"163","EGFL6","PBX2",NA
"164","SNORD89","SKIC8",NA
"165","MSMO1","KDSR",NA
"166","HOXB3","LOC102723906",NA
"167","PHACTR2","ARMT1",NA
"168","POLE2","NCKAP1",NA
"169","ANXA13","PHPT1",NA
"170","F3","SPOPL",NA
"171","AGA","ARL6IP1",NA
"172","DDIT4","USP13",NA
"173","WDR1","TPMT",NA
"174","SGMS2","H2AB3",NA
"175","TNFRSF25","TMEM184C",NA
"176","ANLN","MFAP1",NA
"177","PGM1","TMED2",NA
"178","PSPC1","IRX5",NA
"179","ETV4","TMEM9B",NA
"180","ARHGAP26","GLRX3",NA
"181","SPP1","SGCZ",NA
"182","GOLIM4","RBM34",NA
"183","MED28","CACNA1A",NA
"184","B3GNT6","POLE4",NA
"185","ARHGAP11A","IMP3",NA
"186","DTL","FKBP9",NA
"187","POSTN","FER1L6.AS1",NA
"188","SLC43A3","SLC39A6",NA
"189","GLYR1","ADAM10",NA
"190","SLC9A3.AS1","ATP2A2",NA
"191","PRCP","P4HB",NA
"192","AP1S1","FBXO33",NA
"193","KBTBD11","SEC24C",NA
"194","RAI2","HSPA8",NA
"195","PPIA","ZBTB16",NA
"196","LAMC1","FUBP1",NA
"197","HMGN5","KIFAP3",NA
"198","GALNT12","COIL",NA
"199","ITGB8","ARPP19P2",NA
"200","STEAP2","SMARCA5",NA
"201","GSR","PANK1",NA
"202","SHMT2","TOR3A",NA
"203","ESCO2","NDUFB3",NA
"204","CENPH","TMED7",NA
"205","FN1","OVOL2",NA
"206","HOXB9","SLC15A4",NA
"207","PLAU","FMC1.LUC7L2",NA
"208","FOXA3","NBAS",NA
"209","MMP7","PSMD11",NA
"210","NID1","TFB2M",NA
"211","HSPA2","HIPK1",NA
"212","CDCA7L","ETFA",NA
"213","THY1","GFM1",NA
"214","CASP4","COQ5",NA
"215","AKAP12","MAP1LC3B2",NA
"216","EHHADH","TXNRD2",NA
"217","SUCLA2","LMBRD1",NA
"218","CCL4","RARS1",NA
"219","NECTIN3","STT3B",NA
"220","DHRS4L1","PSMB5",NA
"221","SMIM14","CKMT1B",NA
"222","ASCL2","NUDT9",NA
"223","MEIS2","BAZ2B",NA
"224","IQGAP2","ACTR6",NA
"225","PJA1","COQ2",NA
"226","TNFAIP8","CANX",NA
"227","TSPAN4","ATF1",NA
"228","SCNN1G","NRBF2",NA
"229","PDZRN3","MRPL44",NA
"230","MEST","PPP1CC",NA
"231","SLC36A4","FKBP14",NA
"232","ALDH1L1","ZFAND6",NA
"233","SOAT1","SMIM7",NA
"234","GPX8","NUDT22",NA
"235","PBK","KLHL12",NA
"236","MALL","SEL1L3",NA
"237","CHN1","TOR1AIP1",NA
"238","PXDN","CAPZA2",NA
"239","SLFN11","TMTC3",NA
"240","RUBCNL","TMX3",NA
"241","SLC2A14","RRM1",NA
"242","PRTFDC1","RCN1",NA
"243","DAPK1","CHMP4A",NA
"244","RNASE4","CDK9",NA
"245","GASK1B","UBQLN2",NA
"246","BCAT1","SCAMP1",NA
"247","TRIM31","CSTF3",NA
"248","SMIM5","YKT6",NA
"249","CCN2","PRPF4B",NA
"250","IL1B","DDX21",NA
"251","CTHRC1","RASA1",NA
"252","S100A7A","CTDSPL2",NA
"253","COL5A2","SFT2D1",NA
"254","COL12A1","CKMT1A",NA
"255","CXCL6","TEN1",NA
"256","DUSP4","BDP1",NA
"257","COL6A3","C9orf40",NA
"258","CTSL","ALG8",NA
"259","ATP10D","TMEM245",NA
"260","VCAN","EIF3J",NA
"261","WNT5A","RASAL3",NA
"262","HOXB8","TBC1D3F",NA
"263","PECAM1","EXOSC3",NA
"264","SELENBP1","TMEM128",NA
"265","TLCD4","MRPL27",NA
"266","MYADM","HABP2",NA
"267","OLFML2B","DHRS7",NA
"268","LYZ","PPA2",NA
"269","ID1","PREPL",NA
"270","GPR15LG","HACD3",NA
"271","RFC3","EIF2AK3",NA
"272","P3H1","TMCO3",NA
"273","SNAI2","RPAP3",NA
"274","COL4A1","SEC24B",NA
"275","LGALS1","DDX11",NA
"276","VWF","BLOC1S6",NA
"277","COL5A1","DCTD",NA
"278","AGR3","RPL7L1",NA
"279","EPHX2","CSTF2T",NA
"280","FCGR3A","FKBP11",NA
"281","SPARC","TTC33",NA
"282","SNURF","ACLY",NA
"283","COL3A1","INSIG2",NA
"284","C3orf70","TMEM19",NA
"285","IGFBP7","NDUFA10",NA
"286","LUM","YIPF5",NA
"287","FSTL1","TOPBP1",NA
"288","PLA2G4A","PELO",NA
"289","PDE4B","MAGOH",NA
"290","COL1A2","HNRNPA0",NA
"291","IGDCC4","BAG1",NA
"292","CALD1","VPS36",NA
"293","CHP2","ETNK1",NA
"294","REG4","UBE2D3",NA
"295","HOXA9","HAND1",NA
"296","PCOLCE","NUDCD2",NA
"297","PPP1R14D","NDUFS2",NA
"298","PRKDC","TOMM70",NA
"299","OLFM4","TNPO3",NA
"300","UGT2B15","AKIRIN1",NA
"301","MATN2","ISYNA1",NA
"302","PKDCC","CELF1",NA
"303","EREG","ZNF330",NA
"304","MMP1","LAMTOR2",NA
"305","IL1R2","LOC100507412",NA
"306","CDH13","SHTN1",NA
"307","LRP4","ARL1",NA
"308","SEMA6D","TM9SF2",NA
"309","COL15A1","DYNLL2",NA
"310","BTNL8","DRAM2",NA
"311","C11orf86","RPS6KB1",NA
"312","ADIRF","ZBTB8OS",NA
"313","CTSK","TMEM101",NA
"314","DPEP1","CEPT1",NA
"315","TMEM45A","SLK",NA
"316","SPINK4","BGN",NA
"317","FAP","PRDX2",NA
"318","SLC39A8","SLC22A11",NA
"319","IGFBP3","PRR4",NA
"320","SBSPON","PLPP5",NA
"321","HOXA13","PCCB",NA
"322","GSTM3","ASAH1",NA
"323","ST6GALNAC1","UQCRHL",NA
"324","TESC","HEXA",NA
"325","CAV2","SGK3",NA
"326","CDHR1","UBQLN4",NA
"327","PGC","KRIT1",NA
"328","EDNRA","PPP2R2A",NA
"329","CXCL3","AP1S1",NA
"330","THBS2","LDAF1",NA
"331","QPCT","MAT2A",NA
"332","FNDC1","ARV1",NA
"333","QPRT","PRMT5",NA
"334","DCN","SPCS3",NA
"335","TRPM6","INTS12",NA
"336","GNG4","TMEM50B",NA
"337","COL10A1","EML2",NA
"338","SFRP2","SAFB",NA
"339","FAM177B","GLOD4",NA
"340","PFN2","LTA4H",NA
"341","GABRP","SRP9",NA
"342","CCN1","EIF4H",NA
"343","CXCL5","TXNDC12",NA
"344","RAB31","ABHD17C",NA
"345","ANTXR1","RPS5",NA
"346","MMP12","ATP6AP2",NA
"347","HEPACAM2","METTL23",NA
"348","SERPINF1","HEATR5A",NA
"349","PPP2R2C","SMARCA2",NA
"350","SULF1","ABCC6P1",NA
"351","SLC26A3","DHX15",NA
"352","IGFBP5","NDFIP2",NA
"353","SEMA6A","TANK",NA
"354","EDN3","IARS2",NA
"355","MMP9","LAMTOR1",NA
"356","PRAC1","SCOC",NA
"357","PLA2G2A","LRBA",NA
"358","CXCL8","ACVR1",NA
"359","KLK11","TRIM13",NA
"360","FRZB","CNIH1",NA
"361","CLCA1","NUP85",NA
"362","WFDC2","ATP5F1A",NA
"363","CEL","SEC24A",NA
"364","FOXA1","MRPL42",NA
"365","ANXA1","TVP23B",NA
"366","MUC2","TXNDC16",NA
"367","SLITRK6","DCAF16",NA
"368","TIMP3","KHDRBS1",NA
"369","SCGB2A1","NUP155",NA
"370","WNT11","ADI1",NA
"371","CKMT2","KCTD18",NA
"372","TM4SF20","MIS18BP1",NA
"373","KRT7","SEC14L2",NA
"374","MAGEA3","ITFG1",NA
"375","NRN1","VPS26C",NA
"376","COL1A1","C1GALT1C1",NA
"377","SCNN1B","SNRPD1",NA
"378","ACTG2","FIBP",NA
"379","MEP1A","SHPRH",NA
"380","KRT23","UFD1",NA
"381","TRNP1","MRRF",NA
"382","CRIPTO3","HIBADH",NA
"383","PCP4","GPN3",NA
"384","DUOX2","SMPD2",NA
"385","TFF2","STARD7",NA
"386","CFTR","CD58",NA
"387","BMP7","NUDT2",NA
"388","CA1","SLC39A7",NA
"389","MTTP","RRN3P2",NA
"390","LY6G6D","RABL2B",NA
"391","KYNU","TIGD2",NA
"392","ALDH1A1","EIF3L",NA
"393","ITLN1","MSH6",NA
"394","HBB","IMPA2",NA
"395","KRT20","SLC33A1",NA
"396","CCL18","CLN5",NA
"397","MUC17","SMIM20",NA
"398","PHGR1","VAMP3",NA
"399","TMIGD1","RRAGC",NA
"400","FABP1","BACH1",NA
"401","SLC6A14","HEATR1",NA
"402","DMBT1","UBE2D1",NA
"403","UCA1","UNG",NA
"404","CLCA4","PTPRK",NA
"405","GUCA2A","MAGED2",NA
"406","XIST","NUS1P3",NA
"407","CA2","SUCLA2",NA
"408","HLA.C","SLC25A4",NA
"409",NA,"OSTC",NA
"410",NA,"COG2",NA
"411",NA,"IMMT",NA
"412",NA,"ATP6V1A",NA
"413",NA,"CSNK1G3",NA
"414",NA,"RCHY1",NA
"415",NA,"WDR1",NA
"416",NA,"SEH1L",NA
"417",NA,"LEPROTL1",NA
"418",NA,"GALNT10",NA
"419",NA,"PGM3",NA
"420",NA,"MBD2",NA
"421",NA,"H4C12",NA
"422",NA,"LIPA",NA
"423",NA,"CCNG1",NA
"424",NA,"NSUN6",NA
"425",NA,"GNPNAT1",NA
"426",NA,"PLA2R1",NA
"427",NA,"SELENOW",NA
"428",NA,"KNOP1",NA
"429",NA,"SOCS6",NA
"430",NA,"TMEM59",NA
"431",NA,"ELL3",NA
"432",NA,"EXOSC7",NA
"433",NA,"LSM1",NA
"434",NA,"UBAC2",NA
"435",NA,"CDH1",NA
"436",NA,"SLC25A46",NA
"437",NA,"SEC61A1",NA
"438",NA,"PEX13",NA
"439",NA,"TMEM106B",NA
"440",NA,"EBNA1BP2",NA
"441",NA,"SGMS2",NA
"442",NA,"TNFRSF10B",NA
"443",NA,"TMEM253",NA
"444",NA,"SDHD",NA
"445",NA,"SULT1C3",NA
"446",NA,"ZNF277",NA
"447",NA,"FAM3C",NA
"448",NA,"SDCBP",NA
"449",NA,"METTL2B",NA
"450",NA,"DYM",NA
"451",NA,"NMD3",NA
"452",NA,"AKR1A1",NA
"453",NA,"TNS4",NA
"454",NA,"STARD3NL",NA
"455",NA,"MRPS27",NA
"456",NA,"TMEM147",NA
"457",NA,"PAWR",NA
"458",NA,"RWDD4",NA
"459",NA,"RABGGTB",NA
"460",NA,"NIPSNAP2",NA
"461",NA,"TBC1D8B",NA
"462",NA,"FARS2",NA
"463",NA,"NIP7",NA
"464",NA,"TMEM38B",NA
"465",NA,"LRRC41",NA
"466",NA,"DNAJC10",NA
"467",NA,"CNDP2",NA
"468",NA,"NUDT21",NA
"469",NA,"CYB5R1",NA
"470",NA,"SSX2IP",NA
"471",NA,"MED28",NA
"472",NA,"HPF1",NA
"473",NA,"DTD2",NA
"474",NA,"ZNF562",NA
"475",NA,"FEN1",NA
"476",NA,"MANBAL",NA
"477",NA,"DDX5",NA
"478",NA,"EIF3I",NA
"479",NA,"TSEN15",NA
"480",NA,"SDHA",NA
"481",NA,"PPID",NA
"482",NA,"MAML3",NA
"483",NA,"IL2RG",NA
"484",NA,"NPIPB3",NA
"485",NA,"ZCCHC10",NA
"486",NA,"ATP6V1B2",NA
"487",NA,"NTAQ1",NA
"488",NA,"ZWINT",NA
"489",NA,"ABCF2.H2BK1",NA
"490",NA,"ABHD13",NA
"491",NA,"CFAP20",NA
"492",NA,"ADAM9",NA
"493",NA,"HIBCH",NA
"494",NA,"PAPSS1",NA
"495",NA,"GALNT1",NA
"496",NA,"ACOT9",NA
"497",NA,"PTP4A1",NA
"498",NA,"CTSB",NA
"499",NA,"ATP5MC3",NA
"500",NA,"CNPY3",NA
"501",NA,"ATP6V0B",NA
"502",NA,"BYSL",NA
"503",NA,"PRCP",NA
"504",NA,"ATP5MG",NA
"505",NA,"SLC25A32",NA
"506",NA,"CALCOCO2",NA
"507",NA,"ANKRD13A",NA
"508",NA,"ND1",NA
"509",NA,"MRPL39",NA
"510",NA,"PRPF40A",NA
"511",NA,"KDELR3",NA
"512",NA,"CISD2",NA
"513",NA,"CPSF2",NA
"514",NA,"DNAJB6",NA
"515",NA,"LINC00869",NA
"516",NA,"PGM1",NA
"517",NA,"EEF1A1",NA
"518",NA,"GRSF1",NA
"519",NA,"TNKS",NA
"520",NA,"SARAF",NA
"521",NA,"TC2N",NA
"522",NA,"CLVS1",NA
"523",NA,"ASPH",NA
"524",NA,"TMBIM1",NA
"525",NA,"SNRNP40",NA
"526",NA,"PEX11B",NA
"527",NA,"SCNN1G",NA
"528",NA,"INTS10",NA
"529",NA,"RPL15",NA
"530",NA,"SGPP1",NA
"531",NA,"SMCO4",NA
"532",NA,"FAM91A1",NA
"533",NA,"WDR46",NA
"534",NA,"PLS3",NA
"535",NA,"MANSC1",NA
"536",NA,"NDUFS7",NA
"537",NA,"STEAP1",NA
"538",NA,"PRKAB1",NA
"539",NA,"NUP37",NA
"540",NA,"NDUFA5",NA
"541",NA,"KBTBD6",NA
"542",NA,"HS2ST1",NA
"543",NA,"SRSF1",NA
"544",NA,"NSD3",NA
"545",NA,"EEF2",NA
"546",NA,"MLH1",NA
"547",NA,"ESYT2",NA
"548",NA,"KYAT3",NA
"549",NA,"VPS4B",NA
"550",NA,"OCIAD2",NA
"551",NA,"CCT2",NA
"552",NA,"TMEM35B",NA
"553",NA,"CBY1",NA
"554",NA,"RPE",NA
"555",NA,"METAP2",NA
"556",NA,"IL20RA",NA
"557",NA,"NEIL2",NA
"558",NA,"MTUS1",NA
"559",NA,"TFPT",NA
"560",NA,"REL",NA
"561",NA,"TCEA1",NA
"562",NA,"COX11",NA
"563",NA,"MRPS35",NA
"564",NA,"RNF145",NA
"565",NA,"MFSD1",NA
"566",NA,"ACBD6",NA
"567",NA,"MCM3AP",NA
"568",NA,"GEMIN2",NA
"569",NA,"BRF2",NA
"570",NA,"MSMO1",NA
"571",NA,"DCUN1D5",NA
"572",NA,"MAPKAPK5",NA
"573",NA,"COX3",NA
"574",NA,"EIF3H",NA
"575",NA,"CDS1",NA
"576",NA,"HSD17B8",NA
"577",NA,"TFDP1",NA
"578",NA,"TPD52L2",NA
"579",NA,"MLXIPL",NA
"580",NA,"DLST",NA
"581",NA,"SGPP2",NA
"582",NA,"UTP18",NA
"583",NA,"UCHL5",NA
"584",NA,"ILVBL",NA
"585",NA,"NOSTRIN",NA
"586",NA,"CETN3",NA
"587",NA,"RPL32",NA
"588",NA,"CHEK1",NA
"589",NA,"TFCP2",NA
"590",NA,"SEC11C",NA
"591",NA,"SEC22B",NA
"592",NA,"NAPEPLD",NA
"593",NA,"APOD",NA
"594",NA,"PLPBP",NA
"595",NA,"POLR1D",NA
"596",NA,"B3GNT2",NA
"597",NA,"CDR2",NA
"598",NA,"UBL3",NA
"599",NA,"FHL2",NA
"600",NA,"PDLIM5",NA
"601",NA,"PSME1",NA
"602",NA,"MTO1",NA
"603",NA,"STIP1",NA
"604",NA,"TPD52",NA
"605",NA,"PRMT2",NA
"606",NA,"MAD2L1",NA
"607",NA,"XBP1",NA
"608",NA,"ANXA13",NA
"609",NA,"YEATS4",NA
"610",NA,"GCLC",NA
"611",NA,"CAPN2",NA
"612",NA,"R3HCC1",NA
"613",NA,"FKBP4",NA
"614",NA,"SHANK3",NA
"615",NA,"PSPC1",NA
"616",NA,"HNRNPDL",NA
"617",NA,"RAB8B",NA
"618",NA,"KBTBD11",NA
"619",NA,"SNHG29",NA
"620",NA,"PPT1",NA
"621",NA,"AGA",NA
"622",NA,"TBC1D16",NA
"623",NA,"MARS1",NA
"624",NA,"TNFRSF10A",NA
"625",NA,"SHMT2",NA
"626",NA,"GALNT5",NA
"627",NA,"POC1B.GALNT4",NA
"628",NA,"AGPAT5",NA
"629",NA,"GUSBP1",NA
"630",NA,"HMGN3",NA
"631",NA,"PRXL2A",NA
"632",NA,"PRDX4",NA
"633",NA,"NOP16",NA
"634",NA,"NPM3",NA
"635",NA,"LAMP1",NA
"636",NA,"HSD17B11",NA
"637",NA,"DUSP5",NA
"638",NA,"QDPR",NA
"639",NA,"ACBD5",NA
"640",NA,"TMEM192",NA
"641",NA,"NDRG1",NA
"642",NA,"NDC1",NA
"643",NA,"C3orf52",NA
"644",NA,"TPST2",NA
"645",NA,"IST1",NA
"646",NA,"LAP3",NA
"647",NA,"ANK3",NA
"648",NA,"HOXB3",NA
"649",NA,"CIRBP",NA
"650",NA,"GRTP1",NA
"651",NA,"SCAMP2",NA
"652",NA,"ATP8B1",NA
"653",NA,"TSTD1",NA
"654",NA,"ESCO2",NA
"655",NA,"PAXBP1",NA
"656",NA,"SORBS1",NA
"657",NA,"NPIPB6",NA
"658",NA,"SLC39A14",NA
"659",NA,"PANK3",NA
"660",NA,"GTF2H2",NA
"661",NA,"CBLL1",NA
"662",NA,"ARHGEF10",NA
"663",NA,"FUT6",NA
"664",NA,"TTF2",NA
"665",NA,"RGN",NA
"666",NA,"CCNB1IP1",NA
"667",NA,"ZHX2",NA
"668",NA,"SOAT1",NA
"669",NA,"ALDH2",NA
"670",NA,"NMB",NA
"671",NA,"PCID2",NA
"672",NA,"SEC24D",NA
"673",NA,"GSR",NA
"674",NA,"PXMP2",NA
"675",NA,"CASP3",NA
"676",NA,"SLBP",NA
"677",NA,"CNOT7",NA
"678",NA,"UBE2W",NA
"679",NA,"DHX29",NA
"680",NA,"AKAP11",NA
"681",NA,"AIMP1",NA
"682",NA,"DCTN6",NA
"683",NA,"PSD3",NA
"684",NA,"INTS9",NA
"685",NA,"VPS37A",NA
"686",NA,"IL10RB",NA
"687",NA,"PHF2",NA
"688",NA,"ERI1",NA
"689",NA,"DNAJB9",NA
"690",NA,"ACADM",NA
"691",NA,"EHHADH",NA
"692",NA,"GLYR1",NA
"693",NA,"GALE",NA
"694",NA,"EEA1",NA
"695",NA,"GPHN",NA
"696",NA,"POLR1F",NA
"697",NA,"LSM5",NA
"698",NA,"KLHL7",NA
"699",NA,"MANEA",NA
"700",NA,"LONRF1",NA
"701",NA,"RFC2",NA
"702",NA,"RAI2",NA
"703",NA,"SLC35A3",NA
"704",NA,"TIMP1",NA
"705",NA,"RIDA",NA
"706",NA,"ERLIN2",NA
"707",NA,"E2F5",NA
"708",NA,"PNMA5",NA
"709",NA,"PPP2CB",NA
"710",NA,"ZNF92",NA
"711",NA,"SLC66A3",NA
"712",NA,"DEPDC1",NA
"713",NA,"MRPL13",NA
"714",NA,"BLMH",NA
"715",NA,"PIK3CB",NA
"716",NA,"KIF14",NA
"717",NA,"SQOR",NA
"718",NA,"TACC1",NA
"719",NA,"FUT4",NA
"720",NA,"BMPR1A",NA
"721",NA,"WDR44",NA
"722",NA,"GTF2E2",NA
"723",NA,"DUSP10",NA
"724",NA,"ZFAND1",NA
"725",NA,"TNFRSF25",NA
"726",NA,"SMTNL2",NA
"727",NA,"SFR1",NA
"728",NA,"POSTN",NA
"729",NA,"CENPA",NA
"730",NA,"GALNT12",NA
"731",NA,"DENND11",NA
"732",NA,"SMPDL3B",NA
"733",NA,"SLC25A11",NA
"734",NA,"PHACTR2",NA
"735",NA,"MZT1",NA
"736",NA,"ACBD7",NA
"737",NA,"ARHGAP26",NA
"738",NA,"LTB4R",NA
"739",NA,"ZNF721",NA
"740",NA,"PRNP",NA
"741",NA,"CASK",NA
"742",NA,"MMP7",NA
"743",NA,"UGDH",NA
"744",NA,"GCAT",NA
"745",NA,"PADI1",NA
"746",NA,"POLE2",NA
"747",NA,"QPCT",NA
"748",NA,"ZFAS1",NA
"749",NA,"TGFBR2",NA
"750",NA,"NR2C2AP",NA
"751",NA,"SNORD89",NA
"752",NA,"TSHZ1",NA
"753",NA,"CCL4",NA
"754",NA,"PPIA",NA
"755",NA,"MEST",NA
"756",NA,"PGAP4",NA
"757",NA,"PRPS2",NA
"758",NA,"DHRS4L1",NA
"759",NA,"BCL10",NA
"760",NA,"SMIM5",NA
"761",NA,"MCM6",NA
"762",NA,"TNFAIP8",NA
"763",NA,"RNASE4",NA
"764",NA,"LARP1B",NA
"765",NA,"EPB41L4A.AS1",NA
"766",NA,"STAT5A",NA
"767",NA,"SPRED1",NA
"768",NA,"LPAR6",NA
"769",NA,"CRYZ",NA
"770",NA,"TLCD1",NA
"771",NA,"C12orf57",NA
"772",NA,"ARHGAP11A",NA
"773",NA,"ACOT2",NA
"774",NA,"ITGB8",NA
"775",NA,"PBK",NA
"776",NA,"SMIM19",NA
"777",NA,"GOLIM4",NA
"778",NA,"DDIT4",NA
"779",NA,"SLC39A10",NA
"780",NA,"IGLV3.10",NA
"781",NA,"MOB1B",NA
"782",NA,"SRD5A3",NA
"783",NA,"PMAIP1",NA
"784",NA,"MOB3B",NA
"785",NA,"TNFRSF11B",NA
"786",NA,"SMIM14",NA
"787",NA,"FOXA3",NA
"788",NA,"EHF",NA
"789",NA,"MKKS",NA
"790",NA,"PLPP3",NA
"791",NA,"WLS",NA
"792",NA,"F3",NA
"793",NA,"CCL25",NA
"794",NA,"GALNT7",NA
"795",NA,"THBS1",NA
"796",NA,"SLC45A4",NA
"797",NA,"DLGAP5",NA
"798",NA,"NUDT15",NA
"799",NA,"GDPD5",NA
"800",NA,"ELOVL5",NA
"801",NA,"PJA1",NA
"802",NA,"IQGAP2",NA
"803",NA,"SLC39A8",NA
"804",NA,"LAMC1",NA
"805",NA,"TGS1",NA
"806",NA,"MPZL2",NA
"807",NA,"SLCO2A1",NA
"808",NA,"EPHX2",NA
"809",NA,"STAT1",NA
"810",NA,"LOC728392",NA
