"","Canonical","NonCanonical","Atypical"
"77","ELN","RPL7",NA
"78","DEFB113","IKZF1",NA
"79","CNTN2","MAP3K10",NA
"80","CD180","CSMD3",NA
"81","DOC2B","CACNA2D1",NA
"82","OR1J2","CABP4",NA
"83","NELL1","CD180",NA
"84","PCDHAC2","KPNA7",NA
"85","VPREB3","HMHB1",NA
"86","CSMD3","FAM167A",NA
"87","NEK2","GRM3",NA
"88","CSF3R","TSPOAP1",NA
"89","PIANP","OR10K1",NA
"90","ADGRE2","FSTL4",NA
"91","CRLF2","COX6B2",NA
"92","SPEM1","POMC",NA
"93","DEFB118","TMEM130",NA
"94","TMEM98","CSF3R",NA
"95","CDH4","PML",NA
"96","HSD17B11","ITGA10",NA
"97","ACAP1","NOB1",NA
"98","CIMIP2B","RPL14",NA
"99","FAM83C","POU2F2",NA
"100","EPX","NPHS1",NA
"101","FETUB","XIRP1",NA
"102","VAT1L","CD86",NA
"103","CYP4A22","OR1J2",NA
"104","RGS6","HTRA4",NA
"105","XIRP1","SPATA31H1",NA
"106","SLC11A1","KCND3",NA
"107","KCNJ11","PRDM9",NA
"108","COX6A2","LOX",NA
"109","CRMA","SGCD",NA
"110","DENND6B","BLID",NA
"111","SLC45A2","ANKRD65",NA
"112","MS4A10","KRT2",NA
"113","ALX4","BIRC7",NA
"114","ALPL","PPP1R1A",NA
"115","GRM3","ACTRT2",NA
"116","DNAI1","TGM4",NA
"117","IFNL1","ATP1A2",NA
"118","ALK","IL16",NA
"119","NECAB2","TNFSF14",NA
"120","NCR3","DENND6B",NA
"121","CNTFR","GDF7",NA
"122","BTBD17","APOL1",NA
"123","PDLIM7","TXNDC16",NA
"124","C1orf94","TMEM215",NA
"125","PLPPR4","GGH",NA
"126","CAMK1G","PDLIM7",NA
"127","ZNF575","RPL9",NA
"128","POU2F2","TSSK2",NA
"129","RCVRN","OR6B2",NA
"130","SLC25A34","COLEC12",NA
"131","CCDC42","CCNG1",NA
"132","TGM6","CTSW",NA
"133","AIF1L","FBXW10B",NA
"134","SLC46A2","CACNG5",NA
"135","PACRGL","RPS3A",NA
"136","OR1N1","IL17B",NA
"137","SEZ6L","MYO1F",NA
"138","MYOZ1","IL10RA",NA
"139","SDK1","ELAVL3",NA
"140","HOGA1","GGN",NA
"141","NTN3","SMIM43",NA
"142","OR7A5","FBXO34",NA
"143","GPER1","CMC1",NA
"144","COL22A1","TNFRSF9",NA
"145","DNAAF1","PNPLA7",NA
"146","ROBO4","PARVG",NA
"147","GREM1","SLC22A25",NA
"148","OR1M1","LRIF1",NA
"149","HIVEP3","OR6Q1",NA
"150","OR1A1","EPG5",NA
"151","RPL7","PCDH7",NA
"152","FER1L6","DEFB113",NA
"153","LHX1","PRR29",NA
"154","MEIOB","EPX",NA
"155","CYP11B2","SLC27A6",NA
"156","EIF3H","S1PR4",NA
"157","MAD2L1","GPX6",NA
"158","ITPRID1","CYP11B2",NA
"159","SPPL2C","ZBTB32",NA
"160","TCL1A","CD96",NA
"161","ELSPBP1","NCR3",NA
"162","OTOS","OR51G2",NA
"163","CYP11B1","CD27",NA
"164","TSPAN6","SPACDR",NA
"165","FNDC5","FBXO39",NA
"166","PLEKHD1","KCNK12",NA
"167","DPP9","FER1L6",NA
"168","PNMA3","TBC1D10C",NA
"169","GARIN5B","CRMA",NA
"170","GPR151","CAVIN1",NA
"171","F8","ANXA2R",NA
"172","CCDC40","FBP2",NA
"173","BMP10","TNFRSF4",NA
"174","GPR101","TNFAIP6",NA
"175","ADAMTS16","PCDHAC2",NA
"176","PLEKHH2","RPS8",NA
"177","CEACAM18","SEC1P",NA
"178","HTR3D","AR",NA
"179","GJC2","ARHGAP30",NA
"180","ECE2","NFATC1",NA
"181","MROH2B","GNG3",NA
"182","TLCD3B","ALPK2",NA
"183","TERB1","IRF4",NA
"184","CYSRT1","PRMT6",NA
"185","MAS1L","ITPRID1",NA
"186","LENEP","ITGB7",NA
"187","TMC3","C19orf38",NA
"188","IL20RA","SCIMP",NA
"189","FIGN","GAL3ST3",NA
"190","TMCO5A","CD33",NA
"191","CRX","YEATS4",NA
"192","INSRR","SLC25A34",NA
"193","PCSK2","MFGE8",NA
"194","IGDCC3","AMELX",NA
"195","DBI","CCDC42",NA
"196","KCND3","MSRB3",NA
"197","OR10V1","KRTDAP",NA
"198","HTR3C","LPCAT2",NA
"199","SPTA1","SH2D3C",NA
"200","EBF3","TPRKB",NA
"201","SSTR4","GPR171",NA
"202","LOC654780","SP140",NA
"203","LCE1D","FMO1",NA
"204","CCDC140","HSD17B11",NA
"205","ASCL3","CIPC",NA
"206","HMCN2","GPR50",NA
"207","LRRC4C","SERPINB9P1",NA
"208","ELAVL3","CHPF",NA
"209","GPR141","CCDC140",NA
"210","SPMIP7","RPS9",NA
"211","ARRDC5","OR1M1",NA
"212","SAMD7","FMNL1",NA
"213","C12orf42","IL20RA",NA
"214","EPG5","ICOS",NA
"215","FUT5","NMUR1",NA
"216","TBX6","DBI",NA
"217","MTMR7","LINC00189",NA
"218","MEGF11","COX6A2",NA
"219","MRAP","RAP1A",NA
"220","DBNDD1","GIMAP8",NA
"221","LINC00268","TBX4",NA
"222","PSD","CCR2",NA
"223","NHLH1","RUNDC3A",NA
"224","EPPIN","SNX7",NA
"225","CCR10","CSF2",NA
"226","HSPB7","DNAI1",NA
"227","KCNK4","GPSM2",NA
"228","GPR27","LYL1",NA
"229","JAKMIP3","KCNA3",NA
"230","DNAJB13","EIF3H",NA
"231","MAGEC3","SIGLEC17P",NA
"232","COLEC12","PIANP",NA
"233","GRIP2","P2RY14",NA
"234","ARC","NLRC3",NA
"235","RPL14","SFT2D1",NA
"236","PCDHGA9","MPP2",NA
"237","ABCG8","CFHR2",NA
"238","AMELY","HCCAT5",NA
"239","OIT3","CNTN2",NA
"240","SDHD","FGF7",NA
"241","OTOL1","PTHLH",NA
"242","TYR","PSD",NA
"243","STAB2","STAT4",NA
"244","CLEC12A","PCDHGC5",NA
"245","TEKT1","TAS2R38",NA
"246","SPATA31D3","KRT81",NA
"247","PCDH7","C1QA",NA
"248","NPY","EPPIN",NA
"249","HRH3","HCST",NA
"250","MS4A15","LGALS17A",NA
"251","EXD1","MYB",NA
"252","CCDC168","ADAM8",NA
"253","PGLYRP4","KRT72",NA
"254","ACAP3","ABCA8",NA
"255","PCDHA6","IGDCC3",NA
"256","TGM5","CASP14",NA
"257","CIMAP1D","ANK3",NA
"258","SEC14L3","C3orf84",NA
"259","TMEM255A","SHOX2",NA
"260","PEX5L","SEPHS2",NA
"261","GALP","SEC14L4",NA
"262","SP7","NTN3",NA
"263","CEBPE","TBX20",NA
"264","CSF3","NUTF2",NA
"265","SPDEF","SKP1",NA
"266","SLC1A6","TRIM7",NA
"267","PROZ","RPS21",NA
"268","BLID","IL22",NA
"269","MTNR1B","RPL30",NA
"270","HAPLN3","CEACAM3",NA
"271","LYPD3","SPP2",NA
"272","CKS1B","LDOC1",NA
"273","AMER2","RTL1",NA
"274","PRDM9","HNRNPM",NA
"275","CENPA","ALPL",NA
"276","OR2M7","SIRPG",NA
"277","CCL22","CYP11B1",NA
"278","TBX20","PLEKHG2",NA
"279","PXT1","KCNA2",NA
"280","CD177","MAD2L1",NA
"281","CYP1A1","OLR1",NA
"282","LCE1B","PLA2G2D",NA
"283","UGP2","FAM167B",NA
"284","PRSS37","FAM169BP",NA
"285","SLC27A6","MRAP",NA
"286","BMP8A","OR10P1",NA
"287","IQCF1","COL5A3",NA
"288","A4GNT","TRIM36",NA
"289","SLC26A9","RGS21",NA
"290","RGS8","GCSAM",NA
"291","LINC00308","SUCLG1",NA
"292","CSN2","FSCN1",NA
"293","CXCR1","ARHGAP25",NA
"294","OR2G2","DRD1",NA
"295","PCDHA4","IL17F",NA
"296","LCLAT1","TRAF1",NA
"297","CA6","CCDC40",NA
"298","SPAM1","DDR2",NA
"299","GLP1R","LAG3",NA
"300","GPR4","FAM107A",NA
"301","SPIC","GZMK",NA
"302","CPLX2","ZBTB33",NA
"303","LINC00598","CCT4",NA
"304","FAM169BP","CETN3",NA
"305","AVPR1A","EIF1AX",NA
"306","SLC8A2","SAMD7",NA
"307","FKBP6","KCNH1",NA
"308","ZP4","DPEP2",NA
"309","FYB2","GPR141",NA
"310","DEFB4A","NXPH4",NA
"311","SMIM43","PRCP",NA
"312","POLR1D","PLPPR4",NA
"313","HOXC13","LCE3E",NA
"314","TMEM220","OR1A1",NA
"315","SPIB","TBX21",NA
"316","TRIM46","SPEM1",NA
"317","TMEM215","TEX56P",NA
"318","MANSC4","PRR30",NA
"319","LGI4","SYTL3",NA
"320","CPA4","ADAMTSL4",NA
"321","LINC00466","VPS37D",NA
"322","VWC2","ZNF276",NA
"323","LINC00189","SECTM1",NA
"324","DACH2","MAGEB10",NA
"325","PLIN4","TFAP2D",NA
"326","KCNA2","OTOL1",NA
"327","SLITRK2","ATP1B4",NA
"328","CCM2L","TDRG1",NA
"329","VSTM2B","SLC1A6",NA
"330","MDGA1","CCN5",NA
"331","CAPN11","S100A3",NA
"332","SGCA","SCN4A",NA
"333","AREG","EBF3",NA
"334","ANKRD1","CX3CL1",NA
"335","BEND4","CFAP126",NA
"336","RTL1","CHPT1",NA
"337","MLIP","CYTH4",NA
"338","PDYN","TMEM220",NA
"339","PLEKHN1","CD48",NA
"340","DUSP26","RGS6",NA
"341","NGFR","TAAR9",NA
"342","KNDC1","IRF5",NA
"343","RFC3","CD101",NA
"344","CRYGC","COL6A1",NA
"345","FCN1","GPR18",NA
"346","LINC03042","PEX5L",NA
"347","C1orf127","SZT2",NA
"348","INSYN2B","EPB41L4B",NA
"349","OR5P2","ITGA3",NA
"350","ANGPTL4","KCNJ9",NA
"351","SAG","CCDC166",NA
"352","PODNL1","ESPNL",NA
"353","DLX4","CLEC10A",NA
"354","VSTM4","MAGEC3",NA
"355","HOXD10","CCNA1",NA
"356","CST2","ZNF804B",NA
"357","KCNU1","PNMA3",NA
"358","UPK2","CD22",NA
"359","NUTM1","FNDC4",NA
"360","NCR1","DOC2B",NA
"361","OR51D1","GFRA4",NA
"362","BLK","CCR5",NA
"363","FCRL6","PCDHGA9",NA
"364","OR52B6","SLA",NA
"365","DEPDC1B","TNFAIP2",NA
"366","SIX6","TSSK3",NA
"367","CLECL1P","OR10V1",NA
"368","C15orf32","CD9",NA
"369","FAM107A","STOX2",NA
"370","OR1L1","EPHA6",NA
"371","CCL23","TGM5",NA
"372","ACRV1","DOCK2",NA
"373","LINC01565","POLR1D",NA
"374","CHI3L2","ETV7",NA
"375","COL5A3","PLEKHO1",NA
"376","TMEM59","C16orf82",NA
"377","SCIMP","TYRO3",NA
"378","LEF1","ROBO4",NA
"379","SCN9A","AIF1L",NA
"380","TRIM36","OR51D1",NA
"381","TMEM132E","CDC42EP2",NA
"382","KCNIP2","PLCB4",NA
"383","OR2A25","ARHGEF6",NA
"384","SPRR4","ABCG8",NA
"385","LOC442028","SPDEF",NA
"386","ARMC12","SLC23A3",NA
"387","G6PC2","SPIC",NA
"388","C10orf53","ATP8B2",NA
"389","TMEFF2","KCNK4",NA
"390","AR","LYPD3",NA
"391","HSPA8","SPTA1",NA
"392","PRDX4","SCAMP5",NA
"393","MT1B","CHST1",NA
"394","CARD14","HTN3",NA
"395","ENDOU","MROH2B",NA
"396","OR5AK2","OR5AC2",NA
"397","B3GAT1","PALM",NA
"398","CHRDL2","CRIP3",NA
"399","ETV7","MSC",NA
"400","WFIKKN2","GSDMA",NA
"401","GGH","ITGAL",NA
"402","CFAP46","TBX6",NA
"403","CCDC54","ENKUR",NA
"404","TRIM7","FTL",NA
"405","RPL30","SLITRK2",NA
"406","FOLR3","NACA",NA
"407","NXNL2","CLECL1P",NA
"408","TRIML1","SH2D1B",NA
"409","SMCR5","SCN1B",NA
"410","CA7","GRIA3",NA
"411","LORICRIN","SNRPE",NA
"412","ADGRF2","CFAP221",NA
"413","ZNF99","OR4C3",NA
"414","PPY2P","TMEM225",NA
"415","KRT84","GRIP2",NA
"416","PDCD4","MAGEA8",NA
"417","TBX4","FLG2",NA
"418","LINC00856","MRPL13",NA
"419","GPR61","KCNJ11",NA
"420","VWA5B1","LINC01600",NA
"421","OR11H6","KCNJ4",NA
"422","SIGLEC1","CA6",NA
"423","EPB41L4B","CCL7",NA
"424","RHOXF1","FOXL2NB",NA
"425","VSTM5","ZP4",NA
"426","SULT1C3","OR1G1",NA
"427","DLX2","CCM2L",NA
"428","PRSS41","C16orf96",NA
"429","CAMKV","ANGPTL4",NA
"430","PRELP","PKNOX2",NA
"431","NTF4","SLC26A9",NA
"432","ADAMTSL4","HSF5",NA
"433","TPSD1","LRRN4CL",NA
"434","SERPINA9","ARHGAP15",NA
"435","MYOC","ST8SIA5",NA
"436","PPP4R1L","WNT8A",NA
"437","ATP2B2","EVX2",NA
"438","GARIN2","CD3G",NA
"439","BCAN","LOC654780",NA
"440","SCN7A","NPY",NA
"441","MYO16","CD69",NA
"442","C8B","TWIST2",NA
"443","GRIN2D","CCL11",NA
"444","OR7G3","PSKH2",NA
"445","IL22","CTSV",NA
"446","OR4D1","ZNF582",NA
"447","NKD1","RASGRP1",NA
"448","MSC","TRBV19",NA
"449","DCSTAMP","RTN2",NA
"450","OR52H1","DSEL",NA
"451","ZBED2","BTBD19",NA
"452","LCE5A","ZAN",NA
"453","SLC12A1","HES5",NA
"454","KCNS2","SEZ6L",NA
"455","GAD2","MATN1",NA
"456","AMPD1","MYMK",NA
"457","OR56A1","GREM1",NA
"458","ATG9B","HLX",NA
"459","KCNJ9","MCHR1",NA
"460","SPEF1","IFNL1",NA
"461","GREB1","CNTFR",NA
"462","SIX3","CUBN",NA
"463","GPSM2","ARK2C",NA
"464","NLRP4","MYOC",NA
"465","MMP24","CIITA",NA
"466","EFCAB8","MYBPC2",NA
"467","OR5D13","BCAN",NA
"468","DSEL","RIMS2",NA
"469","BFSP2","CD177",NA
"470","AIPL1","CHRNB2",NA
"471","KCND1","SLC66A1L",NA
"472","LELP1","LRFN1",NA
"473","MYO3A","DPP9",NA
"474","SLN","PLEKHN1",NA
"475","HES5","MGAT5B",NA
"476","QRICH2","MUC6",NA
"477","GFI1","FCER2",NA
"478","PRX","CCR4",NA
"479","NXPH2","SMCO2",NA
"480","KLHL30","LINGO1",NA
"481","TIMD4","PACRGL",NA
"482","TMEM225","NXPE3",NA
"483","PAK3","CHIT1",NA
"484","PDIA2","INSRR",NA
"485","DHFR","LILRB5",NA
"486","TMEM132A","ARL6IP1",NA
"487","VWA5B2","ICAM1",NA
"488","ABCC13","IDO2",NA
"489","IGFALS","CLEC2B",NA
"490","CCN5","VIL1",NA
"491","IL2","TMCO5A",NA
"492","CD1C","NR5A1",NA
"493","MAS1","TMEM106A",NA
"494","IL36RN","BLK",NA
"495","PCDHA3","SLC12A3",NA
"496","RBFOX3","DNAAF1",NA
"497","NANOS3","NEK5",NA
"498","PTX4","STAB1",NA
"499","OR10H5","MS4A4A",NA
"500","SYP","BTBD17",NA
"501","WFDC11","CD28",NA
"502","OR51I1","SLC45A2",NA
"503","FMN1","FAM20A",NA
"504","CABP2","MT1B",NA
"505","NCAM1","PCSK2",NA
"506","TUBB1","NTF4",NA
"507","FLJ16779","ACSM5",NA
"508","OR8H2","PCDHB17P",NA
"509","PDE7B","PRECSIT",NA
"510","KRT2","RPL18",NA
"511","TMEM270","GFOD3P",NA
"512","PODN","CAPN14",NA
"513","GTSF1","PGLYRP4",NA
"514","PPFIA4","CDH4",NA
"515","DCD","F8",NA
"516","OR4E2","FAM30A",NA
"517","SYNDIG1L","IDO1",NA
"518","SYNM","BRINP3",NA
"519","SECTM1","EVX1",NA
"520","TTLL10","TIGIT",NA
"521","EMX2","TRIM10",NA
"522","OLR1","NDFIP2",NA
"523","OOEP","GBP5",NA
"524","NALCN","MEGF11",NA
"525","DLGAP5","NGFR",NA
"526","CHRNB2","LOC339059",NA
"527","TNFAIP6","P2RY8",NA
"528","OR9Q2","FOLR3",NA
"529","LDLRAD2","OR1N1",NA
"530","FAM83D","KRT17",NA
"531","PCNX2","MAS1",NA
"532","TTC16","ANKRD1",NA
"533","GALNTL6","HSPB7",NA
"534","NEU4","IGFBP6",NA
"535","SOX14","WDR97",NA
"536","LINC00313","SERPINB2",NA
"537","CSF2","PLAC9",NA
"538","SPMIP10","LILRA3",NA
"539","ANO5","JAKMIP3",NA
"540","KCNF1","CYB5A",NA
"541","CCL19","MLIP",NA
"542","FCRLA","ALX4",NA
"543","SUCNR1","GIMAP7",NA
"544","H2BC18","PPY2P",NA
"545","TSPAN16","SEPTIN1",NA
"546","C2orf50","CHRNB4",NA
"547","ELAVL4","LINC00308",NA
"548","CDKN3","TYMP",NA
"549","GCM2","CDH2",NA
"550","ATP13A4","PRR15L",NA
"551","OR8D2","HOXC13",NA
"552","ADHFE1","C1QTNF12",NA
"553","CNTN1","SPAM1",NA
"554","FSCN1","SP7",NA
"555","LRRC3B","UQCRB",NA
"556","PLA2G4D","KNDC1",NA
"557","OTOP2","TREM1",NA
"558","CREB3L3","EBNA1BP2",NA
"559","PBK","GPR27",NA
"560","HRK","CD3D",NA
"561","IL13","HAVCR2",NA
"562","SLC22A6","SYP",NA
"563","ISX","CCDC168",NA
"564","TBX10","CD2",NA
"565","C1QTNF12","PDIA2",NA
"566","MUCL1","LILRB2",NA
"567","ATP8B3","GAB3",NA
"568","FAM43B","CLEC9A",NA
"569","ADAMTS15","SASH3",NA
"570","FEV","EMX2",NA
"571","ADM5","CXCL13",NA
"572","CALHM3","CA7",NA
"573","HAND2","SLC46A2",NA
"574","FCRL1","PABPN1L",NA
"575","GINS2","LCAT",NA
"576","POT1","NAV3",NA
"577","MMP11","BEND4",NA
"578","CENPN","CRYGC",NA
"579","CYP4F22","MCTS1",NA
"580","DUOX1","ADORA2A",NA
"581","CHRM1","RPS13",NA
"582","HES7","GJC2",NA
"583","MMP16","FOLR2",NA
"584","OR51S1","TERB1",NA
"585","PPY","DDC",NA
"586","FCRL4","CFAP46",NA
"587","TSGA13","ADGRE2",NA
"588","NOVA1","PATJ",NA
"589","SYT12","AREG",NA
"590","DCST1","CHI3L2",NA
"591","PAPPA2","IFNG",NA
"592","NHP2","INSL6",NA
"593","GDAP1L1","RCVRN",NA
"594","NPTX1","TGM6",NA
"595","SRGAP3","CHST11",NA
"596","CRABP2","POU5F2",NA
"597","AKAP3","KCNAB1",NA
"598","CNN1","LEF1",NA
"599","CKM","ARC",NA
"600","TMPRSS11B","CLXN",NA
"601","SIDT1","MS4A10",NA
"602","LMTK3","CD1B",NA
"603","FAM30A","PRELID2",NA
"604","CHGB","CPXCR1",NA
"605","DGAT2","PRRX2",NA
"606","CDO1","KIF18B",NA
"607","BRCA2","PROZ",NA
"608","CXCR5","NEURL1B",NA
"609","LAPTM4B","HTR3D",NA
"610","TREM1","AMER2",NA
"611","ACTL7B","OR2G2",NA
"612","DGKI","CTTNBP2",NA
"613","ZNF536","BMP3",NA
"614","BPIFA3","CHCHD2",NA
"615","LOC151760","PLSCR5",NA
"616","CYP2C18","GIPC2",NA
"617","LEP","PXT1",NA
"618","ASB5","NELL1",NA
"619","GP2","ACAP3",NA
"620","ENTPD8","KYNU",NA
"621","PRRX2","GREB1",NA
"622","DHRS7C","HMCN2",NA
"623","FGA","C15orf32",NA
"624","DSCAML1","CST2",NA
"625","MTNR1A","GIMAP5",NA
"626","LOXHD1","STMN1",NA
"627","ALPK2","TLCD3B",NA
"628","LINC00314","CRLF2",NA
"629","KRT14","RAD18",NA
"630","S100A12","VSTM2B",NA
"631","S100A3","VSTM5",NA
"632","RIMS2","MOV10L1",NA
"633","ZCCHC13","CD84",NA
"634","ASGR1","RTL5",NA
"635","MOCS3","CEACAM18",NA
"636","TRIM48","APOL3",NA
"637","EDN2","DEFB118",NA
"638","MYT1","PKD2L1",NA
"639","TNFSF9","RIDA",NA
"640","HEPHL1","TSHZ2",NA
"641","DUOXA2","NCAM1",NA
"642","SLC22A24","LCE5A",NA
"643","FTCD","GPR4",NA
"644","BRINP3","CEBPE",NA
"645","TTLL6","FNDC5",NA
"646","PPP6R1","MS4A1",NA
"647","CDH16","CXCR5",NA
"648","CKS2","HEG1",NA
"649","ENTREP1","DSCAML1",NA
"650","KLRK1","SPANXN3",NA
"651","MEPE","RNF207",NA
"652","CD86","FIGN",NA
"653","SH2D7","RPL18A",NA
"654","SERPINA5","CCDC69",NA
"655","PLP1","ITGAX",NA
"656","DSCC1","SLC2A2",NA
"657","GSTM3","MIR1915HG",NA
"658","OR10K2","RPS23",NA
"659","TRIM40","GPR65",NA
"660","SERPINB2","ATP8B3",NA
"661","SLC66A1L","RPEL1",NA
"662","ACMSD","IL2RB",NA
"663","PADI2","ANKS4B",NA
"664","FEZF1","CAPN11",NA
"665","FPR1","NOX4",NA
"666","UCN2","PLEKHG4B",NA
"667","SSTR1","MDGA1",NA
"668","CTSV","C3",NA
"669","RAB26","BATF3",NA
"670","NFE2L3","ARHGAP9",NA
"671","IRF4","C1orf94",NA
"672","CCL11","CYP2J2",NA
"673","ABCB1","PRDX4",NA
"674","ADH1B","FPR1",NA
"675","INSL5","LOC151760",NA
"676","BICDL1","RPL12",NA
"677","KRT17","GAS2L2",NA
"678","MARCHF4","MZB1",NA
"679","GPT","PLIN4",NA
"680","WIPF3","DLGAP5",NA
"681","FZD10","CDO1",NA
"682","MYC","TMEM132A",NA
"683","POPDC3","OR5D13",NA
"684","C3","ZDHHC4",NA
"685","ERN2","HS3ST2",NA
"686","NOL4","NHP2",NA
"687","ZBTB7C","LRRC4C",NA
"688","SOSTDC1","WDR86",NA
"689","HABP2","FAM83C",NA
"690","IGF2","CPLX2",NA
"691","DUOX2","CDX2",NA
"692","FOXL2NB","IMMP2L",NA
"693","TNFRSF6B","CHRM1",NA
"694","STRIP2","LINC00311",NA
"695","MUC4","LNX2",NA
"696","HOXA6","MYO1D",NA
"697","KLK12","NOS1AP",NA
"698","NLGN1","GHRH",NA
"699","NOX4","PRSS37",NA
"700","CDH19","ALK",NA
"701","DMBX1","CHRDL2",NA
"702","ABCA8","LINC02872",NA
"703","MLPH","ELOC",NA
"704","ADGRV1","TCL1A",NA
"705","IL11","FOSL1",NA
"706","SULT1C2","RPS10",NA
"707","COPS9","CIMIP2B",NA
"708","COLCA1","MASP1",NA
"709","IFNE","S100A8",NA
"710","KCNJ12","AUTS2",NA
"711","EPHB1","TAGAP",NA
"712","TTBK1","SUCNR1",NA
"713","COL7A1","CMPK1",NA
"714","SOHLH1","FETUB",NA
"715","SCN3A","NSG2",NA
"716","VSTM2L","DEPTOR",NA
"717","REG3G","TYR",NA
"718","LDHD","VIP",NA
"719","TNC","EDN2",NA
"720","NMU","SPMIP7",NA
"721","MUC2","LYPD2",NA
"722","MUC5B","ASCL3",NA
"723","IL24","ADAMTS2",NA
"724","TNS4","CENPH",NA
"725","PIGR","SNX31",NA
"726","LY6D","LILRA2",NA
"727","KLK10","ELSPBP1",NA
"728","CXCL17","WFDC5",NA
"729","FGGY","OIT3",NA
"730","SLCO1B1","SAG",NA
"731","CA4","PIP5KL1",NA
"732","SLITRK6","MTMR7",NA
"733","OR51E2","CR1",NA
"734","FKBP10","NECAB2",NA
"735","SALL4","TMEM59",NA
"736","MMP12","HAPLN2",NA
"737","EREG","CCDC80",NA
"738","SAA1","UNC13A",NA
"739","PI3","B3GAT1",NA
"740","ODAM","LDLRAD2",NA
"741","KLK11","TRIML1",NA
"742","LCN2","LVRN",NA
"743",NA,"DISP3",NA
"744",NA,"GGCT",NA
"745",NA,"CCDC62",NA
"746",NA,"CENPN",NA
"747",NA,"LYPD1",NA
"748",NA,"SIX3",NA
"749",NA,"DLX2",NA
"750",NA,"PRX",NA
"751",NA,"ANGPTL2",NA
"752",NA,"FCGR2B",NA
"753",NA,"MFAP4",NA
"754",NA,"SERPINB10",NA
"755",NA,"ACOXL",NA
"756",NA,"CXADR",NA
"757",NA,"VWA5B1",NA
"758",NA,"SLN",NA
"759",NA,"CD36",NA
"760",NA,"SPRED3",NA
"761",NA,"CHAT",NA
"762",NA,"CPNE4",NA
"763",NA,"AKR1D1",NA
"764",NA,"PLEK",NA
"765",NA,"SLC35F1",NA
"766",NA,"C19orf33",NA
"767",NA,"CKS1B",NA
"768",NA,"ADAMTS16",NA
"769",NA,"FCRL4",NA
"770",NA,"SYT6",NA
"771",NA,"TUBB1",NA
"772",NA,"TRIM40",NA
"773",NA,"ADAMTS14",NA
"774",NA,"TIMD4",NA
"775",NA,"PCDHB5",NA
"776",NA,"AVPR1A",NA
"777",NA,"MED12L",NA
"778",NA,"ENDOU",NA
